item_code,cluster,mean_demand,std_demand,lead_time,safety_stock,rop_global,num_pods,rop_per_pod,s_total
41522003001,1,2.761904761904762,4.36926494853267,0.125,2.541144078789447,3,12,1,12
14350001001,0,1.380952380952381,3.216771525554628,0.125,1.8708592889810467,3,1,3,20
12102999001,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,1,1,300
14631054001,0,0.0476190476190476,0.2182178902359923,0.125,0.12691450534382057,1,1,1,144
35752005001,0,0.3809523809523809,1.3592715135759477,0.125,0.7905459611348773,1,1,1,96
11112015001,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,1,1,24
11021026001,0,1.238095238095238,2.9309514138716444,0.125,1.7046276475132824,2,1,2,8
10040018001,1,33.142857142857146,23.635324652489363,0.125,13.746194382446365,18,9,2,144
12020018001,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,1,1,144
11100015001,1,0.9523809523809524,1.3592715135759477,0.125,0.7905459611348773,1,1,1,8
14315003001,1,2.4761904761904763,2.3370718349902644,0.125,1.3592300593228015,2,1,2,48
14811006001,1,9.238095238095235,10.2318364036216,0.125,5.950788244356094,8,1,8,96
12020328001,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,2,1,480
14362019001,0,1.7142857142857142,5.7196403483336,0.125,3.3265161017196356,4,1,4,30
12000233001,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,1,1,48
12104047001,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,1,1,40
11075006001,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,1,1,96
41401022001,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,1,1,50
14804016001,1,18.0,19.98999749874922,0.125,11.62608914252768,14,1,14,144
12002002001,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,1,1,36
14510148001,1,2.6666666666666665,2.3523038352503134,0.125,1.36808891950292,2,1,2,24
12002090001,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,1,1,72
11041027001,1,1.7142857142857142,1.4192553379451187,0.125,0.8254322731151235,2,1,2,72
14611025001,0,1.0,2.8284271247461903,0.125,1.6450000000000002,2,1,2,24
14700029001,1,1.4761904761904765,2.7498917727621137,0.125,1.5993242062404567,2,1,2,36
12106109002,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,1,1,144
11041019001,1,1.1904761904761905,2.2498677209793385,0.125,1.3085125540730083,2,1,2,90
14010048001,1,1.380952380952381,1.774153050787628,0.125,1.031839124653968,2,1,2,24
14001019001,1,3.333333333333333,4.385582439463809,0.125,2.5506342552719445,3,2,2,20
14361114001,1,3.857142857142857,8.088792952509753,0.125,4.704404186504387,6,1,6,24
14502016001,1,19.285714285714285,27.21606668338181,0.125,15.828737216689142,19,1,19,120
14102115001,1,3.333333333333333,3.055050463303893,0.125,1.7768030748134882,3,1,3,24
12005108003,0,0.3809523809523809,1.3592715135759477,0.125,0.7905459611348773,1,1,1,48
14223176001,1,2.857142857142857,3.3806170189140663,0.125,1.9661510623550777,3,1,3,96
12002127001,0,0.0476190476190476,0.2182178902359924,0.125,0.12691450534382062,1,1,1,144
14830048001,1,3.7142857142857135,4.124837659143171,0.125,2.398986309360685,3,1,3,288
12201896001,1,59.04761904761905,69.0582914576347,0.125,40.16397963868456,48,4,12,240
14508017001,1,4.047619047619048,7.466432819467342,0.125,4.342442441088502,5,1,5,24
14111037001,1,4.9523809523809526,8.58181909898007,0.125,4.9911458896396415,6,1,6,24
12105018001,0,0.0952380952380952,0.4364357804719847,0.125,0.2538290106876412,1,1,1,48
14601026001,1,8.619047619047619,5.258100326887939,0.125,3.0580865817806187,5,1,5,48
14130016001,1,13.571428571428571,8.5707142559499,0.125,4.9846873648203855,7,3,3,72
30013004001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,240
14505138001,3,84.14285714285714,68.8464129162048,0.125,40.04075206898592,51,8,7,384
14501016001,3,65.42857142857143,44.28043747364227,0.125,25.753295535474678,34,4,9,288
10035021001,2,442.6666666666667,361.79404822817816,0.125,210.41772797620135,266,37,8,1776
12004218001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,96
30045078002,0,0.4761904761904761,2.182178902359924,0.125,1.2691450534382063,2,1,2,120
14132003001,1,8.095238095238095,7.582247436642792,0.125,4.409799681296949,6,2,3,40
31567052001,1,2.4761904761904763,2.9089353313376978,0.125,1.6918231967811135,3,1,3,48
12220013001,1,8.619047619047619,5.093880549013596,0.125,2.962577126281554,5,9,1,36
12004053001,0,0.0952380952380952,0.4364357804719847,0.125,0.2538290106876412,1,1,1,144
12010137001,1,3.4285714285714284,4.319391491534757,0.125,2.5121379092318956,3,1,3,24
12016130001,0,0.238095238095238,1.091089451179962,0.125,0.6345725267191031,1,1,1,288
14202021001,1,3.047619047619047,2.957637409761218,0.125,1.7201480980330348,3,1,3,72
12103021001,0,0.1428571428571428,0.6546536707079772,0.125,0.38074351603146184,1,1,1,144
12021993001,0,0.238095238095238,1.091089451179962,0.125,0.6345725267191031,1,1,1,216
12202006001,0,0.7619047619047619,3.491486243775878,0.125,2.0306320855011295,3,1,3,4
14241025001,0,0.1428571428571428,0.6546536707079772,0.125,0.38074351603146184,1,1,1,120
14621041001,1,25.0,16.748134224444225,0.125,9.740636609713967,13,5,3,120
12111034001,0,0.1904761904761904,0.8728715609439697,0.125,0.5076580213752825,1,1,1,480
14522051001,1,5.904761904761905,3.659299959073619,0.125,2.1282317582130634,3,1,3,192
12010147001,0,0.0952380952380952,0.4364357804719847,0.125,0.2538290106876412,1,1,1,120
11103187001,0,0.2857142857142857,1.3093073414159544,0.125,0.7614870320629237,1,1,1,12
10011016001,3,213.42857142857144,158.30873994463207,0.125,92.07162345831642,119,4,30,864
14001060001,1,11.142857142857142,14.947527268032376,0.125,8.69341201715414,11,1,11,96
10032019001,3,306.85714285714283,213.36969928138475,0.125,124.09482013766731,163,5,33,1440
14131081001,1,15.952380952380953,12.026953855720036,0.125,6.9948201668568055,9,3,3,72
11050134001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,32
14613024001,1,2.4761904761904763,2.9089353313376973,0.125,1.6918231967811135,3,1,3,24
14832009001,0,0.1428571428571428,0.6546536707079772,0.125,0.38074351603146184,1,1,1,192
14000033001,3,10.095238095238097,7.388536809847819,0.125,4.297138485860872,6,1,6,48
10035041001,0,6.571428571428571,28.76903096833716,0.125,16.731933988633827,18,1,18,192
10002005001,3,242.57142857142856,112.72292199396334,0.125,65.55912473675957,96,7,14,1008
14502047001,1,32.38095238095238,43.520657382990194,0.125,25.3114109848042,30,2,15,240
10040032001,1,239.7142857142857,241.82662029998733,0.125,140.64523243786115,171,7,25,1008
14100021001,1,7.666666666666667,7.247988226627672,0.125,4.215396086569644,6,2,3,40
12031127001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,600
10002006001,3,88.0,74.51577014297041,0.125,43.33802374214819,55,30,2,360
11031027001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,48
14731899001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,48
12020138001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,216
12011033001,1,11.61904761904762,13.162356135875486,0.125,7.655164827857508,10,4,3,48
10034014001,1,206.0,142.12951839783318,0.125,82.66186380369125,109,4,28,864
11032229001,0,0.4761904761904761,2.182178902359924,0.125,1.2691450534382063,2,1,2,48
10040063001,2,733.7142857142857,717.4583711168992,0.125,417.27043633595713,509,31,17,2976
14303933001,1,2.571428571428572,1.9123657749350296,0.125,1.1122229992227277,2,1,2,24
12022047001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,270
14102009001,1,8.333333333333334,4.76794854558366,0.125,2.7730165959955357,4,5,1,40
14242210001,0,0.2857142857142857,1.3093073414159544,0.125,0.7614870320629237,1,1,1,120
12006020001,0,0.1428571428571428,0.6546536707079772,0.125,0.38074351603146184,1,1,1,960
11050004001,1,9.38095238095238,6.5610684379618425,0.125,3.8158867470964952,5,3,2,48
12000059001,1,5.666666666666667,6.980926395066298,0.125,4.060074173173031,5,2,3,24
10010027001,0,43.42857142857143,199.01471589522507,0.125,115.7460288735644,122,1,122,432
12103135001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,576
14244020001,1,66.42857142857143,46.0473358931561,0.125,26.780915400476882,36,3,12,360
10031033001,3,218.28571428571428,113.5434466876635,0.125,66.03633806473525,94,10,10,960
14100012001,1,9.476190476190476,8.600110741258206,0.125,5.001784223321382,7,2,4,48
10001022001,3,55.23809523809524,36.67411179824913,0.125,21.329492063025473,29,5,6,240
10033074001,3,191.23809523809524,142.17521048407306,0.125,82.68843810755328,107,16,7,768
10002008001,2,728.0,769.5110135664077,0.125,447.54400996996935,539,13,42,3120
14200018001,1,2.1904761904761907,2.6761735298565306,0.125,1.5564500206131475,2,1,2,80
10031004001,1,97.71428571428572,74.04400236153018,0.125,43.063645804785274,56,9,7,432
12000036001,0,0.1428571428571428,0.6546536707079772,0.125,0.38074351603146184,1,1,1,24
35301023001,0,0.2857142857142857,1.3093073414159544,0.125,0.7614870320629237,1,1,1,48
14131025001,3,19.47619047619047,15.58723531489484,0.125,9.06546322819009,12,5,3,80
14361099001,1,17.0,11.216059914247962,0.125,6.523208039377558,9,3,3,72
14621017001,0,0.0952380952380952,0.4364357804719847,0.125,0.2538290106876412,1,1,1,4
14311043001,1,5.380952380952381,7.4597331753635165,0.125,4.33854595938163,6,2,3,32
10040072001,0,1.1428571428571428,5.237229365663818,0.125,3.0459481282516947,4,1,4,48
14023034001,1,3.0,2.4083189157584592,0.125,1.4006670285974467,2,1,2,12
14805005001,1,36.57142857142857,16.853994863448335,0.125,9.802204662727666,15,2,8,288
14505041001,2,452.1428571428572,200.5652725958025,0.125,116.64782540568427,174,10,18,2000
10002992001,1,21.61904761904762,16.399622527595536,0.125,9.537943835238634,13,11,2,88
14615017001,1,43.71428571428572,17.82454166912254,0.125,10.366670150053006,16,8,2,192
10011008001,1,7.476190476190476,5.173190965149534,0.125,3.008703693730353,4,1,4,40
14510041001,1,21.61904761904762,27.652262458027177,0.125,16.082426641109443,19,4,5,96
14244087001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,96
14804010001,3,70.0,36.56227564033727,0.125,21.264448676135483,31,2,16,384
10040058001,1,126.57142857142856,114.61263954231724,0.125,66.65817563322597,83,11,8,528
14506056001,1,10.142857142857142,5.284748946598261,0.125,3.073585294489157,5,2,3,48
14312999001,1,4.238095238095238,3.9737232151316464,0.125,2.311098854801903,3,1,3,96
14014015001,3,96.95238095238096,60.806641241295495,0.125,35.3648584284833,48,33,2,396
14820014001,3,71.85714285714286,39.83878225333415,0.125,23.170049612862297,33,2,17,384
10021006001,2,759.047619047619,313.79459463006623,0.125,182.5014700397415,278,64,5,3072
14223018001,1,3.4761904761904763,3.3707424644883157,0.125,1.9604080676396607,3,1,3,48
14226002001,0,1.4761904761904765,5.418662635919011,0.125,3.1514688704898655,4,1,4,72
10034003001,2,405.1428571428572,211.18482088310364,0.125,122.82410507001467,174,6,29,1728
10014113001,1,71.71428571428571,43.327985017933685,0.125,25.19935363754396,35,2,18,288
11050012001,1,4.238095238095238,4.023739080814783,0.125,2.34018784858538,3,1,3,24
12020147001,0,0.3809523809523809,1.7457431218879391,0.125,1.015316042750565,2,1,2,144
14506090001,1,7.476190476190476,5.163516704911951,0.125,3.0030771891789043,4,2,2,48
14010039001,0,0.7142857142857143,3.2732683535398857,0.125,1.903717580157309,2,1,2,60
14001052001,1,20.714285714285715,15.063674376269748,0.125,8.760962632610644,12,4,3,96
14244077001,0,0.2857142857142857,1.3093073414159544,0.125,0.7614870320629237,1,1,1,16
14023003001,1,4.9523809523809526,4.067876478903833,0.125,2.3658579530831236,3,2,2,24
14351034001,1,2.571428571428572,5.784214973282273,0.125,3.3640724018665233,4,1,4,18
14506070001,1,3.9047619047619047,2.981690156685666,0.125,1.7341370632584576,3,1,3,24
32517009001,0,0.238095238095238,1.091089451179962,0.125,0.6345725267191031,1,1,1,20
14132031001,3,21.61904761904762,11.37750495704656,0.125,6.617103721921447,10,4,3,96
14000027001,1,8.761904761904763,8.34209063667353,0.125,4.8517209360871805,6,4,2,40
12103013001,0,0.0952380952380952,0.4364357804719847,0.125,0.2538290106876412,1,1,1,192
14243061001,1,2.4761904761904763,2.462093572938438,0.125,1.4319421179526313,2,1,2,96
11103022001,1,27.80952380952381,21.604673215809232,0.125,12.565176995039373,17,10,2,120
14001118001,1,3.7142857142857135,9.508642685172562,0.125,5.530182156810026,6,1,6,80
10052020001,1,7.714285714285714,5.693354522097295,0.125,3.3112283880004423,5,1,5,48
14023252001,1,4.619047619047619,3.721238912999143,0.125,2.1642551644079924,3,3,1,24
31533005001,1,6.571428571428571,4.728334046695819,0.125,2.749976988540086,4,1,4,72
14501004001,3,143.57142857142858,75.5834448993769,0.125,43.9589783917916,62,5,13,600
14510107001,1,36.142857142857146,23.199753693273795,0.125,13.492868347760602,19,7,3,168
14505031001,3,59.42857142857143,30.96864774020885,0.125,18.011220825502086,26,10,3,240
14502054001,1,27.047619047619047,24.95290802787561,0.125,14.512494717196859,18,4,5,128
12100019001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,144
14503002001,1,30.714285714285715,15.434192097880787,0.125,8.97645400826518,13,2,7,240
10033056001,1,92.1904761904762,100.00380945124994,0.125,58.16174831164094,70,4,18,384
10002072001,1,9.19047619047619,10.452841946662389,0.125,6.079324035545948,8,2,4,48
14243021001,0,0.1904761904761904,0.8728715609439697,0.125,0.5076580213752825,1,1,1,96
14500037001,3,28.23809523809524,13.24728184158834,0.125,7.704557221486946,12,19,1,114
14001093001,3,18.33333333333333,19.453363034018903,0.125,11.313985045251147,14,7,2,84
11103136001,1,45.142857142857146,23.0201774847322,0.125,13.388427663937987,20,16,2,192
14000041001,1,7.476190476190476,7.110689471626839,0.125,4.135543772186032,6,2,3,48
35307910001,0,0.1428571428571428,0.6546536707079772,0.125,0.38074351603146184,1,1,1,48
11101009001,0,0.2857142857142857,1.3093073414159544,0.125,0.7614870320629237,1,1,1,12
14200047001,1,2.857142857142857,3.070597894314954,0.125,1.7858453880445533,3,1,3,60
14011034001,3,29.47619047619047,15.97378805299184,0.125,9.290280494509663,13,6,3,120
14011011001,1,6.428571428571429,5.065288032989127,0.125,2.945947852559512,4,2,2,48
11111017001,1,16.80952380952381,10.428897581331633,0.125,6.065398104549006,9,9,1,72
10021026001,3,183.7619047619048,68.72256162418915,0.125,39.96872073624157,63,31,3,744
12123044001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,54
12320018001,0,0.8571428571428571,3.927922024247863,0.125,2.284461096188771,3,1,3,384
12010097001,0,0.3333333333333333,1.527525231651947,0.125,0.8884015374067444,1,1,1,288
12327046001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,8
32600042001,0,0.1428571428571428,0.6546536707079772,0.125,0.38074351603146184,1,1,1,20
14010072001,1,7.190476190476191,6.360967281939498,0.125,3.6995088497213615,5,3,2,36
10012006001,1,58.0,49.16096012081131,0.125,28.5917847029527,36,1,36,576
10020002001,1,35.857142857142854,30.05209762110744,0.125,17.478159558789365,22,1,22,216
12002023001,1,2.9047619047619047,3.9862860146352,0.125,2.318405320293815,3,1,3,24
14111002001,1,5.333333333333333,3.9412350010286543,0.125,2.2922038612799405,3,1,3,24
12102108001,0,0.2857142857142857,1.3093073414159544,0.125,0.7614870320629237,1,1,1,216
14104085001,1,6.809523809523809,5.801888034244091,0.125,3.3743509715449975,5,1,5,36
10033065001,1,64.23809523809524,51.35163557463848,0.125,29.86587131102434,38,11,4,264
14243044001,1,4.666666666666667,4.586211217697385,0.125,2.66731901525983,4,1,4,96
10002102001,2,496.8571428571428,277.69448783047267,0.125,161.50581660191062,224,11,21,2112
10012907001,1,26.0,33.85262175962151,0.125,19.68852663989868,23,1,23,288
14603013001,0,0.0952380952380952,0.4364357804719847,0.125,0.2538290106876412,1,1,1,180
10041036001,0,1.1428571428571428,5.237229365663818,0.125,3.0459481282516947,4,1,4,48
10030016001,1,47.42857142857143,48.137897158653935,0.125,27.99677606439713,34,4,9,192
11021051002,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,48
14502002001,1,33.095238095238095,26.574244602443105,0.125,15.455456493312218,20,2,10,240
14504001001,1,61.90476190476191,40.38799916052386,0.125,23.48947159988208,32,3,11,360
10021001001,2,666.2857142857143,419.8220030985921,0.125,244.16651539471994,328,14,24,2688
14121115001,1,17.61904761904762,17.439828526898395,0.125,10.142922784097623,13,2,7,80
10030045001,1,28.0,31.5974682530104,0.125,18.37693989759993,22,3,8,144
12202007001,1,21.952380952380956,15.72410948345308,0.125,9.145068605082562,12,22,1,88
14222046001,1,6.476190476190476,4.86435039464724,0.125,2.8290834609757742,4,1,4,40
12103156001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,192
15022009001,1,21.428571428571427,17.653813833196008,0.125,10.267375638399521,13,1,13,192
10034050001,1,100.0,121.55492585658553,0.125,70.69577691595165,84,3,28,432
14630016001,1,8.333333333333334,6.762642481555071,0.125,3.9331212690008255,5,1,5,96
12023094001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,72
14615108001,1,3.523809523809524,5.446274392821644,0.125,3.1675277392892194,4,1,4,96
14003029001,3,32.476190476190474,20.37306812342964,0.125,11.848881227954257,16,4,4,144
10011001001,3,231.7142857142857,140.87197835522252,0.125,81.93048439073212,111,4,28,1152
11110101001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,32
14011059001,3,25.0,18.04161855266872,0.125,10.492921051237357,14,6,3,108
10022918001,0,0.1904761904761904,0.8728715609439697,0.125,0.5076580213752825,1,1,1,192
11021095001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,24
14616054001,1,3.523809523809524,3.6141257258021287,0.125,2.101958635217798,3,1,3,48
14121136001,1,12.952380952380953,14.42038900472588,0.125,8.386830866254945,11,3,4,72
14805004001,1,76.85714285714286,65.2213812444092,0.125,37.93245058653607,48,2,24,384
12103049001,0,0.238095238095238,1.091089451179962,0.125,0.6345725267191031,1,1,1,320
14511056001,1,13.19047619047619,9.54787435830116,0.125,5.552999114592643,8,3,3,72
12200006001,2,490.0,636.0660343077595,0.125,369.93303355134424,432,164,3,1968
14362033001,0,0.5714285714285714,2.618614682831909,0.125,1.5229740641258473,2,1,2,24
12201099001,0,0.9523809523809524,4.364357804719848,0.125,2.5382901068764125,3,1,3,60
14833024001,1,60.85714285714285,44.153466131534586,0.125,25.67944959617515,34,2,17,480
15021060001,1,29.428571428571427,26.89344051729237,0.125,15.641099345953917,20,1,20,360
10031031001,3,277.0952380952381,205.5616464134068,0.125,119.55369307257584,155,5,31,1200
14510139001,1,17.047619047619047,6.484413546930751,0.125,3.7713046206408025,6,3,2,72
12003003001,0,0.1904761904761904,0.8728715609439697,0.125,0.5076580213752825,1,1,1,144
11110031002,0,0.1904761904761904,0.8728715609439697,0.125,0.5076580213752825,1,1,1,32
14010079001,1,7.714285714285714,4.95119033306999,0.125,2.879589163405086,4,1,4,48
15021005001,1,20.0,18.81488772222678,0.125,10.942650787172184,14,1,14,192
14121020001,3,38.23809523809524,12.852644715795895,0.125,7.4750381130577965,13,3,5,180
14833003001,1,14.0,10.578279633286312,0.125,6.152278007982085,8,1,8,288
12010180001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,96
14510109001,1,10.523809523809524,9.02008341213676,0.125,5.246038366392936,7,2,4,48
14011023001,1,2.523809523809524,3.0922329734198173,0.125,1.7984282489625958,3,1,3,24
11103050001,1,20.19047619047619,17.631276322544117,0.125,10.254267927510316,13,7,2,84
11040035001,1,15.80952380952381,8.237833742065007,0.125,4.791085613320499,7,3,3,72
14014006001,3,208.7142857142857,105.2222138415377,0.125,61.19674792217313,88,140,1,840
14132157001,1,7.142857142857143,10.88708277862217,0.125,6.331876474434732,8,2,4,48
12010058001,0,0.4285714285714285,1.9639610121239317,0.125,1.1422305480943855,2,1,2,288
14001049001,3,19.09523809523809,16.096287652451924,0.125,9.361525689179446,12,5,3,80
10035017001,1,86.0952380952381,55.3768044960205,0.125,32.20689074820273,43,8,6,384
14830007001,1,8.857142857142858,10.626785564250904,0.125,6.180488830788386,8,1,8,240
14244017001,1,12.761904761904765,13.692716172859065,0.125,7.963619747273641,10,6,2,60
11103388001,0,0.0952380952380952,0.4364357804719847,0.125,0.2538290106876412,1,1,1,36
14506066001,1,4.238095238095238,2.142539659020619,0.125,1.246091054725403,2,1,2,192
14100001001,1,7.095238095238095,4.836370146140201,0.125,2.812810279181066,4,2,2,48
14501053001,1,50.85714285714285,42.81388292865495,0.125,24.90035426454813,32,7,5,224
11073032001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,96
14510039001,3,70.95238095238095,23.77703974525885,0.125,13.828615218241005,23,12,2,288
14130009001,1,10.095238095238097,7.980631315283034,0.125,4.641497883675773,6,3,2,48
12120052001,1,20.952380952380956,18.7149036611899,0.125,10.884500524446068,14,2,7,144
10033064001,2,381.7142857142857,212.93218236263465,0.125,123.8403623420087,172,8,22,1728
14011044001,1,4.761904761904762,3.819748184170809,0.125,2.2215476962394183,3,1,3,24
10030048001,3,318.85714285714283,113.68829566595046,0.125,66.12058155370384,106,14,8,1344
14222114001,1,7.857142857142857,4.114434521118476,0.125,2.392935892893915,4,1,4,60
14505917001,3,209.52380952380952,111.02820319523282,0.125,64.57348420194754,91,5,19,1000
12200017001,1,73.71428571428571,73.61055824889718,0.125,42.8115567341343,53,4,14,300
10002040001,1,23.47619047619047,30.009363618076023,0.125,17.453305662299815,21,8,3,96
11103090001,1,26.047619047619047,14.448100880310156,0.125,8.40294796361174,12,9,2,108
14022003001,1,6.761904761904762,6.927515874429751,0.125,4.029010863930088,5,2,3,48
14500010001,3,183.57142857142856,213.442397716239,0.125,124.13710120769697,148,31,5,744
12103019001,0,0.0952380952380952,0.4364357804719847,0.125,0.2538290106876412,1,1,1,42
14000010001,1,7.380952380952381,6.711752308273828,0.125,3.90352378200347,5,3,2,30
11061024001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,120
14022029001,1,7.047619047619048,5.426566045633191,0.125,3.1560654566511555,5,3,2,36
35750013001,0,1.238095238095238,5.224028731781267,0.125,3.038270701265223,4,1,4,72
12023103001,0,0.0952380952380952,0.4364357804719847,0.125,0.2538290106876412,1,1,1,216
10040049001,3,23.23809523809524,14.134725897253055,0.125,8.220690537702213,12,16,1,96
14504055001,1,93.57142857142856,59.54290170001075,0.125,34.62987341606233,47,4,12,480
10020015001,1,52.0,48.719605909736174,0.125,28.335095156007508,35,1,35,240
11100001001,1,17.19047619047619,24.91910722240877,0.125,14.49283632667073,17,9,2,72
11110085001,1,5.0,5.049752469181039,0.125,2.9369124412382472,4,1,4,24
14615084001,1,12.428571428571429,9.447599846370656,0.125,5.494679926983919,8,5,2,60
10033018001,2,607.8095238095239,521.8696790433047,0.125,303.51696690904555,380,26,15,2496
12020184001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,2,1,288
11110100001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,32
14023295001,1,6.333333333333333,5.597618541248889,0.125,3.255548788862896,5,3,2,36
10031006001,0,1.3333333333333333,6.110100926607787,0.125,3.5536061496269773,4,1,4,48
14504002001,1,56.66666666666666,70.43318346726444,0.125,40.96361040733796,49,2,25,240
14811007001,1,7.238095238095238,6.707494032086514,0.125,3.9010471884696134,5,1,5,32
14522049001,1,6.380952380952381,8.731988264285462,0.125,5.078483574519727,6,1,6,192
11040006001,1,14.61904761904762,8.53508166613648,0.125,4.963963617077252,7,3,3,72
10013005001,3,200.57142857142856,113.80359020196656,0.125,66.18763631714008,92,3,31,864
11070007001,1,32.61904761904762,90.2731832774696,0.125,52.50246159506872,57,3,19,144
14830069001,1,55.0,33.384127965247195,0.125,19.416052838115682,27,1,27,288
12020404001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,108
14001053001,3,20.428571428571427,19.62542083261255,0.125,11.414053056977613,14,7,2,84
10033005001,3,230.8571428571429,100.69671579266412,0.125,58.564739402220525,88,4,22,1152
10034039001,1,95.42857142857144,67.15993703732265,0.125,39.05990557784287,51,2,26,432
12326121001,0,0.1428571428571428,0.6546536707079772,0.125,0.38074351603146184,1,1,1,24
12120065001,0,0.1428571428571428,0.6546536707079772,0.125,0.38074351603146184,1,1,1,216
10032011001,1,117.71428571428572,109.25069466925272,0.125,63.5396935486,79,2,40,480
10001005001,1,91.71428571428572,85.13115931146648,0.125,49.511884482414935,61,2,31,384
12102021001,0,0.1904761904761904,0.8728715609439697,0.125,0.5076580213752825,1,1,1,192
14503019001,3,159.71428571428572,132.217677659662,0.125,76.89718354318967,97,27,4,648
11072033001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,24
12120080001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,48
12122017001,0,0.2857142857142857,1.3093073414159544,0.125,0.7614870320629237,1,1,1,72
12011006001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,48
10032013001,2,581.4285714285714,269.4922209319912,0.125,156.73541649863316,230,11,21,2376
12201042001,1,203.42857142857144,220.01194772752032,0.125,127.95792079820616,154,11,14,825
14510004001,1,24.285714285714285,17.49612201930147,0.125,10.17566281624937,14,5,3,120
14204041001,1,24.761904761904763,10.940314263789508,0.125,6.362835657485322,10,3,4,120
12123106001,0,0.4761904761904761,2.182178902359924,0.125,1.2691450534382063,2,1,2,24
12000159001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,72
14510133001,1,5.619047619047619,5.162133187706323,0.125,3.0022725420365597,4,1,4,24
14130042001,1,8.80952380952381,7.480768995357681,0.125,4.350780294000914,6,2,3,48
14222072001,3,9.714285714285714,7.843104341667636,0.125,4.561512838412274,6,1,6,60
10002942001,1,31.142857142857142,24.92846909516449,0.125,14.498281148122349,19,1,19,192
12001114001,0,0.1428571428571428,0.6546536707079772,0.125,0.38074351603146184,1,1,1,48
10002039001,0,1.1428571428571428,5.237229365663818,0.125,3.0459481282516947,4,1,4,24
10014127001,0,0.1428571428571428,0.6546536707079772,0.125,0.38074351603146184,1,1,1,96
10035035001,2,1086.0,533.4772722431575,0.125,310.2678888779018,447,16,28,4608
14700026001,1,4.238095238095238,4.146139914483855,0.125,2.4113756015325913,3,1,3,48
10015007001,3,344.0,193.8411720971579,0.125,112.73711997385776,156,8,20,1536
14242131001,1,4.428571428571429,3.457910186390453,0.125,2.011104407409024,3,1,3,80
10016018001,0,1.1428571428571428,5.237229365663818,0.125,3.0459481282516947,4,1,4,48
14500056001,3,41.142857142857146,45.74525736542065,0.125,26.60522794020003,32,7,5,168
15020046001,1,201.0952380952381,179.22050796767226,0.125,104.23381003082285,130,3,44,864
12120005001,0,0.3333333333333333,1.5275252316519468,0.125,0.8884015374067443,1,1,1,48
12020021001,0,0.4761904761904761,2.182178902359924,0.125,1.2691450534382063,2,1,2,144
11050011001,1,7.047619047619048,10.442586798663395,0.125,6.073359689386646,7,1,7,48
12120040001,0,0.0952380952380952,0.4364357804719848,0.125,0.25382901068764124,1,1,1,18
