pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
93,0,2,0,32,0,0,0,96,96,99999,0,0,932,0.125,12.0,0.4,0.3
93,0,3,0,19,0,0,0,12,12,99999,0,0,933,0.28,3.36,0.4,0.3
93,0,4,0,415,0,0,0,36,36,99999,0,0,934,1.667,60.012,0.6,0.5
93,0,5,0,471,0,0,0,96,96,99999,0,0,935,0.52,49.92,0.6,0.5
93,0,6,0,354,0,0,0,7,7,99999,0,0,936,0.82,5.74,0.6,0.5
93,0,7,0,132,0,0,0,264,264,99999,0,0,937,0.3,79.2,0.5,0.4
93,0,8,0,23,0,0,0,210,210,99999,0,0,938,0.11,23.1,0.4,0.3
93,0,9,0,213,0,0,0,8,8,99999,0,0,939,0.351,2.808,0.6,0.5
94,0,0,0,418,0,0,0,27,27,99999,0,0,940,1.5,40.5,0.6,0.5
94,0,1,0,294,0,0,0,36,36,99999,0,0,941,0.144,5.184,0.6,0.5
94,0,2,0,31,0,0,0,72,72,99999,0,0,942,0.125,9.0,0.4,0.3
94,0,3,0,476,0,0,0,24,24,99999,0,0,943,0.405,9.72,0.6,0.5
94,0,4,0,308,0,0,0,180,180,99999,0,0,944,0.109,19.62,0.6,0.5
94,0,5,0,8,0,0,0,40,40,99999,0,0,945,0.381,15.24,0.4,0.3
94,0,6,0,44,0,0,0,120,120,99999,0,0,946,0.62,74.4,0.4,0.3
94,0,7,0,9,0,0,0,180,180,99999,0,0,947,0.1,18.0,0.4,0.3
94,0,8,0,321,0,0,0,180,180,99999,0,0,948,0.13,23.4,0.6,0.5
94,0,9,0,27,0,0,0,336,336,99999,0,0,949,0.267,89.712,0.4,0.3
95,0,0,0,163,0,0,0,96,96,99999,0,0,950,0.657,63.072,0.5,0.4
95,0,1,0,350,0,0,0,108,108,99999,0,0,951,0.238,25.704,0.6,0.5
95,0,2,0,460,0,0,0,24,24,99999,0,0,952,0.248,5.952,0.6,0.5
95,0,3,0,18,0,0,0,30,30,99999,0,0,953,0.333,9.99,0.4,0.3
95,0,4,0,109,0,0,0,264,264,99999,0,0,954,0.283,74.712,0.5,0.4
95,0,5,0,32,0,0,0,96,96,99999,0,0,955,0.125,12.0,0.4,0.3
95,0,6,0,407,0,0,0,288,288,99999,0,0,956,0.07,20.16,0.6,0.5
95,0,7,0,23,0,0,0,210,210,99999,0,0,957,0.11,23.1,0.4,0.3
95,0,8,0,365,0,0,0,24,24,99999,0,0,958,0.388,9.312,0.6,0.5
95,0,9,0,288,0,0,0,24,24,99999,0,0,959,0.179,4.296,0.6,0.5
96,0,0,0,426,0,0,0,36,36,99999,0,0,960,0.408,14.688,0.6,0.5
96,0,1,0,464,0,0,0,336,336,99999,0,0,961,0.259,87.024,0.6,0.5
96,0,2,0,289,0,0,0,240,240,99999,0,0,962,0.047,11.28,0.6,0.5
96,0,3,0,27,0,0,0,336,336,99999,0,0,963,0.267,89.712,0.4,0.3
96,0,4,0,5,0,0,0,192,192,99999,0,0,964,0.417,80.064,0.4,0.3
96,0,5,0,295,0,0,0,18,18,99999,0,0,965,2.168,39.024,0.6,0.5
96,0,6,0,18,0,0,0,30,30,99999,0,0,966,0.333,9.99,0.4,0.3
96,0,7,0,237,0,0,0,24,24,99999,0,0,967,2.24,53.76,0.6,0.5
96,0,8,0,404,0,0,0,60,60,99999,0,0,968,0.408,24.48,0.6,0.5
96,0,9,0,435,0,0,0,9,9,99999,0,0,969,0.62,5.58,0.6,0.5
97,0,0,0,8,0,0,0,40,40,99999,0,0,970,0.381,15.24,0.4,0.3
97,0,1,0,457,0,0,0,24,24,99999,0,0,971,0.197,4.728,0.6,0.5
97,0,2,0,389,0,0,0,48,48,99999,0,0,972,0.85,40.8,0.6,0.5
97,0,3,0,495,0,0,0,78,78,99999,0,0,973,1.0,78.0,0.6,0.5
97,0,4,0,333,0,0,0,48,48,99999,0,0,974,0.9,43.2,0.6,0.5
97,0,5,0,13,0,0,0,96,96,99999,0,0,975,0.596,57.216,0.4,0.3
97,0,6,0,469,0,0,0,13,13,99999,0,0,976,0.8,10.4,0.6,0.5
97,0,7,0,251,0,0,0,408,408,99999,0,0,977,0.159,64.872,0.6,0.5
97,0,8,0,470,0,0,0,48,48,99999,0,0,978,1.322,63.456,0.6,0.5
97,0,9,0,348,0,0,0,192,192,99999,0,0,979,0.397,76.224,0.6,0.5
98,0,0,0,228,0,0,0,228,228,99999,0,0,980,0.397,90.516,0.6,0.5
98,0,1,0,421,0,0,0,144,144,99999,0,0,981,0.503,72.432,0.6,0.5
98,0,2,0,141,0,0,0,30,30,99999,0,0,982,0.454,13.62,0.5,0.4
98,0,3,0,5,0,0,0,192,192,99999,0,0,983,0.417,80.064,0.4,0.3
98,0,4,0,116,0,0,0,24,24,99999,0,0,984,0.407,9.768,0.5,0.4
98,0,5,0,380,0,0,0,288,288,99999,0,0,985,0.326,93.888,0.6,0.5
98,0,6,0,256,0,0,0,24,24,99999,0,0,986,0.446,10.704,0.6,0.5
98,0,7,0,350,0,0,0,108,108,99999,0,0,987,0.238,25.704,0.6,0.5
98,0,8,0,9,0,0,0,180,180,99999,0,0,988,0.1,18.0,0.4,0.3
98,0,9,0,16,0,0,0,12,12,99999,0,0,989,0.301,3.612,0.4,0.3
99,0,0,0,34,0,0,0,336,336,99999,0,0,990,0.233,78.288,0.4,0.3
99,0,1,0,155,0,0,0,54,54,99999,0,0,991,0.286,15.444,0.5,0.4
99,0,2,0,28,0,0,0,12,12,99999,0,0,992,0.387,4.644,0.4,0.3
99,0,3,0,164,0,0,0,384,384,99999,0,0,993,0.277,106.368,0.5,0.4
99,0,4,0,41,0,0,0,80,80,99999,0,0,994,0.152,12.16,0.4,0.3
99,0,5,0,315,0,0,0,20,20,99999,0,0,995,0.228,4.56,0.6,0.5
99,0,6,0,146,0,0,0,24,24,99999,0,0,996,0.561,13.464,0.5,0.4
99,0,7,0,318,0,0,0,36,36,99999,0,0,997,0.194,6.984,0.6,0.5
99,0,8,0,324,0,0,0,216,216,99999,0,0,998,0.38,82.08,0.6,0.5
99,0,9,0,33,0,0,0,240,240,99999,0,0,999,0.409,98.16,0.4,0.3
100,0,0,0,40,0,0,0,24,24,99999,0,0,1000,2.218,53.232,0.4,0.3
100,0,1,0,438,0,0,0,48,48,99999,0,0,1001,0.27,12.96,0.6,0.5
100,0,2,0,242,0,0,0,36,36,99999,0,0,1002,0.368,13.248,0.6,0.5
100,0,3,0,221,0,0,0,20,20,99999,0,0,1003,1.0,20.0,0.6,0.5
100,0,4,0,369,0,0,0,192,192,99999,0,0,1004,0.368,70.656,0.6,0.5
100,0,5,0,426,0,0,0,36,36,99999,0,0,1005,0.408,14.688,0.6,0.5
100,0,6,0,324,0,0,0,216,216,99999,0,0,1006,0.38,82.08,0.6,0.5
100,0,7,0,326,0,0,0,36,36,99999,0,0,1007,0.373,13.428,0.6,0.5
100,0,8,0,406,0,0,0,96,96,99999,0,0,1008,0.603,57.888,0.6,0.5
100,0,9,0,338,0,0,0,96,96,99999,0,0,1009,0.606,58.176,0.6,0.5
101,0,0,0,380,0,0,0,288,288,99999,0,0,1010,0.326,93.888,0.6,0.5
101,0,1,0,32,0,0,0,96,96,99999,0,0,1011,0.125,12.0,0.4,0.3
101,0,2,0,352,0,0,0,360,360,99999,0,0,1012,0.206,74.16,0.6,0.5
101,0,3,0,228,0,0,0,228,228,99999,0,0,1013,0.397,90.516,0.6,0.5
101,0,4,0,216,0,0,0,20,20,99999,0,0,1014,1.0,20.0,0.6,0.5
101,0,5,0,468,0,0,0,210,210,99999,0,0,1015,0.115,24.15,0.6,0.5
101,0,6,0,266,0,0,0,40,40,99999,0,0,1016,0.16,6.4,0.6,0.5
101,0,7,0,404,0,0,0,60,60,99999,0,0,1017,0.408,24.48,0.6,0.5
101,0,8,0,321,0,0,0,180,180,99999,0,0,1018,0.13,23.4,0.6,0.5
101,0,9,0,428,0,0,0,20,20,99999,0,0,1019,0.13,2.6,0.6,0.5
102,0,0,0,207,0,0,0,36,36,99999,0,0,1020,0.469,16.884,0.6,0.5
102,0,1,0,33,0,0,0,240,240,99999,0,0,1021,0.409,98.16,0.4,0.3
102,0,2,0,250,0,0,0,24,24,99999,0,0,1022,2.087,50.088,0.6,0.5
102,0,3,0,446,0,0,0,10,10,99999,0,0,1023,6.35,63.5,0.6,0.5
102,0,4,0,452,0,0,0,12,12,99999,0,0,1024,4.225,50.7,0.6,0.5
102,0,5,0,451,0,0,0,72,72,99999,0,0,1025,0.662,47.664,0.6,0.5
102,0,6,0,460,0,0,0,24,24,99999,0,0,1026,0.248,5.952,0.6,0.5
102,0,7,0,424,0,0,0,96,96,99999,0,0,1027,0.619,59.424,0.6,0.5
102,0,8,0,404,0,0,0,60,60,99999,0,0,1028,0.408,24.48,0.6,0.5
102,0,9,0,212,0,0,0,192,192,99999,0,0,1029,0.37,71.04,0.6,0.5
103,0,0,0,120,0,0,0,240,240,99999,0,0,1030,0.3,72.0,0.5,0.4
103,0,1,0,280,0,0,0,24,24,99999,0,0,1031,0.264,6.336,0.6,0.5
103,0,2,0,293,0,0,0,264,264,99999,0,0,1032,0.375,99.0,0.6,0.5
103,0,3,0,488,0,0,0,48,48,99999,0,0,1033,0.092,4.416,0.6,0.5
103,0,4,0,420,0,0,0,40,40,99999,0,0,1034,0.16,6.4,0.6,0.5
103,0,5,0,150,0,0,0,24,24,99999,0,0,1035,0.387,9.288,0.5,0.4
103,0,6,0,478,0,0,0,80,80,99999,0,0,1036,0.2,16.0,0.6,0.5
103,0,7,0,3,0,0,0,312,312,99999,0,0,1037,0.324,101.088,0.4,0.3
103,0,8,0,430,0,0,0,12,12,99999,0,0,1038,1.043,12.516,0.6,0.5
103,0,9,0,392,0,0,0,360,360,99999,0,0,1039,0.156,56.16,0.6,0.5
104,0,0,0,32,0,0,0,96,96,99999,0,0,1040,0.125,12.0,0.4,0.3
104,0,1,0,487,0,0,0,48,48,99999,0,0,1041,0.24,11.52,0.6,0.5
104,0,2,0,256,0,0,0,24,24,99999,0,0,1042,0.446,10.704,0.6,0.5
104,0,3,0,387,0,0,0,27,27,99999,0,0,1043,1.0,27.0,0.6,0.5
104,0,4,0,341,0,0,0,96,96,99999,0,0,1044,0.665,63.84,0.6,0.5
104,0,5,0,403,0,0,0,96,96,99999,0,0,1045,0.575,55.2,0.6,0.5
104,0,6,0,270,0,0,0,80,80,99999,0,0,1046,0.924,73.92,0.6,0.5
104,0,7,0,7,0,0,0,192,192,99999,0,0,1047,0.45,86.4,0.4,0.3
104,0,8,0,28,0,0,0,12,12,99999,0,0,1048,0.387,4.644,0.4,0.3
104,0,9,0,343,0,0,0,192,192,99999,0,0,1049,0.365,70.08,0.6,0.5
105,0,0,0,372,0,0,0,36,36,99999,0,0,1050,0.229,8.244,0.6,0.5
105,0,1,0,42,0,0,0,30,30,99999,0,0,1051,0.454,13.62,0.4,0.3
105,0,2,0,470,0,0,0,48,48,99999,0,0,1052,1.322,63.456,0.6,0.5
105,0,3,0,292,0,0,0,384,384,99999,0,0,1053,0.269,103.296,0.6,0.5
105,0,4,0,47,0,0,0,30,30,99999,0,0,1054,0.365,10.95,0.4,0.3
105,0,5,0,44,0,0,0,120,120,99999,0,0,1055,0.62,74.4,0.4,0.3
105,0,6,0,428,0,0,0,20,20,99999,0,0,1056,0.13,2.6,0.6,0.5
105,0,7,0,18,0,0,0,30,30,99999,0,0,1057,0.333,9.99,0.4,0.3
105,0,8,0,381,0,0,0,8,8,99999,0,0,1058,1.0,8.0,0.6,0.5
105,0,9,0,32,0,0,0,96,96,99999,0,0,1059,0.125,12.0,0.4,0.3
106,0,0,0,61,0,0,0,108,108,99999,0,0,1060,0.229,24.732,0.5,0.4
106,0,1,0,26,0,0,0,360,360,99999,0,0,1061,0.274,98.64,0.4,0.3
106,0,2,0,373,0,0,0,24,24,99999,0,0,1062,1.0,24.0,0.6,0.5
106,0,3,0,6,0,0,0,10,10,99999,0,0,1063,0.34,3.4,0.4,0.3
106,0,4,0,334,0,0,0,45,45,99999,0,0,1064,0.332,14.94,0.6,0.5
106,0,5,0,365,0,0,0,24,24,99999,0,0,1065,0.388,9.312,0.6,0.5
106,0,6,0,10,0,0,0,210,210,99999,0,0,1066,0.118,24.78,0.4,0.3
106,0,7,0,18,0,0,0,30,30,99999,0,0,1067,0.333,9.99,0.4,0.3
106,0,8,0,231,0,0,0,24,24,99999,0,0,1068,0.514,12.336,0.6,0.5
106,0,9,0,41,0,0,0,80,80,99999,0,0,1069,0.152,12.16,0.4,0.3
107,0,0,0,313,0,0,0,12,12,99999,0,0,1070,0.375,4.5,0.6,0.5
107,0,1,0,12,0,0,0,8,8,99999,0,0,1071,0.306,2.448,0.4,0.3
107,0,2,0,365,0,0,0,24,24,99999,0,0,1072,0.388,9.312,0.6,0.5
107,0,3,0,45,0,0,0,72,72,99999,0,0,1073,0.125,9.0,0.4,0.3
107,0,4,0,75,0,0,0,12,12,99999,0,0,1074,1.138,13.656,0.5,0.4
107,0,5,0,240,0,0,0,312,312,99999,0,0,1075,0.279,87.048,0.6,0.5
107,0,6,0,374,0,0,0,312,312,99999,0,0,1076,0.333,103.896,0.6,0.5
107,0,7,0,27,0,0,0,336,336,99999,0,0,1077,0.267,89.712,0.4,0.3
107,0,8,0,435,0,0,0,9,9,99999,0,0,1078,0.62,5.58,0.6,0.5
107,0,9,0,32,0,0,0,96,96,99999,0,0,1079,0.125,12.0,0.4,0.3
108,0,0,0,427,0,0,0,27,27,99999,0,0,1080,2.0,54.0,0.6,0.5
108,0,1,0,267,0,0,0,528,528,99999,0,0,1081,0.183,96.624,0.6,0.5
108,0,2,0,480,0,0,0,27,27,99999,0,0,1082,3.0,81.0,0.6,0.5
108,0,3,0,366,0,0,0,72,72,99999,0,0,1083,0.643,46.296,0.6,0.5
108,0,4,0,499,0,0,0,240,240,99999,0,0,1084,0.336,80.64,0.6,0.5
108,0,5,0,23,0,0,0,210,210,99999,0,0,1085,0.11,23.1,0.4,0.3
108,0,6,0,143,0,0,0,48,48,99999,0,0,1086,0.25,12.0,0.5,0.4
108,0,7,0,5,0,0,0,192,192,99999,0,0,1087,0.417,80.064,0.4,0.3
108,0,8,0,247,0,0,0,30,30,99999,0,0,1088,1.992,59.76,0.6,0.5
108,0,9,0,476,0,0,0,24,24,99999,0,0,1089,0.405,9.72,0.6,0.5
109,0,0,0,301,0,0,0,384,384,99999,0,0,1090,0.28,107.52,0.6,0.5
109,0,1,0,66,0,0,0,72,72,99999,0,0,1091,0.233,16.776,0.5,0.4
109,0,2,0,64,0,0,0,24,24,99999,0,0,1092,0.334,8.016,0.5,0.4
109,0,3,0,220,0,0,0,20,20,99999,0,0,1093,1.0,20.0,0.6,0.5
109,0,4,0,21,0,0,0,432,432,99999,0,0,1094,0.165,71.28,0.4,0.3
109,0,5,0,391,0,0,0,5,5,99999,0,0,1095,7.23,36.15,0.6,0.5
109,0,6,0,283,0,0,0,20,20,99999,0,0,1096,1.0,20.0,0.6,0.5
109,0,7,0,381,0,0,0,8,8,99999,0,0,1097,1.0,8.0,0.6,0.5
109,0,8,0,246,0,0,0,24,24,99999,0,0,1098,0.152,3.648,0.6,0.5
109,0,9,0,36,0,0,0,12,12,99999,0,0,1099,3.463,41.556,0.4,0.3
110,0,0,0,130,0,0,0,24,24,99999,0,0,1100,0.615,14.76,0.5,0.4
110,0,1,0,180,0,0,0,216,216,99999,0,0,1101,0.408,88.128,0.5,0.4
110,0,2,0,34,0,0,0,336,336,99999,0,0,1102,0.233,78.288,0.4,0.3
110,0,3,0,470,0,0,0,48,48,99999,0,0,1103,1.322,63.456,0.6,0.5
110,0,4,0,111,0,0,0,27,27,99999,0,0,1104,3.0,81.0,0.5,0.4
110,0,5,0,294,0,0,0,36,36,99999,0,0,1105,0.144,5.184,0.6,0.5
110,0,6,0,277,0,0,0,96,96,99999,0,0,1106,0.668,64.128,0.6,0.5
110,0,7,0,72,0,0,0,120,120,99999,0,0,1107,0.62,74.4,0.5,0.4
110,0,8,0,398,0,0,0,204,204,99999,0,0,1108,0.333,67.932,0.6,0.5
110,0,9,0,221,0,0,0,20,20,99999,0,0,1109,1.0,20.0,0.6,0.5
111,0,0,0,7,0,0,0,192,192,99999,0,0,1110,0.45,86.4,0.4,0.3
111,0,1,0,105,0,0,0,12,12,99999,0,0,1111,0.291,3.492,0.5,0.4
111,0,2,0,66,0,0,0,72,72,99999,0,0,1112,0.233,16.776,0.5,0.4
111,0,3,0,182,0,0,0,12,12,99999,0,0,1113,0.408,4.896,0.5,0.4
111,0,4,0,420,0,0,0,40,40,99999,0,0,1114,0.16,6.4,0.6,0.5
111,0,5,0,17,0,0,0,108,108,99999,0,0,1115,0.176,19.008,0.4,0.3
111,0,6,0,28,0,0,0,12,12,99999,0,0,1116,0.387,4.644,0.4,0.3
111,0,7,0,415,0,0,0,36,36,99999,0,0,1117,1.667,60.012,0.6,0.5
111,0,8,0,185,0,0,0,120,120,99999,0,0,1118,0.532,63.84,0.5,0.4
111,0,9,0,25,0,0,0,30,30,99999,0,0,1119,0.454,13.62,0.4,0.3
112,0,0,0,325,0,0,0,27,27,99999,0,0,1120,3.0,81.0,0.6,0.5
112,0,1,0,2,0,0,0,24,24,99999,0,0,1121,0.405,9.72,0.4,0.3
112,0,2,0,4,0,0,0,6,6,99999,0,0,1122,0.425,2.55,0.4,0.3
112,0,3,0,251,0,0,0,408,408,99999,0,0,1123,0.159,64.872,0.6,0.5
112,0,4,0,11,0,0,0,264,264,99999,0,0,1124,0.282,74.448,0.4,0.3
112,0,5,0,459,0,0,0,36,36,99999,0,0,1125,1.631,58.716,0.6,0.5
112,0,6,0,30,0,0,0,24,24,99999,0,0,1126,0.387,9.288,0.4,0.3
112,0,7,0,240,0,0,0,312,312,99999,0,0,1127,0.279,87.048,0.6,0.5
112,0,8,0,443,0,0,0,720,720,99999,0,0,1128,0.142,102.24,0.6,0.5
112,0,9,0,84,0,0,0,24,24,99999,0,0,1129,0.376,9.024,0.5,0.4
113,0,0,0,51,0,0,0,336,336,99999,0,0,1130,0.278,93.408,0.5,0.4
113,0,1,0,49,0,0,0,240,240,99999,0,0,1131,0.408,97.92,0.4,0.3
113,0,2,0,359,0,0,0,96,96,99999,0,0,1132,0.608,58.368,0.6,0.5
113,0,3,0,40,0,0,0,24,24,99999,0,0,1133,2.218,53.232,0.4,0.3
113,0,4,0,3,0,0,0,312,312,99999,0,0,1134,0.324,101.088,0.4,0.3
113,0,5,0,355,0,0,0,36,36,99999,0,0,1135,0.383,13.788,0.6,0.5
113,0,6,0,185,0,0,0,120,120,99999,0,0,1136,0.532,63.84,0.5,0.4
113,0,7,0,73,0,0,0,120,120,99999,0,0,1137,0.624,74.88,0.5,0.4
113,0,8,0,204,0,0,0,50,50,99999,0,0,1138,0.238,11.9,0.6,0.5
113,0,9,0,464,0,0,0,336,336,99999,0,0,1139,0.259,87.024,0.6,0.5
114,0,0,0,472,0,0,0,77,77,99999,0,0,1140,0.2,15.4,0.6,0.5
114,0,1,0,454,0,0,0,27,27,99999,0,0,1141,2.0,54.0,0.6,0.5
114,0,2,0,383,0,0,0,9,9,99999,0,0,1142,0.517,4.653,0.6,0.5
114,0,3,0,14,0,0,0,12,12,99999,0,0,1143,0.41,4.92,0.4,0.3
114,0,4,0,207,0,0,0,36,36,99999,0,0,1144,0.469,16.884,0.6,0.5
114,0,5,0,34,0,0,0,336,336,99999,0,0,1145,0.233,78.288,0.4,0.3
114,0,6,0,410,0,0,0,84,84,99999,0,0,1146,0.542,45.528,0.6,0.5
114,0,7,0,135,0,0,0,96,96,99999,0,0,1147,0.716,68.736,0.5,0.4
114,0,8,0,31,0,0,0,72,72,99999,0,0,1148,0.125,9.0,0.4,0.3
114,0,9,0,17,0,0,0,108,108,99999,0,0,1149,0.176,19.008,0.4,0.3
115,0,0,0,35,0,0,0,192,192,99999,0,0,1150,0.361,69.312,0.4,0.3
115,0,1,0,3,0,0,0,312,312,99999,0,0,1151,0.324,101.088,0.4,0.3
115,0,2,0,466,0,0,0,16,16,99999,0,0,1152,0.381,6.096,0.6,0.5
115,0,3,0,396,0,0,0,12,12,99999,0,0,1153,0.33,3.96,0.6,0.5
115,0,4,0,398,0,0,0,204,204,99999,0,0,1154,0.333,67.932,0.6,0.5
115,0,5,0,10,0,0,0,210,210,99999,0,0,1155,0.118,24.78,0.4,0.3
115,0,6,0,143,0,0,0,48,48,99999,0,0,1156,0.25,12.0,0.5,0.4
115,0,7,0,29,0,0,0,360,360,99999,0,0,1157,0.274,98.64,0.4,0.3
115,0,8,0,47,0,0,0,30,30,99999,0,0,1158,0.365,10.95,0.4,0.3
115,0,9,0,1,0,0,0,72,72,99999,0,0,1159,0.125,9.0,0.4,0.3
116,0,0,0,353,0,0,0,720,720,99999,0,0,1160,0.142,102.24,0.6,0.5
116,0,1,0,368,0,0,0,10,10,99999,0,0,1161,6.0,60.0,0.6,0.5
116,0,2,0,205,0,0,0,60,60,99999,0,0,1162,1.05,63.0,0.6,0.5
116,0,3,0,34,0,0,0,336,336,99999,0,0,1163,0.233,78.288,0.4,0.3
116,0,4,0,25,0,0,0,30,30,99999,0,0,1164,0.454,13.62,0.4,0.3
116,0,5,0,252,0,0,0,36,36,99999,0,0,1165,0.394,14.184,0.6,0.5
116,0,6,0,347,0,0,0,36,36,99999,0,0,1166,0.257,9.252,0.6,0.5
116,0,7,0,287,0,0,0,31,31,99999,0,0,1167,1.0,31.0,0.6,0.5
116,0,8,0,450,0,0,0,36,36,99999,0,0,1168,0.316,11.376,0.6,0.5
116,0,9,0,28,0,0,0,12,12,99999,0,0,1169,0.387,4.644,0.4,0.3
117,0,0,0,219,0,0,0,24,24,99999,0,0,1170,0.192,4.608,0.6,0.5
117,0,1,0,22,0,0,0,72,72,99999,0,0,1171,0.125,9.0,0.4,0.3
117,0,2,0,189,0,0,0,36,36,99999,0,0,1172,0.342,12.312,0.5,0.4
117,0,3,0,1,0,0,0,72,72,99999,0,0,1173,0.125,9.0,0.4,0.3
117,0,4,0,413,0,0,0,288,288,99999,0,0,1174,0.362,104.256,0.6,0.5
117,0,5,0,298,0,0,0,216,216,99999,0,0,1175,0.333,71.928,0.6,0.5
117,0,6,0,176,0,0,0,36,36,99999,0,0,1176,0.375,13.5,0.5,0.4
117,0,7,0,414,0,0,0,77,77,99999,0,0,1177,0.2,15.4,0.6,0.5
117,0,8,0,409,0,0,0,48,48,99999,0,0,1178,0.218,10.464,0.6,0.5
117,0,9,0,213,0,0,0,8,8,99999,0,0,1179,0.351,2.808,0.6,0.5
118,0,0,0,167,0,0,0,240,240,99999,0,0,1180,0.284,68.16,0.5,0.4
118,0,1,0,295,0,0,0,18,18,99999,0,0,1181,2.168,39.024,0.6,0.5
118,0,2,0,66,0,0,0,72,72,99999,0,0,1182,0.233,16.776,0.5,0.4
118,0,3,0,24,0,0,0,20,20,99999,0,0,1183,0.441,8.82,0.4,0.3
118,0,4,0,499,0,0,0,240,240,99999,0,0,1184,0.336,80.64,0.6,0.5
118,0,5,0,0,0,0,0,36,36,99999,0,0,1185,1.602,57.672,0.4,0.3
118,0,6,0,240,0,0,0,312,312,99999,0,0,1186,0.279,87.048,0.6,0.5
118,0,7,0,408,0,0,0,96,96,99999,0,0,1187,0.088,8.448,0.6,0.5
118,0,8,0,47,0,0,0,30,30,99999,0,0,1188,0.365,10.95,0.4,0.3
118,0,9,0,257,0,0,0,9,9,99999,0,0,1189,0.58,5.22,0.6,0.5
119,0,0,0,298,0,0,0,216,216,99999,0,0,1190,0.333,71.928,0.6,0.5
119,0,1,0,8,0,0,0,40,40,99999,0,0,1191,0.381,15.24,0.4,0.3
119,0,2,0,406,0,0,0,96,96,99999,0,0,1192,0.603,57.888,0.6,0.5
119,0,3,0,48,0,0,0,360,360,99999,0,0,1193,0.275,99.0,0.4,0.3
119,0,4,0,352,0,0,0,360,360,99999,0,0,1194,0.206,74.16,0.6,0.5
119,0,5,0,14,0,0,0,12,12,99999,0,0,1195,0.41,4.92,0.4,0.3
119,0,6,0,414,0,0,0,77,77,99999,0,0,1196,0.2,15.4,0.6,0.5
119,0,7,0,375,0,0,0,168,168,99999,0,0,1197,0.383,64.344,0.6,0.5
119,0,8,0,403,0,0,0,96,96,99999,0,0,1198,0.575,55.2,0.6,0.5
119,0,9,0,237,0,0,0,24,24,99999,0,0,1199,2.24,53.76,0.6,0.5
120,0,0,0,451,0,0,0,72,72,99999,0,0,1200,0.662,47.664,0.6,0.5
120,0,1,0,203,0,0,0,30,30,99999,0,0,1201,2.172,65.16,0.6,0.5
120,0,2,0,27,0,0,0,336,336,99999,0,0,1202,0.267,89.712,0.4,0.3
120,0,3,0,223,0,0,0,24,24,99999,0,0,1203,0.522,12.528,0.6,0.5
120,0,4,0,361,0,0,0,312,312,99999,0,0,1204,0.328,102.336,0.6,0.5
120,0,5,0,11,0,0,0,264,264,99999,0,0,1205,0.282,74.448,0.4,0.3
120,0,6,0,15,0,0,0,12,12,99999,0,0,1206,0.367,4.404,0.4,0.3
120,0,7,0,429,0,0,0,72,72,99999,0,0,1207,1.008,72.576,0.6,0.5
120,0,8,0,411,0,0,0,192,192,99999,0,0,1208,0.368,70.656,0.6,0.5
120,0,9,0,417,0,0,0,36,36,99999,0,0,1209,0.391,14.076,0.6,0.5
121,0,0,0,498,0,0,0,60,60,99999,0,0,1210,0.491,29.46,0.6,0.5
121,0,1,0,26,0,0,0,360,360,99999,0,0,1211,0.274,98.64,0.4,0.3
121,0,2,0,232,0,0,0,27,27,99999,0,0,1212,6.0,162.0,0.6,0.5
121,0,3,0,8,0,0,0,40,40,99999,0,0,1213,0.381,15.24,0.4,0.3
121,0,4,0,6,0,0,0,10,10,99999,0,0,1214,0.34,3.4,0.4,0.3
121,0,5,0,380,0,0,0,288,288,99999,0,0,1215,0.326,93.888,0.6,0.5
121,0,6,0,12,0,0,0,8,8,99999,0,0,1216,0.306,2.448,0.4,0.3
121,0,7,0,455,0,0,0,40,40,99999,0,0,1217,0.091,3.64,0.6,0.5
121,0,8,0,496,0,0,0,56,56,99999,0,0,1218,1.468,82.208,0.6,0.5
121,0,9,0,356,0,0,0,18,18,99999,0,0,1219,1.048,18.864,0.6,0.5
122,0,0,0,388,0,0,0,60,60,99999,0,0,1220,0.48,28.8,0.6,0.5
122,0,1,0,315,0,0,0,20,20,99999,0,0,1221,0.228,4.56,0.6,0.5
122,0,2,0,40,0,0,0,24,24,99999,0,0,1222,2.218,53.232,0.4,0.3
122,0,3,0,91,0,0,0,18,18,99999,0,0,1223,0.53,9.54,0.5,0.4
122,0,4,0,295,0,0,0,18,18,99999,0,0,1224,2.168,39.024,0.6,0.5
122,0,5,0,389,0,0,0,48,48,99999,0,0,1225,0.85,40.8,0.6,0.5
122,0,6,0,30,0,0,0,24,24,99999,0,0,1226,0.387,9.288,0.4,0.3
122,0,7,0,458,0,0,0,24,24,99999,0,0,1227,0.272,6.528,0.6,0.5
122,0,8,0,201,0,0,0,60,60,99999,0,0,1228,0.225,13.5,0.6,0.5
122,0,9,0,222,0,0,0,456,456,99999,0,0,1229,0.219,99.864,0.6,0.5
123,0,0,0,49,0,0,0,240,240,99999,0,0,1230,0.408,97.92,0.4,0.3
123,0,1,0,155,0,0,0,54,54,99999,0,0,1231,0.286,15.444,0.5,0.4
123,0,2,0,315,0,0,0,20,20,99999,0,0,1232,0.228,4.56,0.6,0.5
123,0,3,0,4,0,0,0,6,6,99999,0,0,1233,0.425,2.55,0.4,0.3
123,0,4,0,25,0,0,0,30,30,99999,0,0,1234,0.454,13.62,0.4,0.3
