sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
1079,420,1,6,5,4920
1080,421,1,91,12,4980
1081,422,1,28,10,4980
1082,422,1,2,6,4980
1083,423,1,2,8,4980
1084,423,1,109,6,4980
1085,424,1,410,4,4980
1086,424,1,31,4,4980
1087,424,1,21,8,4980
1088,425,1,26,8,4980
1089,425,1,177,8,4980
1090,426,1,39,6,5040
1091,427,1,4,9,5040
1092,427,1,20,8,5040
1093,427,1,1,4,5040
1094,427,1,30,7,5040
1095,428,1,5,5,5100
1096,429,1,35,9,5100
1097,430,1,64,8,5100
1098,431,1,14,4,5100
1099,432,1,316,4,5100
1100,432,1,6,1,5100
1101,432,1,20,8,5100
1102,432,1,2,8,5100
1103,433,1,16,7,5160
1104,433,1,100,1,5160
1105,434,1,12,4,5160
1106,435,1,160,11,5160
1107,436,1,54,10,5220
1108,436,1,338,2,5220
1109,436,1,347,6,5220
1110,436,1,21,8,5220
1111,436,1,71,10,5220
1112,437,1,43,4,5220
1113,437,1,20,12,5220
1114,437,1,385,9,5220
1115,438,1,0,10,5220
1116,439,1,234,10,5280
1117,439,1,7,2,5280
1118,439,1,111,8,5280
1119,439,1,17,6,5280
1120,439,1,41,5,5280
1121,439,1,119,6,5280
1122,440,1,13,10,5280
1123,441,1,303,1,5280
1124,442,1,21,10,5280
1125,443,1,195,11,5280
1126,443,1,2,10,5280
1127,443,1,27,10,5280
1128,444,1,121,9,5280
1129,444,1,36,10,5280
1130,444,1,134,6,5280
1131,444,1,67,10,5280
1132,444,1,65,7,5280
1133,444,1,45,5,5280
1134,444,1,185,8,5280
1135,445,1,416,8,5280
1136,446,1,63,7,5340
1137,446,1,15,9,5340
1138,447,1,11,12,5340
1139,448,1,14,5,5340
1140,448,1,3,3,5340
1141,448,1,2,3,5340
1142,448,1,4,12,5340
1143,449,1,288,5,5340
1144,449,1,173,9,5340
1145,450,1,10,8,5340
1146,451,1,155,4,5340
1147,451,1,0,4,5340
1148,451,1,23,12,5340
1149,452,1,45,9,5340
1150,452,1,261,8,5340
1151,452,1,29,6,5340
1152,452,1,2,3,5340
1153,453,1,39,6,5400
1154,454,1,428,4,5400
1155,455,1,14,8,5400
1156,455,1,24,6,5400
1157,456,1,97,10,5400
1158,456,1,41,4,5400
1159,457,1,7,5,5400
1160,458,1,4,8,5460
1161,458,1,79,3,5460
1162,459,1,56,12,5460
1163,460,1,32,10,5460
1164,460,1,2,6,5460
1165,460,1,3,7,5460
1166,461,1,125,4,5460
1167,462,1,22,8,5460
1168,462,1,33,5,5460
1169,463,1,297,2,5460
1170,463,1,12,8,5460
1171,464,1,109,9,5460
1172,464,1,178,8,5460
1173,465,1,38,8,5520
1174,466,1,132,6,5520
1175,467,1,179,4,5580
1176,467,1,412,8,5580
1177,468,1,158,9,5580
1178,469,1,73,4,5580
1179,470,1,33,5,5580
1180,470,1,48,4,5580
1181,470,1,316,5,5580
1182,471,1,172,4,5580
1183,471,1,80,6,5580
1184,472,1,254,7,5580
1185,473,1,118,5,5640
1186,474,1,420,4,5640
1187,475,1,27,6,5640
1188,476,1,26,4,5640
1189,477,1,188,11,5640
1190,477,1,195,2,5640
1191,478,1,122,6,5700
1192,479,1,3,8,5700
1193,480,1,118,3,5700
1194,480,1,37,12,5700
1195,480,1,199,3,5700
1196,480,1,57,5,5700
1197,481,1,182,2,5700
1198,481,1,283,6,5700
1199,481,1,174,8,5700
1200,481,1,1,3,5700
1201,482,1,1,1,5760
1202,482,1,32,4,5760
1203,482,1,23,3,5760
1204,482,1,79,7,5760
1205,482,1,40,7,5760
1206,483,1,30,4,5760
1207,484,1,17,10,5760
1208,485,1,22,7,5820
1209,486,1,367,7,5820
1210,486,1,250,9,5820
1211,487,1,25,5,5820
1212,488,1,191,6,5820
1213,489,1,48,8,5820
1214,489,1,7,10,5820
1215,489,1,205,8,5820
1216,490,1,431,3,5880
1217,491,1,137,4,5880
1218,492,1,0,2,5880
1219,492,1,23,8,5880
1220,492,1,35,10,5880
1221,493,1,22,5,5880
1222,493,1,135,4,5880
1223,493,1,17,10,5880
1224,493,1,91,4,5880
1225,493,1,1,11,5880
1226,494,1,8,5,5880
1227,495,1,0,3,5880
1228,495,1,5,10,5880
1229,496,1,54,4,5880
1230,497,1,166,8,5880
1231,498,1,58,7,5880
1232,498,1,49,7,5880
1233,499,1,6,6,5940
1234,500,1,149,7,5940
1235,501,1,216,2,5940
1236,501,1,30,10,5940
1237,501,1,88,4,5940
1238,501,1,33,5,5940
1239,501,1,50,6,5940
1240,502,1,44,7,6000
1241,502,1,347,9,6000
1242,503,1,49,9,6000
1243,503,1,373,1,6000
1244,504,1,14,11,6000
1245,505,1,5,4,6000
1246,505,1,348,10,6000
1247,506,1,13,6,6000
1248,506,1,6,8,6000
1249,506,1,402,10,6000
1250,506,1,119,4,6000
1251,506,1,28,6,6000
1252,507,1,181,8,6000
1253,507,1,59,10,6000
1254,508,1,0,10,6000
1255,509,1,437,4,6000
1256,510,1,10,6,6000
1257,511,1,6,6,6000
1258,511,1,26,2,6000
1259,512,1,3,8,6060
1260,512,1,394,12,6060
1261,513,1,24,11,6060
1262,514,1,209,7,6060
1263,514,1,453,4,6060
1264,514,1,51,6,6060
1265,515,1,19,5,6060
1266,515,1,383,6,6060
1267,515,1,18,6,6060
1268,516,1,482,8,6120
1269,516,1,1,10,6120
1270,517,1,180,10,6120
1271,517,1,192,10,6120
1272,517,1,186,4,6120
1273,518,1,127,5,6120
1274,519,1,27,10,6120
1275,519,1,21,1,6120
1276,519,1,24,8,6120
1277,520,1,1,8,6120
1278,520,1,222,8,6120
1279,520,1,5,8,6120
1280,520,1,3,4,6120
1281,520,1,12,6,6120
1282,521,1,324,5,6120
1283,521,1,120,5,6120
1284,521,1,0,2,6120
1285,521,1,282,4,6120
1286,522,1,19,4,6120
1287,522,1,0,8,6120
1288,522,1,96,6,6120
1289,522,1,42,8,6120
1290,523,1,304,12,6240
1291,524,1,396,4,6240
1292,525,1,39,4,6240
1293,525,1,13,7,6240
1294,525,1,272,5,6240
1295,526,1,155,6,6240
1296,527,1,382,6,6300
1297,527,1,11,5,6300
1298,527,1,59,4,6300
1299,527,1,21,7,6300
1300,527,1,271,4,6300
1301,528,1,33,11,6300
1302,528,1,192,10,6300
1303,528,1,310,3,6300
1304,529,1,68,8,6300
1305,529,1,108,6,6300
1306,529,1,126,11,6300
1307,530,1,13,7,6300
1308,530,1,130,2,6300
1309,531,1,0,12,6300
1310,532,1,12,6,6300
1311,532,1,2,4,6300
1312,532,1,149,4,6300
1313,533,1,67,4,6300
1314,533,1,12,8,6300
1315,533,1,89,7,6300
1316,533,1,180,4,6300
1317,533,1,310,2,6300
1318,534,1,68,10,6300
1319,534,1,1,9,6300
1320,535,1,50,8,6360
1321,536,1,91,2,6360
1322,536,1,186,7,6360
1323,537,1,352,1,6360
1324,538,1,2,2,6360
1325,538,1,4,8,6360
1326,539,1,38,8,6360
1327,540,1,17,3,6360
1328,540,1,2,1,6360
1329,541,1,7,5,6360
1330,541,1,6,9,6360
1331,541,1,30,7,6360
1332,541,1,239,7,6360
1333,542,1,233,6,6360
1334,542,1,194,4,6360
1335,543,1,31,7,6420
1336,544,1,168,7,6480
1337,544,1,360,12,6480
1338,545,1,54,5,6480
1339,545,1,34,9,6480
1340,546,1,7,10,6480
1341,547,1,344,1,6480
1342,547,1,14,4,6480
1343,547,1,112,12,6480
1344,547,1,402,9,6480
1345,548,1,327,3,6480
1346,549,1,5,5,6480
1347,550,1,14,8,6480
1348,550,1,188,8,6480
1349,551,1,68,3,6480
1350,552,1,154,8,6480
1351,553,1,28,10,6540
1352,554,1,34,8,6540
1353,555,1,176,9,6540
1354,556,1,405,5,6540
1355,557,1,13,8,6540
1356,558,1,476,6,6540
1357,559,1,441,6,6540
1358,559,1,89,3,6540
1359,560,1,38,9,6540
1360,561,1,3,6,6540
1361,561,1,1,6,6540
1362,561,1,6,8,6540
1363,561,1,49,3,6540
1364,561,1,8,10,6540
1365,562,1,153,4,6540
1366,562,1,45,6,6540
1367,563,1,34,3,6600
1368,563,1,32,2,6600
1369,563,1,285,8,6600
1370,564,1,0,7,6600
1371,564,1,214,8,6600
1372,564,1,2,6,6600
1373,565,1,58,11,6600
1374,566,1,422,6,6600
1375,567,1,187,10,6600
1376,568,1,377,11,6600
1377,569,1,124,7,6660
1378,570,1,213,2,6660
1379,571,1,280,10,6660
1380,572,1,365,11,6660
1381,573,1,55,2,6660
1382,573,1,408,3,6660
1383,573,1,25,9,6660
1384,573,1,46,6,6660
1385,574,1,43,10,6720
1386,574,1,1,1,6720
1387,575,1,47,4,6720
1388,576,1,11,6,6720
1389,576,1,53,8,6720
1390,577,1,50,3,6720
1391,577,1,316,9,6720
1392,577,1,233,7,6720
1393,577,1,272,9,6720
1394,577,1,349,5,6720
1395,577,1,178,8,6720
1396,577,1,149,6,6720
1397,577,1,5,8,6720
1398,577,1,87,7,6720
1399,578,1,29,6,6780
1400,579,1,11,6,6780
1401,580,1,45,6,6780
1402,580,1,392,7,6780
1403,581,1,142,8,6780
1404,581,1,103,7,6780
1405,582,1,52,10,6780
1406,583,1,27,1,6780
1407,584,1,6,7,6780
1408,584,1,1,6,6780
1409,584,1,28,7,6780
1410,585,1,223,2,6780
1411,586,1,0,4,6840
1412,586,1,36,3,6840
1413,586,1,39,6,6840
1414,587,1,3,2,6840
1415,588,1,243,5,6840
1416,589,1,435,11,6900
1417,589,1,45,5,6900
1418,589,1,368,7,6900
1419,589,1,419,4,6900
1420,590,1,21,7,6900
1421,590,1,14,8,6900
1422,591,1,273,5,6900
1423,592,1,484,9,6900
1424,593,1,100,6,6960
1425,594,1,33,5,6960
1426,595,1,2,8,6960
1427,596,1,174,10,6960
1428,597,1,375,1,6960
1429,597,1,198,3,6960
1430,597,1,39,2,6960
1431,598,1,19,4,6960
1432,598,1,128,4,6960
1433,598,1,110,3,6960
1434,599,1,5,6,6960
1435,600,1,18,8,6960
1436,601,1,11,7,6960
1437,602,1,29,10,7020
1438,602,1,38,10,7020
1439,603,1,120,5,7020
1440,603,1,1,7,7020
1441,604,1,31,4,7020
1442,604,1,13,6,7020
1443,605,1,24,7,7020
1444,606,1,5,3,7020
1445,606,1,0,10,7020
1446,606,1,28,8,7020
1447,607,1,8,5,7020
1448,607,1,258,4,7020
1449,607,1,25,10,7020
1450,608,1,85,8,7020
1451,608,1,27,7,7020
1452,609,1,38,9,7080
1453,609,1,67,8,7080
1454,609,1,96,10,7080
1455,609,1,5,12,7080
1456,610,1,23,10,7080
1457,610,1,1,8,7080
1458,611,1,425,6,7080
1459,611,1,499,10,7080
1460,612,1,21,8,7080
1461,613,1,62,6,7080
1462,613,1,209,4,7080
1463,613,1,0,7,7080
1464,614,1,18,3,7080
1465,615,1,4,9,7080
1466,616,1,53,6,7140
1467,616,1,35,4,7140
1468,617,1,21,2,7140
1469,618,1,80,8,7140
1470,619,1,39,4,7140
1471,620,1,5,9,7140
1472,620,1,53,2,7140
1473,621,1,357,8,7140
1474,622,1,122,8,7200
1475,622,1,169,5,7200
1476,622,1,45,3,7200
1477,623,1,7,4,7200
1478,623,1,14,1,7200
1479,623,1,41,4,7200
1480,623,1,13,10,7200
1481,623,1,1,7,7200
1482,623,1,166,9,7200
1483,623,1,156,5,7200
1484,624,1,10,9,7200
1485,625,1,444,8,7200
1486,625,1,34,6,7200
1487,625,1,72,6,7200
1488,626,1,189,7,7200
1489,626,1,42,8,7200
1490,626,1,197,12,7200
1491,626,1,212,4,7200
1492,627,1,43,9,7200
1493,628,1,170,4,7200
1494,629,1,204,10,7200
1495,629,1,134,4,7200
1496,630,1,125,8,7200
1497,630,1,70,8,7200
1498,630,1,10,6,7200
1499,630,1,57,2,7200
1500,631,1,19,2,7260
1501,631,1,20,8,7260
1502,632,1,271,8,7260
1503,632,1,12,7,7260
1504,632,1,98,6,7260
1505,633,1,58,8,7260
1506,634,1,158,8,7320
1507,634,1,193,6,7320
1508,634,1,47,8,7320
1509,634,1,36,3,7320
1510,635,1,38,6,7320
1511,635,1,17,8,7320
1512,635,1,3,8,7320
1513,636,1,68,9,7320
1514,637,1,156,5,7320
1515,638,1,45,4,7320
1516,639,1,21,10,7320
1517,639,1,4,9,7320
1518,639,1,260,8,7320
1519,639,1,70,11,7320
1520,640,1,469,2,7380
1521,641,1,59,5,7380
1522,641,1,29,4,7380
1523,641,1,31,7,7380
1524,642,1,228,4,7380
1525,642,1,13,9,7380
1526,643,1,1,6,7380
1527,643,1,75,7,7380
1528,643,1,11,6,7380
1529,643,1,96,8,7380
1530,644,1,220,6,7440
1531,645,1,388,8,7440
1532,645,1,20,2,7440
1533,646,1,19,9,7440
1534,647,1,204,11,7440
1535,647,1,6,3,7440
1536,647,1,10,10,7440
1537,647,1,123,8,7440
1538,648,1,45,10,7500
1539,649,1,373,6,7500
1540,650,1,66,10,7500
1541,650,1,289,11,7500
1542,651,1,55,6,7500
1543,651,1,8,7,7500
1544,651,1,53,6,7500
1545,652,1,74,8,7500
1546,653,1,263,12,7500
1547,654,1,120,8,7500
1548,654,1,1,8,7500
1549,654,1,102,6,7500
1550,654,1,23,5,7500
1551,655,1,0,6,7500
1552,655,1,26,5,7500
1553,656,1,18,3,7560
1554,657,1,5,2,7560
1555,657,1,424,7,7560
1556,658,1,43,6,7560
1557,659,1,2,1,7560
1558,659,1,7,2,7560
1559,659,1,12,4,7560
1560,659,1,25,3,7560
1561,659,1,90,9,7560
1562,659,1,32,6,7560
1563,660,1,310,4,7560
1564,660,1,16,8,7560
1565,660,1,233,4,7560
1566,661,1,62,10,7560
1567,661,1,64,5,7560
1568,661,1,346,6,7560
1569,662,1,8,11,7620
1570,662,1,12,9,7620
1571,662,1,188,9,7620
1572,663,1,8,6,7620
1573,664,1,96,4,7620
1574,664,1,40,6,7620
1575,664,1,23,4,7620
1576,665,1,60,10,7620
1577,665,1,222,6,7620
1578,666,1,384,4,7680
1579,667,1,180,6,7680
1580,667,1,48,2,7680
1581,668,1,234,5,7680
1582,668,1,411,4,7680
1583,668,1,22,7,7680
1584,668,1,4,6,7680
1585,669,1,283,11,7680
1586,670,1,223,9,7680
1587,670,1,137,12,7680
1588,670,1,425,5,7680
1589,670,1,258,12,7680
1590,671,1,28,6,7740
1591,672,1,183,4,7740
1592,673,1,193,7,7740
1593,673,1,21,10,7740
1594,673,1,154,10,7740
1595,673,1,365,6,7740
1596,674,1,0,7,7740
1597,675,1,33,4,7740
1598,676,1,81,6,7740
1599,676,1,106,6,7740
1600,677,1,10,3,7740
1601,677,1,276,6,7740
1602,677,1,424,8,7740
1603,678,1,12,8,7740
1604,679,1,199,4,7740
1605,679,1,79,6,7740
1606,680,1,29,6,7800
1607,680,1,6,6,7800
1608,681,1,55,4,7800
1609,681,1,1,7,7800
1610,682,1,15,4,7800
1611,682,1,355,6,7800
1612,683,1,8,2,7800
1613,684,1,409,5,7800
1614,684,1,4,9,7800
1615,685,1,156,8,7800
1616,685,1,15,6,7800
1617,685,1,116,4,7800
1618,686,1,43,8,7800
1619,687,1,39,3,7860
1620,688,1,117,4,7860
1621,689,1,175,5,7860
1622,690,1,21,8,7860
1623,690,1,70,4,7860
1624,691,1,0,7,7860
1625,692,1,144,10,7860
1626,692,1,453,6,7860
1627,693,1,0,6,7920
1628,694,1,302,8,7920
1629,695,1,458,10,7980
1630,695,1,48,8,7980
1631,695,1,25,2,7980
1632,696,1,325,2,7980
1633,696,1,8,6,7980
1634,697,1,53,4,7980
1635,697,1,316,6,7980
1636,698,1,168,12,7980
1637,699,1,27,2,7980
1638,700,1,7,10,8040
1639,701,1,269,4,8040
1640,701,1,2,6,8040
1641,701,1,10,11,8040
1642,702,1,6,4,8040
1643,702,1,332,4,8040
1644,702,1,67,5,8040
1645,702,1,115,1,8040
1646,703,1,340,6,8040
1647,703,1,35,7,8040
1648,703,1,26,8,8040
1649,703,1,15,2,8040
1650,704,1,39,10,8040
1651,704,1,7,6,8040
1652,704,1,31,10,8040
1653,705,1,1,2,8100
1654,705,1,60,12,8100
1655,706,1,269,8,8100
1656,707,1,145,10,8100
1657,707,1,460,6,8100
1658,708,1,89,7,8100
1659,709,1,7,3,8100
1660,710,1,92,9,8160
1661,711,1,4,7,8160
1662,712,1,254,12,8220
1663,712,1,179,2,8220
1664,712,1,36,3,8220
1665,712,1,291,7,8220
1666,713,1,300,8,8220
1667,714,1,151,1,8220
1668,715,1,98,12,8220
1669,716,1,189,10,8220
1670,716,1,141,4,8220
1671,717,1,76,12,8220
1672,717,1,13,12,8220
1673,717,1,39,6,8220
1674,718,1,55,11,8220
1675,718,1,19,8,8220
1676,718,1,13,4,8220
1677,718,1,7,2,8220
1678,719,1,74,3,8220
1679,720,1,404,11,8220
1680,721,1,154,4,8220
1681,722,1,76,8,8280
1682,723,1,43,8,8280
1683,724,1,41,5,8280
1684,724,1,14,6,8280
1685,725,1,324,12,8280
1686,725,1,1,6,8280
1687,725,1,35,9,8280
1688,725,1,358,5,8280
1689,726,1,32,5,8340
1690,726,1,105,5,8340
1691,726,1,55,6,8340
1692,727,1,5,3,8340
1693,727,1,49,4,8340
1694,728,1,227,6,8340
1695,729,1,1,7,8340
1696,730,1,8,3,8340
1697,731,1,99,4,8400
1698,732,1,26,8,8400
1699,732,1,35,8,8400
1700,733,1,96,9,8400
1701,734,1,298,12,8400
1702,735,1,224,9,8400
1703,736,1,80,10,8400
1704,737,1,20,2,8400
1705,738,1,59,8,8400
1706,738,1,358,6,8400
1707,738,1,39,7,8400
1708,739,1,24,6,8400
1709,739,1,21,6,8400
1710,739,1,240,6,8400
1711,739,1,150,12,8400
1712,739,1,6,6,8400
1713,740,1,7,2,8460
1714,740,1,229,6,8460
1715,741,1,22,2,8460
1716,741,1,177,7,8460
1717,741,1,3,8,8460
1718,742,1,438,4,8460
1719,743,1,114,8,8460
1720,744,1,328,10,8460
1721,744,1,21,6,8460
1722,745,1,111,4,8460
1723,745,1,31,4,8460
1724,745,1,49,6,8460
1725,745,1,76,2,8460
1726,745,1,411,8,8460
1727,745,1,3,4,8460
1728,745,1,83,4,8460
1729,745,1,55,5,8460
1730,746,1,310,8,8460
1731,746,1,1,5,8460
1732,747,1,4,12,8460
1733,748,1,8,8,8460
1734,749,1,11,6,8520
1735,749,1,8,7,8520
1736,750,1,13,8,8520
1737,751,1,193,2,8580
1738,751,1,45,3,8580
1739,752,1,35,4,8580
1740,753,1,16,4,8580
1741,753,1,207,8,8580
1742,754,1,5,10,8580
1743,754,1,426,8,8580
1744,755,1,102,10,8580
1745,755,1,3,10,8580
1746,755,1,33,5,8580
1747,756,1,131,2,8580
1748,757,1,113,11,8640
1749,757,1,45,3,8640
1750,757,1,41,7,8640
1751,758,1,74,11,8640
1752,759,1,0,6,8640
1753,759,1,1,9,8640
1754,759,1,350,4,8640
1755,760,1,207,6,8640
1756,760,1,5,10,8640
1757,761,1,75,9,8640
1758,761,1,74,9,8640
1759,762,1,124,7,8640
1760,762,1,4,10,8640
1761,763,1,246,7,8700
1762,763,1,7,2,8700
1763,764,1,85,12,8700
1764,764,1,130,7,8700
1765,765,1,46,5,8700
1766,766,1,6,8,8760
1767,767,1,134,8,8760
1768,768,1,314,10,8760
1769,768,1,272,9,8760
1770,769,1,10,5,8760
1771,769,1,46,2,8760
1772,769,1,158,5,8760
1773,769,1,30,7,8760
1774,770,1,23,12,8760
1775,771,1,108,2,8820
1776,771,1,6,6,8820
1777,772,1,87,5,8820
1778,772,1,44,7,8820
1779,772,1,139,8,8820
1780,773,1,196,9,8820
1781,773,1,78,2,8820
1782,773,1,68,9,8820
1783,773,1,30,4,8820
1784,773,1,32,6,8820
1785,773,1,11,6,8820
1786,773,1,188,9,8820
1787,773,1,10,9,8820
1788,773,1,154,3,8820
1789,774,1,39,4,8880
1790,775,1,35,8,8880
1791,776,1,102,8,8880
1792,776,1,255,12,8880
1793,776,1,36,6,8880
1794,777,1,176,5,8880
1795,777,1,72,8,8880
1796,778,1,37,3,8880
1797,779,1,83,6,8880
1798,780,1,73,6,8880
1799,781,1,60,5,8940
1800,782,1,200,6,8940
1801,782,1,0,9,8940
1802,783,1,211,5,8940
1803,783,1,11,4,8940
1804,783,1,32,4,8940
1805,784,1,48,12,8940
1806,784,1,4,10,8940
1807,785,1,44,10,9000
1808,786,1,32,4,9000
1809,786,1,41,4,9000
1810,787,1,127,3,9000
1811,787,1,12,2,9000
1812,788,1,187,10,9060
1813,789,1,32,2,9060
1814,790,1,104,6,9060
1815,790,1,63,10,9060
1816,791,1,195,8,9120
1817,791,1,51,8,9120
1818,791,1,56,10,9120
1819,792,1,14,12,9120
1820,793,1,109,8,9120
1821,793,1,4,5,9120
1822,793,1,10,7,9120
1823,794,1,397,9,9120
1824,795,1,132,6,9180
1825,796,1,87,8,9180
1826,796,1,427,1,9180
1827,797,1,1,10,9180
1828,798,1,453,5,9180
1829,798,1,37,9,9180
1830,799,1,10,7,9180
1831,799,1,139,8,9180
1832,800,1,144,3,9180
1833,800,1,83,8,9180
1834,801,1,2,4,9240
1835,802,1,3,4,9240
1836,803,1,83,10,9240
1837,803,1,29,6,9240
1838,803,1,21,7,9240
1839,804,1,149,3,9240
1840,804,1,198,5,9240
1841,805,1,8,3,9240
1842,806,1,315,1,9240
1843,806,1,459,8,9240
1844,807,1,336,8,9240
1845,808,1,7,9,9240
1846,809,1,121,8,9240
1847,810,1,395,2,9300
1848,811,1,181,8,9300
1849,811,1,47,8,9300
1850,812,1,48,10,9300
1851,812,1,42,11,9300
1852,813,1,40,6,9300
1853,813,1,197,10,9300
1854,814,1,390,6,9300
1855,814,1,356,3,9300
1856,815,1,132,1,9360
1857,815,1,10,12,9360
1858,815,1,18,8,9360
1859,816,1,146,10,9360
1860,816,1,3,4,9360
1861,816,1,55,4,9360
1862,816,1,8,11,9360
1863,817,1,373,7,9360
1864,817,1,0,9,9360
1865,818,1,156,7,9360
1866,818,1,39,4,9360
1867,818,1,33,4,9360
1868,819,1,122,4,9420
1869,820,1,98,10,9420
1870,820,1,6,4,9420
1871,821,1,183,4,9420
1872,822,1,166,5,9420
1873,823,1,15,2,9420
1874,823,1,32,5,9420
1875,824,1,9,5,9480
1876,825,1,208,12,9480
1877,825,1,6,8,9480
1878,825,1,18,7,9480
1879,825,1,127,2,9480
1880,826,1,299,7,9480
1881,826,1,17,7,9480
1882,827,1,25,8,9480
1883,828,1,39,8,9540
1884,829,1,149,6,9540
1885,829,1,4,8,9540
1886,830,1,2,10,9540
1887,830,1,178,1,9540
1888,830,1,0,2,9540
1889,830,1,387,8,9540
1890,831,1,18,7,9540
1891,831,1,65,2,9540
1892,832,1,0,10,9600
1893,832,1,34,6,9600
1894,832,1,31,6,9600
1895,832,1,4,6,9600
1896,833,1,45,4,9600
1897,833,1,53,5,9600
1898,833,1,77,12,9600
1899,834,1,25,4,9600
1900,835,1,1,10,9600
1901,836,1,186,7,9600
1902,837,1,5,7,9660
1903,838,1,229,4,9660
1904,839,1,8,6,9660
1905,840,1,138,5,9660
1906,840,1,2,8,9660
1907,841,1,332,12,9720
1908,841,1,3,2,9720
1909,842,1,2,6,9720
1910,842,1,40,7,9720
1911,842,1,100,5,9720
1912,843,1,38,12,9720
1913,844,1,7,1,9720
1914,845,1,453,2,9720
1915,846,1,301,8,9720
1916,846,1,40,7,9720
1917,846,1,214,6,9720
1918,846,1,31,4,9720
1919,846,1,51,6,9720
1920,846,1,163,5,9720
1921,846,1,24,4,9720
1922,846,1,210,6,9720
1923,846,1,3,2,9720
1924,847,1,8,2,9720
1925,848,1,82,10,9720
1926,848,1,111,2,9720
1927,849,1,265,3,9720
1928,850,1,187,6,9780
1929,851,1,118,7,9780
1930,851,1,204,4,9780
1931,851,1,395,6,9780
1932,851,1,29,4,9780
1933,851,1,4,6,9780
1934,852,1,42,4,9780
1935,853,1,70,10,9780
1936,853,1,1,3,9780
1937,854,1,28,12,9780
1938,854,1,54,6,9780
1939,854,1,7,11,9780
1940,855,1,38,2,9780
1941,855,1,0,4,9780
1942,855,1,40,9,9780
1943,855,1,23,3,9780
1944,856,1,73,2,9780
1945,857,1,259,8,9780
1946,857,1,148,9,9780
1947,858,1,338,8,9780
1948,859,1,39,8,9840
1949,859,1,236,10,9840
1950,860,1,10,4,9840
1951,861,1,19,7,9840
1952,861,1,39,6,9840
1953,861,1,13,10,9840
1954,862,1,368,12,9840
1955,862,1,129,11,9840
1956,862,1,183,10,9840
1957,862,1,4,6,9840
1958,862,1,258,11,9840
1959,863,1,133,2,9900
1960,863,1,398,6,9900
1961,864,1,8,8,9900
1962,865,1,469,12,9900
1963,866,1,112,10,9900
1964,866,1,25,4,9900
1965,866,1,89,10,9900
1966,866,1,53,2,9900
1967,866,1,386,4,9900
1968,866,1,137,4,9900
1969,867,1,245,10,9960
1970,868,1,113,2,9960
1971,868,1,84,1,9960
1972,869,1,31,4,9960
1973,869,1,48,4,9960
1974,869,1,359,8,9960
1975,869,1,14,5,9960
1976,870,1,7,10,9960
1977,870,1,18,6,9960
1978,870,1,261,7,9960
1979,871,1,0,10,9960
1980,871,1,107,9,9960
1981,871,1,121,7,9960
1982,872,1,221,7,9960
1983,873,1,480,4,10020
1984,874,1,108,5,10020
1985,874,1,232,10,10020
1986,875,1,61,10,10080
1987,876,1,37,6,10080
1988,877,1,114,12,10080
1989,877,1,30,9,10080
1990,877,1,100,5,10080
1991,878,1,84,6,10080
1992,879,1,114,9,10080
1993,879,1,28,10,10080
1994,880,1,112,9,10080
1995,880,1,35,9,10080
1996,881,1,4,4,10080
1997,881,1,97,2,10080
1998,882,1,96,12,10080
1999,882,1,482,7,10080
2000,883,1,81,8,10140
2001,883,1,50,8,10140
2002,883,1,168,9,10140
2003,883,1,173,6,10140
2004,884,1,62,6,10140
2005,884,1,40,8,10140
2006,884,1,314,1,10140
2007,884,1,466,3,10140
2008,884,1,25,6,10140
2009,885,1,8,4,10140
2010,885,1,62,1,10140
2011,886,1,134,2,10140
2012,886,1,58,6,10140
2013,886,1,42,8,10140
2014,886,1,102,12,10140
2015,887,1,256,3,10140
2016,888,1,43,6,10140
2017,888,1,3,9,10140
2018,888,1,1,8,10140
2019,888,1,251,2,10140
2020,889,1,41,8,10140
2021,890,1,70,8,10140
2022,890,1,29,12,10140
2023,891,1,28,8,10200
2024,892,1,36,10,10200
2025,893,1,33,4,10200
2026,894,1,12,2,10200
2027,895,1,17,6,10200
2028,896,1,74,8,10200
2029,897,1,10,2,10260
2030,898,1,148,7,10260
2031,898,1,1,4,10260
2032,899,1,38,9,10320
2033,900,1,44,6,10320
2034,901,1,82,8,10320
2035,901,1,414,4,10320
2036,902,1,19,9,10320
2037,903,1,7,6,10320
2038,903,1,266,5,10320
2039,904,1,137,1,10320
2040,905,1,407,4,10320
2041,906,1,11,10,10380
2042,907,1,32,10,10380
2043,907,1,279,5,10380
2044,908,1,33,4,10440
2045,909,1,2,6,10440
2046,909,1,6,8,10440
2047,909,1,15,2,10440
2048,909,1,1,3,10440
2049,909,1,20,10,10440
2050,909,1,91,4,10440
2051,910,1,328,9,10440
2052,910,1,392,6,10440
2053,910,1,14,9,10440
2054,911,1,1,7,10440
2055,911,1,260,6,10440
2056,911,1,462,6,10440
2057,912,1,15,6,10440
2058,912,1,133,10,10440
2059,912,1,228,8,10440
2060,912,1,34,11,10440
2061,913,1,15,8,10440
2062,914,1,202,5,10440
2063,915,1,37,6,10500
2064,915,1,103,6,10500
2065,916,1,7,4,10500
2066,916,1,149,6,10500
2067,917,1,444,4,10560
2068,918,1,189,10,10560
2069,919,1,380,7,10560
2070,919,1,41,11,10560
2071,920,1,84,8,10620
2072,921,1,6,4,10680
2073,922,1,29,6,10680
2074,923,1,88,12,10680
2075,924,1,35,10,10680
