pod_id,item_id,qty,order_id,processed_time,task_type
175,-1,-1,-999,5544,2
178,20,8,427,5552,1
178,30,7,427,5552,1
282,2,6,422,5555,1
282,410,4,424,5555,1
392,47,5,402,5557,1
257,122,4,401,5559,1
376,4,6,418,5591,1
376,286,6,418,5591,1
376,-1,-1,-999,5591,2
7,65,8,310,5601,1
1,35,9,429,5603,1
285,259,5,394,5605,1
285,31,4,424,5605,1
202,9,6,412,5618,1
202,116,5,412,5618,1
31,172,8,-67,5625,1
124,11,3,329,5626,1
124,12,4,434,5626,1
112,4,3,427,5626,1
112,2,8,432,5626,1
112,-1,-1,-999,5626,2
9,0,4,412,5629,1
258,6,2,394,5634,1
255,492,6,-17,5652,1
76,160,10,435,5654,1
76,-1,-1,-999,5654,2
43,119,4,378,5659,1
141,324,4,400,5665,1
134,16,7,433,5668,1
263,37,2,412,5683,1
291,391,2,395,5685,1
74,14,4,431,5693,1
74,0,10,438,5693,1
121,8,3,310,5711,1
121,6,4,420,5711,1
196,130,5,346,5724,1
176,43,4,437,5726,1
176,20,12,437,5726,1
149,11,12,447,5730,1
404,187,7,310,5742,1
130,10,8,450,5746,1
11,252,3,-67,5751,1
256,385,9,437,5769,1
2,20,8,432,5770,1
58,155,4,451,5789,1
58,23,12,451,5789,1
389,21,10,442,5793,1
419,1,4,427,5798,1
419,316,4,432,5798,1
136,0,4,451,5800,1
324,82,2,-67,5819,1
197,416,8,445,5821,1
161,6,1,420,5824,1
24,303,1,441,5834,1
198,125,4,461,5835,1
132,39,6,453,5839,1
160,75,2,406,5841,1
160,-1,-1,-999,5841,2
248,6,1,432,5845,1
403,5,5,428,5854,1
195,97,10,456,5881,1
195,41,4,456,5881,1
64,38,8,465,5881,1
0,100,1,433,5886,1
135,32,10,460,5888,1
135,3,7,460,5888,1
230,173,9,449,5899,1
387,13,10,440,5914,1
290,288,5,449,5914,1
253,254,7,472,5926,1
384,2,6,460,5932,1
321,158,9,468,5938,1
186,160,1,435,5939,1
186,-1,-1,-999,5939,2
412,174,12,368,5946,1
133,7,5,457,5950,1
223,14,6,455,5977,1
223,24,6,455,5977,1
262,14,2,455,5986,1
5,27,6,475,5999,1
396,178,8,464,6008,1
78,56,12,459,6024,1
153,48,4,470,6031,1
153,316,5,470,6031,1
332,199,3,480,6033,1
122,91,12,421,6039,1
99,33,5,470,6044,1
263,37,12,480,6062,1
164,109,9,464,6064,1
162,57,5,480,6076,1
137,24,7,368,6084,1
66,52,6,415,6091,1
140,22,8,462,6096,1
129,3,8,479,6103,1
352,30,4,483,6107,1
22,26,4,476,6115,1
22,12,8,463,6115,1
101,428,4,454,6118,1
1,195,11,443,6118,1
227,33,5,462,6131,1
228,412,8,467,6137,1
388,17,10,484,6140,1
9,27,10,443,6143,1
386,25,5,487,6158,1
7,73,4,469,6163,1
287,2,10,443,6170,1
353,420,4,474,6184,1
33,22,7,485,6188,1
268,18,6,294,6209,1
229,261,8,452,6212,1
246,63,7,446,6220,1
246,40,7,482,6220,1
303,150,12,294,6241,1
25,15,9,446,6244,1
289,367,7,486,6255,1
152,36,10,444,6257,1
152,185,8,444,6257,1
198,0,3,495,6273,1
198,5,10,495,6273,1
203,297,2,463,6274,1
220,65,7,444,6277,1
102,250,9,486,6278,1
355,179,4,467,6286,1
138,0,2,492,6303,1
138,35,10,492,6303,1
126,132,6,466,6321,1
166,45,9,452,6322,1
166,29,6,452,6322,1
166,2,3,452,6322,1
170,153,9,403,6337,1
392,23,8,492,6343,1
398,67,10,444,6348,1
89,122,6,478,6352,1
232,137,4,491,6357,1
285,172,4,471,6364,1
285,-1,-1,-999,6364,2
259,8,5,494,6364,1
316,54,4,496,6378,1
264,134,6,444,6382,1
358,166,8,497,6384,1
288,80,6,471,6399,1
68,23,3,482,6400,1
68,348,10,505,6400,1
234,437,4,509,6407,1
136,0,10,508,6414,1
411,79,7,482,6417,1
111,17,10,493,6431,1
111,7,10,489,6431,1
216,32,4,482,6437,1
216,5,4,505,6437,1
128,10,6,510,6447,1
67,1,1,482,6462,1
67,347,9,502,6462,1
148,118,3,480,6470,1
8,45,5,444,6471,1
8,1,11,493,6471,1
12,49,9,503,6472,1
12,373,1,503,6472,1
24,14,11,504,6474,1
302,30,10,501,6495,1
302,33,5,501,6495,1
281,283,6,481,6496,1
281,1,3,481,6496,1
381,216,2,501,6506,1
381,136,2,356,6506,1
412,174,8,481,6516,1
192,50,6,501,6521,1
50,182,2,481,6523,1
397,88,4,501,6532,1
394,44,7,502,6535,1
46,118,5,473,6548,1
311,6,6,511,6553,1
311,26,2,511,6553,1
237,91,4,493,6554,1
237,48,8,489,6554,1
237,1,10,516,6554,1
29,6,6,499,6568,1
155,22,5,493,6578,1
155,5,4,349,6578,1
133,394,12,512,6583,1
2,205,8,489,6601,1
28,24,11,513,6602,1
384,3,8,512,6603,1
131,209,7,514,6621,1
208,271,2,356,6627,1
72,13,7,525,6631,1
72,272,5,525,6631,1
225,51,6,514,6637,1
132,39,4,525,6642,1
256,180,10,517,6644,1
293,52,8,349,6648,1
13,482,8,516,6675,1
402,27,10,519,6679,1
402,24,8,519,6679,1
56,1,8,520,6682,1
56,5,8,520,6682,1
42,0,8,522,6701,1
42,42,8,522,6701,1
310,119,3,349,6702,1
310,13,7,530,6702,1
9,0,12,531,6708,1
269,453,4,514,6719,1
16,222,8,520,6729,1
16,3,4,520,6729,1
76,11,5,527,6731,1
76,21,7,527,6731,1
10,127,5,518,6733,1
15,233,6,542,6736,1
334,21,1,519,6753,1
334,49,7,498,6753,1
57,129,6,349,6754,1
410,382,6,527,6755,1
410,59,4,527,6755,1
271,188,11,477,6756,1
229,93,5,349,6769,1
39,59,10,507,6780,1
400,12,6,520,6781,1
400,12,2,532,6781,1
400,2,2,532,6781,1
0,38,8,539,6796,1
36,135,4,493,6803,1
90,12,4,532,6805,1
90,4,6,448,6805,1
90,-1,-1,-999,6806,2
416,19,5,515,6810,1
275,58,7,498,6818,1
275,17,3,540,6818,1
112,2,2,532,6832,1
112,2,3,448,6832,1
112,4,6,448,6832,1
112,-1,-1,-999,6832,2
357,383,6,515,6839,1
357,18,6,515,6839,1
234,50,8,535,6855,1
234,181,8,507,6855,1
228,14,5,448,6866,1
228,1,9,534,6866,1
136,96,6,522,6870,1
405,402,10,506,6871,1
405,28,6,506,6871,1
32,304,12,523,6875,1
6,19,4,522,6881,1
364,192,10,517,6891,1
146,194,4,542,6900,1
162,154,8,552,6902,1
260,360,12,544,6906,1
204,121,3,444,6912,1
204,-1,-1,-999,6913,2
7,3,3,448,6924,1
7,68,10,534,6924,1
64,38,9,560,6925,1
387,13,8,557,6926,1
99,155,6,526,6941,1
8,168,7,544,6944,1
1,195,2,477,6956,1
1,7,10,546,6956,1
129,327,3,548,6963,1
181,121,3,444,6972,1
181,-1,-1,-999,6972,2
226,476,6,558,6974,1
144,119,4,506,6980,1
316,271,4,527,6981,1
316,5,5,549,6981,1
29,6,4,506,6991,1
207,279,12,352,7003,1
133,405,5,556,7005,1
386,186,4,517,7016,1
311,13,6,506,7017,1
311,6,4,506,7017,1
384,2,1,540,7021,1
35,84,4,315,7031,1
304,191,6,488,7042,1
270,149,4,532,7047,1
348,121,3,444,7053,1
348,-1,-1,-999,7053,2
370,58,11,565,7060,1
110,130,2,530,7062,1
389,34,8,554,7080,1
66,52,3,315,7087,1
4,365,11,572,7097,1
393,47,4,575,7100,1
65,32,2,563,7105,1
65,285,8,563,7105,1
322,64,8,430,7123,1
382,31,7,543,7124,1
256,223,2,585,7133,1
73,34,3,563,7134,1
73,34,9,545,7134,1
258,28,10,553,7136,1
0,27,1,583,7138,1
272,280,10,571,7148,1
170,54,5,545,7152,1
117,176,9,555,7159,1
230,213,2,570,7169,1
160,484,9,592,7177,1
289,153,4,562,7190,1
289,45,6,562,7190,1
228,1,6,584,7200,1
228,28,7,584,7200,1
17,149,7,500,7204,1
13,11,6,579,7216,1
263,38,6,370,7218,1
288,377,11,568,7233,1
357,6,7,584,7234,1
354,142,3,370,7239,1
175,4,6,538,7249,1
175,-1,-1,-999,7249,2
137,156,4,370,7250,1
153,2,2,538,7256,1
313,4,2,538,7262,1
313,-1,-1,-999,7262,2
274,18,8,600,7263,1
115,396,4,524,7264,1
415,153,8,370,7271,1
324,52,10,582,7291,1
188,100,6,593,7306,1
406,11,6,576,7306,1
129,3,2,587,7312,1
128,124,7,569,7313,1
90,4,6,458,7315,1
90,12,8,533,7315,1
90,-1,-1,-999,7315,2
5,29,6,578,7319,1
149,11,7,601,7324,1
83,89,7,533,7333,1
408,198,3,597,7343,1
323,53,8,576,7344,1
323,-1,-1,-999,7344,2
132,39,2,597,7351,1
93,120,5,603,7370,1
235,0,4,586,7381,1
235,39,6,586,7381,1
273,43,10,574,7385,1
273,1,1,574,7385,1
6,1,7,603,7390,1
161,36,3,586,7392,1
130,375,1,597,7399,1
268,18,3,614,7416,1
1,5,6,599,7416,1
207,174,10,596,7421,1
411,28,8,606,7439,1
280,23,10,610,7440,1
280,1,8,610,7440,1
28,24,7,605,7441,1
389,21,8,612,7468,1
198,5,3,606,7472,1
198,0,10,606,7472,1
159,258,4,607,7476,1
159,25,10,607,7476,1
259,8,5,607,7492,1
387,31,4,604,7499,1
387,13,6,604,7499,1
265,39,4,619,7501,1
67,347,6,436,7502,1
67,21,8,436,7502,1
376,4,2,458,7505,1
376,4,4,615,7505,1
376,-1,-1,-999,7505,2
384,2,8,595,7522,1
396,80,8,618,7532,1
412,71,10,436,7547,1
365,4,5,615,7554,1
365,-1,-1,-999,7554,2
337,53,6,616,7556,1
337,-1,-1,-999,7556,2
392,187,10,567,7561,1
99,33,5,594,7566,1
138,35,4,616,7568,1
85,54,10,436,7574,1
257,338,2,436,7582,1
131,10,9,624,7590,1
21,21,2,617,7597,1
222,5,8,577,7600,1
222,10,6,630,7600,1
3,357,6,621,7618,1
263,125,8,630,7640,1
142,43,9,627,7646,1
299,29,10,602,7648,1
299,38,10,602,7648,1
41,431,3,490,7675,1
194,316,9,577,7676,1
194,349,5,577,7676,1
334,21,7,590,7677,1
334,14,8,590,7677,1
96,5,9,620,7679,1
101,352,1,537,7681,1
133,7,5,541,7687,1
72,6,9,541,7712,1
2,233,7,577,7714,1
2,20,8,631,7714,1
36,62,6,613,7723,1
284,239,7,541,7730,1
149,53,2,620,7730,1
149,-1,-1,-999,7731,2
289,45,4,638,7739,1
136,0,7,613,7743,1
402,357,2,621,7743,1
402,272,9,577,7743,1
4,30,7,541,7750,1
242,209,4,613,7756,1
409,70,8,630,7766,1
272,469,2,640,7771,1
312,70,11,639,7779,1
375,178,8,577,7788,1
264,13,9,642,7792,1
98,228,4,642,7805,1
173,408,3,573,7812,1
173,25,9,573,7812,1
83,89,3,559,7816,1
294,441,6,559,7834,1
355,29,4,641,7855,1
355,31,7,641,7855,1
364,192,10,528,7861,1
20,46,6,573,7862,1
20,444,8,625,7862,1
241,21,10,639,7871,1
241,17,8,635,7871,1
15,33,11,528,7890,1
110,34,6,625,7891,1
110,72,6,625,7891,1
42,0,7,564,7893,1
42,2,6,564,7893,1
11,499,10,611,7898,1
130,87,7,577,7905,1
293,59,5,641,7909,1
270,149,6,577,7923,1
19,1,6,561,7930,1
19,8,10,561,7930,1
135,3,8,635,7934,1
135,373,6,649,7934,1
63,263,12,653,7937,1
416,55,2,573,7944,1
7,214,8,564,7948,1
0,38,6,635,7952,1
276,19,2,631,7960,1
276,19,9,646,7960,1
201,55,6,651,7964,1
201,8,7,651,7964,1
157,25,3,659,7997,1
157,90,9,659,7997,1
157,32,6,659,7997,1
212,3,6,561,8000,1
212,16,8,660,8000,1
275,0,6,655,8006,1
275,26,5,655,8006,1
322,45,10,648,8014,1
128,180,4,533,8015,1
273,43,6,658,8030,1
144,273,5,591,8031,1
349,68,9,636,8035,1
23,67,4,533,8045,1
277,58,8,633,8057,1
192,50,3,577,8069,1
311,45,6,580,8070,1
311,392,7,580,8070,1
175,310,2,533,8082,1
175,57,2,630,8082,1
358,7,4,623,8084,1
358,13,10,623,8084,1
358,166,9,623,8084,1
274,18,3,656,8097,1
90,4,6,639,8097,1
90,12,4,659,8097,1
90,-1,-1,-999,8097,2
221,6,8,561,8098,1
221,233,4,660,8098,1
232,180,6,667,8104,1
232,48,2,667,8104,1
336,425,6,611,8117,1
336,2,1,659,8117,1
388,49,3,561,8123,1
388,8,6,663,8123,1
228,14,1,623,8124,1
228,1,7,623,8124,1
111,7,2,659,8149,1
111,66,10,650,8149,1
137,156,5,623,8155,1
137,12,8,678,8155,1
9,0,7,674,8162,1
408,260,5,639,8164,1
248,79,3,458,8173,1
320,310,3,528,8175,1
320,310,4,660,8175,1
387,33,4,675,8189,1
385,289,11,650,8193,1
161,283,11,669,8202,1
13,4,3,639,8204,1
13,-1,-1,-999,8205,2
97,8,2,683,8211,1
337,260,3,639,8216,1
392,43,8,686,8216,1
6,55,4,681,8218,1
6,1,7,681,8218,1
260,41,4,623,8227,1
323,53,6,651,8236,1
323,-1,-1,-999,8236,2
352,220,6,644,8243,1
18,28,6,671,8245,1
210,156,5,637,8256,1
136,0,6,693,8263,1
56,422,6,566,8291,1
259,8,6,696,8293,1
280,302,8,694,8300,1
7,68,3,551,8304,1
389,21,8,690,8310,1
38,325,2,696,8313,1
0,27,2,699,8317,1
138,0,7,691,8320,1
132,39,3,687,8332,1
224,70,4,690,8337,1
172,91,2,536,8338,1
172,186,7,536,8338,1
386,23,4,664,8362,1
1,340,6,703,8371,1
1,35,7,703,8371,1
390,40,6,664,8384,1
257,7,10,700,8388,1
275,26,8,703,8394,1
353,15,2,703,8403,1
354,269,8,706,8418,1
70,31,10,704,8435,1
70,8,11,662,8435,1
133,7,3,709,8442,1
93,120,8,654,8446,1
93,23,5,654,8446,1
3,25,2,695,8455,1
73,38,9,609,8476,1
73,67,8,609,8476,1
73,-1,-1,-999,8476,2
28,39,10,704,8480,1
28,12,8,662,8480,1
419,316,6,697,8482,1
419,1,8,654,8482,1
308,85,8,608,8482,1
44,102,6,654,8499,1
5,27,7,608,8500,1
37,458,10,695,8500,1
37,48,8,695,8500,1
400,188,9,662,8505,1
400,-1,-1,-999,8505,2
149,53,4,697,8513,1
149,-1,-1,-999,8513,2
184,96,4,664,8518,1
103,120,9,399,8537,1
377,7,6,704,8554,1
377,14,8,550,8554,1
255,96,8,643,8559,1
139,355,6,682,8561,1
135,15,4,682,8574,1
160,75,7,643,8579,1
160,-1,-1,-999,8579,2
299,29,6,680,8585,1
299,6,6,680,8585,1
232,92,9,710,8589,1
256,1,6,643,8597,1
291,424,7,657,8599,1
290,5,12,609,8615,1
290,10,11,701,8615,1
319,60,12,705,8628,1
96,5,2,657,8640,1
373,175,5,689,8641,1
4,222,6,665,8646,1
42,2,6,701,8660,1
42,112,12,547,8660,1
137,156,8,685,8661,1
101,404,11,720,8672,1
49,183,4,672,8672,1
145,15,6,685,8688,1
222,55,11,718,8698,1
222,19,8,718,8698,1
136,96,10,609,8704,1
136,0,2,521,8704,1
47,142,8,581,8707,1
98,116,4,685,8719,1
333,276,6,677,8720,1
333,424,8,677,8720,1
128,10,3,677,8729,1
392,43,8,723,8734,1
126,344,1,547,8740,1
126,402,9,547,8740,1
126,282,4,521,8740,1
141,324,5,521,8756,1
19,188,8,550,8779,1
19,10,10,647,8779,1
19,-1,-1,-999,8779,2
260,111,8,439,8780,1
260,41,5,439,8780,1
258,1,7,729,8807,1
349,324,12,725,8807,1
349,35,9,725,8807,1
151,204,11,647,8808,1
2,20,2,737,8816,1
56,234,10,439,8822,1
56,35,8,732,8822,1
261,145,10,707,8835,1
228,14,4,547,8839,1
228,14,2,724,8839,1
228,1,6,725,8839,1
147,123,8,647,8857,1
396,117,4,688,8863,1
396,41,5,724,8863,1
22,103,7,581,8864,1
22,26,8,732,8864,1
13,11,6,643,8870,1
33,12,1,662,8877,1
33,460,6,707,8877,1
415,358,5,725,8879,1
248,6,3,647,8888,1
63,114,6,399,8897,1
63,13,4,718,8897,1
216,5,3,727,8899,1
216,49,4,727,8899,1
325,177,7,741,8905,1
93,120,5,521,8914,1
140,1,2,705,8914,1
140,154,4,721,8914,1
259,8,3,730,8917,1
388,17,6,439,8918,1
388,8,8,748,8918,1
171,22,2,741,8929,1
171,3,8,741,8929,1
399,114,8,743,8946,1
227,204,10,629,8950,1
1,228,1,399,8952,1
164,134,4,629,8963,1
166,74,3,719,8967,1
104,487,3,399,8974,1
104,7,2,718,8974,1
138,35,4,752,8981,1
262,14,4,724,8983,1
403,5,10,754,8989,1
319,60,10,665,9003,1
232,131,2,756,9003,1
144,119,6,439,9005,1
267,426,8,754,9025,1
14,227,6,728,9032,1
195,300,8,713,9039,1
354,269,4,701,9046,1
358,7,2,439,9050,1
358,13,8,750,9050,1
326,46,5,765,9063,1
230,388,8,645,9064,1
230,20,2,645,9064,1
143,0,6,759,9067,1
143,350,4,759,9067,1
8,45,3,751,9073,1
353,193,2,751,9079,1
386,23,12,770,9083,1
6,1,9,759,9092,1
0,158,5,769,9093,1
155,5,10,760,9110,1
264,134,8,767,9114,1
201,8,7,749,9122,1
201,10,5,769,9122,1
390,207,6,760,9128,1
32,438,4,742,9133,1
112,11,6,749,9153,1
112,30,7,769,9153,1
35,105,5,726,9160,1
139,46,2,769,9160,1
64,37,3,778,9161,1
22,74,11,758,9187,1
334,189,10,716,9187,1
257,122,8,622,9198,1
325,74,8,652,9214,1
416,32,5,726,9216,1
416,55,6,726,9216,1
128,39,4,774,9225,1
132,13,12,717,9226,1
132,39,6,717,9226,1
254,16,4,753,9229,1
254,207,8,753,9229,1
274,35,8,775,9238,1
13,4,6,711,9244,1
13,-1,-1,-999,9244,2
98,141,4,716,9251,1
177,169,5,622,9252,1
177,45,3,622,9252,1
205,168,12,698,9257,1
182,99,4,731,9265,1
376,76,12,717,9288,1
145,246,7,763,9301,1
145,7,2,763,9301,1
160,60,5,781,9304,1
206,42,8,626,9314,1
206,197,12,626,9314,1
400,113,11,757,9333,1
162,11,4,783,9336,1
162,32,4,783,9336,1
175,4,1,711,9340,1
175,-1,-1,-999,9341,2
140,154,10,673,9343,1
193,358,6,738,9355,1
193,39,7,738,9355,1
339,73,6,780,9367,1
339,41,7,757,9367,1
389,21,10,673,9370,1
289,45,3,757,9378,1
7,44,10,785,9379,1
259,48,12,784,9384,1
135,32,4,786,9400,1
135,41,4,786,9400,1
293,59,8,738,9404,1
362,193,7,673,9406,1
362,22,7,668,9406,1
242,126,11,529,9412,1
324,4,4,784,9418,1
324,-1,-1,-999,9418,2
233,365,6,673,9435,1
233,234,5,668,9435,1
313,4,6,784,9435,1
313,-1,-1,-999,9435,2
168,298,12,734,9443,1
138,189,7,626,9458,1
297,187,10,788,9462,1
288,80,10,736,9468,1
131,32,2,789,9471,1
9,0,9,782,9482,1
154,108,6,529,9486,1
395,200,6,782,9500,1
164,109,8,793,9501,1
164,10,7,793,9501,1
197,128,8,414,9502,1
197,-1,-1,-999,9502,2
349,68,8,529,9509,1
365,4,5,793,9530,1
365,-1,-1,-999,9530,2
163,310,8,746,9531,1
412,14,12,792,9533,1
260,211,5,783,9540,1
90,4,6,668,9551,1
90,-1,-1,-999,9551,2
281,1,5,746,9562,1
281,384,4,666,9562,1
134,243,5,588,9566,1
386,272,9,768,9580,1
12,411,4,668,9587,1
258,1,10,797,9589,1
153,87,8,796,9598,1
29,212,4,626,9612,1
4,397,9,794,9616,1
123,49,6,745,9629,1
123,411,8,745,9629,1
300,72,8,777,9634,1
1,7,9,808,9635,1
8,314,10,768,9643,1
384,2,4,801,9646,1
51,12,2,787,9660,1
51,44,7,772,9660,1
219,3,4,745,9663,1
219,3,4,802,9663,1
219,55,5,745,9663,1
268,21,6,744,9666,1
390,139,8,772,9682,1
390,-1,-1,-999,9682,2
398,328,10,744,9692,1
74,81,6,676,9700,1
74,-1,-1,-999,9700,2
388,8,3,805,9703,1
273,137,12,670,9711,1
148,106,6,676,9717,1
266,111,4,745,9721,1
256,223,9,670,9736,1
285,110,3,598,9742,1
285,31,4,745,9742,1
391,336,8,807,9748,1
6,132,1,815,9755,1
280,258,12,670,9767,1
200,6,8,766,9777,1
76,83,10,803,9788,1
76,21,7,803,9788,1
403,19,4,598,9791,1
321,224,9,735,9792,1
5,29,6,803,9804,1
367,83,4,745,9805,1
331,83,6,779,9819,1
106,10,12,815,9827,1
106,18,8,815,9827,1
274,87,5,772,9832,1
363,158,8,634,9842,1
363,47,8,634,9842,1
142,0,9,817,9853,1
405,425,5,670,9861,1
372,132,6,795,9871,1
155,193,6,634,9877,1
265,17,7,826,9885,1
64,176,5,777,9891,1
193,373,7,817,9891,1
348,76,2,745,9897,1
348,25,8,827,9897,1
348,-1,-1,-999,9897,2
269,453,5,798,9911,1
269,37,9,798,9911,1
296,139,8,799,9913,1
296,-1,-1,-999,9913,2
23,67,5,702,9924,1
23,-1,-1,-999,9924,2
83,89,7,708,9929,1
10,299,7,826,9930,1
128,39,8,828,9951,1
404,47,8,811,9962,1
404,387,8,830,9962,1
358,166,5,822,9967,1
220,65,2,831,9980,1
222,10,7,799,9981,1
222,9,5,824,9981,1
238,76,8,722,9989,1
238,-1,-1,-999,9989,2
360,170,4,628,9991,1
419,18,7,831,10000,1
139,1,10,835,10008,1
42,2,9,830,10009,1
42,0,2,830,10009,1
42,435,9,589,10009,1
362,128,4,598,10009,1
362,-1,-1,-999,10010,2
9,127,3,787,10019,1
171,459,8,806,10024,1
226,427,1,796,10025,1
386,25,4,834,10036,1
33,315,1,806,10053,1
259,8,6,839,10056,1
156,186,7,836,10067,1
209,435,2,589,10085,1
209,45,5,589,10085,1
209,419,4,589,10085,1
96,5,7,837,10095,1
281,332,12,841,10099,1
384,3,2,841,10106,1
329,332,4,702,10112,1
329,368,7,589,10112,1
135,15,2,823,10112,1
135,32,5,823,10112,1
327,6,6,771,10127,1
327,-1,-1,-999,10127,2
388,83,8,800,10132,1
192,181,8,811,10132,1
201,108,2,771,10135,1
46,144,3,800,10141,1
299,6,4,702,10143,1
299,-1,-1,-999,10143,2
390,8,2,847,10147,1
6,42,4,852,10149,1
130,10,4,860,10196,1
0,38,12,843,10198,1
297,39,8,859,10199,1
297,236,10,859,10199,1
393,395,2,810,10205,1
50,36,3,634,10211,1
50,2,1,830,10211,1
73,453,2,845,10217,1
320,187,6,850,10224,1
170,54,6,854,10235,1
1,7,1,844,10255,1
138,38,2,855,10265,1
138,0,4,855,10265,1
138,40,9,855,10265,1
307,48,10,812,10267,1
307,42,11,812,10267,1
352,115,1,702,10272,1
392,23,3,855,10275,1
396,178,1,830,10278,1
401,8,8,864,10283,1
104,28,12,854,10295,1
104,7,11,854,10295,1
319,19,7,861,10325,1
319,13,10,861,10325,1
165,261,7,870,10326,1
165,33,5,755,10326,1
387,31,6,832,10328,1
132,39,6,861,10343,1
257,7,10,870,10353,1
5,48,4,869,10356,1
7,73,2,856,10365,1
159,0,10,832,10369,1
159,34,6,832,10369,1
100,221,7,872,10391,1
178,18,6,870,10394,1
178,3,10,755,10394,1
17,149,3,804,10402,1
340,31,4,869,10408,1
340,359,8,869,10408,1
340,14,5,869,10408,1
89,102,10,755,10420,1
260,232,10,874,10421,1
323,198,5,804,10424,1
163,146,10,816,10443,1
163,55,4,816,10443,1
250,390,6,814,10443,1
250,356,3,814,10443,1
287,2,6,842,10454,1
287,40,7,842,10454,1
283,28,10,879,10464,1
146,8,11,816,10472,1
129,338,8,858,10476,1
13,4,6,832,10478,1
13,-1,-1,-999,10478,2
12,3,4,816,10486,1
330,114,9,879,10489,1
164,122,4,819,10489,1
182,197,10,813,10502,1
188,100,5,842,10505,1
97,469,12,865,10508,1
265,40,6,813,10518,1
64,37,6,876,10526,1
143,41,8,889,10538,1
399,114,12,877,10556,1
14,245,10,867,10571,1
266,40,8,884,10572,1
266,25,6,884,10572,1
36,30,9,877,10580,1
259,8,4,885,10585,1
395,62,1,885,10592,1
214,100,5,877,10596,1
112,84,1,868,10606,1
2,265,3,849,10617,1
98,256,3,887,10622,1
160,113,2,868,10626,1
135,29,12,890,10628,1
15,62,6,884,10637,1
115,3,9,888,10638,1
115,1,8,888,10638,1
400,12,2,894,10642,1
142,43,6,888,10656,1
128,10,2,897,10658,1
154,108,5,874,10664,1
384,17,6,895,10674,1
412,28,8,891,10674,1
138,33,4,893,10675,1
337,84,6,878,10676,1
74,255,12,776,10684,1
74,36,6,776,10684,1
44,102,8,776,10706,1
296,466,3,884,10727,1
73,453,6,692,10736,1
294,398,6,863,10746,1
224,70,8,890,10756,1
224,85,12,764,10756,1
1,7,6,903,10773,1
204,133,2,863,10775,1
204,38,9,899,10775,1
322,314,1,884,10778,1
418,144,10,692,10789,1
110,130,7,764,10793,1
282,2,8,840,10811,1
226,36,10,892,10812,1
207,32,10,907,10817,1
207,279,5,907,10817,1
357,480,4,873,10820,1
357,44,6,900,10820,1
387,33,4,908,10823,1
320,251,2,888,10826,1
417,138,5,840,10827,1
409,70,10,853,10847,1
208,19,9,902,10851,1
404,266,5,903,10862,1
353,15,8,913,10863,1
416,11,10,906,10878,1
172,148,7,898,10882,1
256,1,3,853,10894,1
394,271,8,632,10900,1
361,259,8,857,10905,1
232,137,1,904,10909,1
284,12,7,632,10921,1
348,62,10,661,10925,1
348,346,6,661,10925,1
321,148,9,857,10933,1
328,64,5,661,10940,1
398,328,9,910,10953,1
175,4,4,881,10954,1
175,-1,-1,-999,10954,2
22,74,9,761,10978,1
258,1,4,898,10982,1
130,97,2,881,10987,1
218,15,6,912,10992,1
218,228,8,912,10992,1
218,34,11,912,10992,1
167,14,8,910,10993,1
167,35,9,880,10993,1
393,124,7,762,11007,1
117,189,10,918,11009,1
16,112,9,880,11016,1
13,4,6,762,11025,1
13,-1,-1,-999,11025,2
6,1,7,911,11029,1
253,380,7,919,11039,1
253,41,11,919,11039,1
72,462,6,911,11045,1
187,75,9,761,11049,1
187,-1,-1,-999,11050,2
57,260,5,911,11059,1
57,-1,-1,-999,11059,2
166,74,8,896,11071,1
186,260,1,911,11081,1
186,-1,-1,-999,11081,2
327,6,4,921,11082,1
327,-1,-1,-999,11083,2
390,139,1,931,11096,1
390,-1,-1,-999,11096,2
375,37,6,915,11098,1
375,204,4,851,11098,1
106,6,8,825,11114,1
106,18,7,825,11114,1
106,-1,-1,-999,11114,2
70,444,4,917,11116,1
45,254,12,712,11118,1
45,291,7,712,11118,1
35,84,8,920,11121,1
128,180,12,931,11127,1
190,40,9,933,11150,1
190,36,3,712,11150,1
412,2,6,909,11156,1
412,91,4,909,11156,1
355,179,2,712,11158,1
391,208,12,825,11167,1
257,122,6,933,11176,1
30,15,2,909,11188,1
30,20,10,909,11188,1
204,133,10,912,11203,1
204,-1,-1,-999,11203,2
410,61,10,875,11215,1
270,149,6,916,11229,1
5,29,6,922,11230,1
350,219,7,935,11250,1
103,392,6,910,11254,1
103,3,2,930,11254,1
75,1,3,909,11261,1
75,229,4,838,11261,1
75,229,6,740,11261,1
299,6,8,909,11284,1
406,39,8,938,11284,1
406,0,8,938,11284,1
299,-1,-1,-999,11284,2
136,0,3,925,11295,1
115,35,10,924,11301,1
115,47,10,924,11301,1
34,7,2,740,11304,1
34,468,5,941,11304,1
181,121,3,941,11315,1
181,-1,-1,-999,11315,2
1,7,4,916,11322,1
313,4,6,747,11333,1
313,-1,-1,-999,11333,2
198,19,6,936,11360,1
198,5,9,936,11360,1
400,0,10,924,11366,1
400,188,9,773,11366,1
400,10,9,773,11366,1
400,-1,-1,-999,11366,2
17,149,6,829,11378,1
142,29,4,851,11385,1
142,40,8,942,11385,1
74,14,1,910,11395,1
74,196,9,773,11395,1
148,118,7,851,11405,1
261,103,6,915,11423,1
162,32,6,773,11432,1
162,11,6,773,11432,1
162,154,3,773,11432,1
90,4,6,747,11438,1
