order_id,order_arrival,process_start_time,order_complete_time,station_id
8,360,412,546,picker-2
3,360,427,566,picker-1
19,420,433,578,picker-2
-50,0,439,584,picker-2
13,420,463,596,picker-1
15,420,472,596,picker-3
-79,0,445,610,picker-2
14,420,462,614,picker-3
24,480,482,617,picker-1
22,480,488,624,picker-1
0,360,489,633,picker-2
27,480,516,642,picker-3
-81,0,567,649,picker-1
10,360,537,657,picker-3
-53,0,547,667,picker-2
38,540,597,684,picker-1
39,540,579,700,picker-2
36,540,585,706,picker-2
16,420,597,716,picker-3
-86,0,615,721,picker-3
-2,0,625,723,picker-1
9,360,634,730,picker-2
-35,0,643,733,picker-3
42,600,618,735,picker-1
33,540,650,746,picker-1
-41,0,658,759,picker-3
43,600,701,779,picker-2
56,660,722,786,picker-3
58,660,685,789,picker-1
12,420,734,792,picker-3
67,720,731,797,picker-2
-78,0,668,803,picker-2
-98,0,717,806,picker-3
-11,0,707,813,picker-2
18,420,747,821,picker-1
64,720,780,830,picker-2
57,660,724,844,picker-1
62,660,736,844,picker-1
50,660,760,847,picker-3
-10,0,787,876,picker-3
28,540,790,892,picker-1
23,480,814,894,picker-2
78,780,807,903,picker-3
46,600,831,912,picker-2
77,780,798,918,picker-2
45,600,793,919,picker-3
35,540,804,924,picker-2
55,660,822,931,picker-1
54,660,845,945,picker-1
94,840,845,945,picker-1
66,720,877,958,picker-3
76,780,848,969,picker-3
61,660,895,993,picker-2
-93,0,920,999,picker-3
85,840,913,1003,picker-2
37,540,919,1003,picker-2
72,720,904,1005,picker-3
98,900,925,1017,picker-2
106,960,1004,1017,picker-2
84,840,959,1055,picker-3
80,780,970,1074,picker-3
99,900,1000,1082,picker-3
21,480,893,1085,picker-1
101,900,1006,1088,picker-3
69,720,1004,1095,picker-2
108,960,994,1101,picker-2
70,720,1018,1110,picker-2
88,840,1056,1124,picker-3
74,720,1075,1134,picker-3
127,1080,1096,1148,picker-2
-12,0,1089,1150,picker-3
123,1080,1102,1160,picker-2
-99,0,1083,1166,picker-3
-73,0,1125,1172,picker-3
29,540,1135,1212,picker-3
60,660,1111,1222,picker-2
82,780,1149,1228,picker-2
97,900,932,1232,picker-1
71,720,1151,1233,picker-3
113,1020,1161,1234,picker-2
114,1020,1173,1239,picker-3
-3,0,946,1240,picker-1
87,840,1086,1248,picker-1
142,1200,1213,1265,picker-3
52,660,1229,1273,picker-2
124,1080,1223,1288,picker-2
-74,0,1233,1301,picker-1
129,1140,1234,1312,picker-3
30,540,1249,1319,picker-1
65,720,1241,1325,picker-1
133,1140,1266,1330,picker-3
116,1020,1274,1330,picker-2
102,960,1240,1336,picker-3
136,1140,1235,1336,picker-2
143,1260,1289,1357,picker-2
128,1080,1302,1368,picker-1
25,480,1313,1380,picker-3
150,1320,1331,1405,picker-2
48,660,1320,1415,picker-1
119,1080,1326,1415,picker-1
149,1320,1337,1416,picker-3
59,660,1369,1424,picker-1
26,480,1416,1424,picker-1
75,720,1358,1427,picker-2
140,1200,1331,1441,picker-3
132,1140,1337,1443,picker-2
112,1020,1381,1447,picker-3
131,1140,1406,1473,picker-2
47,660,1416,1480,picker-1
147,1260,1425,1480,picker-1
156,1380,1428,1489,picker-2
134,1140,1425,1489,picker-1
121,1080,1481,1489,picker-1
135,1140,1417,1501,picker-3
141,1200,1444,1506,picker-2
125,1080,1448,1517,picker-3
109,960,1474,1539,picker-2
157,1380,1490,1582,picker-1
90,840,1490,1591,picker-1
164,1500,1507,1594,picker-2
145,1260,1481,1597,picker-1
167,1500,1518,1597,picker-3
7,360,1540,1606,picker-2
117,1080,1490,1616,picker-2
174,1560,1583,1624,picker-1
51,660,1595,1651,picker-2
107,960,1592,1675,picker-1
41,600,1607,1684,picker-2
53,660,1598,1695,picker-1
-96,0,1598,1696,picker-3
-87,0,1625,1704,picker-1
79,780,1652,1710,picker-2
122,1080,1676,1715,picker-1
111,1020,1617,1716,picker-2
159,1440,1705,1754,picker-1
-94,0,1697,1763,picker-3
194,1680,1696,1767,picker-1
-93,0,1,53,picker-2
-100,0,1,61,picker-2
-95,0,1,72,picker-3
-23,0,1,72,picker-3
-19,0,1,72,picker-3
-98,0,1,83,picker-2
-58,0,1,95,picker-3
-56,0,1,95,picker-3
-43,0,73,95,picker-3
-97,0,1,101,picker-2
-96,0,1,101,picker-2
-94,0,1,107,picker-2
-5,0,1,109,picker-3
-75,0,96,109,picker-3
-1,0,54,130,picker-2
-36,0,62,136,picker-2
-6,0,73,160,picker-3
-90,0,73,160,picker-3
-13,0,131,166,picker-2
-52,0,102,176,picker-2
-72,0,102,176,picker-2
-30,0,137,186,picker-2
-16,0,161,190,picker-3
-2,0,108,196,picker-2
-24,0,84,212,picker-2
-66,0,96,217,picker-3
-67,0,96,217,picker-3
-60,0,110,217,picker-3
-34,0,110,222,picker-3
-9,0,161,232,picker-3
-49,0,167,261,picker-2
-51,0,177,261,picker-2
-61,0,177,261,picker-2
-70,0,191,265,picker-3
-89,0,187,270,picker-2
-40,0,1,271,picker-1
-63,0,1,271,picker-1
-28,0,197,276,picker-2
-20,0,213,289,picker-2
-15,0,262,289,picker-2
-22,0,218,312,picker-3
-47,0,223,318,picker-3
-65,0,262,330,picker-2
-21,0,218,331,picker-3
-44,0,218,331,picker-3
-71,0,266,337,picker-3
-18,0,233,347,picker-3
-88,0,271,352,picker-2
-17,0,262,367,picker-2
-27,0,277,382,picker-2
-84,0,290,416,picker-2
-53,0,1,425,picker-1
-32,0,1,425,picker-1
-14,0,290,425,picker-2
-85,0,319,431,picker-3
-37,0,313,439,picker-3
-25,0,331,490,picker-2
-68,0,332,503,picker-3
-48,0,353,506,picker-2
-26,0,383,512,picker-2
-92,0,1,519,picker-1
-33,0,1,527,picker-1
6,360,432,528,picker-3
-82,0,426,539,picker-1
8,360,368,542,picker-2
-38,0,417,551,picker-2
-8,0,348,553,picker-3
20,420,426,558,picker-2
-64,0,338,560,picker-3
-79,0,272,563,picker-1
-76,0,272,563,picker-1
-86,0,426,575,picker-1
-91,0,440,579,picker-3
14,420,507,614,picker-2
0,360,504,625,picker-3
-46,0,528,626,picker-1
-39,0,513,627,picker-2
10,360,540,635,picker-1
-54,0,529,637,picker-3
26,480,491,637,picker-2
-80,0,520,641,picker-1
27,480,543,643,picker-2
23,480,561,658,picker-3
-41,0,564,660,picker-1
24,480,559,672,picker-2
-31,0,552,679,picker-2
-11,0,564,684,picker-1
35,540,554,692,picker-3
-78,0,576,704,picker-1
46,600,626,714,picker-3
-81,0,615,721,picker-2
-42,0,580,737,picker-3
5,360,638,751,picker-2
22,480,627,762,picker-1
45,600,638,763,picker-3
17,420,628,764,picker-2
9,360,636,768,picker-1
60,660,673,784,picker-2
44,600,642,794,picker-1
21,480,644,796,picker-2
38,540,659,801,picker-3
57,660,680,802,picker-2
25,480,661,815,picker-1
59,660,693,830,picker-3
42,600,685,845,picker-1
47,660,715,845,picker-3
56,660,764,864,picker-3
48,660,752,870,picker-2
19,420,705,874,picker-1
-50,0,763,880,picker-1
54,660,722,882,picker-2
58,660,769,889,picker-1
16,420,738,890,picker-3
82,780,785,897,picker-2
53,660,765,903,picker-2
78,780,795,908,picker-1
-87,0,803,914,picker-2
49,660,797,924,picker-2
-35,0,802,926,picker-3
66,720,871,956,picker-2
64,720,865,969,picker-3
94,840,846,982,picker-1
75,720,883,986,picker-2
72,720,875,988,picker-1
30,540,890,993,picker-1
76,780,816,1003,picker-1
91,840,898,1006,picker-2
69,720,831,1017,picker-3
15,420,891,1023,picker-3
98,900,904,1025,picker-2
51,660,881,1031,picker-1
28,540,915,1031,picker-2
3,360,909,1036,picker-1
61,660,925,1041,picker-2
74,720,927,1074,picker-3
108,960,970,1099,picker-3
18,420,1018,1105,picker-3
-55,0,957,1116,picker-2
2,360,987,1122,picker-2
97,900,994,1124,picker-1
102,960,989,1130,picker-1
34,540,1007,1137,picker-2
-59,0,1004,1149,picker-1
107,960,1026,1153,picker-2
106,960,1024,1157,picker-3
114,1020,1032,1161,picker-1
62,660,1037,1167,picker-1
101,900,1032,1167,picker-2
88,840,1042,1196,picker-2
77,780,1100,1240,picker-3
55,660,1075,1246,picker-3
39,540,1123,1254,picker-2
128,1080,1125,1260,picker-1
-12,0,1154,1265,picker-2
-62,0,1106,1265,picker-3
32,540,1131,1265,picker-1
117,1080,1117,1274,picker-2
85,840,1162,1285,picker-1
73,720,1138,1288,picker-2
121,1080,1158,1289,picker-3
112,1020,1150,1297,picker-1
41,600,1168,1303,picker-2
119,1080,1247,1342,picker-3
7,360,1168,1350,picker-1
142,1200,1241,1364,picker-3
133,1140,1261,1364,picker-1
79,780,1255,1368,picker-2
129,1140,1266,1370,picker-1
111,1020,1197,1387,picker-2
141,1200,1286,1392,picker-1
136,1140,1275,1393,picker-2
80,780,1266,1399,picker-3
-99,0,1304,1412,picker-2
145,1260,1298,1421,picker-1
132,1140,1289,1421,picker-2
104,960,1266,1427,picker-2
99,900,1290,1430,picker-3
33,540,1343,1430,picker-3
-10,0,1351,1444,picker-1
67,720,1365,1458,picker-3
96,900,1365,1464,picker-1
140,1200,1400,1486,picker-3
29,540,1388,1491,picker-2
150,1320,1371,1502,picker-1
127,1080,1369,1505,picker-2
-73,0,1394,1511,picker-2
124,1080,1393,1522,picker-1
156,1380,1422,1534,picker-2
109,960,1413,1544,picker-2
118,1080,1422,1544,picker-1
147,1260,1428,1555,picker-2
116,1020,1431,1563,picker-3
148,1320,1431,1563,picker-3
161,1440,1445,1575,picker-1
11,420,1459,1593,picker-3
152,1320,1465,1595,picker-1
113,1020,1503,1608,picker-1
123,1080,1523,1615,picker-1
167,1500,1512,1630,picker-2
130,1140,1487,1633,picker-3
50,660,1545,1658,picker-1
168,1500,1506,1660,picker-2
164,1500,1535,1666,picker-2
36,540,1564,1704,picker-3
165,1500,1576,1707,picker-1
159,1440,1545,1719,picker-2
153,1380,1594,1722,picker-3
13,420,1596,1729,picker-1
71,720,1564,1730,picker-3
-83,0,1556,1730,picker-2
43,600,1609,1735,picker-1
-77,0,1631,1773,picker-2
160,1440,1616,1777,picker-1
143,1260,1634,1781,picker-3
131,1140,1661,1788,picker-2
193,1680,1708,1806,picker-1
188,1680,1705,1813,picker-3
172,1560,1667,1816,picker-2
-29,0,1659,1822,picker-1
125,1080,1720,1828,picker-2
174,1560,1723,1834,picker-3
177,1620,1730,1836,picker-1
163,1500,1736,1860,picker-1
195,1740,1774,1866,picker-2
187,1680,1731,1872,picker-2
149,1320,1778,1879,picker-1
65,720,1782,1881,picker-3
209,1800,1817,1885,picker-2
-74,0,1731,1890,picker-3
87,840,1814,1896,picker-3
68,720,1807,1899,picker-1
176,1620,1823,1912,picker-1
200,1740,1837,1919,picker-1
-3,0,1835,1932,picker-3
120,1080,1829,1964,picker-2
12,420,1861,1967,picker-1
201,1740,1789,1987,picker-2
207,1800,1882,1988,picker-3
180,1620,1891,1995,picker-3
110,960,1867,1999,picker-2
213,1860,1897,2001,picker-3
208,1800,1900,2022,picker-1
146,1260,1886,2027,picker-2
220,1920,1920,2043,picker-1
135,1140,1913,2052,picker-1
219,1920,1965,2069,picker-2
210,1860,1968,2070,picker-1
222,1980,2000,2075,picker-2
225,1980,1989,2089,picker-3
205,1740,1996,2100,picker-3
223,1980,1988,2108,picker-2
232,2040,2044,2137,picker-1
134,1140,2023,2142,picker-1
178,1620,2028,2143,picker-2
204,1740,2002,2145,picker-3
169,1560,2053,2152,picker-1
229,2040,2071,2158,picker-1
-57,0,2090,2161,picker-3
231,2040,2070,2167,picker-2
216,1920,2076,2196,picker-2
186,1680,2138,2217,picker-1
198,1740,2101,2218,picker-3
215,1920,2109,2223,picker-2
236,2100,2144,2229,picker-2
228,2040,2143,2233,picker-1
183,1620,2146,2241,picker-3
249,2160,2197,2260,picker-2
166,1500,2168,2271,picker-2
196,1740,2153,2274,picker-1
-7,0,2218,2296,picker-1
70,720,2162,2308,picker-3
185,1680,2234,2319,picker-1
256,2220,2224,2336,picker-2
203,1740,2230,2346,picker-2
235,2100,2219,2346,picker-3
257,2220,2272,2354,picker-2
251,2160,2275,2357,picker-1
52,660,2261,2368,picker-2
63,720,2242,2369,picker-3
261,2280,2320,2377,picker-1
242,2100,2309,2386,picker-3
37,540,2297,2401,picker-1
250,2160,2337,2406,picker-2
212,1860,2347,2412,picker-3
262,2280,2347,2420,picker-2
260,2280,2358,2435,picker-1
84,840,2369,2457,picker-2
271,2340,2378,2489,picker-1
224,1980,2387,2492,picker-3
234,2100,2413,2498,picker-3
194,1680,2402,2502,picker-1
247,2160,2421,2506,picker-2
275,2340,2436,2508,picker-1
199,1740,2407,2522,picker-2
280,2400,2493,2524,picker-3
246,2160,2499,2571,picker-3
287,2460,2503,2601,picker-1
283,2400,2509,2608,picker-1
286,2460,2507,2609,picker-2
227,1980,2525,2611,picker-3
-69,0,2572,2634,picker-3
274,2340,2523,2659,picker-2
218,1920,2602,2666,picker-1
282,2400,2609,2695,picker-1
294,2520,2635,2707,picker-3
254,2220,2610,2709,picker-2
307,2580,2667,2713,picker-1
267,2340,2612,2722,picker-3
259,2280,2660,2738,picker-2
258,2280,2696,2773,picker-1
144,1260,2710,2780,picker-2
281,2400,2714,2792,picker-1
170,1560,2708,2792,picker-3
255,2220,2739,2799,picker-2
317,2700,2723,2802,picker-3
326,2700,2774,2833,picker-1
268,2340,2793,2849,picker-3
336,2760,2793,2854,picker-1
288,2460,2803,2874,picker-3
330,2760,2781,2876,picker-2
1,360,2800,2887,picker-2
314,2640,2834,2895,picker-1
339,2820,2850,2909,picker-3
301,2520,2855,2914,picker-1
325,2700,2875,2920,picker-3
233,2100,2877,2937,picker-2
311,2640,2888,2943,picker-2
323,2700,2896,2946,picker-1
277,2400,2915,2980,picker-1
361,2940,2944,2981,picker-2
329,2760,2910,2982,picker-3
303,2520,2921,2988,picker-3
175,1620,2938,2995,picker-2
312,2640,2947,3012,picker-1
364,2940,2982,3013,picker-2
299,2520,2981,3029,picker-1
157,1380,2983,3039,picker-3
363,2940,2996,3049,picker-2
341,2820,2989,3049,picker-3
292,2520,3013,3072,picker-1
243,2100,3050,3096,picker-3
373,3000,3030,3096,picker-1
291,2520,3014,3101,picker-2
328,2760,3050,3114,picker-2
371,3000,3073,3125,picker-1
182,1620,3040,3131,picker-3
380,3060,3097,3173,picker-3
321,2700,3115,3177,picker-2
388,3120,3132,3199,picker-3
354,2880,3126,3203,picker-1
-45,0,3178,3232,picker-2
31,540,3204,3278,picker-1
217,1920,3200,3280,picker-3
83,840,3281,3317,picker-3
81,780,3279,3354,picker-1
86,840,3318,3399,picker-3
89,840,3355,3406,picker-1
92,840,3407,3433,picker-1
90,840,3400,3472,picker-3
93,840,3434,3485,picker-1
95,840,3473,3541,picker-3
100,900,3486,3563,picker-1
-98,0,1,65,picker-2
-28,0,1,71,picker-1
-96,0,1,74,picker-2
-80,0,1,74,picker-2
-95,0,1,78,picker-3
-23,0,1,78,picker-3
-19,0,1,78,picker-3
-81,0,1,80,picker-2
-100,0,1,86,picker-2
-94,0,1,92,picker-2
-5,0,1,93,picker-3
-65,0,1,100,picker-1
-58,0,1,106,picker-3
-56,0,1,106,picker-3
-43,0,79,106,picker-3
-89,0,1,112,picker-1
-10,0,1,112,picker-1
-55,0,1,120,picker-1
-17,0,1,128,picker-1
-1,0,66,140,picker-2
-30,0,87,146,picker-2
-40,0,72,148,picker-1
-93,0,1,55,picker-1
-94,0,1,61,picker-1
-100,0,1,72,picker-1
-95,0,1,77,picker-3
-23,0,1,77,picker-3
-19,0,1,77,picker-3
-5,0,1,82,picker-3
-58,0,1,92,picker-3
-56,0,1,92,picker-3
-97,0,1,95,picker-1
-96,0,1,95,picker-1
-98,0,1,100,picker-1
-72,0,73,115,picker-1
-1,0,56,147,picker-1
-16,0,93,161,picker-3
-52,0,101,169,picker-1
-30,0,116,175,picker-1
-2,0,83,183,picker-3
-24,0,62,187,picker-1
-20,0,96,197,picker-1
-15,0,96,197,picker-1
-43,0,78,200,picker-3
-75,0,78,200,picker-3
-67,0,78,200,picker-3
-36,0,93,200,picker-3
-4,0,176,205,picker-1
-85,0,162,213,picker-3
-49,0,148,234,picker-1
-63,0,170,257,picker-1
-40,0,1,259,picker-2
-53,0,1,273,picker-2
-39,0,188,276,picker-1
-22,0,184,279,picker-3
-51,0,198,307,picker-1
-89,0,198,307,picker-1
-84,0,201,316,picker-3
-79,0,201,327,picker-3
-70,0,206,334,picker-1
-37,0,201,339,picker-3
-80,0,214,351,picker-3
-81,0,258,373,picker-1
-21,0,235,380,picker-1
-41,0,1,383,picker-2
-61,0,277,395,picker-1
-60,0,280,397,picker-3
-65,0,308,409,picker-1
-32,0,1,441,picker-2
-92,0,1,441,picker-2
-33,0,1,441,picker-2
-33,0,1,441,picker-2
-33,0,1,441,picker-2
-33,0,1,441,picker-2
-33,0,1,441,picker-2
-33,0,1,441,picker-2
-9,0,328,442,picker-3
-8,0,381,457,picker-1
-26,0,317,471,picker-3
-54,0,352,471,picker-3
-17,0,308,473,picker-1
-25,0,335,479,picker-1
-50,0,374,484,picker-1
-46,0,274,502,picker-2
-11,0,340,506,picker-3
-28,0,260,510,picker-2
4,360,398,512,picker-3
-48,0,410,514,picker-1
-6,0,384,518,picker-2
-64,0,396,520,picker-1
20,420,458,530,picker-1
-71,0,443,532,picker-3
18,420,442,534,picker-2
5,360,474,553,picker-1
-18,0,472,555,picker-3
14,420,472,555,picker-3
-82,0,442,558,picker-2
-27,0,503,577,picker-2
27,480,480,589,picker-1
-76,0,511,602,picker-2
24,480,507,602,picker-3
21,480,485,606,picker-1
-86,0,515,615,picker-1
22,480,513,631,picker-3
-12,0,531,643,picker-1
8,360,519,652,picker-2
-88,0,535,658,picker-2
-29,0,521,665,picker-1
28,540,554,683,picker-1
0,360,578,696,picker-2
-31,0,556,700,picker-3
46,600,607,701,picker-1
10,360,559,706,picker-2
-13,0,603,722,picker-3
45,600,603,722,picker-2
-55,0,590,729,picker-1
42,600,616,745,picker-1
26,480,632,761,picker-3
33,540,644,779,picker-1
54,660,707,795,picker-2
60,660,697,804,picker-2
59,660,701,823,picker-3
37,540,666,826,picker-1
47,660,723,829,picker-3
57,660,702,832,picker-1
64,720,730,838,picker-1
34,540,659,847,picker-2
61,660,684,850,picker-1
53,660,723,855,picker-2
62,660,762,878,picker-3
39,540,746,888,picker-1
73,720,780,897,picker-1
81,780,796,914,picker-2
78,780,827,916,picker-1
74,720,830,927,picker-3
17,420,805,929,picker-2
66,720,839,936,picker-1
50,660,824,937,picker-3
76,780,833,949,picker-1
75,720,851,955,picker-1
56,660,856,956,picker-2
94,840,879,963,picker-3
19,420,898,965,picker-1
72,720,889,975,picker-1
58,660,915,994,picker-2
-90,0,928,1000,picker-3
97,900,937,1023,picker-1
-59,0,950,1049,picker-1
91,840,917,1055,picker-1
87,840,966,1060,picker-1
84,840,938,1066,picker-3
-74,0,976,1066,picker-1
30,540,995,1071,picker-2
51,660,964,1088,picker-3
3,360,957,1091,picker-2
65,720,1024,1097,picker-1
44,600,1001,1119,picker-3
88,840,1061,1128,picker-1
101,900,1056,1134,picker-1
9,360,1067,1143,picker-3
7,360,1067,1147,picker-1
71,720,1050,1157,picker-1
-42,0,1072,1168,picker-2
117,1080,1098,1182,picker-1
67,720,1089,1183,picker-3
43,600,1120,1204,picker-3
-44,0,1092,1206,picker-2
105,960,1129,1222,picker-1
102,960,1158,1231,picker-1
131,1140,1144,1237,picker-3
128,1080,1183,1243,picker-1
114,1020,1148,1249,picker-1
-47,0,1135,1255,picker-1
132,1140,1169,1267,picker-2
-78,0,1184,1277,picker-3
142,1200,1223,1278,picker-1
129,1140,1205,1286,picker-3
-99,0,1207,1295,picker-2
133,1140,1238,1297,picker-3
123,1080,1244,1299,picker-1
107,960,1232,1305,picker-1
113,1020,1256,1317,picker-1
-73,0,1268,1319,picker-2
108,960,1298,1338,picker-3
82,780,1250,1338,picker-1
141,1200,1296,1343,picker-2
124,1080,1279,1344,picker-1
98,900,1278,1344,picker-3
106,960,1287,1366,picker-3
126,1080,1300,1391,picker-1
79,780,1339,1396,picker-1
143,1260,1306,1413,picker-1
111,1020,1318,1418,picker-1
55,660,1339,1425,picker-3
136,1140,1392,1441,picker-1
90,840,1344,1445,picker-2
140,1200,1345,1452,picker-3
150,1320,1397,1455,picker-1
104,960,1345,1461,picker-1
118,1080,1367,1478,picker-3
116,1020,1419,1486,picker-1
-91,0,1446,1503,picker-2
11,420,1442,1507,picker-1
135,1140,1426,1523,picker-3
147,1260,1456,1525,picker-1
161,1440,1453,1529,picker-3
130,1140,1487,1550,picker-1
-87,0,1504,1559,picker-2
77,780,1462,1562,picker-1
168,1500,1508,1568,picker-1
152,1320,1479,1569,picker-3
48,660,1524,1599,picker-3
112,1020,1551,1600,picker-1
35,540,1526,1606,picker-1
149,1320,1563,1612,picker-1
119,1080,1530,1625,picker-3
23,480,1569,1626,picker-1
134,1140,1570,1655,picker-3
-83,0,1560,1668,picker-2
83,840,1601,1674,picker-1
159,1440,1627,1674,picker-1
69,720,1626,1684,picker-3
151,1320,1656,1733,picker-3
-77,0,1669,1737,picker-2
-69,0,1738,1807,picker-2
170,1560,1734,1825,picker-3
-68,0,1808,1887,picker-2
-66,0,1826,1900,picker-3
120,1080,1613,1927,picker-1
169,1560,1607,1937,picker-1
-57,0,1888,1939,picker-2
-45,0,1901,1950,picker-3
-35,0,1940,2004,picker-2
-34,0,1951,2053,picker-3
-14,0,2005,2061,picker-2
1,360,2062,2112,picker-2
-7,0,2054,2127,picker-3
2,360,2113,2181,picker-2
6,360,2128,2191,picker-3
12,420,2182,2242,picker-2
137,1200,1675,2244,picker-1
146,1260,1675,2244,picker-1
29,540,2192,2250,picker-3
172,1560,1928,2252,picker-1
188,1680,1938,2260,picker-1
195,1740,2245,2287,picker-1
31,540,2243,2318,picker-2
145,1260,2253,2324,picker-1
32,540,2251,2325,picker-3
121,1080,2288,2330,picker-1
157,1380,2261,2344,picker-1
257,2220,2325,2367,picker-1
213,1860,2331,2386,picker-1
85,840,2368,2428,picker-1
211,1860,2345,2440,picker-1
219,1920,2387,2447,picker-1
232,2040,2441,2494,picker-1
254,2220,2429,2500,picker-1
200,1740,2448,2506,picker-1
255,2220,2495,2554,picker-1
262,2280,2507,2572,picker-1
267,2340,2501,2578,picker-1
294,2520,2555,2598,picker-1
247,2160,2579,2637,picker-1
201,1740,2573,2642,picker-1
234,2100,2599,2657,picker-1
307,2580,2638,2702,picker-1
246,2160,2643,2708,picker-1
258,2280,2658,2716,picker-1
281,2400,2703,2747,picker-1
223,1980,2709,2753,picker-1
326,2700,2717,2784,picker-1
235,2100,2748,2801,picker-1
325,2700,2754,2812,picker-1
329,2760,2785,2839,picker-1
259,2280,2813,2862,picker-1
303,2520,2802,2874,picker-1
260,2280,2840,2906,picker-1
193,1680,2863,2925,picker-1
323,2700,2875,2940,picker-1
277,2400,2907,2961,picker-1
299,2520,2941,2987,picker-1
301,2520,2926,2993,picker-1
290,2460,2962,3017,picker-1
286,2460,2988,3045,picker-1
225,1980,2994,3058,picker-1
205,1740,3018,3086,picker-1
297,2520,3059,3112,picker-1
204,1740,3046,3119,picker-1
265,2340,3087,3131,picker-1
224,1980,3120,3173,picker-1
322,2700,3113,3179,picker-1
208,1800,3132,3185,picker-1
280,2400,3174,3205,picker-1
210,1860,3186,3245,picker-1
283,2400,3206,3251,picker-1
361,2940,3252,3295,picker-1
218,1920,3246,3315,picker-1
336,2760,3296,3352,picker-1
364,2940,3353,3398,picker-1
401,3240,3316,3404,picker-1
363,2940,3399,3460,picker-1
377,3060,3405,3466,picker-1
328,2760,3461,3511,picker-1
341,2820,3467,3521,picker-1
378,3060,3522,3560,picker-1
419,3300,3512,3568,picker-1
-100,0,1,37,picker-2
-97,0,1,56,picker-2
-40,0,1,60,picker-1
-87,0,1,62,picker-2
-93,0,1,47,picker-2
-100,0,1,60,picker-2
-96,0,1,78,picker-2
-80,0,1,78,picker-2
-28,0,1,78,picker-3
-81,0,1,83,picker-2
-89,0,1,87,picker-3
-94,0,1,89,picker-2
-95,0,1,94,picker-1
-23,0,1,94,picker-1
-19,0,1,94,picker-1
-98,0,1,95,picker-2
-58,0,1,110,picker-1
-56,0,1,110,picker-1
-5,0,1,116,picker-1
-65,0,1,119,picker-3
-10,0,1,119,picker-3
-21,0,61,125,picker-2
-55,0,1,127,picker-3
-17,0,1,135,picker-3
-63,0,79,153,picker-3
-71,0,90,164,picker-2
-86,0,79,177,picker-2
-35,0,79,183,picker-2
-44,0,84,194,picker-2
-30,0,126,200,picker-2
-16,0,88,205,picker-3
-47,0,96,206,picker-2
-1,0,117,209,picker-1
-9,0,120,211,picker-3
-90,0,95,219,picker-1
-75,0,95,219,picker-1
-43,0,95,225,picker-1
-33,0,111,230,picker-1
-70,0,128,235,picker-3
-49,0,111,236,picker-1
-8,0,154,241,picker-3
-26,0,120,247,picker-3
-18,0,165,248,picker-2
-60,0,136,262,picker-3
-36,0,206,270,picker-3
-13,0,210,280,picker-1
-72,0,201,290,picker-2
-14,0,178,296,picker-2
-2,0,184,302,picker-2
-97,0,226,324,picker-1
-20,0,207,326,picker-2
-4,0,242,328,picker-3
-52,0,195,335,picker-2
-82,0,220,341,picker-1
-46,0,220,341,picker-1
-64,0,212,350,picker-3
-51,0,231,353,picker-1
-39,0,248,356,picker-3
-22,0,236,366,picker-3
-61,0,237,369,picker-1
-37,0,263,400,picker-3
-6,0,303,420,picker-2
-24,0,271,421,picker-3
-40,0,281,421,picker-1
-15,0,249,425,picker-2
-42,0,297,431,picker-2
-11,0,291,454,picker-2
-32,0,325,466,picker-1
-84,0,329,472,picker-3
-68,0,327,485,picker-2
-67,0,336,496,picker-2
-79,0,342,519,picker-1
-85,0,354,524,picker-1
-59,0,367,542,picker-3
-76,0,357,548,picker-3
-27,0,370,551,picker-1
6,360,421,558,picker-2
-53,0,351,567,picker-3
-25,0,342,569,picker-1
20,420,422,573,picker-3
19,420,426,586,picker-2
-31,0,401,595,picker-3
-50,0,432,601,picker-2
14,420,473,608,picker-3
-91,0,455,613,picker-2
15,420,467,624,picker-1
3,360,497,651,picker-2
27,480,520,665,picker-1
-34,0,486,666,picker-2
-29,0,422,674,picker-1
-88,0,525,686,picker-1
-48,0,543,701,picker-3
24,480,549,707,picker-3
22,480,570,711,picker-1
30,540,559,725,picker-2
-38,0,552,742,picker-1
-78,0,568,751,picker-3
-12,0,614,771,picker-2
26,480,587,783,picker-2
47,660,667,795,picker-2
45,600,609,799,picker-3
8,360,652,801,picker-2
46,600,625,802,picker-1
-74,0,602,807,picker-2
9,360,596,811,picker-3
25,480,574,820,picker-3
61,660,687,828,picker-1
58,660,702,833,picker-3
11,420,666,840,picker-1
65,720,726,845,picker-2
42,600,708,867,picker-3
23,480,712,870,picker-1
35,540,675,876,picker-1
75,720,743,882,picker-1
59,660,784,898,picker-2
-54,0,772,904,picker-2
44,600,752,908,picker-3
-3,0,796,916,picker-2
54,660,808,922,picker-2
64,720,803,930,picker-1
57,660,802,931,picker-2
21,480,812,942,picker-3
78,780,800,958,picker-3
39,540,821,963,picker-3
62,660,829,977,picker-1
82,780,846,983,picker-2
91,840,841,983,picker-1
73,720,834,985,picker-3
94,840,899,989,picker-2
88,840,868,994,picker-3
60,660,877,1008,picker-1
76,780,905,1020,picker-2
70,720,871,1029,picker-1
101,900,909,1036,picker-3
97,900,917,1037,picker-2
74,720,883,1040,picker-1
72,720,923,1064,picker-2
66,720,932,1073,picker-2
51,660,943,1084,picker-3
41,600,959,1109,picker-3
63,720,931,1111,picker-1
56,660,978,1117,picker-1
71,720,964,1121,picker-3
102,960,984,1126,picker-1
-93,0,984,1140,picker-2
69,720,1009,1145,picker-1
84,840,990,1153,picker-2
