pod_id,item_id,qty,order_id,processed_time,task_type
96,33,8,719,6403,1
210,181,1,871,6409,1
356,284,4,683,6417,1
63,60,6,901,6420,1
137,2,8,856,6431,1
131,23,8,892,6442,1
159,36,10,719,6443,1
290,483,10,867,6458,1
402,0,8,846,6466,1
384,46,10,901,6469,1
394,13,5,886,6473,1
404,16,8,866,6488,1
274,16,5,734,6489,1
17,8,8,732,6491,1
114,156,6,732,6509,1
407,15,9,869,6513,1
269,3,4,796,6522,1
268,44,8,787,6525,1
268,2,6,787,6525,1
163,238,8,862,6535,1
206,175,5,734,6540,1
164,3,8,879,6557,1
328,2,9,863,6565,1
207,13,10,512,6565,1
207,43,7,512,6565,1
133,1,8,897,6579,1
32,305,5,905,6580,1
154,206,4,858,6593,1
339,75,6,256,6594,1
339,1,5,256,6594,1
194,58,8,829,6602,1
128,49,3,918,6604,1
81,98,2,726,6613,1
3,463,4,891,6615,1
129,17,1,512,6618,1
129,27,8,512,6618,1
225,273,6,914,6631,1
370,332,8,786,6637,1
412,75,9,898,6643,1
354,360,4,861,6644,1
160,22,11,786,6666,1
264,1,8,937,6667,1
189,98,4,464,6680,1
379,1,12,877,6688,1
379,11,6,877,6688,1
385,9,9,504,6691,1
266,233,4,822,6693,1
250,50,6,512,6705,1
5,266,10,504,6718,1
74,12,4,822,6722,1
74,120,7,822,6722,1
259,14,3,814,6733,1
18,50,11,893,6734,1
9,46,7,504,6737,1
6,5,4,911,6751,1
92,127,6,808,6751,1
148,5,6,874,6769,1
376,370,11,896,6780,1
8,1,8,893,6784,1
8,1,12,915,6784,1
86,94,8,874,6791,1
241,75,2,928,6792,1
141,76,1,461,6795,1
141,76,4,828,6795,1
270,79,3,461,6806,1
276,69,6,814,6809,1
291,22,1,946,6813,1
131,326,9,825,6817,1
288,103,9,528,6833,1
153,217,10,415,6839,1
2,17,10,663,6844,1
331,58,6,528,6851,1
68,281,6,415,6857,1
171,1,5,663,6866,1
171,88,3,663,6866,1
208,103,6,797,6869,1
263,33,8,666,6880,1
216,190,6,317,6884,1
225,94,6,827,6887,1
120,116,6,666,6897,1
258,10,7,907,6904,1
328,2,6,895,6904,1
134,22,6,921,6915,1
133,30,5,953,6920,1
162,495,7,926,6924,1
386,47,2,936,6929,1
345,178,6,932,6933,1
389,43,5,921,6948,1
268,2,9,634,6953,1
137,2,5,665,6964,1
348,44,6,971,6964,1
348,29,2,971,6964,1
348,70,8,966,6964,1
37,425,6,723,6982,1
35,36,6,910,6982,1
404,193,8,634,6991,1
404,31,7,634,6991,1
60,3,3,665,7002,1
60,6,4,920,7002,1
34,439,6,941,7009,1
161,292,11,935,7011,1
142,270,7,462,7022,1
382,380,8,753,7031,1
100,201,10,951,7038,1
269,43,6,987,7039,1
129,11,6,986,7049,1
96,402,3,959,7049,1
259,18,5,462,7055,1
184,129,6,957,7073,1
9,46,9,985,7073,1
3,26,10,917,7076,1
344,95,2,917,7084,1
12,19,4,993,7087,1
338,199,2,543,7093,1
338,-1,-1,-999,7093,2
151,199,2,543,7102,1
151,-1,-1,-999,7102,2
385,9,7,949,7107,1
414,35,8,957,7115,1
414,20,9,957,7115,1
327,25,3,985,7120,1
327,41,1,985,7120,1
82,95,7,880,7122,1
384,23,2,998,7124,1
193,327,6,1009,7139,1
128,49,10,949,7147,1
288,85,12,942,7155,1
326,398,6,830,7165,1
130,40,11,979,7169,1
177,89,6,777,7173,1
6,31,5,1014,7180,1
257,40,6,1011,7186,1
256,13,8,981,7195,1
21,5,1,939,7200,1
21,0,6,939,7200,1
355,430,5,695,7202,1
323,84,6,1012,7213,1
300,200,3,695,7217,1
300,159,2,695,7217,1
402,0,7,963,7220,1
322,45,4,876,7231,1
322,37,2,876,7231,1
363,159,6,933,7235,1
387,171,5,660,7251,1
8,208,3,764,7251,1
8,41,4,764,7251,1
344,199,4,543,7264,1
344,-1,-1,-999,7264,2
168,112,8,899,7265,1
168,41,10,899,7265,1
281,119,9,764,7276,1
409,339,1,764,7282,1
30,141,9,811,7289,1
0,409,10,999,7291,1
266,14,4,811,7303,1
181,15,7,845,7313,1
181,29,5,845,7313,1
131,23,11,1042,7320,1
269,3,2,845,7322,1
371,252,8,1000,7325,1
320,293,4,1024,7335,1
374,99,6,1021,7337,1
224,312,6,1010,7353,1
148,5,11,989,7354,1
277,0,6,964,7355,1
392,32,7,495,7375,1
263,39,8,1026,7375,1
408,68,1,964,7382,1
229,203,12,961,7385,1
299,81,2,1025,7394,1
272,173,7,495,7402,1
99,212,10,988,7402,1
264,1,4,1041,7407,1
214,68,3,794,7413,1
259,45,7,1052,7422,1
187,173,4,859,7426,1
165,81,6,1025,7436,1
165,15,5,1025,7436,1
132,96,5,894,7438,1
128,48,5,495,7442,1
162,70,4,1052,7451,1
129,11,8,1036,7459,1
2,11,4,1060,7464,1
309,173,11,1028,7471,1
6,5,5,947,7474,1
368,96,4,1060,7478,1
391,21,5,1055,7486,1
28,14,5,947,7490,1
53,458,7,1001,7498,1
21,5,8,1074,7508,1
258,10,9,947,7514,1
112,174,8,1046,7520,1
152,111,6,909,7526,1
138,11,4,1065,7527,1
297,359,7,775,7540,1
388,42,6,1062,7545,1
374,68,10,1071,7553,1
418,313,6,775,7558,1
402,0,7,1069,7573,1
5,27,12,1029,7576,1
8,17,11,565,7587,1
131,326,7,258,7593,1
288,89,1,258,7600,1
331,15,3,1029,7614,1
331,158,12,919,7614,1
249,60,11,565,7616,1
269,11,2,1068,7625,1
9,46,10,983,7627,1
389,43,1,983,7633,1
188,9,5,1029,7639,1
188,188,4,919,7639,1
274,15,7,931,7653,1
16,70,11,1081,7654,1
110,27,9,903,7675,1
110,62,5,903,7675,1
256,13,10,955,7681,1
385,31,11,1088,7682,1
70,74,4,361,7695,1
302,138,7,955,7701,1
88,11,3,925,7702,1
88,38,7,925,7702,1
162,241,2,361,7704,1
262,52,3,1023,7712,1
264,1,6,1063,7718,1
142,20,9,57,7729,1
194,58,10,1007,7739,1
19,138,8,1002,7741,1
289,188,2,919,7748,1
112,174,10,679,7755,1
260,38,8,1007,7770,1
268,439,4,1002,7772,1
268,48,8,1002,7772,1
124,210,2,1045,7781,1
149,16,10,497,7782,1
121,411,2,1079,7790,1
37,204,8,994,7792,1
395,74,9,497,7807,1
192,250,6,924,7810,1
263,39,9,1082,7814,1
28,418,9,922,7831,1
394,13,6,1127,7832,1
386,350,11,1126,7839,1
403,13,6,1047,7850,1
374,99,9,931,7856,1
137,2,6,992,7867,1
353,163,11,965,7868,1
10,56,4,952,7881,1
66,7,7,847,7888,1
31,403,7,679,7900,1
31,9,11,1106,7900,1
46,338,8,923,7904,1
402,0,6,943,7905,1
104,82,5,57,7916,1
163,7,3,943,7916,1
218,442,12,715,7935,1
5,27,9,1121,7941,1
86,314,5,1075,7945,1
86,39,6,1075,7945,1
388,42,4,1107,7948,1
129,27,4,1137,7954,1
42,56,3,865,7959,1
128,48,9,1097,7969,1
6,5,4,1123,7973,1
3,26,12,1006,7985,1
160,345,6,1097,7987,1
367,79,6,276,7990,1
265,27,6,1006,8003,1
271,39,9,110,8012,1
174,36,8,276,8013,1
141,2,6,1032,8021,1
260,38,5,927,8027,1
397,42,8,58,8035,1
228,235,5,1131,8036,1
195,284,7,110,8047,1
396,8,6,1149,8053,1
384,23,7,1148,8056,1
225,233,4,927,8060,1
324,235,7,664,8073,1
146,29,10,1147,8087,1
346,61,12,766,8087,1
16,55,8,58,8095,1
137,2,3,1008,8098,1
417,244,6,664,8113,1
165,2,1,1008,8116,1
165,10,5,1008,8116,1
356,329,12,1109,8119,1
8,1,5,1095,8128,1
2,17,10,1166,8143,1
400,15,1,1166,8149,1
263,39,12,1153,8150,1
89,133,5,1043,8165,1
230,445,5,1104,8165,1
379,247,11,1169,8178,1
379,48,9,1169,8178,1
355,241,5,1161,8193,1
49,126,11,1152,8194,1
310,22,9,1003,8201,1
310,25,5,1003,8201,1
256,35,6,1152,8212,1
168,81,5,1003,8216,1
270,25,7,1094,8227,1
270,1,6,1094,8227,1
155,15,10,1179,8243,1
318,0,10,1040,8259,1
318,24,9,1040,8259,1
68,140,10,1092,8270,1
68,-1,-1,-999,8270,2
254,140,2,1092,8279,1
254,-1,-1,-999,8279,2
58,16,10,624,8280,1
58,5,12,624,8280,1
81,98,2,624,8289,1
14,9,8,1040,8292,1
14,322,5,656,8292,1
92,81,10,-30,8305,1
208,2,7,656,8312,1
239,142,10,819,8316,1
97,260,5,819,8331,1
228,126,7,968,8332,1
251,15,6,-30,8343,1
251,112,9,-30,8343,1
264,237,4,1138,8345,1
257,25,2,1195,8353,1
385,9,8,1020,8355,1
298,340,6,-30,8361,1
293,462,7,1132,8373,1
13,61,7,1020,8375,1
74,154,6,996,8392,1
21,0,10,1145,8400,1
403,26,7,1144,8401,1
403,13,9,1144,8401,1
98,154,6,1197,8410,1
347,118,6,1128,8419,1
292,0,11,1198,8429,1
391,234,5,1142,8435,1
184,129,8,1122,8439,1
184,23,3,1122,8439,1
204,177,4,684,8448,1
54,279,8,790,8451,1
369,301,6,853,8457,1
141,2,4,684,8461,1
171,69,8,1158,8474,1
129,11,6,1192,8475,1
386,35,11,1216,8490,1
50,232,8,1225,8496,1
5,27,8,1143,8497,1
66,7,9,1174,8515,1
162,449,6,1067,8515,1
368,165,9,1173,8520,1
3,18,4,1230,8534,1
130,125,8,1203,8537,1
34,183,10,1120,8542,1
69,213,1,1199,8548,1
4,350,6,1076,8555,1
409,339,6,1105,8566,1
53,0,12,1167,8574,1
53,155,4,1167,8574,1
254,86,10,1170,8581,1
382,380,8,1105,8588,1
28,52,6,1184,8592,1
163,7,5,1061,8597,1
112,174,4,1187,8601,1
210,239,4,967,8610,1
256,35,8,1228,8614,1
131,41,9,1201,8626,1
241,88,4,1228,8627,1
268,125,8,967,8633,1
96,33,8,1231,8648,1
392,26,6,1181,8650,1
264,1,10,1236,8654,1
128,49,1,1209,8657,1
142,20,10,1243,8675,1
196,92,9,1236,8678,1
416,16,4,1253,8679,1
416,49,4,1253,8679,1
66,7,5,1266,8695,1
384,3,10,1243,8702,1
297,238,10,1186,8705,1
8,1,2,1246,8714,1
139,34,11,1227,8724,1
132,96,8,1186,8736,1
223,26,12,913,8742,1
223,225,4,913,8742,1
136,63,8,881,8746,1
102,60,8,995,8759,1
408,14,9,1150,8767,1
254,86,10,970,8773,1
43,73,4,1178,8780,1
33,316,11,1258,8788,1
269,3,4,1108,8793,1
327,362,10,1175,8800,1
395,104,7,1114,8808,1
390,48,5,1178,8809,1
163,7,6,1013,8817,1
32,100,1,1013,8824,1
385,31,7,1112,8829,1
339,1,4,1114,8841,1
339,16,9,1262,8841,1
389,43,7,1112,8849,1
188,346,4,1250,8855,1
188,9,8,1250,8855,1
393,17,7,1215,8866,1
393,25,2,1215,8866,1
215,90,6,934,8873,1
377,46,8,1251,8882,1
377,48,5,1251,8882,1
388,38,8,904,8888,1
365,90,10,851,8900,1
131,99,11,1243,8911,1
131,-1,-1,-999,8911,2
265,243,10,904,8915,1
398,96,1,1221,8921,1
12,0,3,1268,8922,1
357,7,12,851,8931,1
261,271,6,1270,8940,1
183,4,4,1099,8944,1
59,4,5,1160,8960,1
285,19,7,1205,8960,1
253,168,4,1221,8961,1
253,21,12,1221,8961,1
65,51,4,1098,8974,1
151,12,6,1235,8978,1
128,48,6,1098,8992,1
319,4,6,1096,8995,1
384,46,6,1155,9000,1
384,23,10,1155,9000,1
160,308,2,1233,9009,1
416,16,8,1300,9018,1
391,21,10,883,9019,1
9,46,4,1155,9022,1
125,12,5,840,9042,1
125,4,4,840,9042,1
394,46,8,1249,9045,1
67,51,10,1259,9046,1
32,90,7,1171,9062,1
385,9,6,1290,9062,1
60,104,7,883,9066,1
347,118,8,745,9085,1
256,35,8,1279,9088,1
280,164,11,1239,9091,1
269,3,8,745,9107,1
365,90,6,1234,9109,1
132,96,8,789,9110,1
389,30,5,1295,9122,1
21,0,8,1310,9131,1
257,40,2,1297,9140,1
194,46,6,1308,9140,1
314,38,4,1048,9142,1
314,44,8,789,9142,1
278,12,2,1291,9149,1
313,51,3,1283,9153,1
331,58,5,1229,9156,1
36,4,2,1048,9161,1
277,0,6,1325,9166,1
258,10,9,1240,9186,1
392,18,9,1320,9191,1
172,53,6,1103,9196,1
172,3,10,1103,9196,1
325,43,2,1306,9205,1
315,6,9,1034,9211,1
315,-1,-1,-999,9211,2
359,20,5,1316,9211,1
359,23,2,1316,9211,1
335,51,3,1240,9221,1
261,271,6,560,9223,1
386,350,7,1217,9231,1
224,39,2,1267,9240,1
97,288,1,1217,9246,1
179,59,12,1141,9253,1
7,30,12,1301,9254,1
358,363,4,1034,9266,1
263,25,8,1338,9269,1
400,37,2,1327,9277,1
4,135,10,560,9280,1
352,255,6,1213,9284,1
160,22,4,944,9297,1
18,37,7,1335,9297,1
382,135,6,1191,9298,1
96,33,8,1307,9320,1
394,29,8,1343,9321,1
131,6,10,944,9324,1
131,-1,-1,-999,9324,2
229,6,4,1292,9337,1
229,-1,-1,-999,9337,2
29,15,7,1191,9341,1
288,15,10,1340,9347,1
236,59,8,31,9359,1
162,70,7,1238,9361,1
17,50,7,1340,9367,1
390,128,2,698,9370,1
390,-1,-1,-999,9370,2
65,51,3,1337,9370,1
108,182,5,1321,9382,1
225,139,4,1237,9383,1
273,100,4,31,9383,1
129,41,2,31,9392,1
33,176,6,147,9400,1
291,22,4,1350,9406,1
231,464,11,1247,9411,1
296,464,8,147,9423,1
385,31,7,1360,9425,1
360,148,6,1185,9429,1
105,221,4,1288,9439,1
118,174,8,515,9449,1
118,27,2,515,9449,1
62,4,6,950,9457,1
62,-1,-1,-999,9457,2
5,27,11,1298,9458,1
80,4,5,1083,9472,1
80,-1,-1,-999,9472,2
269,43,4,1298,9480,1
269,11,4,1298,9480,1
36,128,3,698,9481,1
36,39,9,1269,9481,1
36,-1,-1,-999,9481,2
179,59,4,1154,9485,1
167,135,4,147,9494,1
30,28,6,1261,9498,1
6,31,6,1345,9503,1
49,126,6,1293,9512,1
152,134,6,1172,9516,1
148,5,6,1039,9520,1
259,14,3,1269,9523,1
121,217,5,1342,9538,1
91,134,9,1346,9540,1
7,128,3,698,9549,1
7,-1,-1,-999,9549,2
267,72,12,1277,9552,1
2,17,9,1349,9565,1
195,413,4,687,9565,1
130,226,6,1359,9567,1
138,139,2,1363,9575,1
166,236,2,1323,9584,1
194,228,7,1210,9585,1
417,16,8,1369,9587,1
128,48,3,1369,9598,1
27,91,11,1039,9614,1
164,15,12,1385,9616,1
261,403,7,1329,9618,1
394,46,5,1384,9634,1
389,30,8,832,9638,1
129,17,10,1210,9641,1
268,125,6,832,9655,1
40,216,5,687,9656,1
89,57,10,1255,9660,1
134,40,2,1388,9664,1
294,119,6,1377,9678,1
198,146,9,1309,9681,1
395,74,7,1392,9684,1
392,32,3,1378,9695,1
235,91,5,908,9696,1
316,57,8,929,9700,1
90,2,2,1347,9704,1
142,20,1,929,9707,1
391,12,6,1370,9714,1
384,3,6,1387,9722,1
35,322,7,1372,9727,1
277,5,4,1366,9727,1
385,9,1,929,9733,1
192,429,4,1358,9735,1
2,11,2,849,9742,1
366,117,6,1396,9745,1
309,173,2,1117,9767,1
309,10,6,1117,9767,1
65,46,8,1019,9771,1
65,40,6,1019,9771,1
218,442,11,849,9771,1
102,111,3,1019,9782,1
419,12,4,1241,9785,1
120,388,6,1333,9785,1
36,4,4,1031,9795,1
36,-1,-1,-999,9796,2
21,0,7,1333,9805,1
413,12,8,1241,9807,1
15,391,5,1362,9821,1
243,318,8,1303,9836,1
243,1,8,1303,9836,1
298,19,12,1318,9838,1
96,33,10,1409,9847,1
131,23,10,973,9862,1
4,9,9,1318,9863,1
7,0,5,1401,9863,1
43,97,4,1373,9876,1
43,-1,-1,-999,9876,2
170,300,12,400,9893,1
386,47,6,1100,9894,1
10,14,2,1405,9898,1
10,45,12,1398,9898,1
199,107,4,1086,9912,1
211,0,6,1400,9923,1
211,3,5,1400,9923,1
176,434,12,973,9925,1
258,10,8,1086,9934,1
35,186,1,1328,9940,1
394,29,10,563,9952,1
166,15,12,1351,9954,1
12,19,8,940,9963,1
390,128,6,563,9969,1
390,-1,-1,-999,9969,2
229,6,5,1100,9970,1
229,-1,-1,-999,9970,2
197,141,8,1280,9985,1
255,97,7,1351,9990,1
255,-1,-1,-999,9990,2
313,6,5,614,9996,1
313,6,5,591,9996,1
313,-1,-1,-999,9996,2
161,14,4,1415,10003,1
159,28,9,940,10010,1
326,410,8,1421,10018,1
48,196,4,940,10023,1
136,63,9,1294,10027,1
150,46,5,614,10043,1
150,38,4,591,10043,1
384,23,7,1416,10043,1
69,3,2,1054,10052,1
164,3,12,1426,10058,1
315,6,1,591,10067,1
315,6,8,1087,10067,1
315,-1,-1,-999,10067,2
21,0,3,1414,10069,1
399,7,7,1054,10072,1
60,6,6,821,10085,1
60,-1,-1,-999,10085,2
100,189,6,839,10090,1
1,193,9,1334,10094,1
248,6,5,821,10100,1
248,-1,-1,-999,10100,2
131,6,4,1438,10107,1
131,-1,-1,-999,10107,2
3,18,2,1445,10116,1
0,170,9,1093,10125,1
16,10,6,1432,10125,1
16,34,8,1432,10125,1
33,104,5,1093,10140,1
279,8,10,1417,10143,1
268,438,4,1440,10153,1
8,41,3,1286,10154,1
198,10,8,1439,10161,1
198,12,6,1439,10161,1
129,17,4,1449,10167,1
91,130,5,1286,10169,1
91,-1,-1,-999,10169,2
276,58,2,839,10179,1
276,31,4,976,10179,1
83,353,5,976,10194,1
58,5,5,1389,10205,1
58,42,9,1389,10205,1
167,43,10,1444,10207,1
167,32,6,1444,10207,1
385,31,8,1431,10217,1
360,134,6,1460,10223,1
128,49,8,1200,10229,1
284,120,11,593,10246,1
163,16,11,1264,10252,1
408,68,9,1200,10265,1
408,145,5,1200,10265,1
6,5,4,1264,10265,1
250,41,5,593,10282,1
250,50,9,593,10282,1
288,103,7,1389,10285,1
281,30,3,595,10299,1
281,3,10,595,10299,1
273,326,8,974,10308,1
312,29,4,593,10313,1
312,287,8,1368,10313,1
66,0,1,593,10324,1
66,7,2,1368,10324,1
110,161,10,1381,10325,1
305,24,6,1457,10332,1
305,36,3,1457,10332,1
69,320,8,1314,10348,1
65,420,9,1379,10348,1
357,7,6,1383,10350,1
264,1,9,1482,10375,1
410,9,10,1418,10384,1
410,43,4,1418,10384,1
256,35,6,1379,10386,1
256,13,9,1379,10386,1
3,130,5,1286,10390,1
3,-1,-1,-999,10390,2
225,233,3,595,10394,1
388,415,3,1471,10397,1
8,142,4,1383,10403,1
7,0,4,1447,10411,1
418,169,4,974,10416,1
212,67,9,1336,10419,1
73,399,3,1482,10427,1
394,13,6,1428,10428,1
224,39,4,1422,10441,1
172,290,2,1480,10446,1
172,495,4,1480,10446,1
337,87,2,1480,10455,1
139,1,9,1434,10465,1
97,21,11,1418,10468,1
97,441,8,590,10468,1
97,15,1,590,10468,1
102,499,7,1441,10475,1
53,458,6,1375,10483,1
269,1,3,1429,10486,1
141,94,12,590,10500,1
392,26,8,1487,10505,1
413,117,9,1473,10510,1
265,14,3,1516,10516,1
45,19,6,1435,10528,1
239,233,5,590,10531,1
239,20,7,1490,10531,1
384,23,9,1519,10541,1
101,94,4,1508,10544,1
264,1,5,1484,10556,1
43,0,6,1524,10568,1
43,3,10,1524,10568,1
131,8,10,1407,10571,1
293,155,6,1468,10574,1
208,2,6,1407,10589,1
208,-1,-1,-999,10589,2
7,0,6,1530,10592,1
210,355,7,1470,10607,1
210,18,8,1470,10607,1
84,102,9,1493,10616,1
218,15,4,1315,10622,1
218,34,9,1315,10622,1
352,248,3,1156,10627,1
195,21,9,1523,10631,1
213,2,8,1315,10644,1
213,-1,-1,-999,10645,2
401,3,8,1156,10650,1
260,345,10,1523,10658,1
164,3,2,1493,10658,1
262,68,6,1313,10662,1
8,1,4,1344,10671,1
19,172,6,1214,10676,1
142,20,6,1313,10680,1
356,284,8,1494,10693,1
129,27,7,1486,10696,1
165,15,6,1533,10698,1
344,95,4,1035,10709,1
393,21,11,1502,10722,1
2,17,4,1528,10723,1
391,21,6,1344,10740,1
274,16,5,1498,10756,1
125,13,5,1446,10756,1
125,398,9,112,10756,1
125,7,10,112,10756,1
318,24,10,1326,10763,1
318,0,6,1326,10763,1
403,2,5,1319,10771,1
403,-1,-1,-999,10772,2
175,36,11,1474,10785,1
289,47,10,1510,10790,1
136,263,7,1393,10791,1
141,2,2,1393,10809,1
141,2,4,1436,10809,1
141,-1,-1,-999,10809,2
338,199,10,1326,10817,1
338,-1,-1,-999,10817,2
269,18,8,1553,10820,1
269,1,6,1553,10820,1
163,239,2,1553,10829,1
258,10,4,1528,10830,1
310,15,9,112,10833,1
417,45,6,1527,10847,1
257,25,6,1503,10851,1
6,31,2,1501,10856,1
139,16,2,1534,10865,1
138,32,4,1492,10870,1
138,11,12,1492,10870,1
392,32,8,1503,10874,1
330,123,7,1124,10885,1
385,9,7,1549,10890,1
373,2,9,1162,10898,1
373,-1,-1,-999,10898,2
389,43,6,1581,10902,1
399,31,1,1580,10909,1
398,31,8,1478,10912,1
160,9,2,1545,10921,1
4,9,10,1162,10925,1
320,149,7,1476,10929,1
3,10,8,1500,10943,1
129,24,6,1555,10947,1
408,68,8,1499,10947,1
294,12,5,1479,10959,1
35,12,4,1464,10960,1
325,135,5,1504,10976,1
226,0,10,969,10982,1
226,267,4,969,10982,1
386,25,4,1517,10989,1
116,34,7,1134,10990,1
116,24,5,1134,10990,1
154,206,8,1515,11005,1
208,2,6,1211,11007,1
208,-1,-1,-999,11007,2
143,31,11,1479,11019,1
162,241,4,1509,11020,1
198,372,8,1554,11027,1
36,4,6,1573,11038,1
36,-1,-1,-999,11038,2
265,44,8,1461,11042,1
2,11,8,1594,11049,1
256,87,2,1560,11058,1
255,299,6,1461,11059,1
42,36,5,1541,11065,1
42,28,5,1541,11065,1
224,39,2,1568,11073,1
193,345,5,1134,11075,1
291,22,9,1525,11083,1
155,299,7,882,11095,1
60,390,7,1489,11107,1
60,43,6,1489,11107,1
323,84,12,1506,11114,1
91,130,8,882,11117,1
91,-1,-1,-999,11117,2
128,48,8,1539,11129,1
76,202,6,1586,11132,1
129,11,1,1606,11152,1
129,24,6,1606,11152,1
43,73,10,1539,11156,1
54,110,9,816,11157,1
54,263,7,816,11157,1
135,146,6,1456,11169,1
384,3,9,1570,11180,1
394,13,6,1456,11187,1
118,27,5,1472,11189,1
118,28,7,1472,11189,1
275,46,2,1536,11196,1
179,59,8,1452,11203,1
225,150,6,1619,11214,1
95,22,6,1413,11218,1
95,27,5,1603,11218,1
418,283,6,1538,11220,1
138,11,3,1620,11225,1
152,134,5,1413,11233,1
130,40,3,1520,11244,1
386,49,9,1596,11245,1
277,24,9,1593,11249,1
269,3,2,1562,11254,1
49,126,5,1453,11260,1
6,5,6,1591,11271,1
0,275,8,1572,11272,1
148,5,2,1631,11280,1
96,33,4,1624,11285,1
3,130,10,1618,11286,1
3,-1,-1,-999,11287,2
106,65,7,1511,11305,1
264,1,10,1272,11307,1
270,25,4,1613,11313,1
270,1,6,1613,11313,1
198,202,2,1272,11316,1
131,26,9,1547,11329,1
385,31,8,1622,11338,1
396,8,5,1615,11345,1
300,41,6,1565,11349,1
300,49,8,1565,11349,1
150,166,8,1644,11371,1
284,287,11,1543,11374,1
253,11,11,1567,11390,1
253,3,10,1567,11390,1
392,26,7,1644,11391,1
288,32,6,1543,11392,1
17,28,4,1643,11404,1
65,51,6,1529,11407,1
248,6,8,489,11414,1
248,-1,-1,-999,11414,2
91,130,8,1033,11427,1
91,-1,-1,-999,11427,2
128,48,9,1652,11432,1
353,157,2,1033,11435,1
353,-1,-1,-999,11435,2
400,463,8,489,11436,1
229,203,2,1542,11441,1
196,120,6,489,11454,1
241,88,8,1513,11463,1
194,163,12,1356,11466,1
259,71,6,1090,11472,1
4,9,8,1513,11485,1
137,492,5,1090,11487,1
135,419,8,1634,11489,1
232,416,5,1563,11501,1
344,199,4,1587,11502,1
344,-1,-1,-999,11502,2
151,18,4,1662,11515,1
313,10,1,1512,11516,1
313,6,10,1512,11516,1
313,-1,-1,-999,11516,2
394,46,8,1648,11523,1
273,91,6,1614,11534,1
96,32,9,1673,11539,1
257,245,6,1627,11541,1
404,71,2,1564,11543,1
129,17,8,1658,11563,1
317,71,10,1674,11569,1
162,495,2,1469,11572,1
131,99,4,1608,11583,1
131,-1,-1,-999,11583,2
87,54,1,1207,11588,1
87,374,4,1207,11588,1
322,45,8,980,11589,1
322,37,12,980,11589,1
2,17,3,1207,11599,1
368,334,8,980,11611,1
272,157,1,1057,11618,1
272,-1,-1,-999,11618,2
22,10,7,502,11621,1
22,88,8,502,11621,1
17,157,3,1057,11629,1
17,-1,-1,-999,11629,2
393,251,12,1469,11630,1
288,71,4,502,11634,1
287,93,1,1664,11636,1
34,33,4,1655,11642,1
42,247,4,1632,11647,1
121,257,6,1625,11654,1
262,45,5,1638,11657,1
33,32,4,1638,11671,1
70,283,9,1628,11672,1
397,70,3,1625,11674,1
397,197,4,1690,11674,1
82,95,3,1411,11681,1
144,207,8,1364,11696,1
142,20,10,1442,11699,1
267,235,7,1602,11702,1
13,268,8,1518,11721,1
235,117,9,997,11721,1
139,1,8,1537,11724,1
102,25,6,1657,11743,1
102,42,2,1657,11743,1
145,421,9,1284,11745,1
98,12,2,1602,11753,1
98,77,9,1332,11753,1
16,70,6,997,11761,1
353,157,3,1057,11764,1
353,-1,-1,-999,11764,2
177,268,9,1583,11770,1
43,73,5,1690,11777,1
109,113,1,1425,11783,1
30,28,5,1284,11785,1
389,43,2,1670,11794,1
99,25,5,1404,11802,1
99,480,10,1404,11802,1
394,29,9,1718,11808,1
192,42,4,1730,11815,1
167,43,8,1709,11816,1
266,14,4,1719,11821,1
3,26,5,1729,11831,1
325,43,9,1713,11841,1
256,411,8,1718,11843,1
417,45,4,1495,11854,1
86,22,7,1650,11864,1
86,28,6,1650,11864,1
6,5,10,1571,11870,1
7,30,8,1629,11876,1
392,28,4,1650,11877,1
128,245,2,1590,11879,1
278,20,6,1571,11897,1
34,77,8,1454,11900,1
402,0,1,1659,11903,1
162,219,12,1714,11908,1
232,250,4,1454,11913,1
28,14,4,1660,11916,1
321,53,4,1610,11921,1
1,14,2,1598,11930,1
21,5,3,1672,11937,1
21,32,6,1733,11937,1
419,14,9,1084,11941,1
292,0,4,1723,11943,1
385,9,6,1675,11955,1
94,21,4,1084,11970,1
94,13,7,1684,11970,1
285,19,5,1558,11971,1
14,30,12,1726,11974,1
133,30,4,1696,11984,1
70,418,7,1084,11990,1
84,102,11,-57,12003,1
84,-1,-1,-999,12003,2
257,54,8,1696,12006,1
104,82,6,1180,12008,1
258,10,6,1731,12021,1
50,184,9,1163,12032,1
347,118,10,1574,12033,1
83,353,7,-57,12041,1
100,357,1,1677,12047,1
187,102,1,-57,12054,1
187,-1,-1,-999,12054,2
40,16,8,1163,12054,1
64,224,8,1399,12055,1
3,10,1,1163,12061,1
35,12,3,1732,12067,1
412,336,1,1767,12077,1
412,49,4,1741,12077,1
344,95,9,1642,12078,1
97,187,4,1399,12080,1
250,50,6,1448,12096,1
48,12,8,1089,12099,1
183,12,8,1647,12102,1
208,12,2,1089,12119,1
208,4,5,1531,12119,1
208,-1,-1,-999,12119,2
39,227,7,1776,12122,1
400,37,12,1402,12127,1
49,74,5,1089,12134,1
193,110,2,1728,12143,1
386,25,6,1753,12145,1
233,12,3,1647,12151,1
233,269,8,1584,12151,1
261,200,1,1448,12152,1
240,132,8,1402,12174,1
198,10,4,1005,12174,1
198,0,8,1005,12174,1
89,57,3,1720,12185,1
387,23,12,1705,12205,1
387,227,10,1705,12205,1
131,26,12,1782,12216,1
141,2,8,1005,12219,1
141,2,10,1636,12219,1
