sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
1466,623,1,26,9,4200,,,-3,,
1467,623,1,247,10,4200,,,-3,,
1468,623,1,222,9,4200,,,-3,,
1469,623,1,131,10,4200,,,-3,,
1470,624,1,98,2,4200,picker-3,,1,,8289.0
1471,624,1,16,10,4200,picker-3,,1,,8280.0
1472,624,1,5,12,4200,picker-3,,1,,8280.0
1473,625,1,387,6,4200,picker-2,,1,,4387.0
1474,626,1,8,5,4200,picker-1,,1,,4413.0
1475,627,1,15,10,4200,,,-3,,
1476,627,1,124,12,4200,,,-3,,
1477,627,1,7,5,4200,,,-3,,
1478,627,1,18,8,4200,,,-3,,
1479,627,1,188,5,4200,,,-3,,
1480,628,1,160,6,4200,,,-3,,
1481,628,1,82,6,4200,,,-3,,
1482,629,1,88,5,4260,picker-3,,1,,4623.0
1483,629,1,19,12,4260,picker-3,,1,,4537.0
1484,630,1,3,10,4260,picker-2,,1,,4863.0
1485,631,1,89,5,4260,picker-2,,1,,5463.0
1486,632,1,134,2,4260,picker-3,,1,,5732.0
1487,632,1,209,5,4260,picker-3,,1,,5783.0
1488,632,1,30,2,4260,picker-3,,1,,5783.0
1489,633,1,4,10,4260,,,-3,,
1490,633,1,34,7,4260,,,-3,,
1491,633,1,73,7,4260,,,-3,,
1492,633,1,43,8,4260,,,-3,,
1493,634,1,193,8,4260,picker-3,,1,,6991.0
1494,634,1,2,9,4260,picker-3,,1,,6953.0
1495,634,1,31,7,4260,picker-3,,1,,6991.0
1496,635,1,491,2,4260,picker-1,,1,,4549.0
1497,635,1,8,7,4260,picker-1,,1,,4540.0
1498,635,1,0,5,4260,picker-1,,1,,4564.0
1499,635,1,32,10,4260,picker-1,,1,,4540.0
1500,636,1,27,3,4260,,,-3,,
1501,636,1,0,8,4260,,,-3,,
1502,636,1,8,8,4260,,,-3,,
1503,636,1,26,8,4260,,,-3,,
1504,636,1,233,2,4260,,,-3,,
1505,637,1,434,1,4260,picker-1,,1,,4786.0
1506,638,1,148,4,4260,picker-3,,1,,4361.0
1507,639,1,47,8,4320,picker-3,,1,,4842.0
1508,639,1,23,6,4320,picker-3,,1,,4842.0
1509,640,1,15,2,4320,picker-1,,1,,4689.0
1510,641,1,3,8,4320,,,-3,,
1511,641,1,115,4,4320,,,-3,,
1512,641,1,30,1,4320,,,-3,,
1513,641,1,0,6,4320,,,-3,,
1514,641,1,426,8,4320,,,-3,,
1515,641,1,401,8,4320,,,-3,,
1516,641,1,198,6,4320,,,-3,,
1517,642,1,172,9,4320,,,-3,,
1518,642,1,2,7,4320,,,-3,,
1519,642,1,14,10,4320,,,-3,,
1520,643,1,30,4,4320,picker-1,,1,,4837.0
1521,644,1,36,4,4320,picker-1,,1,,4769.0
1522,644,1,173,3,4320,picker-1,,1,,4780.0
1523,645,1,2,8,4320,picker-2,,1,,4527.0
1524,646,1,90,5,4320,,,-3,,
1525,646,1,95,8,4320,,,-3,,
1526,646,1,368,10,4320,,,-3,,
1527,646,1,1,8,4320,,,-3,,
1528,646,1,3,2,4320,,,-3,,
1529,646,1,7,9,4320,,,-3,,
1530,647,1,29,2,4320,picker-2,,1,,4505.0
1531,648,1,99,3,4380,picker-3,,1,,5289.0
1532,649,1,7,5,4380,picker-2,,1,,5125.0
1533,650,1,66,7,4380,,,-3,,
1534,650,1,48,2,4380,,,-3,,
1535,651,1,134,7,4380,picker-3,,1,,4643.0
1536,652,1,0,12,4380,picker-1,,1,,4640.0
1537,653,1,23,5,4380,,,-3,,
1538,653,1,66,4,4380,,,-3,,
1539,653,1,103,6,4380,,,-3,,
1540,654,1,347,6,4380,,,-3,,
1541,654,1,36,8,4380,,,-3,,
1542,654,1,169,6,4380,,,-3,,
1543,654,1,170,6,4380,,,-3,,
1544,655,1,36,9,4380,picker-3,,1,,5114.0
1545,655,1,99,9,4380,picker-3,,1,,5138.0
1546,656,1,322,5,4380,picker-2,,1,,8292.0
1547,656,1,2,7,4380,picker-2,,1,,8312.0
1548,657,1,12,3,4380,picker-3,,1,,5370.0
1549,657,1,51,10,4380,picker-3,,1,,5363.0
1550,658,1,207,12,4380,picker-1,,1,,4756.0
1551,659,1,17,4,4440,picker-2,,1,,4765.0
1552,660,1,171,5,4440,picker-1,,1,,7251.0
1553,661,1,5,8,4440,picker-1,,1,,6193.0
1554,661,1,464,2,4440,picker-1,,1,,6193.0
1555,662,1,46,2,4440,picker-2,,1,,4694.0
1556,663,1,17,10,4440,picker-1,,1,,6844.0
1557,663,1,1,5,4440,picker-1,,1,,6866.0
1558,663,1,88,3,4440,picker-1,,1,,6866.0
1559,664,1,244,6,4440,picker-3,,1,,8113.0
1560,664,1,235,7,4440,picker-3,,1,,8073.0
1561,665,1,2,5,4440,picker-2,,1,,6964.0
1562,665,1,3,3,4440,picker-2,,1,,7002.0
1563,666,1,33,8,4440,picker-2,,1,,6880.0
1564,666,1,116,6,4440,picker-2,,1,,6897.0
1565,667,1,18,10,4500,picker-1,,1,,4882.0
1566,667,1,311,8,4500,picker-1,,1,,4904.0
1567,668,1,13,5,4500,picker-1,,1,,5163.0
1568,668,1,0,5,4500,picker-1,,1,,5163.0
1569,669,1,243,6,4500,picker-1,,1,,4804.0
1570,670,1,261,4,4500,picker-1,,1,,4962.0
1571,670,1,12,9,4500,picker-1,,1,,4991.0
1572,671,1,24,3,4500,,,-3,,
1573,671,1,251,10,4500,,,-3,,
1574,671,1,165,10,4500,,,-3,,
1575,672,1,460,3,4560,,,-3,,
1576,672,1,53,8,4560,,,-3,,
1577,673,1,394,3,4560,picker-1,,1,,4855.0
1578,674,1,6,4,4560,picker-3,,1,,4806.0
1579,675,1,39,8,4560,picker-3,,1,,4792.0
1580,676,1,150,7,4560,,,-3,,
1581,676,1,84,2,4560,,,-3,,
1582,676,1,115,11,4560,,,-3,,
1583,676,1,5,12,4560,,,-3,,
1584,676,1,129,6,4560,,,-3,,
1585,677,1,75,6,4560,picker-3,,1,,5801.0
1586,678,1,420,2,4560,picker-2,,1,,5087.0
1587,679,1,174,10,4560,picker-1,,1,,7755.0
1588,679,1,403,7,4560,picker-1,,1,,7900.0
1589,680,1,17,2,4620,picker-3,,1,,4996.0
1590,680,1,5,7,4620,picker-3,,1,,4996.0
1591,681,1,20,3,4620,picker-2,,1,,5214.0
1592,682,1,452,6,4620,,,-3,,
1593,682,1,456,12,4620,,,-3,,
1594,682,1,240,8,4620,,,-3,,
1595,683,1,284,4,4620,picker-2,,1,,6417.0
1596,683,1,0,8,4620,picker-2,,1,,6381.0
1597,683,1,36,8,4620,picker-2,,1,,6381.0
1598,684,1,2,4,4620,picker-1,,1,,8461.0
1599,684,1,177,4,4620,picker-1,,1,,8448.0
1600,685,1,183,2,4620,,,-3,,
1601,685,1,19,4,4620,,,-3,,
1602,686,1,52,10,4620,picker-3,,1,,6284.0
1603,687,1,216,5,4620,picker-3,,1,,9656.0
1604,687,1,413,4,4620,picker-3,,1,,9565.0
1605,688,1,195,6,4620,picker-2,,1,,5292.0
1606,688,1,41,5,4620,picker-2,,1,,5292.0
1607,689,1,5,12,4620,picker-1,,1,,6353.0
1608,689,1,60,7,4620,picker-1,,1,,6402.0
1609,690,1,299,10,4620,picker-1,,1,,5136.0
1610,691,1,21,1,4680,picker-1,,1,,4844.0
1611,692,1,216,8,4680,picker-2,,1,,5109.0
1612,693,1,188,8,4680,picker-3,,1,,4971.0
1613,694,1,10,8,4680,picker-3,,1,,5332.0
1614,694,1,36,9,4680,picker-3,,1,,5332.0
1615,695,1,430,5,4680,picker-1,,1,,7202.0
1616,695,1,200,3,4680,picker-1,,1,,7217.0
1617,695,1,159,2,4680,picker-1,,1,,7217.0
1618,696,1,194,5,4680,,,-3,,
1619,696,1,58,11,4680,,,-3,,
1620,697,1,1,4,4680,picker-3,,1,,5069.0
1621,698,1,128,8,4680,picker-2,,1,,9549.0
1622,699,1,15,8,4680,picker-1,,1,,5035.0
1623,700,1,0,9,4680,picker-1,,1,,4929.0
1624,701,1,111,7,4740,picker-3,,1,,5723.0
1625,702,1,40,9,4740,picker-2,,1,,5203.0
1626,703,1,31,6,4740,picker-1,,1,,5404.0
1627,703,1,0,8,4740,picker-1,,1,,5462.0
1628,703,1,11,6,4740,picker-1,,1,,5404.0
1629,704,1,8,10,4740,picker-3,,1,,5183.0
1630,704,1,375,3,4740,picker-3,,1,,5194.0
1631,705,1,388,7,4740,picker-1,,1,,4949.0
1632,706,1,8,10,4740,picker-3,,1,,5023.0
1633,707,1,38,8,4740,picker-3,,1,,6217.0
1634,707,1,25,10,4740,picker-3,,1,,6217.0
1635,707,1,14,4,4740,picker-3,,1,,6240.0
1636,708,1,8,11,4740,picker-2,,1,,4969.0
1637,709,1,47,5,4800,picker-1,,1,,6166.0
1638,709,1,15,5,4800,picker-1,,1,,6209.0
1639,709,1,46,6,4800,picker-1,,1,,6166.0
1640,710,1,127,7,4800,picker-2,,1,,5061.0
1641,711,1,208,9,4800,picker-2,,1,,5149.0
1642,712,1,73,2,4800,picker-3,,1,,5252.0
1643,713,1,127,10,4800,,,-3,,
1644,713,1,190,10,4800,,,-3,,
1645,714,1,25,9,4800,picker-2,,1,,5341.0
1646,714,1,14,7,4800,picker-2,,1,,5341.0
1647,714,1,90,2,4800,picker-2,,1,,5301.0
1648,715,1,442,12,4800,picker-3,,1,,7935.0
1649,716,1,0,5,4860,picker-2,,-1,,
1650,716,1,6,4,4860,picker-2,,-1,,
1651,716,1,308,12,4860,picker-2,,-1,,
1652,716,1,9,6,4860,picker-2,,-1,,
1653,716,1,402,10,4860,picker-2,,-1,,
1654,716,1,30,6,4860,picker-2,,-1,,
1655,717,1,175,4,4860,,,-3,,
1656,717,1,2,6,4860,,,-3,,
1657,717,1,44,6,4860,,,-3,,
1658,717,1,14,9,4860,,,-3,,
1659,717,1,8,6,4860,,,-3,,
1660,717,1,42,5,4860,,,-3,,
1661,718,1,214,2,4860,,,-3,,
1662,718,1,98,3,4860,,,-3,,
1663,718,1,37,4,4860,,,-3,,
1664,718,1,4,12,4860,,,-3,,
1665,718,1,35,7,4860,,,-3,,
1666,718,1,181,7,4860,,,-3,,
1667,719,1,33,8,4860,picker-2,,1,,6403.0
1668,719,1,36,10,4860,picker-2,,1,,6443.0
1669,720,1,381,1,4860,picker-1,,1,,5911.0
1670,721,1,270,6,4860,,,-3,,
1671,721,1,18,8,4860,,,-3,,
1672,721,1,218,5,4860,,,-3,,
1673,721,1,145,11,4860,,,-3,,
1674,722,1,0,6,4860,picker-1,,1,,5221.0
1675,723,1,425,6,4860,picker-2,,1,,6982.0
1676,724,1,492,5,4860,picker-2,,1,,5968.0
1677,725,1,96,10,4860,picker-3,,1,,5278.0
1678,726,1,98,2,4860,picker-3,,1,,6613.0
1679,727,1,0,9,4860,picker-2,,1,,6129.0
1680,727,1,175,7,4860,picker-2,,1,,6149.0
1681,728,1,49,10,4860,picker-1,,1,,5372.0
1682,729,1,254,6,4920,,,-3,,
1683,729,1,44,6,4920,,,-3,,
1684,729,1,324,10,4920,,,-3,,
1685,730,1,56,6,4920,,,-3,,
1686,730,1,297,12,4920,,,-3,,
1687,731,1,3,7,4920,picker-3,,1,,6133.0
1688,731,1,81,6,4920,picker-3,,1,,6257.0
1689,731,1,40,4,4920,picker-3,,1,,6240.0
1690,732,1,8,8,4920,picker-1,,1,,6491.0
1691,732,1,156,6,4920,picker-1,,1,,6509.0
1692,733,1,22,9,4920,picker-1,,1,,5578.0
1693,733,1,187,5,4920,picker-1,,1,,5520.0
1694,733,1,40,4,4920,picker-1,,1,,5578.0
1695,734,1,175,5,4920,picker-3,,1,,6540.0
1696,734,1,16,5,4920,picker-3,,1,,6489.0
1697,735,1,8,11,4920,picker-2,,1,,5178.0
1698,736,1,202,10,4920,,,-3,,
1699,736,1,333,4,4920,,,-3,,
1700,736,1,258,4,4920,,,-3,,
1701,736,1,200,4,4920,,,-3,,
1702,736,1,112,4,4920,,,-3,,
1703,737,1,74,12,4920,,,-3,,
1704,737,1,123,10,4920,,,-3,,
1705,737,1,81,11,4920,,,-3,,
1706,738,1,38,2,4920,,,-3,,
1707,738,1,53,10,4920,,,-3,,
1708,738,1,1,6,4920,,,-3,,
1709,739,1,356,11,4920,picker-2,,1,,5864.0
1710,740,1,1,6,4920,picker-3,,1,,5156.0
1711,741,1,26,5,4920,picker-2,,1,,5448.0
1712,741,1,43,8,4920,picker-2,,1,,5448.0
1713,742,1,160,2,4980,picker-2,,1,,5550.0
1714,743,1,48,9,4980,,,-3,,
1715,743,1,81,8,4980,,,-3,,
1716,744,1,468,5,4980,picker-2,,1,,5508.0
1717,744,1,123,4,4980,picker-2,,1,,5492.0
1718,745,1,3,8,4980,picker-2,,1,,9107.0
1719,745,1,118,8,4980,picker-2,,1,,9085.0
1720,746,1,244,4,4980,picker-2,,1,,5835.0
1721,747,1,140,4,4980,picker-1,,1,,5977.0
1722,748,1,43,6,4980,picker-2,,1,,5590.0
1723,748,1,70,8,4980,picker-2,,1,,5572.0
1724,749,1,342,2,4980,picker-3,,1,,5890.0
1725,749,1,130,8,4980,picker-3,,1,,5890.0
1726,750,1,64,4,4980,picker-3,,1,,5688.0
1727,751,1,10,4,4980,picker-2,,1,,5922.0
1728,751,1,244,8,4980,picker-2,,1,,5908.0
1729,752,1,298,4,4980,picker-2,,1,,5521.0
1730,753,1,380,8,4980,picker-3,,1,,7031.0
1731,754,1,28,12,5040,picker-3,,1,,5939.0
1732,755,1,12,4,5040,picker-2,,1,,5227.0
1733,756,1,24,6,5040,picker-3,,1,,5483.0
1734,757,1,90,6,5040,picker-2,,1,,5359.0
1735,758,1,289,5,5100,picker-3,,1,,5674.0
1736,759,1,0,4,5100,picker-2,,1,,5263.0
1737,760,1,323,2,5100,,,-3,,
1738,760,1,0,6,5100,,,-3,,
1739,760,1,407,4,5100,,,-3,,
1740,760,1,17,4,5100,,,-3,,
1741,761,1,128,8,5100,,,-3,,
1742,761,1,94,4,5100,,,-3,,
1743,762,1,2,10,5100,picker-2,,1,,6058.0
1744,762,1,50,6,5100,picker-2,,1,,6075.0
1745,763,1,199,2,5100,,,-3,,
1746,763,1,8,8,5100,,,-3,,
1747,763,1,27,4,5100,,,-3,,
1748,763,1,2,7,5100,,,-3,,
1749,763,1,13,6,5100,,,-3,,
1750,764,1,119,9,5160,picker-2,,1,,7276.0
1751,764,1,208,3,5160,picker-2,,1,,7251.0
1752,764,1,339,1,5160,picker-2,,1,,7282.0
1753,764,1,41,4,5160,picker-2,,1,,7251.0
1754,765,1,32,6,5160,picker-2,,1,,5397.0
1755,766,1,61,12,5160,picker-2,,1,,8087.0
1756,767,1,49,6,5220,picker-3,,1,,5563.0
1757,768,1,347,6,5220,picker-3,,1,,5659.0
1758,769,1,5,7,5220,picker-3,,1,,5503.0
1759,770,1,379,4,5220,picker-3,,1,,5952.0
1760,771,1,37,7,5220,picker-3,,1,,5537.0
1761,772,1,27,5,5220,picker-2,,1,,5479.0
1762,773,1,324,10,5220,,,-3,,
1763,773,1,6,8,5220,,,-3,,
1764,774,1,36,8,5220,picker-3,,1,,5846.0
1765,775,1,359,7,5220,picker-2,,1,,7540.0
1766,775,1,313,6,5220,picker-2,,1,,7558.0
1767,776,1,148,4,5220,picker-1,,1,,5533.0
1768,777,1,89,6,5280,picker-2,,1,,7173.0
1769,778,1,20,4,5280,picker-3,,1,,5517.0
1770,779,1,106,1,5280,,,-3,,
1771,779,1,35,4,5280,,,-3,,
1772,779,1,381,6,5280,,,-3,,
1773,779,1,39,4,5280,,,-3,,
1774,780,1,44,9,5280,picker-1,,1,,5636.0
1775,781,1,45,6,5280,picker-2,,1,,5739.0
1776,782,1,12,2,5280,picker-3,,1,,5545.0
1777,783,1,264,10,5280,picker-2,,1,,6341.0
1778,784,1,19,5,5280,picker-1,,1,,5593.0
1779,785,1,22,7,5340,picker-2,,1,,5541.0
1780,786,1,22,11,5340,picker-2,,1,,6666.0
1781,786,1,332,8,5340,picker-2,,1,,6637.0
1782,787,1,44,8,5340,picker-3,,1,,6525.0
1783,787,1,2,6,5340,picker-3,,1,,6525.0
1784,788,1,7,8,5340,,,-3,,
1785,788,1,276,8,5340,,,-3,,
1786,788,1,3,6,5340,,,-3,,
1787,788,1,424,7,5340,,,-3,,
1788,788,1,22,5,5340,,,-3,,
1789,789,1,44,8,5340,picker-3,,1,,9142.0
1790,789,1,96,8,5340,picker-3,,1,,9110.0
1791,790,1,279,8,5340,picker-3,,1,,8451.0
1792,791,1,10,1,5340,picker-3,,1,,5694.0
1793,792,1,183,4,5340,,,-3,,
1794,792,1,169,6,5340,,,-3,,
1795,792,1,47,10,5340,,,-3,,
1796,792,1,228,2,5340,,,-3,,
1797,792,1,18,4,5340,,,-3,,
1798,793,1,33,4,5340,picker-3,,1,,5621.0
1799,794,1,68,3,5340,picker-1,,1,,7413.0
1800,795,1,1,10,5400,picker-1,,1,,5867.0
1801,796,1,3,4,5400,picker-1,,1,,6522.0
1802,797,1,103,6,5400,picker-3,,1,,6869.0
1803,798,1,36,4,5400,picker-2,,1,,6209.0
1804,798,1,34,7,5400,picker-2,,1,,6209.0
1805,799,1,15,2,5400,picker-1,,1,,5693.0
1806,800,1,5,7,5400,picker-3,,1,,5641.0
1807,801,1,9,1,5400,picker-2,,1,,5596.0
1808,802,1,347,2,5400,picker-3,,1,,5703.0
1809,803,1,37,10,5400,picker-3,,1,,5608.0
1810,803,1,200,6,5400,picker-3,,1,,5581.0
1811,804,1,455,8,5460,picker-2,,1,,6031.0
1812,805,1,1,6,5460,picker-1,,1,,5711.0
1813,806,1,11,8,5460,picker-3,,1,,5986.0
1814,806,1,26,2,5460,picker-3,,1,,5995.0
1815,806,1,9,5,5460,picker-3,,1,,5986.0
1816,807,1,10,12,5460,picker-3,,1,,5763.0
1817,808,1,127,6,5460,picker-3,,1,,6751.0
1818,809,1,19,8,5460,picker-2,,1,,6180.0
1819,809,1,24,4,5460,picker-2,,1,,6180.0
1820,810,1,10,5,5520,picker-2,,1,,5988.0
1821,810,1,0,2,5520,picker-2,,1,,5988.0
1822,811,1,141,9,5520,picker-3,,1,,7289.0
1823,811,1,14,4,5520,picker-3,,1,,7303.0
1824,812,1,173,4,5520,picker-2,,1,,5822.0
1825,812,1,206,5,5520,picker-2,,1,,5755.0
1826,812,1,35,4,5520,picker-2,,1,,5768.0
1827,813,1,4,7,5520,,,-3,,
1828,813,1,82,10,5520,,,-3,,
1829,814,1,69,6,5520,picker-3,,1,,6809.0
1830,814,1,14,3,5520,picker-3,,1,,6733.0
1831,815,1,38,7,5520,,,-3,,
1832,815,1,172,5,5520,,,-3,,
1833,816,1,110,9,5520,picker-3,,1,,11157.0
1834,816,1,263,7,5520,picker-3,,1,,11157.0
1835,817,1,93,6,5520,picker-1,,1,,6227.0
1836,818,1,58,10,5580,,,-3,,
1837,818,1,2,2,5580,,,-3,,
1838,819,1,260,5,5580,picker-3,,1,,8331.0
1839,819,1,142,10,5580,picker-3,,1,,8316.0
1840,820,1,9,12,5580,,,-3,,
1841,820,1,336,11,5580,,,-3,,
1842,820,1,2,4,5580,,,-3,,
1843,820,1,4,10,5580,,,-3,,
1844,821,1,6,11,5580,picker-2,,1,,10100.0
1845,822,1,12,4,5580,picker-3,,1,,6722.0
1846,822,1,233,4,5580,picker-3,,1,,6693.0
1847,822,1,120,7,5580,picker-3,,1,,6722.0
1848,823,1,5,8,5580,,,-3,,
1849,823,1,121,10,5580,,,-3,,
1850,824,1,164,9,5640,,,-3,,
1851,824,1,5,12,5640,,,-3,,
1852,824,1,191,8,5640,,,-3,,
1853,825,1,326,9,5640,picker-1,,1,,6817.0
1854,826,1,38,10,5640,picker-1,,1,,6282.0
1855,827,1,94,6,5640,picker-3,,1,,6887.0
1856,828,1,76,4,5640,picker-2,,1,,6795.0
1857,829,1,58,8,5640,picker-2,,1,,6602.0
1858,830,1,398,6,5700,picker-3,,1,,7165.0
1859,831,1,4,10,5700,,,-3,,
1860,831,1,64,4,5700,,,-3,,
1861,831,1,157,9,5700,,,-3,,
1862,831,1,435,6,5700,,,-3,,
1863,831,1,126,4,5700,,,-3,,
1864,831,1,8,7,5700,,,-3,,
1865,831,1,179,2,5700,,,-3,,
1866,832,1,125,6,5700,picker-2,,1,,9655.0
1867,832,1,30,8,5700,picker-2,,1,,9638.0
1868,833,1,49,12,5700,,,-3,,
1869,833,1,385,12,5700,,,-3,,
1870,833,1,111,11,5700,,,-3,,
1871,833,1,1,8,5700,,,-3,,
1872,833,1,44,5,5700,,,-3,,
1873,833,1,3,8,5700,,,-3,,
1874,834,1,28,7,5700,picker-1,,1,,5932.0
1875,835,1,21,12,5700,picker-2,,1,,5953.0
1876,836,1,33,6,5700,picker-3,,1,,5908.0
1877,837,1,136,7,5760,,,-3,,
1878,837,1,22,12,5760,,,-3,,
1879,838,1,199,12,5760,,,-3,,
1880,838,1,61,10,5760,,,-3,,
1881,838,1,19,3,5760,,,-3,,
1882,839,1,189,6,5760,picker-1,,1,,10090.0
1883,839,1,58,2,5760,picker-1,,1,,10179.0
1884,840,1,12,5,5820,picker-1,,1,,9042.0
1885,840,1,4,4,5820,picker-1,,1,,9042.0
1886,841,1,6,11,5820,,,-3,,
1887,841,1,341,6,5820,,,-3,,
1888,842,1,49,7,5820,picker-2,,1,,6008.0
1889,843,1,153,10,5820,,,-3,,
1890,843,1,19,5,5820,,,-3,,
1891,843,1,0,8,5820,,,-3,,
1892,843,1,24,6,5820,,,-3,,
1893,843,1,117,4,5820,,,-3,,
1894,844,1,107,5,5880,,,-3,,
1895,844,1,1,10,5880,,,-3,,
1896,844,1,366,8,5880,,,-3,,
1897,844,1,456,3,5880,,,-3,,
1898,844,1,12,5,5880,,,-3,,
1899,844,1,0,4,5880,,,-3,,
1900,845,1,15,7,5880,picker-2,,1,,7313.0
1901,845,1,3,2,5880,picker-2,,1,,7322.0
1902,845,1,29,5,5880,picker-2,,1,,7313.0
1903,846,1,0,8,5880,picker-2,,1,,6466.0
1904,847,1,7,7,5880,picker-2,,1,,7888.0
1905,848,1,151,11,5880,picker-2,,1,,6104.0
1906,849,1,11,2,5880,picker-1,,1,,9742.0
1907,849,1,442,11,5880,picker-1,,1,,9771.0
1908,850,1,33,6,5880,picker-3,,1,,6113.0
1909,850,1,119,2,5880,picker-3,,1,,6293.0
1910,851,1,90,10,5940,picker-1,,1,,8900.0
1911,851,1,7,12,5940,picker-1,,1,,8931.0
1912,852,1,8,9,5940,picker-2,,1,,6234.0
1913,853,1,301,6,5940,picker-2,,1,,8457.0
1914,854,1,45,6,5940,picker-3,,1,,6150.0
1915,855,1,90,10,6000,,,-3,,
1916,855,1,83,6,6000,,,-3,,
1917,856,1,2,8,6000,picker-3,,1,,6431.0
1918,857,1,98,6,6000,,,-3,,
1919,857,1,74,4,6000,,,-3,,
1920,858,1,206,4,6000,picker-3,,1,,6593.0
1921,859,1,173,4,6000,picker-1,,1,,7426.0
1922,860,1,21,4,6000,picker-2,,1,,6296.0
1923,861,1,360,4,6000,picker-3,,1,,6644.0
1924,862,1,238,8,6060,picker-2,,1,,6535.0
1925,863,1,2,9,6060,picker-3,,1,,6565.0
1926,864,1,80,6,6060,,,-3,,
1927,864,1,33,9,6060,,,-3,,
1928,864,1,12,6,6060,,,-3,,
1929,864,1,22,7,6060,,,-3,,
1930,865,1,56,3,6060,picker-3,,1,,7959.0
1931,866,1,16,8,6060,picker-2,,1,,6488.0
1932,867,1,483,10,6060,picker-3,,1,,6458.0
1933,868,1,21,6,6060,picker-2,,1,,6314.0
1934,869,1,15,9,6120,picker-2,,1,,6513.0
1935,870,1,35,11,6120,picker-1,,1,,6382.0
1936,871,1,181,1,6120,picker-3,,1,,6409.0
1937,872,1,64,2,6120,picker-1,,1,,6322.0
1938,873,1,4,2,6120,,,-3,,
1939,873,1,175,8,6120,,,-3,,
1940,874,1,5,6,6120,picker-3,,1,,6769.0
1941,874,1,94,8,6120,picker-3,,1,,6791.0
1942,875,1,15,4,6120,picker-3,,1,,6402.0
1943,876,1,45,4,6120,picker-2,,1,,7231.0
1944,876,1,37,2,6120,picker-2,,1,,7231.0
1945,877,1,1,12,6120,picker-1,,1,,6688.0
1946,877,1,11,6,6120,picker-1,,1,,6688.0
1947,878,1,26,3,6120,,,-3,,
1948,878,1,4,4,6120,,,-3,,
1949,878,1,58,4,6120,,,-3,,
1950,878,1,37,4,6120,,,-3,,
1951,879,1,3,8,6120,picker-2,,1,,6557.0
1952,880,1,95,7,6120,picker-1,,1,,7122.0
1953,881,1,63,8,6120,picker-1,,1,,8746.0
1954,882,1,130,8,6120,picker-3,,1,,11117.0
1955,882,1,299,7,6120,picker-3,,1,,11095.0
1956,883,1,104,7,6120,picker-3,,1,,9066.0
1957,883,1,21,10,6120,picker-3,,1,,9019.0
1958,884,1,47,12,6120,picker-1,,1,,6313.0
1959,885,1,192,8,6120,,,-3,,
1960,885,1,377,4,6120,,,-3,,
1961,885,1,19,4,6120,,,-3,,
1962,886,1,13,5,6180,picker-3,,1,,6473.0
1963,887,1,183,10,6180,,,-3,,
1964,887,1,9,7,6180,,,-3,,
1965,887,1,104,9,6180,,,-3,,
1966,888,1,148,6,6180,,,-3,,
1967,888,1,15,6,6180,,,-3,,
1968,888,1,317,7,6180,,,-3,,
1969,888,1,184,2,6180,,,-3,,
1970,889,1,496,4,6180,,,-3,,
1971,889,1,291,6,6180,,,-3,,
1972,889,1,193,9,6180,,,-3,,
1973,890,1,113,8,6180,,,-3,,
1974,890,1,296,7,6180,,,-3,,
1975,891,1,463,4,6180,picker-2,,1,,6615.0
1976,892,1,23,8,6180,picker-1,,1,,6442.0
1977,893,1,1,8,6180,picker-1,,1,,6784.0
1978,893,1,50,11,6180,picker-1,,1,,6734.0
1979,894,1,96,5,6180,picker-2,,1,,7438.0
1980,895,1,2,6,6240,picker-3,,1,,6904.0
1981,896,1,370,11,6240,picker-2,,1,,6780.0
1982,897,1,1,8,6240,picker-2,,1,,6579.0
1983,898,1,75,9,6240,picker-1,,1,,6643.0
1984,899,1,112,8,6240,picker-3,,1,,7265.0
1985,899,1,41,10,6240,picker-3,,1,,7265.0
1986,900,1,215,12,6240,,,-3,,
1987,900,1,482,12,6240,,,-3,,
1988,901,1,60,6,6240,picker-1,,1,,6420.0
1989,901,1,46,10,6240,picker-1,,1,,6469.0
1990,902,1,167,4,6300,,,-3,,
1991,902,1,186,12,6300,,,-3,,
1992,903,1,27,9,6300,picker-3,,1,,7675.0
1993,903,1,62,5,6300,picker-3,,1,,7675.0
1994,904,1,243,10,6300,picker-3,,1,,8915.0
1995,904,1,38,8,6300,picker-3,,1,,8888.0
1996,905,1,305,5,6300,picker-3,,1,,6580.0
1997,906,1,4,6,6300,,,-3,,
1998,906,1,74,10,6300,,,-3,,
1999,906,1,194,7,6300,,,-3,,
2000,906,1,5,10,6300,,,-3,,
2001,907,1,10,7,6360,picker-1,,1,,6904.0
2002,908,1,91,5,6360,picker-3,,1,,9696.0
2003,909,1,111,6,6360,picker-1,,1,,7526.0
2004,910,1,36,6,6360,picker-1,,1,,6982.0
2005,911,1,5,4,6360,picker-2,,1,,6751.0
2006,912,1,75,11,6420,,,-3,,
2007,913,1,26,12,6420,picker-2,,1,,8742.0
2008,913,1,225,4,6420,picker-2,,1,,8742.0
2009,914,1,273,6,6420,picker-3,,1,,6631.0
2010,915,1,1,12,6420,picker-1,,1,,6784.0
2011,916,1,4,8,6420,,,-3,,
2012,916,1,10,8,6420,,,-3,,
2013,917,1,26,10,6420,picker-1,,1,,7076.0
2014,917,1,95,2,6420,picker-1,,1,,7084.0
2015,918,1,49,3,6420,picker-3,,1,,6604.0
2016,919,1,158,12,6420,picker-3,,1,,7614.0
