item_code,item_quantity
14023034001,63
14832931001,63
14001039001,63
14330011001,63
14204044001,63
31501001001,63
14104114001,62
14102010001,62
12011056001,62
14361104001,62
14231068001,62
12010002001,62
14022093001,62
12130045001,62
14242155001,62
14833034001,62
12121091001,62
12122016001,62
14220005001,62
14111029001,61
12123029001,61
12010234001,61
14011027001,61
12212015001,61
12020243001,61
10023027001,61
14311020001,61
14020030001,61
12002023001,61
14023035001,61
14833013001,61
11111004001,61
14505148001,61
12130016001,61
14110003001,61
14226005001,61
12201046001,60
14204126001,60
14805066001,60
14353010001,60
10000008001,60
14522048001,60
12123034001,60
11023010001,60
14830037001,60
11111005001,60
14204055001,60
12103011001,60
31603002001,60
10014044001,60
14740038001,60
12103060001,60
12102142001,60
14830017001,60
12123902001,60
14200047001,60
14630027001,60
15022022001,60
12120015001,60
14832013001,60
14620019001,60
14820004001,60
12122012001,60
11103158001,60
14223176001,60
14632041001,60
11103220001,60
14601999001,60
14820009001,60
11103133001,60
35301004001,60
14810023001,60
14506264001,60
14603004001,60
14131074001,59
14104148001,59
31709974001,59
14303934001,59
14121064001,59
14203083001,59
11110060002,59
14630022001,59
14510223001,59
11070024001,59
14615038001,59
14370006001,59
12123075001,59
14112038001,59
14511023001,59
11050040002,59
14510159001,59
12120006001,59
11101036001,59
11022007001,59
14132116001,59
11071008001,58
11032021001,58
14620110001,58
14002003001,58
14225018001,58
14200033001,58
12011400001,58
12101004001,58
14022027001,58
11101038001,58
31501903001,58
41522003001,58
14204142001,58
14850195001,58
12123014001,58
31500025002,58
12201897001,58
14303048001,58
14022012001,57
12103041001,57
14311231001,57
31423019001,57
14603005001,57
14010289001,57
11040001001,57
14832003001,57
14220002001,57
14631026001,57
14804014001,57
14833049001,57
14510148001,56
11111013001,56
14600011001,56
14204078001,56
14500018001,56
12102106001,56
14000055001,56
14000100001,56
14506060001,56
31532100001,56
14508013001,56
10033033001,56
14361128001,56
14102182001,56
14521178001,56
14522065001,56
11103046001,56
14370072001,56
14203032001,55
14201013001,55
14244049001,55
11050046001,55
14244929001,55
14105008001,55
11103369001,55
12001049001,55
30001907001,55
14223032001,55
14242004001,55
14013014001,55
12011254001,55
14001058001,55
14111015001,55
14242151001,55
14243166001,55
14800004001,54
14210108001,54
12151001001,54
12121036001,54
12123016002,54
14833078001,54
14802005001,54
14303933001,54
10014041001,54
14302006001,54
12123013001,54
14822026001,54
14301013001,54
14351034001,54
12011067001,54
14110019001,54
14001001001,54
11103080001,54
14244919001,54
14226016001,54
14603012001,54
10020040001,54
12212062001,54
31567019001,53
14224003001,53
12102997001,53
14820023001,53
14011023001,53
14351056001,53
14213004001,53
14104011001,53
12123079001,53
12121056001,53
12103008001,52
14242007001,52
12123028001,52
31501903003,52
14242056001,52
14833058001,52
14521166001,52
31500025001,52
14241031001,52
12103026001,52
14244050001,52
14243061001,52
12102090001,52
14853048001,52
14312113001,52
14506109001,52
14204133001,52
14600898001,52
31567052001,52
14315003001,52
14520066001,52
14613024001,52
14508016001,52
14510169001,51
31236027001,51
14361160001,51
12123131001,51
14361065001,51
12130004001,51
14243006001,51
12011085001,51
12212030001,51
11040026001,51
14210079001,51
14620163001,51
14502008001,51
14241030001,51
11050098001,51
14632030001,51
14521181001,51
14350009001,51
14203062001,51
12102152001,51
14101021001,51
14013001001,51
14310025001,51
14131024001,51
14121075001,50
14352080001,50
14506021001,50
14832037001,50
14243041001,50
14131026001,50
14241020001,50
11103035001,50
12100028001,50
14133027001,50
14121061001,50
14330018001,50
14000051001,50
14230035001,50
14100002001,50
11050033001,50
11070011001,50
12120088001,50
12100023001,50
12020344001,50
31533037002,50
14603010001,50
14110163001,49
14133007001,49
14601047001,49
14610008001,49
12120007001,49
14600007001,49
31455003001,49
14202009001,49
14506103001,49
66511009001,49
14613016001,49
14000119001,49
12130113001,49
14506159001,49
14510196001,49
14821006001,48
12123025001,48
14340006001,48
14805063001,48
12106011001,48
12201006001,48
14226012001,48
11050019002,48
10016021001,48
60011899001,48
12123144001,48
31501025001,48
12123020001,48
10022014001,48
12212011001,48
11110089001,48
14240017001,48
14820016001,48
14224002001,48
11071009001,48
12100003001,48
14001103001,48
12151020001,48
11070003001,48
11103289001,47
14509016001,47
14361148001,47
14600025001,47
14100027001,47
12123050001,47
11110093001,47
14620119001,47
14332008001,47
11070029001,47
11103106001,47
14000117001,47
14203048001,47
14506135001,47
14111006001,47
14203056001,47
14121129001,47
14243026001,46
14132153001,46
14003001001,46
12105034001,46
14022041001,46
14220132001,46
12102013001,46
12005093001,46
14200018001,46
12011159001,46
14203003001,46
14021036001,46
14361041001,46
12123066001,46
14011015001,46
12130052001,46
31501012001,46
14351052001,46
14010293001,46
14104030001,46
14353025001,46
14104060001,46
11051013001,46
14741039001,46
31532098001,46
14240001001,46
14104097001,46
14111034001,46
14105026001,46
65031011001,46
10014212001,46
31532099001,46
14020960001,46
14202041001,46
14621038001,46
14833086001,46
14200012001,45
12102086001,45
10002051001,45
14621034001,45
14200049001,45
14202013001,45
12120034001,45
14801020001,45
14011035001,45
12123147001,45
11071916001,45
14001086001,45
14741017001,45
14600021001,45
14361044001,45
11040046001,45
14521179001,45
14302005001,45
14361027001,45
14104162001,45
14311003001,45
12201112001,45
14104102001,45
31567032001,45
30045077002,45
12130047001,44
12123143001,44
14111050001,44
12121065001,44
14603019001,44
14832043001,44
31502034002,44
12011255001,44
12122034001,44
14202018001,44
14506190001,44
12102057001,44
10014132001,44
14121093001,44
14242156001,44
14100020001,44
14620001001,44
14227005001,44
31501009001,44
14023012001,44
12005093004,44
11103270002,44
14620133001,44
14833036001,44
14242149001,44
11110077003,44
14312045001,43
14312055001,43
14244934001,43
14023257001,43
12020232001,43
11112040001,43
12020473001,43
14633934001,43
14510058001,43
14506164001,43
14111005001,43
14850125001,43
14512007001,43
14361907001,43
11103270001,43
14011043001,43
11103023001,43
11103046002,43
11031912001,43
14220071001,43
14001050001,43
14242039001,43
14022033001,43
14700078001,43
14506286001,43
14241037001,43
12000405001,43
14204025001,42
12011334001,42
31533232001,42
14805003001,42
14222005001,42
11050006001,42
11050065002,42
10024900001,42
14102087001,42
12104011001,42
12011364001,42
10034057001,42
14370007001,42
11103116001,42
11020002001,42
10035051001,42
11042008001,42
14850099001,42
14506096001,42
12122014001,42
12122009001,42
12010060001,42
31501901003,42
12130001001,42
14510190001,42
14000220001,42
14111055001,42
12130012001,42
14121105001,42
14616019001,42
14600017001,42
10014053001,42
14852009001,42
14121101001,42
12102055001,42
15022019001,42
14511005001,42
30045057002,42
10053904001,42
10014059001,42
12201086001,42
11072012002,41
30000056001,41
14203004001,41
11100011001,41
60011899002,41
14300032001,41
14020977001,41
11074048001,41
14312070001,41
11071902001,41
14242134001,41
14220078001,41
11103018001,41
14000066001,41
31500022004,41
31501903002,41
14102067001,41
10022015001,41
15020913001,41
11103054001,41
14620084001,40
14241024001,40
14200046001,40
14223023001,40
14740006001,40
12123062001,40
14222053001,40
12123898001,40
11111022001,40
14611013001,40
14505065001,40
10022910001,40
11050031001,40
12120049001,40
14612021001,40
14511026001,40
14510147001,40
11100005001,40
12301001001,40
14612012001,40
14353037001,40
14001027001,40
11040001002,40
31500024001,40
11103005001,40
10023041001,40
14200091001,40
14120044001,40
14506004001,39
31503001001,39
14112053001,39
12011003001,39
14810022001,39
31827023001,39
14510185001,39
12010013001,39
12101020001,39
14020961001,39
12120064001,39
14203080001,39
12001080001,39
11103069001,39
12123024001,39
11103027001,39
14002022001,39
14213092001,39
12130075001,39
31244002001,39
11050059001,39
12103170001,39
14110010001,39
14302079001,39
14204053001,39
14022020001,39
14602023001,39
14730001001,39
14111018001,39
14615079001,39
14002021001,39
31544043001,39
14830063001,39
14244045001,39
14010102001,39
14506150001,39
14021109001,39
14361015001,39
14001037001,39
14302024001,38
11042011001,38
14204105001,38
14370029001,38
14241033001,38
14822025001,38
14511001001,38
14010200001,38
31502034001,38
14523031001,38
11111010001,38
12011065001,38
14850124001,38
14300025001,38
11062025001,38
12100046001,38
14332016001,38
14620903001,38
14243036001,38
14242042001,37
14303015001,37
12125007001,37
14510030001,37
14500058001,37
14242036001,37
14222999001,37
11103270003,37
11050895001,37
12010198001,37
14361120001,37
14620051001,37
14510090001,37
11050081001,37
14243150001,37
12327057001,37
12106006001,37
14509010001,37
14313024001,37
14210132001,37
12011354001,37
14110011001,37
14022107001,37
14312005001,37
14120002001,37
14511080001,37
14010161001,37
14021068001,37
14210024001,37
14311081001,37
11074005001,37
14222087001,37
11073902002,37
14510118001,37
32504043004,37
14021015001,37
14001084001,37
12023025001,37
11061070001,37
11110090001,37
12130112001,37
14132156001,37
12122023002,36
14832909001,36
10040024001,36
14820001001,36
14510068001,36
12102005001,36
12103024001,36
11061023001,36
12103048001,36
12103081001,36
12103112001,36
10035052001,36
14132075001,36
14200092001,36
14200130001,36
12120062001,36
11070015001,36
14506339001,36
12121103001,36
14852020001,36
12010254001,36
10035046001,36
12130085001,36
14742048001,36
33551908001,36
10012008001,36
32500008001,36
12012145001,36
14505047001,36
10014097001,36
14804015001,36
14226063001,36
14104200001,36
10020032001,36
14362019001,36
14226059001,36
31422007001,36
11050039001,36
12011144001,36
12232999001,36
14220108001,36
14002027001,36
11050005001,36
14501941001,36
11021029001,36
31530107001,36
10023003001,36
11041027001,36
10010007001,36
14512899001,36
31504009001,36
12123092001,36
10002899001,36
14330999001,36
14013022001,36
14203089001,35
14104109001,35
14361093001,35
11111015001,35
14210056001,35
14506042001,35
14110002001,35
12212025001,35
41301008001,35
31422023001,35
14330039001,35
12010120001,35
14022001001,35
12020485001,35
14110051001,35
14243069001,35
12102080001,35
12102075001,35
31425008001,35
12011299001,35
14001085001,35
11103083001,35
12011237001,35
11110095001,35
14361017001,35
14332014001,35
14621095001,35
14210034001,35
32517006001,35
14020937001,35
14507029001,35
14510180001,35
11073006001,35
14506069001,35
14506315001,35
30045057001,35
31623026001,35
11010043001,35
11050131001,35
14021091001,35
14210048001,35
14244071001,35
14360026001,35
14351069001,35
14510010001,34
31502015001,34
14311113001,34
14023253001,34
35301003001,34
12121038001,34
14111030001,34
12102053001,34
14023212001,34
14616017001,34
12122902001,34
14103106001,34
14242154001,34
12121061001,34
14506375001,34
31502022002,34
14312015001,34
14311161001,34
14102048001,34
14226035001,34
31564003001,34
12123107001,34
14361161001,34
12123096001,34
14102007001,34
14521180001,34
14331022001,34
14203059001,34
14020019001,34
12123128001,34
14221113001,34
14010009001,34
14204899001,34
14003053001,34
31422021001,34
14002053001,34
32410009001,34
14242003001,34
14023294001,34
14510246001,34
14331044001,34
14001097001,34
12012196001,34
10012002001,34
11111007001,34
11051025001,34
11103237001,34
12010262001,34
11075003001,34
12011427001,34
11032036001,34
11050047001,34
11050029001,34
11073009001,34
11030010001,34
12011409001,34
12011022001,34
14202027001,33
14633897001,33
14500030001,33
14633896001,33
14521085001,33
14506044001,33
14243034001,33
14620113001,33
14509036001,33
14244906001,33
14202023001,33
14620158001,33
11071004001,33
12123056001,33
14111041001,33
12106097001,33
14832008001,33
14831005001,33
11103156001,33
31502003001,33
32511048001,33
12123097001,33
14203064001,33
14101082001,33
12102008001,33
12212008001,33
14353013001,33
14611020001,33
14211055001,33
14203016001,33
14111063001,33
30010006001,33
14615002001,33
14210081001,33
14361025001,33
12121028001,33
14244056001,33
14833040001,33
14313019001,33
12105045001,33
14620070001,33
12211001001,32
11103346001,32
31567004001,32
12130031001,32
12221001001,32
14311086001,32
12121082001,32
33550938001,32
14353073001,32
12005093007,32
11032230001,32
14243133001,32
11022002001,32
12212024001,32
10034006001,32
14220086001,32
11104005002,32
14001119001,32
14241004001,32
14226067001,32
12010074001,32
14311065001,32
14311172001,32
31531042001,32
10032007001,32
14102008001,32
12102016001,32
31502022001,32
14506018001,32
14244009001,32
14351042001,32
14310016001,32
11103088001,32
12011146001,32
14243128001,32
31422898001,32
14506340001,32
41300016002,32
14850040001,32
11040039001,32
12120033001,32
31422022001,32
14616013001,32
31422018001,32
14244011001,32
32410035001,32
12120011001,32
14010140001,32
14244026001,32
14201022001,32
14020949001,31
14222019001,31
14242072001,31
11021013001,31
11103303001,31
14822050001,31
14010221001,31
11101039001,31
14820031001,31
14361083001,31
14000322001,31
11110082001,31
31914003001,31
14020978001,31
14200093001,31
14311046001,31
14511007001,31
31500025003,31
10023002001,31
12011005001,31
14850098001,31
14506141001,31
14621070001,31
14611899001,31
12000317001,31
14222071001,31
11042005001,31
14240006001,31
11051044001,31
11050038001,31
14204136001,31
14200021001,31
14204135001,31
14700029001,31
14226002001,31
14833002001,31
12150009001,31
14001128001,31
14001011001,31
11100014001,31
14301023001,31
14104005001,31
14222107001,30
10100222001,30
32507027002,30
14361158001,30
14822037001,30
32507027001,30
14500053001,30
14506062001,30
14232107001,30
14311032001,30
14852012001,30
14242045001,30
14740024001,30
14805900001,30
11050045001,30
14833060001,30
31533038001,30
15022020001,30
14632223001,30
14002040001,30
12120027001,30
12020225001,30
31422008001,30
14241032001,30
14310139001,30
12120026001,30
14852064001,30
30072062001,30
14353052001,30
14840021001,30
14822010001,30
10041020001,30
12130039001,30
14010226001,30
14202034001,30
10034049001,30
14000068001,30
12120039001,30
12101010001,30
11022036001,30
12212010001,30
14302017001,30
14730041001,30
35753007001,30
14502018001,30
14510145001,30
31501007001,30
12120089001,30
14101016001,30
14011065001,30
11100018001,30
12100018001,30
12301005001,30
12121048001,30
12212027001,30
14244039001,30
14131044001,30
14023210001,30
14200086001,30
14223178001,30
12212037001,30
12011206001,30
14001014001,30
14500066001,30
14632058001,29
12020190001,29
14833051001,29
11010023001,29
14523106001,29
14121132001,29
12010049001,29
14634027001,29
11021047001,29
14510014001,29
14302018001,29
31564007001,29
14010048001,29
12020165001,29
12010192001,29
14510210001,29
14350001001,29
14303001001,29
14600912001,29
11073907001,29
11100112001,29
12011163001,29
14351055001,29
14121011001,29
31568019001,29
14200090001,29
14612005001,29
14506045001,29
14602026001,29
11020008001,29
12003130001,29
14222011001,29
14241023001,29
14613918001,29
14506645001,29
14321011001,29
14202040001,29
14242164001,29
14602002001,28
12020068001,28
14620902001,28
14011021001,28
14002038001,28
14502045001,28
14104098001,28
11070050001,28
14361055001,28
12000011001,28
12121051001,28
14110146001,28
11111003001,28
14312018001,28
12121070001,28
12000152001,28
14311051001,28
14822965001,28
14132149001,28
14312032001,28
14242144001,28
14001029001,28
11022082001,28
14351007001,28
12020141001,28
14615114001,28
10031030001,28
14222007001,28
10031006001,28
30052113002,28
14010273001,28
14361149001,28
14204052001,28
11050032001,28
12150016001,28
12122011001,28
11071034001,28
14620103001,28
14023063001,28
14612059001,28
14243007001,28
14523104001,28
14243094001,28
14502005001,28
14331004001,28
14740036001,28
11111014001,28
12123135001,28
10052019001,28
12120086001,28
14615107001,28
14002008001,28
12011169001,28
11110066001,28
12123129001,28
11032028001,28
11022003002,28
31414020001,28
12102048001,28
12220019001,28
12100012001,28
12100040001,28
14301108001,28
14700075001,28
14330898001,28
14853061001,28
14102025001,27
12123112001,27
14300113001,27
14200133001,27
14201002001,27
14510167001,27
12122019001,27
14600899001,27
11074020001,27
12105001001,27
32504043003,27
14353045001,27
14370017001,27
31421011001,27
12011333001,27
14023502001,27
14361061001,27
14111023001,27
14311059001,27
12212036001,27
31424001001,27
14243020001,27
14010047001,27
11062015001,27
14311044001,27
31822064001,27
14133914001,27
12011199001,27
14102223001,27
31501001002,27
14506400001,27
14023032001,27
31502032004,27
12103029001,27
12120024001,27
11110013001,27
14311084001,27
14315008001,27
11103084001,27
31660025001,27
14620024001,27
14204005001,27
41300016001,27
14300008001,27
10014119001,27
12120013001,27
14351032001,27
11041024001,27
11032222002,27
14010285001,27
14361012001,27
14210005001,27
11032035001,27
12011189001,27
10023073001,26
35750013001,26
31822063001,26
31623904001,26
31802032001,26
14511076001,26
14111021001,26
10002918001,26
14631064001,26
14511006001,26
14204118001,26
12011426001,26
14012103001,26
14210085001,26
14000131001,26
12020028001,26
14242083001,26
14226042001,26
14101017001,26
11100017001,26
12011347001,26
11103047001,26
11022011001,26
14721944001,26
14506211001,26
14001136001,26
14023256001,26
14621004001,26
14227002001,26
14509035001,26
14101081001,26
11100007001,26
12122030001,26
12130042001,26
10023005001,26
14120024001,26
14121130001,26
12122018001,26
12000408001,26
14111120001,26
14210067001,26
14020935001,26
14506038001,26
14304194001,26
14810031001,26
14352069001,26
12011365001,26
14741010001,26
12000359001,26
11021026001,26
31501901004,26
11050093001,26
14011016001,26
11032018002,26
12121037001,25
14220019001,25
14121039001,25
14311236001,25
14620111001,25
14361096001,25
14311118001,25
14361159001,25
10022916001,25
14001089001,25
31504002001,25
14211038001,25
12011215001,25
10022915001,25
12012037001,25
11050094001,25
12123069001,25
14113013001,25
14621051001,25
14020956001,25
14611901001,25
11050064001,25
14521168001,25
14353040001,25
12220006001,25
14120014001,25
31422011001,25
14512916001,25
14720030001,25
14100005001,25
14711014001,25
14243016001,25
11100010001,25
14200060001,25
14300046001,25
11075013001,25
14633938001,25
11032228001,25
14503047001,25
14313902001,25
10014214001,25
14000005001,25
11103195001,25
14350006001,25
12105049001,25
14330042001,25
14523028001,25
14621048001,25
14361009001,25
14225056001,25
14632005001,25
14315004001,25
12123005001,25
14011033001,25
11030031001,25
11041019001,25
12001109001,25
14111058001,25
10041045001,24
14210010001,24
15023038001,24
10040059001,24
10041036001,24
15022014001,24
15023036001,24
10041014001,24
12151012001,24
10035027001,24
14204137001,24
10031909001,24
10040069001,24
10040072001,24
12123127001,24
10041087001,24
12210038001,24
12121109001,24
14833082001,24
14840005001,24
12327028001,24
12020093001,24
12327018001,24
12123018001,24
14120060001,24
14852008001,24
14852015001,24
14852016001,24
14852031001,24
14852904001,24
12220029001,24
12220016001,24
12123110001,24
12121059001,24
11112007001,24
14853047001,24
14853049001,24
10023892001,24
14242145001,24
10020093001,24
32504025003,24
10014055001,24
12010107001,24
14633036001,24
14412037001,24
12023084001,24
12010105001,24
12005093008,24
11041017001,24
14633021001,24
14111053001,24
11103111001,24
14830039001,24
11022031001,24
12011117001,24
14830013001,24
11040040001,24
31543028001,24
14104193001,24
12010068001,24
14510253001,24
14621058001,24
14304009001,24
14204150001,24
10016018001,24
14620081001,24
10002039001,24
10013004001,24
12102060001,24
14830049001,24
14506372001,24
11050123001,24
14310020001,24
14222089001,24
10014027001,24
10014062001,24
14200085001,24
31503003001,24
12034094001,24
12023331001,24
11051019001,24
14602062001,24
12103144001,24
14110028001,24
11104006001,24
12101043001,24
14501944001,24
11110091001,24
11110029001,23
14500059001,23
31568016001,23
11030032001,23
14210046001,23
14512013001,23
11103014001,23
14010160001,23
31423001001,23
14500029001,23
11030066001,23
14500028001,23
14616038001,23
30450011001,23
14010195001,23
14822021001,23
14103070001,23
12010209001,23
12000016001,23
14604027001,23
14510287001,23
14700007001,23
14633045001,23
12000124001,23
11062026001,23
12000081001,23
14621003001,23
14226020001,23
14506397001,23
11102003001,23
31500030001,23
14243107001,23
14741014001,23
14631043001,23
11103279001,23
14853031001,23
14353017001,23
31420014001,23
14242081001,23
14631047001,23
12011252001,23
14361137001,23
12011136001,23
14223005001,23
31421038001,23
32504043005,23
14362898001,23
14204148001,23
31421039001,23
14010033001,23
14201020001,23
14111017001,23
12011109001,23
14022060001,23
11111020001,23
14244025001,23
14332002001,23
14802001001,23
11070016001,23
14600020001,23
14200088001,22
14242150001,22
14330020001,22
14330004001,22
11050087001,22
12000197001,22
14509005001,22
14023019001,22
14360042001,22
14204090001,22
14508898001,22
14204127001,22
11103284001,22
31623898001,22
12102058001,22
12034067001,22
14022166001,22
14243010001,22
12010084001,22
31675999002,22
14243013001,22
14503999001,22
14311119001,22
14222044001,22
11041002001,22
11050040001,22
14616022001,22
10002038001,22
12011115001,22
14244073001,22
14204028001,22
12002126001,22
12106044001,22
14240008001,22
14000092001,22
12106064001,22
11022025001,22
11040008001,22
14000102001,22
14203061001,22
12011263001,22
14312001001,22
14610007001,22
12020222001,22
12011148001,22
12011150001,22
12021923001,22
12110028001,22
11110078003,22
14507042001,22
14001096001,22
14510205001,22
12120018001,22
11103272001,22
14631028001,22
11111030001,22
12106016002,22
32431035001,22
14507076001,22
14822009001,22
12000108001,22
14133902001,22
12023108001,22
14104073001,22
11110018001,22
14222025001,22
14010192001,22
31533891001,22
14200019001,22
12122005001,22
14822062001,22
12201130001,22
12020339001,22
11103074001,22
11075001001,22
11030020001,22
65103009001,21
14510026001,21
10014005001,21
12000350001,21
11075004001,21
14602050001,21
11042007001,21
14223247001,21
12000377001,21
14506014001,21
15020911001,21
14223073001,21
12022096001,21
41522092001,21
12151015001,21
14612015001,21
14210017001,21
14506053001,21
12000045001,21
14632059001,21
11032003002,21
12000051001,21
32504025005,21
14225023001,21
14244092001,21
14333006001,21
12003028001,21
14103051001,21
14506145001,21
12106013001,21
14000106001,21
14611001001,21
14611025001,21
14601065001,21
14013007001,21
14002039001,21
31531021001,21
31611047001,21
14851057001,21
11062023001,21
11070002001,21
31568028001,21
14412023001,21
14003010001,21
14620046001,21
14242013001,21
12000101001,21
14310134001,21
14615048001,21
12103899001,21
14370055001,21
12327084001,21
11010115001,21
14242008001,21
11071033001,21
14602107001,21
14312056001,21
14721943001,21
14210089001,21
12125001001,21
12011074001,21
14731905001,21
11104005001,21
11111012001,21
31823049001,21
14001055001,21
14741003001,21
14111028001,21
12105067001,21
12220011001,21
11031050001,21
14621078001,21
14361146001,21
14000125001,21
31563008001,21
14613899001,20
11041028001,20
10040089001,20
10040080001,20
10040078001,20
14721003001,20
11022032001,20
14000067001,20
14632009001,20
14002026001,20
14000210001,20
14111098001,20
11110078004,20
11021030001,20
12002949001,20
30000048001,20
14001020001,20
14002046001,20
14204051001,20
14244084001,20
14312027001,20
14200089001,20
14100007001,20
14740016001,20
14615052001,20
12005093005,20
14022069001,20
12211005001,20
14021090001,20
12010019001,20
14510015001,20
14612035001,20
12011473001,20
14600032001,20
11050101001,20
12010163001,20
14850126001,20
11030029001,20
12000223001,20
14615013001,20
14822038001,20
12011058001,20
12201099001,20
14111067001,20
14509028001,20
12002013001,20
11040018001,20
10023114001,20
31426001001,20
32504043002,20
12103020001,20
12125006001,20
31255010001,20
12020324001,20
12002006001,20
14352059001,20
12130034001,20
41301008002,20
14223295001,20
12120060001,20
31230005001,20
10023049001,20
10015005001,20
32504025002,20
14223119001,20
11103179001,20
12121066001,20
12001026001,20
12020035001,20
12122055001,20
11050003001,20
14602063001,20
11103031001,20
12122015001,20
11040003001,20
11103054002,20
12020003001,20
12123099001,20
11100019001,20
12100002001,20
11100015001,20
12121067001,20
14616021001,20
12123031001,20
14213055001,20
14350011001,20
31502012001,20
12112003001,20
14509027001,20
14505958001,20
14616018001,20
14620092001,20
12105066001,20
11074018001,20
14362900001,20
14601051001,19
11100003001,19
11022001001,19
14616060001,19
12011172001,19
10031899001,19
12011275001,19
14222141001,19
14311041001,19
14300070001,19
14511022001,19
11010022001,19
14620909001,19
14000072001,19
12011268001,19
11032026001,19
33551004001,19
14223008001,19
10023093001,19
14506033001,19
11061011001,19
14012025001,19
12100069001,19
14111040001,19
11030177001,19
14361022001,19
31912019001,19
14833084001,19
14620107001,19
14241002001,19
14611015001,19
14204077001,19
14200129001,19
12152062001,19
12010071001,19
32410102001,19
32431010001,19
14312029001,19
14012012001,19
14110145001,19
14301027001,19
14000099001,19
11062019001,19
12004016001,19
14506631001,19
14510005001,19
14601073001,19
35751018001,19
14242010001,19
14311054001,19
14212013001,19
11030018001,19
14822023001,19
11040017001,19
31236026001,19
12020036001,19
12130049001,19
11042009001,19
14010224001,19
10051034001,19
11103254001,19
14630034001,19
31545005001,19
31707014001,19
11103001001,19
14203002001,19
14510084001,19
35302003001,19
14332013001,19
12102027001,19
11010025001,19
11031914001,19
12102056001,19
12011257001,19
11032003001,19
14352028001,19
11042015001,19
12012108001,19
14351033001,19
14132230001,19
30045058002,19
14011007001,19
12010010001,18
12322054001,18
14506124001,18
14204060001,18
11041014001,18
14507083001,18
12010004001,18
14361008001,18
14804013001,18
14320008001,18
12010069001,18
12327040001,18
12122040001,18
31502037001,18
12123017001,18
14361002001,18
11070014001,18
14506130001,18
12123003001,18
14510099001,18
14850102001,18
14210110001,18
31423898001,18
14510259001,18
10014081001,18
14361086001,18
14620039001,18
14615898001,18
10023061001,18
14820035001,18
14615016001,18
14222045001,18
12020383001,18
14242105001,18
14240015001,18
31546020001,18
31544077001,18
11070013001,18
12011084001,18
12105006001,18
31501904001,18
14121117001,18
31533037001,18
11051022001,18
14600010001,18
12121015001,18
14833077001,18
14111044001,18
11071018001,18
14613018001,18
14506173001,18
12106067001,18
14003008001,18
11103314001,18
14243120001,18
12121092001,18
12121087001,18
14203058001,18
14000098001,18
14361899001,18
12011294001,18
10020039001,18
12103016001,18
11103067001,18
14203068001,18
12120004001,18
11050102001,18
12121029001,18
12103089001,18
14830018001,18
11072036001,18
14104080001,18
14360007001,18
14852899001,18
14852898001,18
12202038001,18
14852062001,18
14506074001,18
10052002001,18
12130035001,18
14200017001,18
11074031001,18
14852011001,18
12201111001,18
10024006001,18
14632385001,18
12220021001,18
10053903001,18
14200096001,18
14633937001,18
14601046001,18
14223139001,18
14700077001,18
14602035001,18
14301020001,18
34511013001,18
11062013001,18
12130025001,18
12016111001,18
11061053001,18
12211023001,18
31421024001,18
12034104001,18
31421028001,18
14351041001,18
14616026001,18
14360032001,18
11010027001,18
12011349001,18
14613004001,18
14022119001,18
11050057001,18
14225030001,18
10040017001,18
61063005003,18
10031021001,18
14303897001,18
14602013001,18
14505052001,18
14351024001,18
12320018001,18
14523030001,18
14601027001,18
14223030001,18
14510037001,18
14632303001,18
14225029001,18
14342025001,17
14243009001,17
14211001001,17
11022041001,17
12106043001,17
14506046001,17
11022003001,17
14210018001,17
14510399001,17
31476039001,17
11051037001,17
14506013001,17
12320183001,17
31500026001,17
14509013001,17
12011165001,17
14311235001,17
14370045001,17
31533309001,17
14615011001,17
61062008002,17
14613910001,17
12201116001,17
14506057001,17
14510186001,17
14620922001,17
12201129001,17
31235015001,17
12106020001,17
14632155001,17
14601015001,17
14509021001,17
14505039001,17
14243068001,17
12011238001,17
12000049001,17
12011108001,17
12011244001,17
10052024001,17
14853067001,17
11031049001,17
12320177001,17
12102035001,17
12011348001,17
14850042001,17
12301010001,17
14740013001,17
11010019001,17
12101003001,17
12000067001,17
14805019001,17
14303024001,17
14512005001,17
12010051001,17
14620012001,17
12102040001,17
12010054001,17
14313031001,17
12010077001,17
14740037001,17
31422900001,17
12123055001,17
31422014001,17
11010021001,17
12102112001,17
11050002001,17
14602022001,17
14222217001,17
14304187001,17
14223096001,17
31568012001,17
12034085001,17
14621009001,17
14304001001,17
12034014001,17
12125004001,17
14512025001,17
11061030001,17
14615019001,17
11030128001,17
12011367001,17
14243012001,17
12123101001,17
31623006001,17
12005056001,17
14210035001,17
11103132001,16
14201019001,16
14104139001,16
14822925001,16
11032018001,16
14631037001,16
14632117001,16
14022059001,16
12102105001,16
11022024001,16
10001044001,16
11074007001,16
14631055001,16
12000125001,16
12000129001,16
11022034001,16
31677017001,16
12000085001,16
11110094001,16
14362902001,16
14822899001,16
14310071001,16
12011069001,16
31762007001,16
11022087001,16
14506298001,16
35302040001,16
14615030001,16
14023305001,16
14310111001,16
14310109001,16
14720022001,16
12103012001,16
12023995001,16
11031924001,16
12005003002,16
12001004001,16
35300004001,16
11030095001,16
11072011001,16
12000089001,16
14504042001,16
14500031001,16
14104136001,16
14741026001,16
14304028001,16
11051007001,16
31533096001,16
11103018002,16
12101042001,16
14602011001,16
31533893001,16
31544042001,16
11072902001,16
14201049001,16
11072897001,16
12100103001,16
31675999001,16
14132130001,16
12123068001,16
14361081001,16
10023037001,16
12011383001,16
11021052001,16
14506646001,16
