item_code,total_demand,degree,avg_affinity,max_affinity,cluster
15020925001,144,175.0,3.9066882e-07,3.3383967e-05,1
14222898001,144,154.0,3.7145543e-07,0.00018361182,1
14111024001,144,799.0,3.695349e-06,0.00035053166,8
10040056001,144,33.0,8.11223e-08,5.007595e-05,1
10014106001,144,55.0,1.1954866e-07,3.3383967e-05,1
10021023001,144,40.0,9.3931085e-08,3.3383967e-05,1
14502031001,144,428.0,1.2253786e-06,0.00015022785,1
10033029001,144,10.0,2.1347978e-08,1.6691984e-05,1
14132012001,144,698.0,2.6279465e-06,0.00036722363,8
10034041001,144,21.0,4.483075e-08,1.6691984e-05,1
14104085001,143,720.0,3.5288328e-06,0.0003004557,8
14244918001,143,633.0,1.991775e-06,0.00018361182,8
14105130001,143,919.0,4.7477643e-06,0.0005007595,8
14120031001,142,736.0,3.347375e-06,0.00026707174,8
14022003001,142,713.0,2.8243487e-06,0.00025037976,8
14510140001,142,607.0,2.0921098e-06,0.00025037976,8
14612088001,142,246.0,6.2763235e-07,8.345992e-05,1
14510088001,142,322.0,8.64596e-07,0.00013353587,1
14021054001,142,840.0,3.490408e-06,0.0004006076,8
14131040001,142,523.0,2.3546895e-06,0.00046737553,8
11022051001,141,215.0,5.10218e-07,5.007595e-05,1
14830012001,141,244.0,7.0661986e-07,0.0001001519,1
14500048001,141,772.0,2.973786e-06,0.00028376371,8
12212069001,140,63.0,1.4516623e-07,6.6767934e-05,1
12106030001,140,156.0,3.565119e-07,5.007595e-05,1
14501926001,140,274.0,7.877427e-07,0.0001001519,1
14011078001,140,853.0,4.060388e-06,0.00045068355,8
14311022001,140,212.0,5.102181e-07,0.0001001519,1
14001092001,139,485.0,1.6053739e-06,0.00025037976,8
12123076001,139,284.0,7.1089005e-07,6.6767934e-05,1
14120020001,138,776.0,4.205543e-06,0.0004006076,8
10035041001,138,15.0,3.2021966e-08,1.6691984e-05,1
14510153001,138,308.0,8.3684336e-07,0.00025037976,1
14112021001,138,942.0,4.796866e-06,0.0005341435,8
14121173001,138,787.0,3.569396e-06,0.0003839156,8
14506314001,138,348.0,9.734712e-07,0.00011684388,1
10034015001,138,184.0,4.6111745e-07,6.6767934e-05,1
31533005001,138,350.0,8.966184e-07,0.0002003038,1
14204129001,137,773.0,3.1189509e-06,0.00036722363,8
14001010001,137,303.0,8.8167417e-07,0.0003004557,1
11103051001,137,223.0,5.635884e-07,0.00028376371,1
11103098001,137,198.0,5.3370087e-07,0.00028376371,1
15020904001,137,84.0,1.8572737e-07,3.3383967e-05,1
11050020001,137,511.0,1.3534674e-06,0.00016691984,1
14102026001,136,560.0,2.2287363e-06,0.00025037976,8
31567053001,136,249.0,6.23363e-07,0.00011684388,1
14510103001,136,211.0,5.2302676e-07,0.00013353587,1
10034002001,136,238.0,6.148237e-07,6.6767934e-05,1
11103096001,136,201.0,5.3370104e-07,0.00028376371,1
10033048001,136,197.0,5.1662244e-07,6.6767934e-05,1
14601001001,136,265.0,9.286391e-07,0.00013353587,1
10023038001,136,217.0,5.44375e-07,8.345992e-05,1
14222046001,136,783.0,3.7017533e-06,0.00055083545,8
14204070001,135,719.0,2.7304175e-06,0.00036722363,8
14011042001,135,774.0,2.841427e-06,0.00028376371,8
14832005001,135,265.0,7.2369846e-07,8.345992e-05,1
10030020001,135,12.0,2.5617572e-08,1.6691984e-05,1
14011011001,135,835.0,3.6120923e-06,0.0003004557,8
14204068001,135,282.0,7.7066466e-07,0.00015022785,1
11103095001,135,142.0,3.3302902e-07,6.6767934e-05,1
14111020001,135,823.0,4.209813e-06,0.00036722363,8
11050025001,135,483.0,1.2638056e-06,0.00011684388,1
31567018001,134,270.0,7.4931614e-07,0.00033383968,1
14522049001,134,505.0,1.6288562e-06,0.00026707174,8
14243058001,134,711.0,2.397388e-06,0.00021699579,8
12011412001,134,200.0,5.678578e-07,0.00035053166,1
14811008001,134,354.0,9.798755e-07,0.00028376371,1
14010025001,133,580.0,2.9076032e-06,0.0003171477,8
12201108001,133,23.0,5.5504735e-08,6.6767934e-05,1
14104113001,133,797.0,3.6697313e-06,0.00028376371,8
14023295001,133,789.0,3.1872662e-06,0.0003171477,8
11032037001,133,155.0,3.949385e-07,0.00011684388,1
14621028001,132,56.0,1.2381825e-07,5.007595e-05,1
14810030001,132,331.0,9.051573e-07,0.00011684388,1
14506126001,132,298.0,7.856082e-07,8.345992e-05,1
14010049001,131,842.0,3.4605212e-06,0.00025037976,8
31660026001,131,67.0,1.5370541e-07,5.007595e-05,1
14223039001,131,797.0,3.96646e-06,0.0004006076,8
14243046001,131,497.0,1.5648127e-06,0.00018361182,1
11101055001,130,261.0,6.361719e-07,0.0001001519,1
14104150001,130,725.0,2.694126e-06,0.00025037976,8
14851072001,130,222.0,6.4257557e-07,0.00043399158,8
10002919001,130,104.0,2.369625e-07,3.3383967e-05,1
14506199001,130,117.0,2.5831062e-07,3.3383967e-05,1
14000171001,130,781.0,3.3580504e-06,0.00028376371,8
14001066001,130,711.0,2.7667083e-06,0.0002003038,8
14506002001,129,893.0,3.142437e-06,0.00033383968,8
12034075001,129,239.0,5.486446e-07,6.6767934e-05,1
14505046001,129,720.0,2.8158083e-06,0.00043399158,8
14204086001,128,403.0,1.2531307e-06,0.0003004557,8
10000023001,128,257.0,6.4898063e-07,6.6767934e-05,1
14222027001,128,118.0,2.6471503e-07,3.3383967e-05,1
10035011001,128,79.0,1.9213176e-07,3.3383967e-05,1
12010110001,128,462.0,1.1463916e-06,0.00015022785,1
10022020001,128,103.0,2.369625e-07,3.3383967e-05,1
14111009001,127,743.0,3.317488e-06,0.00023368777,8
14350005001,127,540.0,1.5327912e-06,0.00016691984,1
14104019001,127,830.0,4.0603873e-06,0.00028376371,8
14101004001,127,768.0,3.3559152e-06,0.00023368777,8
14353899001,127,266.0,6.468459e-07,6.6767934e-05,1
14021088001,126,741.0,2.74963e-06,0.00055083545,8
12123009001,126,74.0,1.643794e-07,5.007595e-05,1
14131121001,126,848.0,4.3549758e-06,0.0003839156,8
14832057001,126,249.0,6.4257586e-07,8.345992e-05,1
14001145001,125,333.0,1.0524585e-06,0.00016691984,1
11072001001,125,207.0,5.187573e-07,0.0001001519,1
14522051001,124,432.0,1.4324543e-06,0.00023368777,1
14833075001,124,177.0,4.2482554e-07,5.007595e-05,1
14011014001,124,686.0,2.5233414e-06,0.00025037976,8
31533233001,123,398.0,1.0439204e-06,0.00018361182,1
14510298001,123,454.0,1.3534669e-06,0.0002003038,1
14833011001,123,218.0,6.8100167e-07,0.0001001519,1
12221003001,122,175.0,4.184214e-07,0.00015022785,1
14132013001,121,804.0,3.8682642e-06,0.00028376371,8
14120017001,121,638.0,3.0976012e-06,0.00035053166,8
10031003001,121,40.0,9.179629e-08,5.007595e-05,1
14003054001,121,768.0,2.668509e-06,0.00035053166,8
14133901001,120,851.0,3.6654621e-06,0.00036722363,8
14804008001,120,109.0,2.8392824e-07,6.6767934e-05,1
14805018001,120,254.0,6.2549753e-07,6.6767934e-05,1
14010073001,120,820.0,2.9716512e-06,0.00025037976,8
10041052001,120,45.0,9.606588e-08,1.6691984e-05,1
10034031001,120,54.0,1.2168346e-07,5.007595e-05,1
10002013001,120,6.0,1.2808788e-08,1.6691984e-05,1
12202009001,120,19.0,4.269595e-08,3.3383967e-05,1
14852043001,120,7.0,1.4943586e-08,1.6691984e-05,1
10020094001,120,116.0,2.6044543e-07,6.6767934e-05,1
14104108001,120,684.0,2.5553632e-06,0.00023368777,8
11032016002,120,144.0,3.3302902e-07,6.6767934e-05,1
12201107001,120,8.0,1.7078383e-08,1.6691984e-05,1
14204162001,119,247.0,7.898773e-07,0.00016691984,1
14244053001,119,589.0,1.8444728e-06,0.00018361182,1
31500015001,119,244.0,6.31902e-07,0.00016691984,1
11040030001,119,197.0,4.803308e-07,8.345992e-05,1
12000059001,119,150.0,3.8426447e-07,0.00018361182,1
11100008001,119,385.0,9.990895e-07,0.00011684388,1
14510049001,119,461.0,1.4836899e-06,0.00018361182,1
14132038001,118,766.0,3.5907424e-06,0.00035053166,8
30052113001,118,219.0,5.358358e-07,0.00013353587,1
32511049001,118,40.0,8.5391896e-08,1.6691984e-05,1
14001030001,118,588.0,2.3162645e-06,0.0003004557,8
14510133001,118,683.0,2.282109e-06,0.0003004557,8
12201109001,117,67.0,1.5370541e-07,3.3383967e-05,1
14101007001,117,709.0,2.8606391e-06,0.00025037976,8
14204083001,117,550.0,1.6864968e-06,0.0003004557,8
14241042001,117,637.0,2.275704e-06,0.00033383968,8
14204132001,116,384.0,1.1165031e-06,0.00016691984,1
14500012001,116,497.0,1.8850322e-06,0.00035053166,8
10034043001,116,139.0,3.4583778e-07,5.007595e-05,1
12120044001,116,178.0,4.312301e-07,8.345992e-05,1
14506225001,116,329.0,8.7313555e-07,0.0001001519,1
14023302001,116,571.0,2.1518838e-06,0.00043399158,8
14022002001,116,682.0,2.47851e-06,0.00025037976,8
31531099001,115,135.0,3.223548e-07,6.6767934e-05,1
14023126001,115,419.0,1.4900936e-06,0.00028376371,1
14506085001,115,233.0,5.998798e-07,6.6767934e-05,1
14001138001,115,737.0,3.0250203e-06,0.00021699579,8
14612075001,114,293.0,7.429122e-07,8.345992e-05,1
10014073001,114,75.0,1.643794e-07,3.3383967e-05,1
14505058001,114,315.0,9.905491e-07,0.00015022785,1
10021040001,114,23.0,5.123514e-08,3.3383967e-05,1
12010022001,114,99.0,2.2201893e-07,3.3383967e-05,1
14222043001,114,784.0,3.4669251e-06,0.0003171477,8
10022011001,114,391.0,1.1036947e-06,0.00013353587,1
14011005001,114,785.0,3.2385005e-06,0.00026707174,8
14244058001,114,692.0,2.8499658e-06,0.00026707174,8
14222896001,114,174.0,4.3122986e-07,6.6767934e-05,1
14501938001,114,205.0,4.9100464e-07,6.6767934e-05,1
12121023001,114,158.0,3.970733e-07,0.0001001519,1
14805002001,114,117.0,2.8606303e-07,6.6767934e-05,1
12120075001,114,263.0,6.553851e-07,0.00013353587,1
12100027001,114,134.0,3.052764e-07,3.3383967e-05,1
14121179001,113,729.0,3.6035508e-06,0.0004006076,8
14011929001,113,571.0,2.1262658e-06,0.0002003038,1
14311043001,113,102.0,2.4336694e-07,6.6767934e-05,1
14105129001,113,810.0,3.548048e-06,0.00036722363,8
11102009001,113,386.0,9.3291044e-07,0.00011684388,1
14615082001,113,188.0,4.3336502e-07,0.00015022785,1
14360045001,113,609.0,1.7761598e-06,0.00015022785,1
14361129001,112,541.0,1.7142489e-06,0.00023368777,1
14001635001,112,603.0,2.0643574e-06,0.00015022785,1
14522050001,112,395.0,1.2147041e-06,0.00023368777,1
14620999001,112,319.0,8.6032657e-07,0.00013353587,1
14204006001,112,697.0,2.5105326e-06,0.00018361182,8
14010198001,112,723.0,3.4455766e-06,0.0005174515,8
14851071001,112,149.0,4.3549926e-07,0.00036722363,1
14500017001,112,267.0,7.1302475e-07,8.345992e-05,1
14111002001,112,840.0,3.9920783e-06,0.00026707174,8
14010211001,111,725.0,2.935359e-06,0.00021699579,8
14204065001,111,455.0,1.3043666e-06,0.00015022785,1
14104146001,111,261.0,6.895418e-07,0.0001001519,1
14613014001,110,37.0,8.11223e-08,3.3383967e-05,1
11110006001,110,201.0,5.721276e-07,0.00021699579,1
15020007001,110,2.0,4.269596e-09,1.6691984e-05,1
11050017001,110,553.0,1.5690835e-06,0.00016691984,1
14001033001,110,494.0,1.6993048e-06,0.0003004557,8
14202001001,110,682.0,2.4913195e-06,0.00026707174,8
14600013001,109,774.0,2.745362e-06,0.0002003038,8
14506490001,109,773.0,2.8094066e-06,0.00033383968,8
14851007001,109,28.0,7.471792e-08,6.6767934e-05,1
14121009001,109,571.0,2.4016545e-06,0.00023368777,8
12120082001,108,125.0,2.9033274e-07,6.6767934e-05,1
14010064001,108,679.0,2.292782e-06,0.00015022785,1
14003013001,108,899.0,4.0924074e-06,0.0003004557,8
10040031001,108,0.0,0.0,0.0,1
12123080001,108,70.0,1.7718818e-07,0.00013353587,1
10030001001,108,18.0,3.8426357e-08,1.6691984e-05,1
10031022001,108,46.0,9.820068e-08,1.6691984e-05,1
12201072001,108,13.0,2.775237e-08,1.6691984e-05,1
14010012001,107,639.0,2.1732333e-06,0.00016691984,1
11010007001,107,222.0,5.4864466e-07,0.00011684388,1
14243045001,107,570.0,1.7505414e-06,0.00021699579,1
14203027001,107,537.0,1.6971713e-06,0.00026707174,8
14111010001,107,767.0,3.0805259e-06,0.0002003038,8
31500014001,106,200.0,5.038134e-07,0.0001001519,1
12123901001,106,115.0,2.732543e-07,6.6767934e-05,1
14613007001,106,280.0,7.365076e-07,0.00011684388,1
14832056001,105,317.0,8.389783e-07,6.6767934e-05,1
14612034001,105,359.0,9.0088815e-07,0.00011684388,1
11103176001,105,163.0,4.1628653e-07,6.6767934e-05,1
14610010001,105,320.0,8.688657e-07,0.0001001519,1
14001062001,105,342.0,9.62797e-07,0.00016691984,1
11110085001,105,264.0,6.532504e-07,0.0001001519,1
11061068001,105,475.0,1.2766147e-06,0.00015022785,1
14315017001,105,281.0,7.578556e-07,0.00026707174,1
14023003001,104,694.0,2.6877206e-06,0.00025037976,8
11071898001,104,268.0,6.233632e-07,0.00011684388,1
10032081001,104,136.0,3.1595044e-07,5.007595e-05,1
14111037001,104,537.0,2.7389535e-06,0.00035053166,8
14510199001,104,467.0,1.2915581e-06,0.0001001519,1
11074015001,104,313.0,7.941478e-07,0.00026707174,1
14021006001,104,631.0,2.2201984e-06,0.00028376371,8
12120083001,104,77.0,1.8145778e-07,5.007595e-05,1
14204021001,104,360.0,9.606625e-07,0.0001001519,1
14120045001,103,526.0,2.2586237e-06,0.0002003038,1
11101029001,103,117.0,3.0527636e-07,0.00016691984,1
14204062001,103,671.0,2.734686e-06,0.0004840675,8
14011009001,103,647.0,2.563901e-06,0.00021699579,8
14616009001,103,48.0,1.08874666e-07,3.3383967e-05,1
14133905001,103,541.0,2.0558173e-06,0.0003171477,8
14311058001,103,150.0,3.5437705e-07,8.345992e-05,1
14315016001,103,267.0,7.1729437e-07,0.00026707174,1
14506084001,103,503.0,2.8798502e-06,0.0004172996,8
12130010001,103,25.0,5.7639532e-08,3.3383967e-05,1
11021071001,103,285.0,7.108901e-07,0.00013353587,1
12011114001,103,262.0,6.4257625e-07,0.00011684388,1
31466156001,102,347.0,8.581922e-07,0.00011684388,1
14500081001,102,189.0,5.038132e-07,0.00013353587,1
14101074001,102,682.0,2.6364853e-06,0.0002003038,8
14000018001,102,619.0,2.7261465e-06,0.0003004557,8
14000021001,102,706.0,2.9737846e-06,0.0004006076,8
14020056001,102,589.0,1.887169e-06,0.00025037976,8
14820015001,102,193.0,4.7392606e-07,6.6767934e-05,1
14010097001,102,662.0,2.6877208e-06,0.0003839156,8
10040044001,102,15.0,3.6291556e-08,5.007595e-05,1
12121089001,102,117.0,2.967372e-07,8.345992e-05,1
12123077001,101,270.0,7.3010307e-07,0.00011684388,1
14510098001,101,349.0,8.731356e-07,0.0001001519,1
10011007001,101,97.0,2.1774933e-07,5.007595e-05,1
14010041001,101,625.0,1.940539e-06,0.00018361182,1
14908989001,100,1.0,4.269596e-09,3.3383967e-05,1
14010098001,100,664.0,2.4721062e-06,0.00018361182,1
10020010001,100,228.0,5.8493606e-07,0.0001001519,1
14501007001,100,310.0,8.603261e-07,8.345992e-05,1
14111011001,100,667.0,2.6642379e-06,0.00028376371,8
35751019001,100,67.0,1.4730102e-07,3.3383967e-05,1
14011044001,100,694.0,2.4934534e-06,0.0003004557,8
10033031001,100,211.0,5.315662e-07,6.6767934e-05,1
14121015001,100,683.0,2.8264824e-06,0.00026707174,8
14243042001,100,470.0,1.3790844e-06,0.00015022785,1
14506204001,100,245.0,6.1909316e-07,8.345992e-05,1
14311135001,99,325.0,8.3470917e-07,8.345992e-05,1
12212059001,99,135.0,3.2448978e-07,0.0001001519,1
14501029001,99,152.0,3.9493816e-07,6.6767934e-05,1
14103057001,99,506.0,1.4772857e-06,0.00016691984,1
14243044001,98,531.0,1.6950357e-06,0.00021699579,1
12100011001,98,238.0,5.5077953e-07,6.6767934e-05,1
14000078001,98,313.0,1.0887501e-06,0.00025037976,1
14508002001,98,474.0,1.4559374e-06,0.00016691984,1
14022167001,98,603.0,2.2671636e-06,0.0003839156,8
14001076001,98,294.0,8.944828e-07,0.00013353587,1
14506313001,98,174.0,4.4617354e-07,0.00011684388,1
14503024001,98,530.0,1.874359e-06,0.00035053166,8
14200015001,98,593.0,1.8060462e-06,0.00021699579,1
12122050001,98,279.0,6.980813e-07,0.00013353587,1
14023252001,97,433.0,1.2787486e-06,0.00011684388,1
11074003001,97,273.0,7.5145124e-07,0.00025037976,1
14023164001,97,747.0,2.8990673e-06,0.00023368777,8
14020009001,97,713.0,2.6364858e-06,0.00028376371,8
14222095001,97,777.0,3.4413067e-06,0.0005341435,8
14023310001,97,679.0,2.8478305e-06,0.0005842194,8
14506015001,97,741.0,2.7453618e-06,0.00025037976,8
10041001001,96,10.0,2.3482775e-08,3.3383967e-05,1
14802011001,96,241.0,6.61789e-07,0.0001001519,1
14810018001,96,175.0,4.2482566e-07,6.6767934e-05,1
12121016001,96,144.0,3.351638e-07,6.6767934e-05,1
10040015001,96,0.0,0.0,0.0,1
12201077001,96,21.0,4.483075e-08,1.6691984e-05,1
14130013001,96,485.0,1.6715527e-06,0.00015022785,1
14508913001,96,386.0,1.0780768e-06,8.345992e-05,1
10022003001,96,28.0,5.977433e-08,1.6691984e-05,1
12233023001,96,16.0,4.6965546e-08,6.6767934e-05,1
14002051001,96,661.0,2.794461e-06,0.00026707174,8
14620057001,96,627.0,1.9640229e-06,0.00018361182,1
14000123001,95,729.0,3.0058075e-06,0.0003171477,8
14110056001,95,507.0,2.0280645e-06,0.00028376371,8
14023132001,95,659.0,2.4486226e-06,0.00033383968,8
14023129001,95,607.0,2.5190698e-06,0.0006342954,8
31567025001,95,175.0,4.8886966e-07,0.0003171477,1
14000008001,95,208.0,5.272964e-07,5.007595e-05,1
14511036001,94,92.0,2.1134494e-07,5.007595e-05,1
14243129001,94,345.0,9.4358415e-07,0.00015022785,1
14100009001,94,620.0,2.2223323e-06,0.00028376371,8
14506049001,93,482.0,1.4772854e-06,0.00035053166,8
14850034001,93,97.0,2.3696252e-07,0.00025037976,1
14111025001,93,556.0,2.0857046e-06,0.00018361182,1
14242131001,93,576.0,1.8103163e-06,0.00015022785,1
14822042001,93,254.0,6.596541e-07,8.345992e-05,1
12123042001,93,104.0,2.4977138e-07,5.007595e-05,1
14111142001,93,748.0,2.9225498e-06,0.00021699579,8
11050060001,92,188.0,4.4617389e-07,0.00011684388,1
14244015001,92,595.0,1.9512127e-06,0.00016691984,1
10041057001,92,148.0,3.5864664e-07,5.007595e-05,1
14601003001,92,336.0,9.905492e-07,8.345992e-05,1
10031009001,92,81.0,1.8572737e-07,3.3383967e-05,1
11032220001,92,187.0,4.6111748e-07,0.0001001519,1
14001035001,92,407.0,1.1527953e-06,0.00021699579,1
14506291001,92,251.0,6.126888e-07,8.345992e-05,1
14132074001,91,742.0,2.9417633e-06,0.00028376371,8
14620021001,91,555.0,1.9554814e-06,0.0002003038,1
14112009001,91,647.0,2.6065975e-06,0.0004840675,8
14610009001,91,238.0,6.1482353e-07,6.6767934e-05,1
14201021001,91,591.0,1.9469433e-06,0.00028376371,8
11071005001,90,46.0,1.02470274e-07,3.3383967e-05,1
14222048001,90,107.0,2.4977138e-07,6.6767934e-05,1
31531124001,90,142.0,3.3089412e-07,6.6767934e-05,1
10020037001,90,13.0,2.775237e-08,1.6691984e-05,1
12212007001,90,142.0,3.3943346e-07,0.00011684388,1
10022012001,90,61.0,1.3449224e-07,3.3383967e-05,1
14023307001,90,423.0,1.4815546e-06,0.00016691984,1
14312999001,89,299.0,7.4504703e-07,6.6767934e-05,1
14222070001,89,578.0,2.1860399e-06,0.0004840675,8
14204049001,89,535.0,1.6331269e-06,0.00018361182,1
14353005001,89,188.0,4.4190412e-07,5.007595e-05,1
14210077001,89,277.0,7.194292e-07,0.0001001519,1
11050012001,89,383.0,9.734717e-07,0.00016691984,1
14506066001,89,522.0,1.5754869e-06,0.0003004557,8
12011277001,89,256.0,5.763973e-07,3.3383967e-05,1
14700026001,89,580.0,1.9170557e-06,0.00016691984,1
14500051001,88,187.0,4.6111722e-07,6.6767934e-05,1
14111038001,88,604.0,2.0451441e-06,0.00015022785,1
14111143001,88,639.0,2.6749112e-06,0.00023368777,8
14121269001,88,654.0,2.9716496e-06,0.00026707174,8
10052035001,88,218.0,5.721276e-07,0.00013353587,1
14104086001,88,547.0,2.3739021e-06,0.00023368777,1
12123015001,88,162.0,3.8212957e-07,8.345992e-05,1
14831018001,87,188.0,4.8033036e-07,6.6767934e-05,1
14021055001,87,574.0,1.7932375e-06,0.00013353587,1
14822112001,87,346.0,9.777403e-07,0.00011684388,1
12212006001,87,131.0,3.1595053e-07,8.345992e-05,1
12122002002,87,114.0,2.5831062e-07,5.007595e-05,1
14014026001,87,370.0,1.505037e-06,0.0002003038,1
12123897001,86,150.0,3.88534e-07,8.345992e-05,1
11110060001,86,169.0,4.2482577e-07,0.0002003038,1
14240005001,86,488.0,1.3961634e-06,0.00015022785,1
12105009001,86,218.0,5.529141e-07,0.0001001519,1
14220141001,86,690.0,2.4998583e-06,0.00016691984,1
12301011001,86,509.0,1.310772e-06,0.00013353587,1
14833072001,86,300.0,7.5572086e-07,0.00011684388,1
11103058001,86,163.0,3.7786003e-07,6.6767934e-05,1
14022118001,86,625.0,2.2927816e-06,0.00025037976,8
14510265001,86,417.0,1.082347e-06,8.345992e-05,1
14851034001,86,40.0,9.606588e-08,8.345992e-05,1
14121119001,86,616.0,2.3183993e-06,0.0002003038,1
12011113001,85,385.0,9.841455e-07,0.00011684388,1
11103114001,85,179.0,5.3370115e-07,0.0003004557,1
14508017001,85,327.0,8.902137e-07,8.345992e-05,1
14021035001,85,351.0,9.990889e-07,0.00013353587,1
14615041001,85,378.0,1.0545941e-06,0.00011684388,1
14133028001,85,399.0,1.0823468e-06,0.00018361182,1
14506378001,84,201.0,5.1662226e-07,6.6767934e-05,1
11032024001,84,67.0,1.7078379e-07,0.0001001519,1
12122003001,84,216.0,5.315662e-07,0.00011684388,1
14841003001,84,491.0,1.4089723e-06,0.00011684388,1
14853013001,84,3.0,1.067399e-08,3.3383967e-05,1
14822049001,84,560.0,1.8060459e-06,0.00028376371,8
11032014002,84,68.0,1.5370541e-07,3.3383967e-05,1
14830020001,84,166.0,3.9280354e-07,5.007595e-05,1
14010055001,84,516.0,1.746271e-06,0.00016691984,1
14801003001,84,282.0,7.4291205e-07,8.345992e-05,1
12301023001,84,63.0,1.3662704e-07,3.3383967e-05,1
12123008001,84,78.0,1.8145778e-07,6.6767934e-05,1
14360008001,84,529.0,1.5285215e-06,0.00013353587,1
10040001001,84,4.0,8.539192e-09,1.6691984e-05,1
14244933001,84,480.0,1.4836903e-06,0.00015022785,1
12201061001,84,19.0,4.269595e-08,3.3383967e-05,1
14111008001,84,671.0,2.484914e-06,0.00018361182,1
14011004001,83,547.0,1.8359334e-06,0.00025037976,1
11021041001,83,237.0,6.169586e-07,0.00018361182,1
12010020001,83,206.0,4.8460043e-07,6.6767934e-05,1
12000060001,83,181.0,4.6965678e-07,0.00018361182,1
14503048001,83,533.0,1.7398668e-06,0.0003004557,8
12201080001,82,204.0,5.251617e-07,0.00023368777,1
14850053001,82,3.0,6.4043935e-09,1.6691984e-05,1
14010194001,82,520.0,1.7804276e-06,0.00015022785,1
14506070001,82,504.0,1.5007689e-06,0.0003839156,8
14601031001,82,539.0,1.6160492e-06,0.00013353587,1
14242133001,82,455.0,1.4495329e-06,0.00013353587,1
14001028001,82,454.0,1.4175108e-06,0.00011684388,1
12121044001,82,201.0,4.995441e-07,0.00013353587,1
12212019001,82,66.0,1.4730102e-07,5.007595e-05,1
14121022001,81,687.0,2.542554e-06,0.00026707174,8
14132071001,81,408.0,1.5327892e-06,0.00021699579,1
14810025001,81,145.0,3.394332e-07,5.007595e-05,1
14000015001,81,408.0,1.4068362e-06,0.00013353587,1
14330019001,81,59.0,1.3662704e-07,6.6767934e-05,1
14243040001,81,397.0,1.0588636e-06,0.00018361182,1
14361114001,81,142.0,3.607814e-07,8.345992e-05,1
12122021001,81,85.0,1.8359258e-07,3.3383967e-05,1
14244999001,80,282.0,7.0875507e-07,8.345992e-05,1
14022086001,80,552.0,1.7526755e-06,0.00021699579,1
14510009001,80,118.0,2.946024e-07,0.00011684388,1
14613908001,80,228.0,5.913404e-07,6.6767934e-05,1
14010292001,80,439.0,1.240322e-06,0.00018361182,1
12201097001,80,39.0,8.32571e-08,1.6691984e-05,1
14511011001,80,277.0,6.874071e-07,6.6767934e-05,1
14120054001,80,627.0,2.7325505e-06,0.0003171477,8
14111004001,80,478.0,1.5071728e-06,0.00013353587,1
10034040001,80,111.0,2.519062e-07,5.007595e-05,1
14613009001,80,445.0,1.3278492e-06,0.00011684388,1
14023044001,79,375.0,1.1506596e-06,0.00015022785,1
32501100001,79,99.0,2.1774933e-07,3.3383967e-05,1
14633935001,79,437.0,1.2509967e-06,0.0002003038,1
12000210001,79,21.0,4.483075e-08,1.6691984e-05,1
31502023001,79,120.0,2.9246743e-07,6.6767934e-05,1
11051006001,79,364.0,8.6673145e-07,6.6767934e-05,1
14104151001,79,531.0,1.7612148e-06,0.0002003038,1
14001104001,79,534.0,1.9298639e-06,0.00016691984,1
14002013001,78,488.0,1.855145e-06,0.0002003038,1
12010106001,78,59.0,1.2595305e-07,1.6691984e-05,1
14230432001,78,559.0,2.1454794e-06,0.00023368777,1
12301027001,78,65.0,1.4303143e-07,3.3383967e-05,1
12201041001,78,15.0,3.2021966e-08,1.6691984e-05,1
10052011001,78,160.0,4.3976928e-07,0.00018361182,1
11032027001,78,146.0,3.4370308e-07,0.0001001519,1
12100013001,78,199.0,4.5044354e-07,5.007595e-05,1
12130032001,78,33.0,7.8987505e-08,5.007595e-05,1
14831027001,78,235.0,6.233627e-07,0.0001001519,1
14830048001,78,139.0,3.1595044e-07,5.007595e-05,1
14621005001,78,311.0,8.51787e-07,0.0001001519,1
14210120001,78,294.0,8.09091e-07,0.00015022785,1
14120005001,78,613.0,2.2522206e-06,0.00018361182,1
14001118001,78,312.0,8.197652e-07,0.00013353587,1
12123111001,78,192.0,4.8033075e-07,0.0001001519,1
12123903001,78,76.0,1.7932298e-07,5.007595e-05,1
14023115001,78,613.0,1.8978432e-06,0.00016691984,1
14010077001,78,637.0,2.3696348e-06,0.0002003038,1
14360022001,77,260.0,6.34037e-07,8.345992e-05,1
14001003001,77,595.0,2.0088526e-06,0.0002003038,1
14014013001,77,416.0,2.1027813e-06,0.00028376371,1
14361082001,77,376.0,1.0823463e-06,0.00011684388,1
14010029001,77,632.0,2.0558193e-06,0.00016691984,1
14020976001,77,535.0,1.7057102e-06,0.00013353587,1
10024003001,77,127.0,3.2662447e-07,6.6767934e-05,1
31423011001,77,315.0,7.941476e-07,0.0001001519,1
10023106001,76,149.0,3.5864664e-07,6.6767934e-05,1
11032218001,76,190.0,4.717916e-07,0.00013353587,1
10023080001,76,75.0,1.8999697e-07,8.345992e-05,1
12202008001,76,79.0,1.7505339e-07,3.3383967e-05,1
14131011001,76,497.0,1.8402023e-06,0.00018361182,1
14010208001,76,460.0,1.7975053e-06,0.00021699579,1
14121112001,76,384.0,1.0503244e-06,0.00011684388,1
10020101001,76,117.0,2.5831062e-07,3.3383967e-05,1
14616001001,76,259.0,1.7206502e-06,0.0004006076,1
14506140001,76,153.0,3.6718583e-07,6.6767934e-05,1
14510127001,75,457.0,1.3854892e-06,0.00011684388,1
10014037001,75,247.0,6.34037e-07,6.6767934e-05,1
12010144001,75,208.0,5.0167876e-07,8.345992e-05,1
