item_code,total_volume,mean_volume_all_skus,upper_bound_iqr,volume_minus_upper_bound
10041034001,588,320.98374092985756,157.5,430.5
10033044001,587,320.98374092985756,157.5,429.5
11103022001,584,320.98374092985756,157.5,426.5
10030012001,583,320.98374092985756,157.5,425.5
14805028001,582,320.98374092985756,157.5,424.5
10040011001,580,320.98374092985756,157.5,422.5
14502019001,580,320.98374092985756,157.5,422.5
14831013001,576,320.98374092985756,157.5,418.5
15021042001,576,320.98374092985756,157.5,418.5
14000022001,570,320.98374092985756,157.5,412.5
14502054001,568,320.98374092985756,157.5,410.5
14000017001,567,320.98374092985756,157.5,409.5
14003041001,563,320.98374092985756,157.5,405.5
14501929001,560,320.98374092985756,157.5,402.5
14104002001,560,320.98374092985756,157.5,402.5
14244003001,559,320.98374092985756,157.5,401.5
14620014001,559,320.98374092985756,157.5,401.5
14501058001,552,320.98374092985756,157.5,394.5
12221012001,548,320.98374092985756,157.5,390.5
11103090001,547,320.98374092985756,157.5,389.5
14104129001,546,320.98374092985756,157.5,388.5
10012907001,546,320.98374092985756,157.5,388.5
14010170001,544,320.98374092985756,157.5,386.5
14810012001,543,320.98374092985756,157.5,385.5
14131075001,541,320.98374092985756,157.5,383.5
14131027001,541,320.98374092985756,157.5,383.5
12201124001,540,320.98374092985756,157.5,382.5
14010247001,540,320.98374092985756,157.5,382.5
15022015001,540,320.98374092985756,157.5,382.5
14502029001,537,320.98374092985756,157.5,379.5
10033049001,536,320.98374092985756,157.5,378.5
15021047001,534,320.98374092985756,157.5,376.5
14010031001,533,320.98374092985756,157.5,375.5
10020042001,532,320.98374092985756,157.5,374.5
14521158001,532,320.98374092985756,157.5,374.5
14832012001,531,320.98374092985756,157.5,373.5
14502003001,530,320.98374092985756,157.5,372.5
10010018001,528,320.98374092985756,157.5,370.5
10014126001,528,320.98374092985756,157.5,370.5
14850001001,528,320.98374092985756,157.5,370.5
14102258001,528,320.98374092985756,157.5,370.5
10021042001,528,320.98374092985756,157.5,370.5
14621041001,525,320.98374092985756,157.5,367.5
14011059001,525,320.98374092985756,157.5,367.5
14102246001,522,320.98374092985756,157.5,364.5
14204041001,520,320.98374092985756,157.5,362.5
10041007001,518,320.98374092985756,157.5,360.5
14103009001,516,320.98374092985756,157.5,358.5
14503034001,510,320.98374092985756,157.5,352.5
14510004001,510,320.98374092985756,157.5,352.5
10016020001,508,320.98374092985756,157.5,350.5
10030049001,508,320.98374092985756,157.5,350.5
14508004001,508,320.98374092985756,157.5,350.5
14501052001,500,320.98374092985756,157.5,342.5
14822063001,498,320.98374092985756,157.5,340.5
10033073001,495,320.98374092985756,157.5,337.5
10002040001,493,320.98374092985756,157.5,335.5
10001008001,493,320.98374092985756,157.5,335.5
14840018001,492,320.98374092985756,157.5,334.5
10010019001,492,320.98374092985756,157.5,334.5
14850011001,492,320.98374092985756,157.5,334.5
10040049001,488,320.98374092985756,157.5,330.5
14014031001,488,320.98374092985756,157.5,330.5
14023248001,487,320.98374092985756,157.5,329.5
14620907001,483,320.98374092985756,157.5,325.5
11103137001,483,320.98374092985756,157.5,325.5
10030005001,483,320.98374092985756,157.5,325.5
14011030001,483,320.98374092985756,157.5,325.5
14506898001,475,320.98374092985756,157.5,317.5
14502023001,474,320.98374092985756,157.5,316.5
10020024001,474,320.98374092985756,157.5,316.5
14001017001,468,320.98374092985756,157.5,310.5
14002002001,465,320.98374092985756,157.5,307.5
12210011001,465,320.98374092985756,157.5,307.5
14361106001,462,320.98374092985756,157.5,304.5
12202007001,461,320.98374092985756,157.5,303.5
10034033001,460,320.98374092985756,157.5,302.5
14501065001,460,320.98374092985756,157.5,302.5
14610002001,459,320.98374092985756,157.5,301.5
14104017001,457,320.98374092985756,157.5,299.5
10020034001,456,320.98374092985756,157.5,298.5
10040050001,456,320.98374092985756,157.5,298.5
10040094001,456,320.98374092985756,157.5,298.5
14132031001,454,320.98374092985756,157.5,296.5
14510041001,454,320.98374092985756,157.5,296.5
10002992001,454,320.98374092985756,157.5,296.5
14830072001,453,320.98374092985756,157.5,295.5
14121063001,453,320.98374092985756,157.5,295.5
14023015001,453,320.98374092985756,157.5,295.5
14505105001,452,320.98374092985756,157.5,294.5
14121074001,452,320.98374092985756,157.5,294.5
15022009001,450,320.98374092985756,157.5,292.5
14231003001,446,320.98374092985756,157.5,288.5
11103019001,446,320.98374092985756,157.5,288.5
14104067001,446,320.98374092985756,157.5,288.5
14502080001,445,320.98374092985756,157.5,287.5
14505125001,445,320.98374092985756,157.5,287.5
14204010001,445,320.98374092985756,157.5,287.5
10034023001,444,320.98374092985756,157.5,286.5
14506100001,444,320.98374092985756,157.5,286.5
14001074001,444,320.98374092985756,157.5,286.5
10020020001,441,320.98374092985756,157.5,283.5
14120012001,440,320.98374092985756,157.5,282.5
12120052001,440,320.98374092985756,157.5,282.5
14011031001,438,320.98374092985756,157.5,280.5
14616006001,436,320.98374092985756,157.5,278.5
14500032001,435,320.98374092985756,157.5,277.5
14112016001,435,320.98374092985756,157.5,277.5
14001052001,435,320.98374092985756,157.5,277.5
14311004001,433,320.98374092985756,157.5,275.5
14133922001,432,320.98374092985756,157.5,274.5
14361101001,431,320.98374092985756,157.5,273.5
14001053001,429,320.98374092985756,157.5,271.5
12104003001,428,320.98374092985756,157.5,270.5
14520068001,428,320.98374092985756,157.5,270.5
14000011001,428,320.98374092985756,157.5,270.5
11103050001,424,320.98374092985756,157.5,266.5
14616002001,422,320.98374092985756,157.5,264.5
14509001001,421,320.98374092985756,157.5,263.5
15021005001,420,320.98374092985756,157.5,262.5
12103027001,420,320.98374092985756,157.5,262.5
10024014001,416,320.98374092985756,157.5,258.5
12202002001,416,320.98374092985756,157.5,258.5
14506087001,415,320.98374092985756,157.5,257.5
14820045001,414,320.98374092985756,157.5,256.5
14023047001,413,320.98374092985756,157.5,255.5
14131025001,409,320.98374092985756,157.5,251.5
10010043001,408,320.98374092985756,157.5,250.5
14501002001,405,320.98374092985756,157.5,247.5
10020043001,405,320.98374092985756,157.5,247.5
14502016001,405,320.98374092985756,157.5,247.5
14504012001,405,320.98374092985756,157.5,247.5
14001049001,401,320.98374092985756,157.5,243.5
14505106001,400,320.98374092985756,157.5,242.5
14822046001,399,320.98374092985756,157.5,241.5
14001046001,398,320.98374092985756,157.5,240.5
12201120001,396,320.98374092985756,157.5,238.5
15021057001,396,320.98374092985756,157.5,238.5
14830073001,396,320.98374092985756,157.5,238.5
10014130001,396,320.98374092985756,157.5,238.5
14620042001,395,320.98374092985756,157.5,237.5
14505008001,395,320.98374092985756,157.5,237.5
14501084001,395,320.98374092985756,157.5,237.5
14244016001,393,320.98374092985756,157.5,235.5
11040005001,393,320.98374092985756,157.5,235.5
14011095001,392,320.98374092985756,157.5,234.5
14110054001,392,320.98374092985756,157.5,234.5
14010002001,390,320.98374092985756,157.5,232.5
14244021001,389,320.98374092985756,157.5,231.5
14810013001,387,320.98374092985756,157.5,229.5
10033017001,387,320.98374092985756,157.5,229.5
14001093001,385,320.98374092985756,157.5,227.5
10040019001,384,320.98374092985756,157.5,226.5
10041008001,384,320.98374092985756,157.5,226.5
10014083001,384,320.98374092985756,157.5,226.5
14132050001,384,320.98374092985756,157.5,226.5
14112018001,381,320.98374092985756,157.5,223.5
14500042001,381,320.98374092985756,157.5,223.5
10014086001,380,320.98374092985756,157.5,222.5
14804016001,378,320.98374092985756,157.5,220.5
14805056001,378,320.98374092985756,157.5,220.5
12130008001,378,320.98374092985756,157.5,220.5
14611002001,376,320.98374092985756,157.5,218.5
10020016001,376,320.98374092985756,157.5,218.5
14223003001,375,320.98374092985756,157.5,217.5
14000042001,375,320.98374092985756,157.5,217.5
11103070001,373,320.98374092985756,157.5,215.5
10010042001,372,320.98374092985756,157.5,214.5
10021005001,372,320.98374092985756,157.5,214.5
14121115001,370,320.98374092985756,157.5,212.5
14612018002,370,320.98374092985756,157.5,212.5
14003019001,370,320.98374092985756,157.5,212.5
14023006001,370,320.98374092985756,157.5,212.5
12220002001,367,320.98374092985756,157.5,209.5
11032008001,366,320.98374092985756,157.5,208.5
14121057001,364,320.98374092985756,157.5,206.5
14511051001,363,320.98374092985756,157.5,205.5
14200069001,362,320.98374092985756,157.5,204.5
11100001001,361,320.98374092985756,157.5,203.5
10014074001,360,320.98374092985756,157.5,202.5
10014898001,360,320.98374092985756,157.5,202.5
14805006001,360,320.98374092985756,157.5,202.5
14503010001,360,320.98374092985756,157.5,202.5
14010173001,359,320.98374092985756,157.5,201.5
14510139001,358,320.98374092985756,157.5,200.5
14104126001,358,320.98374092985756,157.5,200.5
14361099001,357,320.98374092985756,157.5,199.5
10002990001,356,320.98374092985756,157.5,198.5
14621021001,356,320.98374092985756,157.5,198.5
14020031001,356,320.98374092985756,157.5,198.5
14023127001,355,320.98374092985756,157.5,197.5
11032002001,354,320.98374092985756,157.5,196.5
10020025001,354,320.98374092985756,157.5,196.5
14010060001,354,320.98374092985756,157.5,196.5
14023049001,353,320.98374092985756,157.5,195.5
11111017001,353,320.98374092985756,157.5,195.5
14010212001,353,320.98374092985756,157.5,195.5
10002074001,350,320.98374092985756,157.5,192.5
14840022001,348,320.98374092985756,157.5,190.5
10021022001,348,320.98374092985756,157.5,190.5
10014029001,348,320.98374092985756,157.5,190.5
14510025001,347,320.98374092985756,157.5,189.5
14023050001,346,320.98374092985756,157.5,188.5
10035003001,346,320.98374092985756,157.5,188.5
14011024001,345,320.98374092985756,157.5,187.5
14506001001,345,320.98374092985756,157.5,187.5
12120001001,344,320.98374092985756,157.5,186.5
14500014001,344,320.98374092985756,157.5,186.5
10010012001,344,320.98374092985756,157.5,186.5
11040009001,344,320.98374092985756,157.5,186.5
14021005001,344,320.98374092985756,157.5,186.5
14010036001,343,320.98374092985756,157.5,185.5
14204059001,343,320.98374092985756,157.5,185.5
14120019001,343,320.98374092985756,157.5,185.5
15023010001,342,320.98374092985756,157.5,184.5
14611022001,341,320.98374092985756,157.5,183.5
14131092001,341,320.98374092985756,157.5,183.5
10014117001,340,320.98374092985756,157.5,182.5
12123033001,340,320.98374092985756,157.5,182.5
14615894001,340,320.98374092985756,157.5,182.5
14510150001,339,320.98374092985756,157.5,181.5
14010084001,339,320.98374092985756,157.5,181.5
10030030001,338,320.98374092985756,157.5,180.5
10031916001,338,320.98374092985756,157.5,180.5
14112041001,337,320.98374092985756,157.5,179.5
14022032001,337,320.98374092985756,157.5,179.5
10303003001,337,320.98374092985756,157.5,179.5
10100132001,336,320.98374092985756,157.5,178.5
10014905001,336,320.98374092985756,157.5,178.5
15023001001,336,320.98374092985756,157.5,178.5
10033023001,336,320.98374092985756,157.5,178.5
14131081001,335,320.98374092985756,157.5,177.5
14010210001,334,320.98374092985756,157.5,176.5
12123064001,333,320.98374092985756,157.5,175.5
11040035001,332,320.98374092985756,157.5,174.5
14353039001,332,320.98374092985756,157.5,174.5
12100026001,330,320.98374092985756,157.5,172.5
14830001001,330,320.98374092985756,157.5,172.5
14010006001,330,320.98374092985756,157.5,172.5
10040079001,330,320.98374092985756,157.5,172.5
14121017001,328,320.98374092985756,157.5,170.5
12121004001,328,320.98374092985756,157.5,170.5
14204061001,328,320.98374092985756,157.5,170.5
14830005001,327,320.98374092985756,157.5,169.5
10040042001,326,320.98374092985756,157.5,168.5
14111001001,325,320.98374092985756,157.5,167.5
10040034001,324,320.98374092985756,157.5,166.5
10033012001,324,320.98374092985756,157.5,166.5
14131022001,322,320.98374092985756,157.5,164.5
14014020001,321,320.98374092985756,157.5,163.5
14841001001,318,320.98374092985756,157.5,160.5
14510175001,318,320.98374092985756,157.5,160.5
14023083001,318,320.98374092985756,157.5,160.5
10014101001,318,320.98374092985756,157.5,160.5
14621069001,317,320.98374092985756,157.5,159.5
10000022001,314,320.98374092985756,157.5,156.5
14130001001,312,320.98374092985756,157.5,154.5
14620006001,312,320.98374092985756,157.5,154.5
14804012001,312,320.98374092985756,157.5,154.5
12122013001,312,320.98374092985756,157.5,154.5
14001012001,310,320.98374092985756,157.5,152.5
10002025001,310,320.98374092985756,157.5,152.5
12106001001,308,320.98374092985756,157.5,150.5
14132229001,308,320.98374092985756,157.5,150.5
14501037001,308,320.98374092985756,157.5,150.5
11040006001,307,320.98374092985756,157.5,149.5
10014034001,306,320.98374092985756,157.5,148.5
14311158001,306,320.98374092985756,157.5,148.5
14311005001,306,320.98374092985756,157.5,148.5
14014007001,305,320.98374092985756,157.5,147.5
10030021001,304,320.98374092985756,157.5,146.5
14010193001,304,320.98374092985756,157.5,146.5
14104096001,303,320.98374092985756,157.5,145.5
14131020001,301,320.98374092985756,157.5,143.5
31501010001,300,320.98374092985756,157.5,142.5
14020015001,300,320.98374092985756,157.5,142.5
14805010001,300,320.98374092985756,157.5,142.5
14010038001,300,320.98374092985756,157.5,142.5
15021059001,300,320.98374092985756,157.5,142.5
14110084001,300,320.98374092985756,157.5,142.5
14003037001,298,320.98374092985756,157.5,140.5
10023035001,296,320.98374092985756,157.5,138.5
14000075001,295,320.98374092985756,157.5,137.5
10024001001,294,320.98374092985756,157.5,136.5
10034013001,294,320.98374092985756,157.5,136.5
10034032001,294,320.98374092985756,157.5,136.5
14833003001,294,320.98374092985756,157.5,136.5
10020019001,294,320.98374092985756,157.5,136.5
14102238001,293,320.98374092985756,157.5,135.5
14510007001,292,320.98374092985756,157.5,134.5
12220010001,292,320.98374092985756,157.5,134.5
14130017001,292,320.98374092985756,157.5,134.5
14003009001,292,320.98374092985756,157.5,134.5
14506072001,292,320.98374092985756,157.5,134.5
14000060001,292,320.98374092985756,157.5,134.5
12220003001,291,320.98374092985756,157.5,133.5
14223045001,288,320.98374092985756,157.5,130.5
12212061001,288,320.98374092985756,157.5,130.5
10022006001,288,320.98374092985756,157.5,130.5
10014092001,287,320.98374092985756,157.5,129.5
12221009001,286,320.98374092985756,157.5,128.5
14810005001,285,320.98374092985756,157.5,127.5
14130016001,285,320.98374092985756,157.5,127.5
10040035001,285,320.98374092985756,157.5,127.5
12130026001,283,320.98374092985756,157.5,125.5
10020012001,282,320.98374092985756,157.5,124.5
10020003001,282,320.98374092985756,157.5,124.5
11040010001,282,320.98374092985756,157.5,124.5
14014018001,282,320.98374092985756,157.5,124.5
12010023002,282,320.98374092985756,157.5,124.5
10040038001,280,320.98374092985756,157.5,122.5
10041135001,280,320.98374092985756,157.5,122.5
14121062001,279,320.98374092985756,157.5,121.5
14023027001,279,320.98374092985756,157.5,121.5
14830029001,279,320.98374092985756,157.5,121.5
14511056001,277,320.98374092985756,157.5,119.5
14851058001,276,320.98374092985756,157.5,118.5
14510033001,276,320.98374092985756,157.5,118.5
14830011001,276,320.98374092985756,157.5,118.5
10016011001,276,320.98374092985756,157.5,118.5
12212900001,275,320.98374092985756,157.5,117.5
14613902001,273,320.98374092985756,157.5,115.5
10020008001,272,320.98374092985756,157.5,114.5
14121136001,272,320.98374092985756,157.5,114.5
14244052001,271,320.98374092985756,157.5,113.5
15022021001,270,320.98374092985756,157.5,112.5
11103094001,270,320.98374092985756,157.5,112.5
14510252001,270,320.98374092985756,157.5,112.5
14804999001,270,320.98374092985756,157.5,112.5
14222897001,270,320.98374092985756,157.5,112.5
14805001001,270,320.98374092985756,157.5,112.5
10020038001,270,320.98374092985756,157.5,112.5
14244017001,268,320.98374092985756,157.5,110.5
10040040001,268,320.98374092985756,157.5,110.5
11070001001,268,320.98374092985756,157.5,110.5
12123019001,268,320.98374092985756,157.5,110.5
14353024001,268,320.98374092985756,157.5,110.5
14023198001,268,320.98374092985756,157.5,110.5
14621029001,268,320.98374092985756,157.5,110.5
14000014001,267,320.98374092985756,157.5,109.5
12212005001,267,320.98374092985756,157.5,109.5
14833020001,267,320.98374092985756,157.5,109.5
14506065001,267,320.98374092985756,157.5,109.5
14244014001,266,320.98374092985756,157.5,108.5
14104101001,265,320.98374092985756,157.5,107.5
14502021001,264,320.98374092985756,157.5,106.5
12201110001,264,320.98374092985756,157.5,106.5
14111134001,264,320.98374092985756,157.5,106.5
14832052001,264,320.98374092985756,157.5,106.5
14011006001,262,320.98374092985756,157.5,104.5
14353011001,262,320.98374092985756,157.5,104.5
12000178001,262,320.98374092985756,157.5,104.5
14504052001,262,320.98374092985756,157.5,104.5
14830045001,261,320.98374092985756,157.5,103.5
14615084001,261,320.98374092985756,157.5,103.5
14000071001,261,320.98374092985756,157.5,103.5
14000040001,261,320.98374092985756,157.5,103.5
10034007001,260,320.98374092985756,157.5,102.5
12201096001,260,320.98374092985756,157.5,102.5
14001007001,258,320.98374092985756,157.5,100.5
12010037001,258,320.98374092985756,157.5,100.5
10014111001,258,320.98374092985756,157.5,100.5
14222068001,258,320.98374092985756,157.5,100.5
14105102001,257,320.98374092985756,157.5,99.5
10001041001,256,320.98374092985756,157.5,98.5
14131105001,256,320.98374092985756,157.5,98.5
10034012001,256,320.98374092985756,157.5,98.5
14010088001,255,320.98374092985756,157.5,97.5
14506887001,255,320.98374092985756,157.5,97.5
14101024001,254,320.98374092985756,157.5,96.5
31500006001,253,320.98374092985756,157.5,95.5
14102040001,253,320.98374092985756,157.5,95.5
10014076001,252,320.98374092985756,157.5,94.5
10035036001,252,320.98374092985756,157.5,94.5
10021003001,252,320.98374092985756,157.5,94.5
14613026001,251,320.98374092985756,157.5,93.5
14104042001,250,320.98374092985756,157.5,92.5
14000003001,249,320.98374092985756,157.5,91.5
14833066001,249,320.98374092985756,157.5,91.5
10040037001,248,320.98374092985756,157.5,90.5
10040021001,246,320.98374092985756,157.5,88.5
14133029001,245,320.98374092985756,157.5,87.5
14610011001,245,320.98374092985756,157.5,87.5
14204892001,244,320.98374092985756,157.5,86.5
12011033001,244,320.98374092985756,157.5,86.5
14023503001,244,320.98374092985756,157.5,86.5
14023025001,244,320.98374092985756,157.5,86.5
14620062001,243,320.98374092985756,157.5,85.5
14510029001,243,320.98374092985756,157.5,85.5
14001009001,243,320.98374092985756,157.5,85.5
31533008001,243,320.98374092985756,157.5,85.5
14012019001,243,320.98374092985756,157.5,85.5
14132052001,242,320.98374092985756,157.5,84.5
14010178001,241,320.98374092985756,157.5,83.5
14853009001,240,320.98374092985756,157.5,82.5
10053909001,240,320.98374092985756,157.5,82.5
14506008001,240,320.98374092985756,157.5,82.5
14203078001,239,320.98374092985756,157.5,81.5
14509008001,237,320.98374092985756,157.5,79.5
14110081001,237,320.98374092985756,157.5,79.5
14104169001,237,320.98374092985756,157.5,79.5
14510218001,237,320.98374092985756,157.5,79.5
12122020001,236,320.98374092985756,157.5,78.5
14311112001,236,320.98374092985756,157.5,78.5
14223094001,236,320.98374092985756,157.5,78.5
10034046001,235,320.98374092985756,157.5,77.5
14001060001,234,320.98374092985756,157.5,76.5
14110154001,233,320.98374092985756,157.5,75.5
12201068001,232,320.98374092985756,157.5,74.5
12212033001,232,320.98374092985756,157.5,74.5
11050077001,232,320.98374092985756,157.5,74.5
14506281001,232,320.98374092985756,157.5,74.5
14001008001,232,320.98374092985756,157.5,74.5
10016002001,232,320.98374092985756,157.5,74.5
14505139001,231,320.98374092985756,157.5,73.5
31501021001,230,320.98374092985756,157.5,72.5
14620030001,229,320.98374092985756,157.5,71.5
14361100001,229,320.98374092985756,157.5,71.5
11101014001,228,320.98374092985756,157.5,70.5
14506142001,228,320.98374092985756,157.5,70.5
10035024001,228,320.98374092985756,157.5,70.5
12010080001,228,320.98374092985756,157.5,70.5
10020046001,228,320.98374092985756,157.5,70.5
12000179001,227,320.98374092985756,157.5,69.5
12220005001,227,320.98374092985756,157.5,69.5
14020006001,226,320.98374092985756,157.5,68.5
14110029001,226,320.98374092985756,157.5,68.5
14506174001,225,320.98374092985756,157.5,67.5
14511052001,224,320.98374092985756,157.5,66.5
14222142001,224,320.98374092985756,157.5,66.5
10032048001,224,320.98374092985756,157.5,66.5
14111118001,223,320.98374092985756,157.5,65.5
10014080001,222,320.98374092985756,157.5,64.5
14832054001,222,320.98374092985756,157.5,64.5
14510109001,221,320.98374092985756,157.5,63.5
10030017001,221,320.98374092985756,157.5,63.5
14111036001,221,320.98374092985756,157.5,63.5
14000002001,220,320.98374092985756,157.5,62.5
12202005001,219,320.98374092985756,157.5,61.5
10031023001,216,320.98374092985756,157.5,58.5
10014024001,216,320.98374092985756,157.5,58.5
14204071001,216,320.98374092985756,157.5,58.5
10034026001,216,320.98374092985756,157.5,58.5
10021018001,216,320.98374092985756,157.5,58.5
12210003001,215,320.98374092985756,157.5,57.5
14014011001,215,320.98374092985756,157.5,57.5
14833018001,214,320.98374092985756,157.5,56.5
14001034001,213,320.98374092985756,157.5,55.5
14506056001,213,320.98374092985756,157.5,55.5
14000043001,212,320.98374092985756,157.5,54.5
14121143001,212,320.98374092985756,157.5,54.5
14130009001,212,320.98374092985756,157.5,54.5
10014030001,212,320.98374092985756,157.5,54.5
14000033001,212,320.98374092985756,157.5,54.5
14204125001,211,320.98374092985756,157.5,53.5
10024005001,210,320.98374092985756,157.5,52.5
14503004001,210,320.98374092985756,157.5,52.5
14242011001,210,320.98374092985756,157.5,52.5
14500005001,210,320.98374092985756,157.5,52.5
10013007001,210,320.98374092985756,157.5,52.5
14020951001,209,320.98374092985756,157.5,51.5
14133030001,209,320.98374092985756,157.5,51.5
11103015001,208,320.98374092985756,157.5,50.5
10002917001,208,320.98374092985756,157.5,50.5
14130010001,208,320.98374092985756,157.5,50.5
14111039001,207,320.98374092985756,157.5,49.5
14001031001,207,320.98374092985756,157.5,49.5
14831008001,207,320.98374092985756,157.5,49.5
14223215001,206,320.98374092985756,157.5,48.5
14833059001,206,320.98374092985756,157.5,48.5
14001036001,206,320.98374092985756,157.5,48.5
14244898001,205,320.98374092985756,157.5,47.5
10034045001,204,320.98374092985756,157.5,46.5
12010036001,204,320.98374092985756,157.5,46.5
14111132001,204,320.98374092985756,157.5,46.5
14020022001,204,320.98374092985756,157.5,46.5
10040014001,204,320.98374092985756,157.5,46.5
14222072001,204,320.98374092985756,157.5,46.5
14833042001,204,320.98374092985756,157.5,46.5
14833052001,204,320.98374092985756,157.5,46.5
12123086001,204,320.98374092985756,157.5,46.5
14100026001,203,320.98374092985756,157.5,45.5
14001002001,203,320.98374092985756,157.5,45.5
14121164001,203,320.98374092985756,157.5,45.5
12106105001,202,320.98374092985756,157.5,44.5
12202039001,202,320.98374092985756,157.5,44.5
14104079001,201,320.98374092985756,157.5,43.5
14833056001,201,320.98374092985756,157.5,43.5
12123085001,201,320.98374092985756,157.5,43.5
14204036001,201,320.98374092985756,157.5,43.5
14130054001,201,320.98374092985756,157.5,43.5
14506143001,200,320.98374092985756,157.5,42.5
14011010001,200,320.98374092985756,157.5,42.5
14244059001,199,320.98374092985756,157.5,41.5
14100012001,199,320.98374092985756,157.5,41.5
14612900001,198,320.98374092985756,157.5,40.5
14220110001,198,320.98374092985756,157.5,40.5
14830026001,198,320.98374092985756,157.5,40.5
15023008001,198,320.98374092985756,157.5,40.5
11111033001,197,320.98374092985756,157.5,39.5
11050004001,197,320.98374092985756,157.5,39.5
11101028001,196,320.98374092985756,157.5,38.5
10032059001,196,320.98374092985756,157.5,38.5
11103375001,196,320.98374092985756,157.5,38.5
14613904001,195,320.98374092985756,157.5,37.5
11103134001,195,320.98374092985756,157.5,37.5
14010187001,195,320.98374092985756,157.5,37.5
14204131001,194,320.98374092985756,157.5,36.5
14811006001,194,320.98374092985756,157.5,36.5
14001135001,194,320.98374092985756,157.5,36.5
14110006001,194,320.98374092985756,157.5,36.5
10002072001,193,320.98374092985756,157.5,35.5
11110007001,193,320.98374092985756,157.5,35.5
14601004001,193,320.98374092985756,157.5,35.5
14352060001,192,320.98374092985756,157.5,34.5
32502011001,192,320.98374092985756,157.5,34.5
14023102001,192,320.98374092985756,157.5,34.5
10034022001,192,320.98374092985756,157.5,34.5
10001007001,192,320.98374092985756,157.5,34.5
31531002001,192,320.98374092985756,157.5,34.5
12120063001,192,320.98374092985756,157.5,34.5
12120053001,190,320.98374092985756,157.5,32.5
12102140001,190,320.98374092985756,157.5,32.5
12011168001,190,320.98374092985756,157.5,32.5
10052025001,190,320.98374092985756,157.5,32.5
14613019001,189,320.98374092985756,157.5,31.5
14011074001,189,320.98374092985756,157.5,31.5
14851025001,187,320.98374092985756,157.5,29.5
10000001001,187,320.98374092985756,157.5,29.5
14510057001,187,320.98374092985756,157.5,29.5
14130015001,187,320.98374092985756,157.5,29.5
14521156001,186,320.98374092985756,157.5,28.5
10032023001,186,320.98374092985756,157.5,28.5
11040021001,186,320.98374092985756,157.5,28.5
14830007001,186,320.98374092985756,157.5,28.5
14111123001,186,320.98374092985756,157.5,28.5
14020013001,186,320.98374092985756,157.5,28.5
12123057001,186,320.98374092985756,157.5,28.5
14505003001,185,320.98374092985756,157.5,27.5
14103018001,185,320.98374092985756,157.5,27.5
14330005001,185,320.98374092985756,157.5,27.5
14121059001,185,320.98374092985756,157.5,27.5
14130042001,185,320.98374092985756,157.5,27.5
14504053001,184,320.98374092985756,157.5,26.5
10010009001,184,320.98374092985756,157.5,26.5
11110008001,184,320.98374092985756,157.5,26.5
14010094001,184,320.98374092985756,157.5,26.5
14000027001,184,320.98374092985756,157.5,26.5
31502006001,183,320.98374092985756,157.5,25.5
14011051001,183,320.98374092985756,157.5,25.5
14510069001,182,320.98374092985756,157.5,24.5
14610004001,182,320.98374092985756,157.5,24.5
14204054001,182,320.98374092985756,157.5,24.5
14010043001,181,320.98374092985756,157.5,23.5
14010030001,181,320.98374092985756,157.5,23.5
14601026001,181,320.98374092985756,157.5,23.5
12220013001,181,320.98374092985756,157.5,23.5
11050035001,180,320.98374092985756,157.5,22.5
10032052001,180,320.98374092985756,157.5,22.5
14506089001,180,320.98374092985756,157.5,22.5
10014109001,180,320.98374092985756,157.5,22.5
12010059001,180,320.98374092985756,157.5,22.5
14805059001,180,320.98374092985756,157.5,22.5
14805023001,180,320.98374092985756,157.5,22.5
10053901001,180,320.98374092985756,157.5,22.5
10031026001,180,320.98374092985756,157.5,22.5
14012010001,179,320.98374092985756,157.5,21.5
14242012001,179,320.98374092985756,157.5,21.5
14506067001,178,320.98374092985756,157.5,20.5
14223179001,178,320.98374092985756,157.5,20.5
12100039001,178,320.98374092985756,157.5,20.5
14131008001,178,320.98374092985756,157.5,20.5
14010149001,178,320.98374092985756,157.5,20.5
14100013001,178,320.98374092985756,157.5,20.5
14620894001,177,320.98374092985756,157.5,19.5
14021107001,177,320.98374092985756,157.5,19.5
10002069001,176,320.98374092985756,157.5,18.5
12121064001,176,320.98374092985756,157.5,18.5
10002915001,176,320.98374092985756,157.5,18.5
14001018001,176,320.98374092985756,157.5,18.5
14112054001,176,320.98374092985756,157.5,18.5
14023014001,176,320.98374092985756,157.5,18.5
14330010001,176,320.98374092985756,157.5,18.5
10033002001,176,320.98374092985756,157.5,18.5
14630016001,175,320.98374092985756,157.5,17.5
14102009001,175,320.98374092985756,157.5,17.5
14133898001,175,320.98374092985756,157.5,17.5
10022004001,174,320.98374092985756,157.5,16.5
14200119001,174,320.98374092985756,157.5,16.5
10031015001,174,320.98374092985756,157.5,16.5
14370003001,174,320.98374092985756,157.5,16.5
11103317001,174,320.98374092985756,157.5,16.5
14223037001,173,320.98374092985756,157.5,15.5
14510110001,173,320.98374092985756,157.5,15.5
14511014001,172,320.98374092985756,157.5,14.5
14131056001,171,320.98374092985756,157.5,13.5
14810002001,171,320.98374092985756,157.5,13.5
14506039001,171,320.98374092985756,157.5,13.5
14621013001,171,320.98374092985756,157.5,13.5
14510100001,170,320.98374092985756,157.5,12.5
14132003001,170,320.98374092985756,157.5,12.5
14131043001,169,320.98374092985756,157.5,11.5
14851063001,169,320.98374092985756,157.5,11.5
14821001001,168,320.98374092985756,157.5,10.5
14852005001,168,320.98374092985756,157.5,10.5
10020030001,168,320.98374092985756,157.5,10.5
