item_code,order_day,daily_qty
11031916001,08/12/21,1
11031916001,08/15/21,1
11031916001,08/17/21,8
11031916001,08/21/21,3
11031917001,08/03/21,1
11031917001,08/05/21,2
11031917001,08/10/21,1
11031917001,08/12/21,2
11031917001,08/21/21,1
11031918001,08/05/21,1
11031922001,08/01/21,1
11031922001,08/03/21,1
11031922001,08/07/21,1
11031922001,08/09/21,2
11031922001,08/20/21,1
11031923001,08/03/21,1
11031923001,08/14/21,1
11031923001,08/17/21,1
11031923001,08/20/21,1
11031924001,08/02/21,3
11031924001,08/03/21,11
11031924001,08/06/21,2
11031942001,08/09/21,3
11031942001,08/10/21,1
11031942001,08/14/21,3
11031942001,08/17/21,3
11032002001,08/01/21,12
11032002001,08/02/21,60
11032002001,08/03/21,12
11032002001,08/05/21,72
11032002001,08/06/21,18
11032002001,08/07/21,24
11032002001,08/08/21,42
11032002001,08/09/21,36
11032002001,08/11/21,66
11032002001,08/12/21,6
11032002001,08/19/21,6
11032003001,08/02/21,1
11032003001,08/03/21,2
11032003001,08/06/21,2
11032003001,08/08/21,2
11032003001,08/10/21,4
11032003001,08/12/21,2
11032003001,08/14/21,2
11032003001,08/15/21,1
11032003001,08/17/21,1
11032003001,08/20/21,2
11032003002,08/03/21,1
11032003002,08/06/21,4
11032003002,08/08/21,2
11032003002,08/09/21,3
11032003002,08/14/21,2
11032003002,08/15/21,1
11032003002,08/17/21,3
11032003002,08/19/21,3
11032003002,08/20/21,2
11032006001,08/15/21,4
11032006001,08/21/21,7
11032008001,08/01/21,30
11032008001,08/08/21,6
11032008001,08/11/21,24
11032008001,08/12/21,30
11032008001,08/15/21,36
11032008001,08/19/21,30
11032008001,08/20/21,144
11032008001,08/21/21,66
11032011001,08/08/21,3
11032014002,08/02/21,16
11032014002,08/04/21,12
11032014002,08/06/21,4
11032014002,08/09/21,4
11032014002,08/11/21,4
11032014002,08/13/21,4
11032014002,08/15/21,24
11032014002,08/18/21,16
11032015001,08/01/21,4
11032015001,08/08/21,1
11032015001,08/12/21,1
11032015001,08/15/21,2
11032015001,08/17/21,5
11032015001,08/21/21,2
11032016002,08/01/21,3
11032016002,08/02/21,15
11032016002,08/03/21,3
11032016002,08/04/21,3
11032016002,08/06/21,15
11032016002,08/08/21,6
11032016002,08/09/21,6
11032016002,08/10/21,24
11032016002,08/12/21,6
11032016002,08/15/21,6
11032016002,08/19/21,3
11032016002,08/20/21,9
11032016002,08/21/21,21
11032017001,08/08/21,1
11032017001,08/09/21,3
11032017001,08/10/21,1
11032017001,08/11/21,1
11032018001,08/01/21,2
11032018001,08/02/21,4
11032018001,08/14/21,2
11032018001,08/15/21,1
11032018001,08/16/21,4
11032018001,08/17/21,1
11032018001,08/20/21,2
11032018002,08/01/21,1
11032018002,08/03/21,3
11032018002,08/04/21,3
11032018002,08/06/21,2
11032018002,08/07/21,3
11032018002,08/09/21,1
11032018002,08/10/21,1
11032018002,08/12/21,1
11032018002,08/17/21,4
11032018002,08/20/21,6
11032018002,08/21/21,1
11032021001,08/02/21,7
11032021001,08/03/21,6
11032021001,08/06/21,2
11032021001,08/08/21,5
11032021001,08/09/21,9
11032021001,08/10/21,2
11032021001,08/12/21,5
11032021001,08/14/21,1
11032021001,08/15/21,9
11032021001,08/17/21,1
11032021001,08/18/21,7
11032021001,08/19/21,1
11032021001,08/20/21,1
11032021001,08/21/21,2
11032024001,08/03/21,14
11032024001,08/08/21,4
11032024001,08/09/21,4
11032024001,08/10/21,2
11032024001,08/11/21,22
11032024001,08/12/21,8
11032024001,08/13/21,2
11032024001,08/15/21,14
11032024001,08/17/21,2
11032024001,08/19/21,8
11032024001,08/21/21,4
11032026001,08/12/21,4
11032026001,08/14/21,2
11032026001,08/15/21,9
11032026001,08/19/21,4
11032027001,08/01/21,4
11032027001,08/02/21,3
11032027001,08/03/21,6
11032027001,08/04/21,10
11032027001,08/05/21,10
11032027001,08/06/21,7
11032027001,08/07/21,1
11032027001,08/12/21,2
11032027001,08/13/21,2
11032027001,08/14/21,2
11032027001,08/15/21,4
11032027001,08/16/21,5
11032027001,08/17/21,2
11032027001,08/18/21,4
11032027001,08/19/21,4
11032027001,08/20/21,6
11032027001,08/21/21,6
11032028001,08/07/21,1
11032028001,08/10/21,2
11032028001,08/14/21,6
11032028001,08/15/21,1
11032028001,08/17/21,6
11032028001,08/20/21,9
11032028001,08/21/21,3
11032031001,08/06/21,2
11032031001,08/14/21,2
11032031001,08/20/21,10
11032035001,08/01/21,2
11032035001,08/03/21,2
11032035001,08/05/21,1
11032035001,08/06/21,4
11032035001,08/10/21,1
11032035001,08/11/21,3
11032035001,08/12/21,1
11032035001,08/13/21,1
11032035001,08/14/21,3
11032035001,08/16/21,6
11032035001,08/19/21,1
11032035001,08/20/21,1
11032035001,08/21/21,1
11032036001,08/01/21,5
11032036001,08/03/21,2
11032036001,08/04/21,3
11032036001,08/09/21,5
11032036001,08/11/21,4
11032036001,08/12/21,4
11032036001,08/14/21,1
11032036001,08/18/21,3
11032036001,08/20/21,6
11032036001,08/21/21,1
11032037001,08/01/21,11
11032037001,08/02/21,3
11032037001,08/06/21,2
11032037001,08/07/21,8
11032037001,08/08/21,6
11032037001,08/09/21,9
11032037001,08/10/21,3
11032037001,08/11/21,5
11032037001,08/12/21,6
11032037001,08/13/21,7
11032037001,08/14/21,13
11032037001,08/15/21,6
11032037001,08/16/21,24
11032037001,08/19/21,16
11032037001,08/20/21,6
11032037001,08/21/21,8
11032043001,08/02/21,2
11032043001,08/06/21,2
11032043001,08/08/21,2
11032043001,08/20/21,1
11032043001,08/21/21,3
11032218001,08/01/21,3
11032218001,08/02/21,7
11032218001,08/03/21,8
11032218001,08/06/21,3
11032218001,08/08/21,5
11032218001,08/09/21,10
11032218001,08/10/21,8
11032218001,08/12/21,9
11032218001,08/13/21,2
11032218001,08/14/21,8
11032218001,08/15/21,2
11032218001,08/17/21,1
11032218001,08/18/21,6
11032218001,08/20/21,4
11032218002,08/01/21,6
11032218002,08/03/21,3
11032218002,08/06/21,2
11032218002,08/07/21,1
11032218002,08/08/21,3
11032218002,08/09/21,11
11032218002,08/10/21,3
11032218002,08/11/21,4
11032218002,08/12/21,5
11032218002,08/13/21,1
11032218002,08/14/21,5
11032218002,08/15/21,5
11032218002,08/16/21,1
11032218002,08/17/21,1
11032218002,08/18/21,9
11032218002,08/19/21,4
11032218002,08/20/21,3
11032219001,08/13/21,1
11032220001,08/01/21,1
11032220001,08/02/21,3
11032220001,08/03/21,13
11032220001,08/04/21,5
11032220001,08/05/21,2
11032220001,08/07/21,11
11032220001,08/08/21,2
11032220001,08/10/21,7
11032220001,08/12/21,3
11032220001,08/13/21,3
11032220001,08/14/21,6
11032220001,08/15/21,3
11032220001,08/16/21,5
11032220001,08/17/21,10
11032220001,08/19/21,2
11032220001,08/20/21,5
11032220001,08/21/21,11
11032221001,08/01/21,1
11032221001,08/04/21,5
11032221001,08/08/21,1
11032221001,08/10/21,1
11032221001,08/17/21,4
11032221001,08/21/21,1
11032222001,08/01/21,2
11032222001,08/03/21,1
11032222001,08/06/21,1
11032222001,08/08/21,3
11032222001,08/09/21,1
11032222001,08/10/21,1
11032222001,08/16/21,1
11032222001,08/20/21,3
11032222002,08/01/21,2
11032222002,08/03/21,1
11032222002,08/04/21,1
11032222002,08/05/21,1
11032222002,08/06/21,2
11032222002,08/08/21,3
11032222002,08/10/21,10
11032222002,08/11/21,2
11032222002,08/14/21,1
11032222002,08/18/21,1
11032222002,08/19/21,2
11032222002,08/20/21,1
11032224001,08/02/21,4
11032224001,08/10/21,1
11032224001,08/14/21,3
11032224001,08/15/21,2
11032225001,08/20/21,2
11032227001,08/20/21,1
11032227001,08/21/21,1
11032228001,08/01/21,10
11032228001,08/05/21,2
11032228001,08/06/21,1
11032228001,08/07/21,1
11032228001,08/11/21,5
11032228001,08/16/21,3
11032228001,08/18/21,3
11032229001,08/08/21,10
11032230001,08/01/21,2
11032230001,08/05/21,1
11032230001,08/06/21,2
11032230001,08/07/21,1
11032230001,08/08/21,7
11032230001,08/09/21,4
11032230001,08/12/21,5
11032230001,08/13/21,1
11032230001,08/14/21,1
11032230001,08/16/21,1
11032230001,08/17/21,1
11032230001,08/18/21,3
11032230001,08/20/21,2
11032230001,08/21/21,1
11040001001,08/01/21,8
11040001001,08/03/21,21
11040001001,08/04/21,3
11040001001,08/05/21,2
11040001001,08/09/21,4
11040001001,08/10/21,6
11040001001,08/15/21,2
11040001001,08/20/21,9
11040001001,08/21/21,2
11040001002,08/01/21,4
11040001002,08/03/21,6
11040001002,08/04/21,1
11040001002,08/07/21,1
11040001002,08/08/21,2
11040001002,08/09/21,4
11040001002,08/10/21,1
11040001002,08/15/21,3
11040001002,08/16/21,2
11040001002,08/18/21,2
11040001002,08/19/21,1
11040001002,08/20/21,12
11040001002,08/21/21,1
11040003001,08/03/21,6
11040003001,08/05/21,4
11040003001,08/13/21,4
11040003001,08/17/21,1
11040003001,08/18/21,1
11040003001,08/20/21,1
11040003001,08/21/21,3
11040004001,08/19/21,1
11040004001,08/20/21,8
11040005001,08/01/21,26
11040005001,08/02/21,14
11040005001,08/03/21,34
11040005001,08/04/21,26
11040005001,08/05/21,28
11040005001,08/06/21,8
11040005001,08/07/21,18
11040005001,08/08/21,18
11040005001,08/09/21,32
11040005001,08/10/21,14
11040005001,08/11/21,10
11040005001,08/12/21,10
11040005001,08/13/21,12
11040005001,08/14/21,38
11040005001,08/15/21,17
11040005001,08/16/21,10
11040005001,08/17/21,16
11040005001,08/18/21,22
11040005001,08/19/21,22
11040005001,08/20/21,12
11040005001,08/21/21,6
11040006001,08/01/21,24
11040006001,08/02/21,6
11040006001,08/03/21,22
11040006001,08/04/21,16
11040006001,08/05/21,18
11040006001,08/06/21,2
11040006001,08/07/21,8
11040006001,08/08/21,12
11040006001,08/09/21,8
11040006001,08/10/21,4
11040006001,08/11/21,8
11040006001,08/12/21,10
11040006001,08/13/21,20
11040006001,08/14/21,16
11040006001,08/15/21,20
11040006001,08/16/21,6
11040006001,08/17/21,18
11040006001,08/18/21,14
11040006001,08/19/21,11
11040006001,08/20/21,36
11040006001,08/21/21,28
11040007001,08/01/21,4
11040007001,08/13/21,1
11040008001,08/01/21,7
11040008001,08/09/21,2
11040008001,08/10/21,2
11040008001,08/11/21,1
11040008001,08/14/21,2
11040008001,08/17/21,4
11040008001,08/18/21,1
11040008001,08/21/21,3
11040009001,08/01/21,20
11040009001,08/02/21,26
11040009001,08/03/21,22
11040009001,08/04/21,8
11040009001,08/05/21,14
11040009001,08/06/21,6
11040009001,08/07/21,18
11040009001,08/08/21,14
11040009001,08/09/21,16
11040009001,08/10/21,10
11040009001,08/11/21,14
11040009001,08/12/21,19
11040009001,08/13/21,22
11040009001,08/14/21,10
11040009001,08/15/21,26
11040009001,08/16/21,8
11040009001,08/17/21,21
11040009001,08/18/21,18
11040009001,08/19/21,10
11040009001,08/20/21,18
11040009001,08/21/21,24
11040010001,08/01/21,22
11040010001,08/02/21,10
11040010001,08/03/21,4
11040010001,08/04/21,16
11040010001,08/05/21,26
11040010001,08/06/21,16
11040010001,08/07/21,10
11040010001,08/08/21,14
11040010001,08/09/21,22
11040010001,08/10/21,12
11040010001,08/11/21,22
11040010001,08/12/21,22
11040010001,08/13/21,14
11040010001,08/14/21,4
11040010001,08/15/21,24
11040010001,08/16/21,2
11040010001,08/17/21,4
11040010001,08/18/21,4
11040010001,08/19/21,8
11040010001,08/20/21,18
11040010001,08/21/21,8
11040011001,08/02/21,1
11040011001,08/03/21,1
11040017001,08/01/21,4
11040017001,08/05/21,12
11040017001,08/18/21,1
11040017001,08/20/21,2
11040018001,08/04/21,4
11040018001,08/05/21,6
11040018001,08/09/21,1
11040018001,08/17/21,5
11040018001,08/18/21,2
11040018001,08/20/21,2
11040020001,08/02/21,3
11040020001,08/04/21,1
11040020001,08/08/21,1
11040020001,08/14/21,2
11040020001,08/19/21,1
11040021001,08/02/21,2
11040021001,08/03/21,2
11040021001,08/04/21,10
11040021001,08/05/21,10
11040021001,08/06/21,10
11040021001,08/07/21,6
11040021001,08/08/21,12
11040021001,08/09/21,14
11040021001,08/10/21,8
11040021001,08/11/21,6
11040021001,08/12/21,22
11040021001,08/13/21,24
11040021001,08/14/21,16
11040021001,08/15/21,6
11040021001,08/16/21,6
11040021001,08/18/21,14
11040021001,08/19/21,4
11040021001,08/20/21,6
11040021001,08/21/21,8
11040023001,08/08/21,1
11040023001,08/12/21,1
11040023001,08/15/21,2
11040025001,08/02/21,3
11040025001,08/06/21,1
11040025001,08/09/21,1
11040025001,08/18/21,1
11040026001,08/02/21,2
11040026001,08/03/21,2
11040026001,08/04/21,4
11040026001,08/05/21,7
11040026001,08/08/21,1
11040026001,08/11/21,2
11040026001,08/12/21,4
11040026001,08/14/21,8
11040026001,08/15/21,2
11040026001,08/17/21,5
11040026001,08/18/21,5
11040026001,08/19/21,8
11040026001,08/20/21,1
11040027001,08/01/21,6
11040027001,08/03/21,1
11040029001,08/12/21,1
11040029002,08/01/21,2
11040029002,08/06/21,2
11040029002,08/12/21,1
11040029002,08/19/21,1
11040030001,08/01/21,3
11040030001,08/02/21,8
11040030001,08/03/21,10
11040030001,08/04/21,6
11040030001,08/05/21,6
11040030001,08/06/21,1
11040030001,08/07/21,1
11040030001,08/08/21,2
11040030001,08/09/21,2
11040030001,08/10/21,7
11040030001,08/11/21,10
11040030001,08/13/21,1
11040030001,08/14/21,5
11040030001,08/15/21,5
11040030001,08/18/21,33
11040030001,08/19/21,8
11040030001,08/20/21,4
11040030001,08/21/21,7
11040031001,08/03/21,12
11040031001,08/04/21,2
11040031001,08/08/21,2
11040031001,08/09/21,4
11040031001,08/12/21,1
11040031001,08/13/21,2
11040031001,08/14/21,2
11040031001,08/15/21,31
11040031001,08/18/21,1
11040031001,08/19/21,12
11040031001,08/20/21,1
11040031001,08/21/21,1
11040032001,08/03/21,2
11040035001,08/01/21,18
11040035001,08/02/21,18
11040035001,08/03/21,12
11040035001,08/04/21,10
11040035001,08/05/21,14
11040035001,08/06/21,20
11040035001,08/07/21,6
11040035001,08/08/21,22
11040035001,08/09/21,29
11040035001,08/10/21,32
11040035001,08/11/21,18
11040035001,08/12/21,29
11040035001,08/13/21,14
11040035001,08/14/21,8
11040035001,08/15/21,22
11040035001,08/16/21,6
11040035001,08/17/21,18
11040035001,08/18/21,6
11040035001,08/19/21,18
11040035001,08/20/21,10
11040035001,08/21/21,2
11040039001,08/01/21,3
11040039001,08/02/21,3
11040039001,08/03/21,3
11040039001,08/04/21,4
11040039001,08/05/21,3
11040039001,08/08/21,1
11040039001,08/10/21,2
11040039001,08/11/21,2
11040039001,08/12/21,1
11040039001,08/13/21,2
11040039001,08/14/21,3
11040039001,08/15/21,1
11040039001,08/17/21,2
11040039001,08/18/21,1
11040039001,08/19/21,1
11040040001,08/04/21,2
11040040001,08/07/21,3
11040040001,08/08/21,2
11040040001,08/09/21,2
11040040001,08/11/21,3
11040040001,08/12/21,4
11040040001,08/14/21,4
11040040001,08/15/21,3
11040040001,08/20/21,1
11040044001,08/07/21,1
11040044001,08/08/21,1
11040044001,08/09/21,1
11040044001,08/11/21,3
11040044001,08/13/21,1
11040044001,08/14/21,7
11040044001,08/18/21,1
11040045001,08/01/21,2
11040045001,08/06/21,1
11040045001,08/08/21,1
11040045001,08/10/21,1
11040045001,08/12/21,1
11040045001,08/14/21,3
11040046001,08/01/21,4
11040046001,08/02/21,10
11040046001,08/03/21,3
11040046001,08/04/21,2
11040046001,08/05/21,1
11040046001,08/07/21,1
11040046001,08/08/21,3
11040046001,08/09/21,4
11040046001,08/10/21,4
11040046001,08/11/21,4
11040046001,08/12/21,6
11040046001,08/14/21,2
11040046001,08/15/21,1
11040047001,08/01/21,1
11040047001,08/02/21,1
11040047001,08/03/21,6
11040047001,08/16/21,1
11040047001,08/17/21,4
11040047001,08/18/21,1
11040056001,08/01/21,2
11040056001,08/05/21,5
11040056001,08/06/21,1
11040056001,08/11/21,1
11040056001,08/13/21,1
11040056001,08/14/21,1
11040056001,08/15/21,1
11040056001,08/19/21,1
11040057001,08/11/21,1
11040057001,08/19/21,1
11040058001,08/02/21,1
11040058001,08/05/21,5
11040058001,08/09/21,1
11040058001,08/15/21,2
11040058001,08/18/21,1
11040058001,08/19/21,1
11040059001,08/11/21,1
11040060001,08/09/21,1
11040060001,08/14/21,1
11040060001,08/15/21,1
11040060001,08/19/21,4
11040060001,08/20/21,2
11040061001,08/01/21,1
11040062001,08/09/21,1
11040062001,08/13/21,8
11041002001,08/01/21,1
11041002001,08/02/21,2
11041002001,08/03/21,2
11041002001,08/04/21,2
11041002001,08/05/21,1
11041002001,08/08/21,1
11041002001,08/09/21,5
11041002001,08/19/21,5
11041002001,08/20/21,3
11041003001,08/05/21,1
11041003001,08/14/21,1
11041005001,08/01/21,1
11041005001,08/03/21,1
11041005001,08/04/21,3
11041005001,08/09/21,1
11041005001,08/12/21,1
11041005001,08/15/21,2
11041005001,08/16/21,1
11041005001,08/18/21,1
11041005002,08/06/21,1
11041005002,08/12/21,1
11041007001,08/02/21,2
11041007001,08/03/21,1
11041007001,08/05/21,2
11041007001,08/06/21,1
11041007001,08/09/21,1
11041007001,08/10/21,1
11041007001,08/18/21,3
11041007001,08/19/21,2
11041007001,08/20/21,1
11041007001,08/21/21,1
11041007003,08/01/21,2
11041007003,08/02/21,3
11041007003,08/06/21,2
11041007003,08/15/21,1
11041007003,08/16/21,1
11041007003,08/17/21,1
11041007003,08/19/21,1
11041009001,08/01/21,3
11041009001,08/04/21,4
11041009001,08/06/21,1
11041012001,08/05/21,1
11041012001,08/08/21,1
11041012001,08/18/21,3
11041012001,08/19/21,1
11041013001,08/06/21,1
11041013001,08/09/21,2
11041014001,08/06/21,4
11041014001,08/17/21,6
11041014001,08/18/21,2
11041014001,08/20/21,6
11041017001,08/01/21,2
11041017001,08/03/21,3
11041017001,08/04/21,1
11041017001,08/05/21,1
11041017001,08/06/21,2
11041017001,08/08/21,1
11041017001,08/09/21,4
11041017001,08/10/21,2
11041017001,08/14/21,4
11041017001,08/15/21,1
11041017001,08/17/21,1
11041017001,08/18/21,1
11041017001,08/19/21,1
11041018001,08/15/21,1
11041019001,08/01/21,1
11041019001,08/02/21,1
11041019001,08/03/21,3
11041019001,08/04/21,2
11041019001,08/05/21,10
11041019001,08/06/21,1
11041019001,08/12/21,3
11041019001,08/14/21,1
11041019001,08/18/21,1
11041019001,08/21/21,2
11041019002,08/02/21,2
11041019002,08/03/21,1
11041019002,08/10/21,4
11041019002,08/11/21,3
11041019002,08/12/21,2
11041019002,08/14/21,1
11041019002,08/21/21,1
11041020001,08/09/21,2
11041020001,08/12/21,1
11041020001,08/16/21,5
11041020001,08/20/21,5
11041023001,08/15/21,1
11041023001,08/16/21,1
11041024001,08/01/21,2
11041024001,08/02/21,1
11041024001,08/11/21,20
11041024001,08/13/21,1
11041024001,08/19/21,1
11041024001,08/20/21,2
11041025001,08/01/21,1
11041025001,08/05/21,1
11041025001,08/14/21,1
11041025001,08/16/21,2
11041025001,08/19/21,1
11041025001,08/20/21,3
11041026001,08/01/21,2
11041026001,08/04/21,2
11041026001,08/05/21,2
11041026001,08/09/21,1
11041026001,08/12/21,1
11041026001,08/14/21,1
11041026001,08/17/21,1
11041026001,08/20/21,3
11041026001,08/21/21,1
11041027001,08/01/21,6
11041027001,08/02/21,2
11041027001,08/03/21,1
11041027001,08/04/21,2
11041027001,08/06/21,3
11041027001,08/07/21,1
11041027001,08/08/21,2
11041027001,08/09/21,3
11041027001,08/11/21,1
11041027001,08/13/21,1
11041027001,08/14/21,4
11041027001,08/15/21,2
11041027001,08/16/21,2
11041027001,08/17/21,1
11041027001,08/18/21,1
11041027001,08/19/21,1
11041027001,08/20/21,2
11041027001,08/21/21,1
11041028001,08/01/21,2
11041028001,08/04/21,1
11041028001,08/08/21,1
11041028001,08/09/21,3
11041028001,08/12/21,9
11041028001,08/16/21,1
11041028001,08/17/21,1
11041028001,08/20/21,2
11041029001,08/02/21,1
11041029001,08/04/21,1
11041030001,08/01/21,1
11041030001,08/02/21,2
11041030001,08/04/21,1
11041030001,08/06/21,1
11041030001,08/09/21,3
11041030001,08/15/21,1
11041031001,08/06/21,1
11041031001,08/09/21,3
11041031001,08/14/21,2
11041031001,08/19/21,1
11041032001,08/13/21,1
11041999001,08/01/21,1
11041999001,08/02/21,1
11041999001,08/04/21,2
11041999001,08/06/21,1
11041999001,08/18/21,1
11041999004,08/08/21,1
11041999004,08/10/21,1
11041999004,08/20/21,1
11042001001,08/01/21,2
11042001001,08/02/21,1
11042001001,08/09/21,1
11042001001,08/15/21,2
11042001001,08/16/21,1
11042001001,08/21/21,2
11042002001,08/08/21,2
11042002001,08/10/21,2
11042002001,08/11/21,1
11042002001,08/17/21,1
11042002001,08/18/21,1
11042002001,08/21/21,2
11042003001,08/05/21,6
11042003001,08/06/21,1
11042005001,08/01/21,3
11042005001,08/02/21,2
11042005001,08/04/21,2
11042005001,08/05/21,2
11042005001,08/08/21,6
11042005001,08/11/21,1
11042005001,08/12/21,1
11042005001,08/14/21,3
11042005001,08/15/21,2
11042005001,08/17/21,1
11042005001,08/18/21,4
11042005001,08/19/21,4
11042006001,08/02/21,3
11042006001,08/05/21,1
11042006001,08/07/21,1
11042006001,08/11/21,1
11042006001,08/13/21,1
11042006001,08/14/21,1
11042006001,08/21/21,1
11042007001,08/02/21,1
11042007001,08/04/21,1
11042007001,08/06/21,1
11042007001,08/08/21,4
11042007001,08/10/21,2
11042007001,08/14/21,3
11042007001,08/17/21,1
11042007001,08/18/21,6
11042007001,08/20/21,1
11042007001,08/21/21,1
11042008001,08/01/21,1
11042008001,08/03/21,1
11042008001,08/05/21,6
11042008001,08/06/21,2
11042008001,08/07/21,1
11042008001,08/08/21,1
11042008001,08/09/21,1
11042008001,08/10/21,2
11042008001,08/11/21,4
11042008001,08/12/21,3
11042008001,08/13/21,1
11042008001,08/14/21,3
11042008001,08/15/21,1
11042008001,08/16/21,6
11042008001,08/18/21,2
11042008001,08/19/21,6
11042008001,08/20/21,1
11042009001,08/03/21,1
11042009001,08/06/21,2
11042009001,08/08/21,1
11042009001,08/09/21,2
11042009001,08/11/21,3
11042009001,08/13/21,5
11042009001,08/15/21,2
11042009001,08/21/21,3
11042010001,08/04/21,1
11042010001,08/08/21,1
11042010001,08/10/21,2
11042010001,08/12/21,1
11042010001,08/16/21,1
11042010001,08/17/21,4
11042011001,08/02/21,6
11042011001,08/04/21,2
11042011001,08/05/21,1
11042011001,08/06/21,1
11042011001,08/10/21,5
11042011001,08/11/21,7
11042011001,08/12/21,12
11042011001,08/14/21,1
11042011001,08/16/21,1
11042011001,08/19/21,2
11042015001,08/01/21,4
11042015001,08/02/21,4
11042015001,08/09/21,1
11042015001,08/11/21,1
11042015001,08/13/21,2
11042015001,08/18/21,1
11042015001,08/20/21,6
11042017001,08/03/21,1
11042017001,08/04/21,1
11042017001,08/06/21,2
11042017001,08/08/21,1
11042017001,08/10/21,3
11042017001,08/11/21,2
11042017001,08/12/21,1
11042017001,08/14/21,2
11042017001,08/15/21,2
11042017001,08/16/21,1
11042020001,08/01/21,2
11042020001,08/04/21,1
11042020001,08/10/21,1
11042020001,08/12/21,1
11042020001,08/14/21,3
11042020001,08/15/21,2
11042020001,08/17/21,1
11042020001,08/19/21,1
11042020001,08/21/21,2
11042022001,08/01/21,1
11042022001,08/04/21,1
11042022001,08/10/21,1
11042022001,08/14/21,1
11042022001,08/19/21,3
11042023001,08/01/21,2
11042023001,08/05/21,1
11042023001,08/06/21,1
11042023001,08/08/21,1
11042023001,08/12/21,3
11042023001,08/14/21,2
11042023001,08/17/21,4
11042023001,08/21/21,2
11042027001,08/02/21,2
11042027001,08/10/21,1
11042027001,08/12/21,3
11042027001,08/13/21,1
11042027001,08/20/21,1
11042027001,08/21/21,3
11042028001,08/04/21,1
11042028001,08/13/21,1
11042029001,08/03/21,2
11042029001,08/06/21,1
11042029001,08/12/21,1
11042029001,08/19/21,1
11042029001,08/21/21,1
11042030001,08/04/21,1
11042030001,08/14/21,1
11042031001,08/06/21,1
11042031001,08/11/21,4
11042031001,08/12/21,1
11042031001,08/14/21,2
11042031001,08/19/21,1
11043007001,08/02/21,1
11043007001,08/20/21,1
11043012001,08/02/21,1
11043012001,08/05/21,12
11043016002,08/16/21,1
11043016002,08/20/21,3
11043016002,08/21/21,1
11043018001,08/03/21,1
11043018001,08/08/21,1
11043023001,08/21/21,1
11050002001,08/01/21,4
11050002001,08/03/21,4
11050002001,08/06/21,1
11050002001,08/09/21,1
11050002001,08/10/21,1
11050002001,08/13/21,1
11050002001,08/15/21,2
11050002001,08/16/21,1
11050002001,08/21/21,2
11050003001,08/01/21,6
11050003001,08/05/21,1
11050003001,08/09/21,2
11050003001,08/12/21,2
11050003001,08/13/21,1
11050003001,08/14/21,1
11050003001,08/16/21,2
11050003001,08/17/21,2
11050003001,08/19/21,1
11050003001,08/20/21,1
11050003001,08/21/21,1
11050004001,08/01/21,7
11050004001,08/02/21,15
11050004001,08/03/21,12
11050004001,08/04/21,7
11050004001,08/05/21,4
11050004001,08/06/21,11
11050004001,08/07/21,7
11050004001,08/08/21,4
11050004001,08/09/21,21
11050004001,08/10/21,13
11050004001,08/11/21,18
11050004001,08/12/21,14
11050004001,08/13/21,17
11050004001,08/14/21,20
11050004001,08/15/21,11
11050004001,08/17/21,3
11050004001,08/18/21,9
11050004001,08/19/21,3
11050004001,08/20/21,1
11050005001,08/01/21,3
11050005001,08/02/21,1
11050005001,08/03/21,3
11050005001,08/04/21,6
11050005001,08/05/21,3
11050005001,08/06/21,6
11050005001,08/07/21,1
11050005001,08/09/21,1
11050005001,08/10/21,1
11050005001,08/11/21,6
11050005001,08/14/21,3
11050005001,08/19/21,1
11050005001,08/20/21,1
11050006001,08/02/21,30
11050006001,08/18/21,9
11050006001,08/19/21,3
11050008001,08/02/21,1
11050008001,08/21/21,1
11050009001,08/01/21,1
11050009001,08/03/21,1
11050009001,08/08/21,1
11050009001,08/14/21,1
11050009002,08/01/21,1
11050009002,08/03/21,2
11050009002,08/04/21,4
11050009002,08/06/21,1
11050009002,08/09/21,4
11050009002,08/10/21,1
11050010001,08/03/21,1
11050010001,08/12/21,1
11050010001,08/15/21,4
11050010001,08/17/21,1
11050010002,08/02/21,3
11050010002,08/04/21,3
11050010002,08/17/21,1
11050010002,08/21/21,1
11050011001,08/04/21,6
11050011001,08/05/21,6
11050011001,08/06/21,5
11050011001,08/07/21,1
11050011001,08/08/21,19
11050011001,08/09/21,47
11050011001,08/10/21,6
11050011001,08/11/21,6
11050011001,08/12/21,12
11050011001,08/13/21,10
11050011001,08/15/21,2
11050011001,08/16/21,1
11050011001,08/17/21,5
11050011001,08/18/21,1
11050011001,08/19/21,1
11050011001,08/20/21,8
11050011001,08/21/21,12
11050012001,08/01/21,10
11050012001,08/02/21,5
11050012001,08/03/21,5
11050012001,08/04/21,1
11050012001,08/05/21,1
11050012001,08/06/21,1
11050012001,08/08/21,2
11050012001,08/09/21,12
11050012001,08/11/21,4
11050012001,08/13/21,2
11050012001,08/14/21,5
11050012001,08/15/21,10
11050012001,08/16/21,2
11050012001,08/17/21,6
11050012001,08/18/21,3
11050012001,08/19/21,6
11050012001,08/20/21,1
11050012001,08/21/21,13
11050014001,08/02/21,1
11050014001,08/09/21,2
11050014001,08/17/21,1
11050017001,08/01/21,3
11050017001,08/02/21,8
11050017001,08/03/21,11
11050017001,08/04/21,9
11050017001,08/05/21,8
11050017001,08/06/21,4
11050017001,08/07/21,3
11050017001,08/08/21,9
11050017001,08/09/21,6
11050017001,08/10/21,1
11050017001,08/11/21,4
11050017001,08/12/21,2
