sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
681,232,1,146,4,2700,,,-3,,
682,232,1,3,8,2700,,,-3,,
683,233,1,44,12,2700,,,-3,,
684,234,1,294,6,2700,,,-3,,
685,234,1,43,4,2700,,,-3,,
686,235,1,181,6,2760,,,-3,,
687,235,1,26,9,2760,,,-3,,
688,236,1,277,10,2760,,,-3,,
689,237,1,25,10,2760,,,-3,,
690,238,1,104,9,2760,,,-3,,
691,239,1,479,4,2760,,,-3,,
692,240,1,17,7,2760,,,-3,,
693,241,1,5,1,2760,,,-3,,
694,241,1,79,6,2760,,,-3,,
695,241,1,38,8,2760,,,-3,,
696,241,1,2,4,2760,,,-3,,
697,242,1,29,8,2820,,,-3,,
698,242,1,20,8,2820,,,-3,,
699,243,1,1,11,2820,,,-3,,
700,243,1,297,8,2820,,,-3,,
701,243,1,2,4,2820,,,-3,,
702,243,1,13,4,2820,,,-3,,
703,244,1,25,12,2820,,,-3,,
704,245,1,36,3,2880,,,-3,,
705,246,1,13,5,2940,,,-3,,
706,246,1,21,4,2940,,,-3,,
707,247,1,1,5,2940,,,-3,,
708,248,1,147,1,2940,,,-3,,
709,249,1,4,4,2940,,,-3,,
710,249,1,185,12,2940,,,-3,,
711,250,1,247,9,2940,,,-3,,
712,251,1,340,4,2940,,,-3,,
713,251,1,27,5,2940,,,-3,,
714,252,1,7,6,2940,,,-3,,
715,252,1,1,2,2940,,,-3,,
716,252,1,125,8,2940,,,-3,,
717,252,1,417,12,2940,,,-3,,
718,252,1,3,8,2940,,,-3,,
719,253,1,54,10,2940,,,-3,,
720,254,1,2,5,2940,,,-3,,
721,254,1,45,6,2940,,,-3,,
722,254,1,107,6,2940,,,-3,,
723,255,1,368,1,3000,,,-3,,
724,255,1,178,3,3000,,,-3,,
725,255,1,13,7,3000,,,-3,,
726,256,1,8,5,3000,,,-3,,
727,256,1,355,8,3000,,,-3,,
728,257,1,22,10,3000,,,-3,,
729,257,1,8,2,3000,,,-3,,
730,257,1,3,8,3000,,,-3,,
731,258,1,45,7,3000,,,-3,,
732,258,1,249,10,3000,,,-3,,
733,259,1,1,12,3000,,,-3,,
734,259,1,467,8,3000,,,-3,,
735,260,1,96,9,3000,,,-3,,
736,260,1,37,6,3000,,,-3,,
737,261,1,284,8,3060,,,-3,,
738,261,1,28,4,3060,,,-3,,
739,262,1,218,6,3060,,,-3,,
740,263,1,113,10,3060,,,-3,,
741,264,1,265,11,3060,,,-3,,
742,264,1,1,4,3060,,,-3,,
743,264,1,33,10,3060,,,-3,,
744,264,1,153,4,3060,,,-3,,
745,265,1,19,1,3060,,,-3,,
746,266,1,13,10,3060,,,-3,,
747,267,1,172,12,3060,,,-3,,
748,268,1,24,8,3120,,,-3,,
749,268,1,205,9,3120,,,-3,,
750,269,1,17,8,3120,,,-3,,
751,270,1,39,4,3120,,,-3,,
752,271,1,168,11,3120,,,-3,,
753,272,1,172,8,3120,,,-3,,
754,272,1,86,6,3120,,,-3,,
755,272,1,166,8,3120,,,-3,,
756,273,1,6,6,3120,,,-3,,
757,274,1,180,8,3120,,,-3,,
758,274,1,120,3,3120,,,-3,,
759,275,1,106,8,3180,,,-3,,
760,275,1,1,2,3180,,,-3,,
761,275,1,416,7,3180,,,-3,,
762,276,1,3,10,3180,,,-3,,
763,276,1,235,3,3180,,,-3,,
764,276,1,138,7,3180,,,-3,,
765,276,1,12,7,3180,,,-3,,
766,276,1,159,12,3180,,,-3,,
767,276,1,41,2,3180,,,-3,,
768,277,1,96,3,3180,,,-3,,
769,277,1,19,10,3180,,,-3,,
770,278,1,10,4,3180,,,-3,,
771,279,1,121,1,3180,,,-3,,
772,279,1,89,5,3180,,,-3,,
773,280,1,59,4,3180,,,-3,,
774,280,1,427,10,3180,,,-3,,
775,280,1,0,5,3180,,,-3,,
776,280,1,7,2,3180,,,-3,,
777,281,1,5,6,3240,,,-3,,
778,281,1,115,12,3240,,,-3,,
779,281,1,21,11,3240,,,-3,,
780,282,1,86,10,3240,,,-3,,
781,282,1,72,9,3240,,,-3,,
782,283,1,199,4,3240,,,-3,,
783,283,1,44,12,3240,,,-3,,
784,284,1,16,6,3240,,,-3,,
785,284,1,9,10,3240,,,-3,,
786,285,1,17,10,3240,,,-3,,
787,285,1,364,6,3240,,,-3,,
788,286,1,8,7,3240,,,-3,,
789,287,1,14,10,3240,,,-3,,
790,287,1,2,7,3240,,,-3,,
791,287,1,41,10,3240,,,-3,,
792,287,1,102,4,3240,,,-3,,
793,288,1,21,8,3300,,,-3,,
794,288,1,113,6,3300,,,-3,,
795,288,1,64,10,3300,,,-3,,
796,288,1,185,6,3300,,,-3,,
797,288,1,35,6,3300,,,-3,,
798,289,1,66,4,3300,,,-3,,
799,289,1,290,6,3300,,,-3,,
800,289,1,42,10,3300,,,-3,,
801,290,1,279,10,3300,,,-3,,
802,290,1,27,10,3300,,,-3,,
803,290,1,1,11,3300,,,-3,,
804,290,1,0,2,3300,,,-3,,
805,291,1,62,3,3360,,,-3,,
806,292,1,19,9,3360,,,-3,,
807,293,1,74,5,3360,,,-3,,
808,293,1,0,12,3360,,,-3,,
809,293,1,34,5,3360,,,-3,,
810,294,1,150,12,3360,,,-3,,
811,294,1,18,6,3360,,,-3,,
812,295,1,291,4,3480,,,-3,,
813,295,1,5,8,3480,,,-3,,
814,296,1,322,10,3480,,,-3,,
815,296,1,46,8,3480,,,-3,,
816,296,1,160,2,3480,,,-3,,
817,296,1,165,9,3480,,,-3,,
818,297,1,91,6,3480,,,-3,,
819,297,1,26,6,3480,,,-3,,
820,298,1,145,4,3480,,,-3,,
821,299,1,30,6,3480,,,-3,,
822,300,1,150,7,3480,,,-3,,
823,300,1,186,10,3480,,,-3,,
824,300,1,86,11,3480,,,-3,,
825,300,1,48,3,3480,,,-3,,
826,301,1,471,6,3480,,,-3,,
827,301,1,38,10,3480,,,-3,,
828,301,1,3,8,3480,,,-3,,
829,302,1,47,7,3480,,,-3,,
830,302,1,83,2,3480,,,-3,,
831,303,1,10,3,3480,,,-3,,
832,303,1,28,10,3480,,,-3,,
833,304,1,85,9,3540,,,-3,,
834,304,1,22,8,3540,,,-3,,
835,304,1,17,10,3540,,,-3,,
836,305,1,23,11,3540,,,-3,,
837,306,1,242,12,3600,,,-3,,
838,307,1,211,4,3600,,,-3,,
839,308,1,14,5,3600,,,-3,,
840,309,1,195,6,3600,,,-3,,
841,309,1,9,4,3600,,,-3,,
842,310,1,197,8,3660,,,-3,,
843,310,1,10,10,3660,,,-3,,
844,310,1,65,8,3660,,,-3,,
845,310,1,187,7,3660,,,-3,,
846,310,1,8,3,3660,,,-3,,
847,311,1,24,8,3660,,,-3,,
848,311,1,26,3,3660,,,-3,,
849,312,1,484,7,3660,,,-3,,
850,312,1,2,9,3660,,,-3,,
851,313,1,5,10,3660,,,-3,,
852,313,1,21,4,3660,,,-3,,
853,313,1,63,8,3660,,,-3,,
854,313,1,283,5,3660,,,-3,,
855,314,1,155,4,3660,,,-3,,
856,314,1,100,11,3660,,,-3,,
857,315,1,84,4,3720,,,-3,,
858,315,1,52,3,3720,,,-3,,
859,316,1,391,7,3720,,,-3,,
860,317,1,165,1,3720,,,-3,,
861,317,1,169,7,3720,,,-3,,
862,318,1,28,4,3720,,,-3,,
863,319,1,26,9,3720,,,-3,,
864,320,1,0,7,3720,,,-3,,
865,321,1,74,6,3780,,,-3,,
866,322,1,0,9,3780,,,-3,,
867,322,1,143,6,3780,,,-3,,
868,322,1,17,8,3780,,,-3,,
869,322,1,8,6,3780,,,-3,,
870,322,1,394,5,3780,,,-3,,
871,322,1,11,12,3780,,,-3,,
872,323,1,255,8,3780,,,-3,,
873,324,1,11,5,3780,,,-3,,
874,325,1,163,6,3780,,,-3,,
875,325,1,409,6,3780,,,-3,,
876,325,1,1,1,3780,,,-3,,
877,326,1,39,6,3840,,,-3,,
878,326,1,15,7,3840,,,-3,,
879,327,1,167,5,3840,,,-3,,
880,327,1,212,6,3840,,,-3,,
881,327,1,404,8,3840,,,-3,,
882,327,1,3,8,3840,,,-3,,
883,327,1,444,2,3840,,,-3,,
884,328,1,9,8,3840,,,-3,,
885,329,1,11,3,3840,,,-3,,
886,329,1,108,10,3840,,,-3,,
887,330,1,1,9,3900,,,-3,,
888,330,1,75,6,3900,,,-3,,
889,331,1,1,8,3900,,,-3,,
890,332,1,128,8,3900,,,-3,,
891,332,1,155,6,3900,,,-3,,
892,332,1,7,6,3900,,,-3,,
893,333,1,81,8,3900,,,-3,,
894,333,1,1,6,3900,,,-3,,
895,333,1,257,9,3900,,,-3,,
896,333,1,180,8,3900,,,-3,,
897,333,1,23,12,3900,,,-3,,
898,333,1,474,8,3900,,,-3,,
899,333,1,48,10,3900,,,-3,,
900,333,1,481,1,3900,,,-3,,
901,333,1,440,5,3900,,,-3,,
902,334,1,17,6,3900,,,-3,,
903,334,1,47,6,3900,,,-3,,
904,334,1,173,2,3900,,,-3,,
905,334,1,254,5,3900,,,-3,,
906,335,1,263,9,3900,,,-3,,
907,336,1,202,10,3960,,,-3,,
908,337,1,27,9,3960,,,-3,,
909,338,1,196,12,3960,,,-3,,
910,338,1,172,6,3960,,,-3,,
911,338,1,4,3,3960,,,-3,,
912,338,1,17,2,3960,,,-3,,
913,339,1,23,5,3960,,,-3,,
914,339,1,50,12,3960,,,-3,,
915,339,1,37,10,3960,,,-3,,
916,339,1,0,8,3960,,,-3,,
917,340,1,281,1,4020,,,-3,,
918,341,1,154,4,4020,,,-3,,
919,341,1,10,8,4020,,,-3,,
920,342,1,1,2,4020,,,-3,,
921,343,1,25,6,4020,,,-3,,
922,344,1,2,10,4020,,,-3,,
923,344,1,47,6,4020,,,-3,,
924,344,1,83,4,4020,,,-3,,
925,345,1,46,6,4020,,,-3,,
926,346,1,130,5,4080,,,-3,,
927,347,1,42,6,4080,,,-3,,
928,348,1,24,7,4080,,,-3,,
929,349,1,129,6,4080,,,-3,,
930,349,1,93,5,4080,,,-3,,
931,349,1,5,4,4080,,,-3,,
932,349,1,52,8,4080,,,-3,,
933,349,1,119,3,4080,,,-3,,
934,350,1,28,6,4080,,,-3,,
935,350,1,297,8,4080,,,-3,,
936,351,1,144,7,4080,,,-3,,
937,352,1,279,12,4080,,,-3,,
938,353,1,85,7,4080,,,-3,,
939,353,1,21,6,4080,,,-3,,
940,354,1,0,2,4080,,,-3,,
941,355,1,0,8,4140,,,-3,,
942,355,1,489,2,4140,,,-3,,
943,355,1,244,8,4140,,,-3,,
944,355,1,20,6,4140,,,-3,,
945,356,1,271,2,4140,,,-3,,
946,356,1,136,2,4140,,,-3,,
947,357,1,4,6,4200,,,-3,,
948,358,1,161,10,4200,,,-3,,
949,358,1,0,10,4200,,,-3,,
950,359,1,9,5,4200,,,-3,,
951,359,1,14,10,4200,,,-3,,
952,360,1,37,9,4200,,,-3,,
953,360,1,82,11,4200,,,-3,,
954,361,1,1,6,4200,,,-3,,
955,362,1,43,7,4260,,,-3,,
956,363,1,47,10,4260,,,-3,,
957,364,1,29,3,4260,,,-3,,
958,365,1,29,4,4320,,,-3,,
959,365,1,144,3,4320,,,-3,,
960,366,1,4,7,4320,,,-3,,
961,367,1,415,3,4320,,,-3,,
962,367,1,79,12,4320,,,-3,,
963,367,1,1,1,4320,,,-3,,
964,368,1,24,7,4380,,,-3,,
965,368,1,174,12,4380,,,-3,,
966,369,1,27,6,4380,,,-3,,
967,369,1,9,12,4380,,,-3,,
968,369,1,31,2,4380,,,-3,,
969,370,1,38,6,4380,,,-3,,
970,370,1,153,8,4380,,,-3,,
971,370,1,156,4,4380,,,-3,,
972,370,1,142,3,4380,,,-3,,
973,371,1,12,7,4380,,,-3,,
974,372,1,161,8,4380,,,-3,,
975,373,1,95,8,4380,,,-3,,
976,373,1,368,6,4380,,,-3,,
977,374,1,131,2,4380,,,-3,,
978,374,1,16,2,4380,,,-3,,
979,374,1,90,4,4380,,,-3,,
980,374,1,253,4,4380,,,-3,,
981,375,1,8,1,4440,,,-3,,
982,375,1,36,2,4440,,,-3,,
983,376,1,18,8,4440,,,-3,,
984,377,1,45,4,4440,,,-3,,
985,377,1,406,9,4440,,,-3,,
986,377,1,472,10,4440,,,-3,,
987,378,1,458,10,4500,,,-3,,
988,378,1,182,4,4500,,,-3,,
989,378,1,26,12,4500,,,-3,,
990,378,1,32,8,4500,,,-3,,
991,378,1,119,4,4500,,,-3,,
992,378,1,324,8,4500,,,-3,,
993,379,1,1,12,4500,,,-3,,
994,380,1,34,6,4500,,,-3,,
995,381,1,228,8,4500,,,-3,,
996,381,1,7,2,4500,,,-3,,
997,382,1,22,6,4560,,,-3,,
998,383,1,5,8,4560,,,-3,,
999,384,1,2,8,4560,,,-3,,
1000,384,1,5,10,4560,,,-3,,
1001,384,1,333,9,4560,,,-3,,
1002,385,1,122,4,4560,,,-3,,
1003,386,1,29,2,4560,,,-3,,
1004,387,1,96,10,4620,,,-3,,
1005,387,1,33,5,4620,,,-3,,
1006,387,1,6,4,4620,,,-3,,
1007,387,1,339,10,4620,,,-3,,
1008,387,1,45,12,4620,,,-3,,
1009,387,1,19,9,4620,,,-3,,
1010,388,1,7,6,4620,,,-3,,
1011,389,1,18,7,4620,,,-3,,
1012,389,1,157,2,4620,,,-3,,
1013,389,1,17,3,4620,,,-3,,
1014,390,1,25,8,4620,,,-3,,
1015,391,1,49,5,4620,,,-3,,
1016,392,1,32,5,4620,,,-3,,
1017,393,1,91,6,4620,,,-3,,
1018,393,1,55,3,4620,,,-3,,
1019,394,1,8,5,4680,,,-3,,
1020,394,1,39,2,4680,,,-3,,
1021,394,1,259,5,4680,,,-3,,
1022,394,1,38,6,4680,,,-3,,
1023,394,1,6,2,4680,,,-3,,
1024,394,1,119,6,4680,,,-3,,
1025,395,1,170,4,4680,,,-3,,
1026,395,1,14,8,4680,,,-3,,
1027,395,1,391,7,4680,,,-3,,
1028,396,1,5,12,4680,,,-3,,
1029,396,1,44,4,4680,,,-3,,
1030,397,1,98,10,4680,,,-3,,
1031,398,1,0,9,4680,,,-3,,
1032,399,1,114,6,4680,,,-3,,
1033,399,1,228,1,4680,,,-3,,
1034,399,1,487,3,4680,,,-3,,
1035,399,1,120,9,4680,,,-3,,
1036,400,1,1,9,4680,,,-3,,
1037,400,1,324,4,4680,,,-3,,
1038,400,1,4,6,4680,,,-3,,
1039,400,1,455,6,4680,,,-3,,
1040,400,1,23,8,4680,,,-3,,
1041,401,1,41,8,4680,,,-3,,
1042,401,1,122,4,4680,,,-3,,
1043,401,1,7,10,4680,,,-3,,
1044,401,1,414,6,4680,,,-3,,
1045,401,1,54,7,4680,,,-3,,
1046,401,1,498,8,4680,,,-3,,
1047,401,1,8,12,4680,,,-3,,
1048,401,1,24,4,4680,,,-3,,
1049,402,1,51,6,4740,,,-3,,
1050,402,1,47,5,4740,,,-3,,
1051,403,1,153,9,4740,,,-3,,
1052,404,1,7,6,4740,,,-3,,
1053,405,1,7,8,4740,,,-3,,
1054,406,1,75,2,4800,,,-3,,
1055,407,1,2,2,4800,,,-3,,
1056,407,1,3,8,4800,,,-3,,
1057,407,1,119,8,4800,,,-3,,
1058,408,1,51,9,4800,,,-3,,
1059,409,1,346,7,4800,,,-3,,
1060,409,1,433,8,4800,,,-3,,
1061,410,1,34,2,4800,,,-3,,
1062,411,1,310,4,4860,,,-3,,
1063,412,1,9,6,4860,,,-3,,
1064,412,1,37,2,4860,,,-3,,
1065,412,1,0,4,4860,,,-3,,
1066,412,1,116,5,4860,,,-3,,
1067,413,1,442,10,4860,,,-3,,
1068,414,1,128,8,4860,,,-3,,
1069,415,1,52,6,4860,,,-3,,
1070,416,1,11,6,4860,,,-3,,
1071,416,1,346,9,4860,,,-3,,
1072,416,1,13,2,4860,,,-3,,
1073,416,1,43,8,4860,,,-3,,
1074,417,1,16,4,4920,,,-3,,
1075,418,1,4,9,4920,,,-3,,
1076,418,1,286,6,4920,,,-3,,
1077,419,1,35,11,4920,,,-3,,
1078,420,1,130,10,4920,,,-3,,
1079,420,1,6,5,4920,,,-3,,
1080,421,1,91,12,4980,,,-3,,
1081,422,1,28,10,4980,,,-3,,
1082,422,1,2,6,4980,,,-3,,
1083,423,1,2,8,4980,,,-3,,
1084,423,1,109,6,4980,,,-3,,
1085,424,1,410,4,4980,,,-3,,
1086,424,1,31,4,4980,,,-3,,
1087,424,1,21,8,4980,,,-3,,
1088,425,1,26,8,4980,,,-3,,
1089,425,1,177,8,4980,,,-3,,
1090,426,1,39,6,5040,,,-3,,
1091,427,1,4,9,5040,,,-3,,
1092,427,1,20,8,5040,,,-3,,
1093,427,1,1,4,5040,,,-3,,
1094,427,1,30,7,5040,,,-3,,
1095,428,1,5,5,5100,,,-3,,
1096,429,1,35,9,5100,,,-3,,
1097,430,1,64,8,5100,,,-3,,
1098,431,1,14,4,5100,,,-3,,
1099,432,1,316,4,5100,,,-3,,
1100,432,1,6,1,5100,,,-3,,
1101,432,1,20,8,5100,,,-3,,
1102,432,1,2,8,5100,,,-3,,
1103,433,1,16,7,5160,,,-3,,
1104,433,1,100,1,5160,,,-3,,
1105,434,1,12,4,5160,,,-3,,
1106,435,1,160,11,5160,,,-3,,
1107,436,1,54,10,5220,,,-3,,
1108,436,1,338,2,5220,,,-3,,
1109,436,1,347,6,5220,,,-3,,
1110,436,1,21,8,5220,,,-3,,
1111,436,1,71,10,5220,,,-3,,
1112,437,1,43,4,5220,,,-3,,
1113,437,1,20,12,5220,,,-3,,
1114,437,1,385,9,5220,,,-3,,
1115,438,1,0,10,5220,,,-3,,
1116,439,1,234,10,5280,,,-3,,
1117,439,1,7,2,5280,,,-3,,
1118,439,1,111,8,5280,,,-3,,
1119,439,1,17,6,5280,,,-3,,
1120,439,1,41,5,5280,,,-3,,
1121,439,1,119,6,5280,,,-3,,
1122,440,1,13,10,5280,,,-3,,
1123,441,1,303,1,5280,,,-3,,
1124,442,1,21,10,5280,,,-3,,
1125,443,1,195,11,5280,,,-3,,
1126,443,1,2,10,5280,,,-3,,
1127,443,1,27,10,5280,,,-3,,
1128,444,1,121,9,5280,,,-3,,
1129,444,1,36,10,5280,,,-3,,
1130,444,1,134,6,5280,,,-3,,
1131,444,1,67,10,5280,,,-3,,
1132,444,1,65,7,5280,,,-3,,
1133,444,1,45,5,5280,,,-3,,
1134,444,1,185,8,5280,,,-3,,
1135,445,1,416,8,5280,,,-3,,
1136,446,1,63,7,5340,,,-3,,
1137,446,1,15,9,5340,,,-3,,
1138,447,1,11,12,5340,,,-3,,
1139,448,1,14,5,5340,,,-3,,
1140,448,1,3,3,5340,,,-3,,
1141,448,1,2,3,5340,,,-3,,
1142,448,1,4,12,5340,,,-3,,
1143,449,1,288,5,5340,,,-3,,
1144,449,1,173,9,5340,,,-3,,
1145,450,1,10,8,5340,,,-3,,
1146,451,1,155,4,5340,,,-3,,
1147,451,1,0,4,5340,,,-3,,
1148,451,1,23,12,5340,,,-3,,
1149,452,1,45,9,5340,,,-3,,
1150,452,1,261,8,5340,,,-3,,
1151,452,1,29,6,5340,,,-3,,
1152,452,1,2,3,5340,,,-3,,
1153,453,1,39,6,5400,,,-3,,
1154,454,1,428,4,5400,,,-3,,
1155,455,1,14,8,5400,,,-3,,
1156,455,1,24,6,5400,,,-3,,
1157,456,1,97,10,5400,,,-3,,
1158,456,1,41,4,5400,,,-3,,
1159,457,1,7,5,5400,,,-3,,
1160,458,1,4,8,5460,,,-3,,
1161,458,1,79,3,5460,,,-3,,
1162,459,1,56,12,5460,,,-3,,
1163,460,1,32,10,5460,,,-3,,
1164,460,1,2,6,5460,,,-3,,
1165,460,1,3,7,5460,,,-3,,
1166,461,1,125,4,5460,,,-3,,
1167,462,1,22,8,5460,,,-3,,
1168,462,1,33,5,5460,,,-3,,
1169,463,1,297,2,5460,,,-3,,
1170,463,1,12,8,5460,,,-3,,
1171,464,1,109,9,5460,,,-3,,
1172,464,1,178,8,5460,,,-3,,
1173,465,1,38,8,5520,,,-3,,
1174,466,1,132,6,5520,,,-3,,
1175,467,1,179,4,5580,,,-3,,
1176,467,1,412,8,5580,,,-3,,
1177,468,1,158,9,5580,,,-3,,
1178,469,1,73,4,5580,,,-3,,
1179,470,1,33,5,5580,,,-3,,
1180,470,1,48,4,5580,,,-3,,
1181,470,1,316,5,5580,,,-3,,
1182,471,1,172,4,5580,,,-3,,
1183,471,1,80,6,5580,,,-3,,
1184,472,1,254,7,5580,,,-3,,
1185,473,1,118,5,5640,,,-3,,
1186,474,1,420,4,5640,,,-3,,
1187,475,1,27,6,5640,,,-3,,
1188,476,1,26,4,5640,,,-3,,
1189,477,1,188,11,5640,,,-3,,
1190,477,1,195,2,5640,,,-3,,
1191,478,1,122,6,5700,,,-3,,
1192,479,1,3,8,5700,,,-3,,
1193,480,1,118,3,5700,,,-3,,
1194,480,1,37,12,5700,,,-3,,
1195,480,1,199,3,5700,,,-3,,
1196,480,1,57,5,5700,,,-3,,
1197,481,1,182,2,5700,,,-3,,
1198,481,1,283,6,5700,,,-3,,
1199,481,1,174,8,5700,,,-3,,
1200,481,1,1,3,5700,,,-3,,
1201,482,1,1,1,5760,,,-3,,
1202,482,1,32,4,5760,,,-3,,
1203,482,1,23,3,5760,,,-3,,
1204,482,1,79,7,5760,,,-3,,
1205,482,1,40,7,5760,,,-3,,
1206,483,1,30,4,5760,,,-3,,
1207,484,1,17,10,5760,,,-3,,
1208,485,1,22,7,5820,,,-3,,
1209,486,1,367,7,5820,,,-3,,
1210,486,1,250,9,5820,,,-3,,
1211,487,1,25,5,5820,,,-3,,
1212,488,1,191,6,5820,,,-3,,
1213,489,1,48,8,5820,,,-3,,
1214,489,1,7,10,5820,,,-3,,
1215,489,1,205,8,5820,,,-3,,
1216,490,1,431,3,5880,,,-3,,
1217,491,1,137,4,5880,,,-3,,
1218,492,1,0,2,5880,,,-3,,
1219,492,1,23,8,5880,,,-3,,
1220,492,1,35,10,5880,,,-3,,
1221,493,1,22,5,5880,,,-3,,
1222,493,1,135,4,5880,,,-3,,
1223,493,1,17,10,5880,,,-3,,
1224,493,1,91,4,5880,,,-3,,
1225,493,1,1,11,5880,,,-3,,
1226,494,1,8,5,5880,,,-3,,
1227,495,1,0,3,5880,,,-3,,
1228,495,1,5,10,5880,,,-3,,
1229,496,1,54,4,5880,,,-3,,
1230,497,1,166,8,5880,,,-3,,
1231,498,1,58,7,5880,,,-3,,
1232,498,1,49,7,5880,,,-3,,
1233,499,1,6,6,5940,,,-3,,
1234,500,1,149,7,5940,,,-3,,
1235,501,1,216,2,5940,,,-3,,
1236,501,1,30,10,5940,,,-3,,
1237,501,1,88,4,5940,,,-3,,
1238,501,1,33,5,5940,,,-3,,
1239,501,1,50,6,5940,,,-3,,
1240,502,1,44,7,6000,,,-3,,
1241,502,1,347,9,6000,,,-3,,
1242,503,1,49,9,6000,,,-3,,
1243,503,1,373,1,6000,,,-3,,
1244,504,1,14,11,6000,,,-3,,
1245,505,1,5,4,6000,,,-3,,
1246,505,1,348,10,6000,,,-3,,
1247,506,1,13,6,6000,,,-3,,
1248,506,1,6,8,6000,,,-3,,
1249,506,1,402,10,6000,,,-3,,
1250,506,1,119,4,6000,,,-3,,
1251,506,1,28,6,6000,,,-3,,
1252,507,1,181,8,6000,,,-3,,
1253,507,1,59,10,6000,,,-3,,
1254,508,1,0,10,6000,,,-3,,
1255,509,1,437,4,6000,,,-3,,
1256,510,1,10,6,6000,,,-3,,
1257,511,1,6,6,6000,,,-3,,
1258,511,1,26,2,6000,,,-3,,
1259,512,1,3,8,6060,,,-3,,
1260,512,1,394,12,6060,,,-3,,
1261,513,1,24,11,6060,,,-3,,
1262,514,1,209,7,6060,,,-3,,
1263,514,1,453,4,6060,,,-3,,
1264,514,1,51,6,6060,,,-3,,
1265,515,1,19,5,6060,,,-3,,
1266,515,1,383,6,6060,,,-3,,
1267,515,1,18,6,6060,,,-3,,
1268,516,1,482,8,6120,,,-3,,
1269,516,1,1,10,6120,,,-3,,
1270,517,1,180,10,6120,,,-3,,
1271,517,1,192,10,6120,,,-3,,
1272,517,1,186,4,6120,,,-3,,
1273,518,1,127,5,6120,,,-3,,
1274,519,1,27,10,6120,,,-3,,
1275,519,1,21,1,6120,,,-3,,
1276,519,1,24,8,6120,,,-3,,
1277,520,1,1,8,6120,,,-3,,
1278,520,1,222,8,6120,,,-3,,
1279,520,1,5,8,6120,,,-3,,
1280,520,1,3,4,6120,,,-3,,
1281,520,1,12,6,6120,,,-3,,
1282,521,1,324,5,6120,,,-3,,
1283,521,1,120,5,6120,,,-3,,
1284,521,1,0,2,6120,,,-3,,
1285,521,1,282,4,6120,,,-3,,
1286,522,1,19,4,6120,,,-3,,
1287,522,1,0,8,6120,,,-3,,
1288,522,1,96,6,6120,,,-3,,
1289,522,1,42,8,6120,,,-3,,
1290,523,1,304,12,6240,,,-3,,
1291,524,1,396,4,6240,,,-3,,
1292,525,1,39,4,6240,,,-3,,
1293,525,1,13,7,6240,,,-3,,
1294,525,1,272,5,6240,,,-3,,
1295,526,1,155,6,6240,,,-3,,
1296,527,1,382,6,6300,,,-3,,
1297,527,1,11,5,6300,,,-3,,
1298,527,1,59,4,6300,,,-3,,
1299,527,1,21,7,6300,,,-3,,
1300,527,1,271,4,6300,,,-3,,
1301,528,1,33,11,6300,,,-3,,
1302,528,1,192,10,6300,,,-3,,
1303,528,1,310,3,6300,,,-3,,
1304,529,1,68,8,6300,,,-3,,
1305,529,1,108,6,6300,,,-3,,
1306,529,1,126,11,6300,,,-3,,
1307,530,1,13,7,6300,,,-3,,
1308,530,1,130,2,6300,,,-3,,
1309,531,1,0,12,6300,,,-3,,
1310,532,1,12,6,6300,,,-3,,
1311,532,1,2,4,6300,,,-3,,
1312,532,1,149,4,6300,,,-3,,
1313,533,1,67,4,6300,,,-3,,
1314,533,1,12,8,6300,,,-3,,
1315,533,1,89,7,6300,,,-3,,
1316,533,1,180,4,6300,,,-3,,
1317,533,1,310,2,6300,,,-3,,
1318,534,1,68,10,6300,,,-3,,
1319,534,1,1,9,6300,,,-3,,
1320,535,1,50,8,6360,,,-3,,
1321,536,1,91,2,6360,,,-3,,
1322,536,1,186,7,6360,,,-3,,
1323,537,1,352,1,6360,,,-3,,
1324,538,1,2,2,6360,,,-3,,
1325,538,1,4,8,6360,,,-3,,
1326,539,1,38,8,6360,,,-3,,
1327,540,1,17,3,6360,,,-3,,
1328,540,1,2,1,6360,,,-3,,
1329,541,1,7,5,6360,,,-3,,
1330,541,1,6,9,6360,,,-3,,
1331,541,1,30,7,6360,,,-3,,
1332,541,1,239,7,6360,,,-3,,
1333,542,1,233,6,6360,,,-3,,
1334,542,1,194,4,6360,,,-3,,
1335,543,1,31,7,6420,,,-3,,
1336,544,1,168,7,6480,,,-3,,
1337,544,1,360,12,6480,,,-3,,
1338,545,1,54,5,6480,,,-3,,
1339,545,1,34,9,6480,,,-3,,
1340,546,1,7,10,6480,,,-3,,
1341,547,1,344,1,6480,,,-3,,
1342,547,1,14,4,6480,,,-3,,
1343,547,1,112,12,6480,,,-3,,
1344,547,1,402,9,6480,,,-3,,
1345,548,1,327,3,6480,,,-3,,
1346,549,1,5,5,6480,,,-3,,
1347,550,1,14,8,6480,,,-3,,
1348,550,1,188,8,6480,,,-3,,
1349,551,1,68,3,6480,,,-3,,
1350,552,1,154,8,6480,,,-3,,
1351,553,1,28,10,6540,,,-3,,
1352,554,1,34,8,6540,,,-3,,
1353,555,1,176,9,6540,,,-3,,
1354,556,1,405,5,6540,,,-3,,
1355,557,1,13,8,6540,,,-3,,
1356,558,1,476,6,6540,,,-3,,
1357,559,1,441,6,6540,,,-3,,
1358,559,1,89,3,6540,,,-3,,
1359,560,1,38,9,6540,,,-3,,
