sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
1078,432,1,890,10,5280
1079,432,1,465,6,5280
1080,433,1,462,2,5280
1081,434,1,653,6,5280
1082,435,1,449,10,5280
1083,435,1,488,8,5280
1084,436,1,426,10,5280
1085,437,1,550,6,5340
1086,437,1,479,5,5340
1087,437,1,794,4,5340
1088,438,1,453,6,5340
1089,438,1,786,4,5340
1090,439,1,483,7,5340
1091,440,1,434,10,5340
1092,441,1,508,2,5340
1093,441,1,473,2,5340
1094,441,1,435,6,5340
1095,442,1,387,5,5340
1096,443,1,450,6,5340
1097,444,1,889,9,5400
1098,444,1,806,12,5400
1099,444,1,428,10,5400
1100,444,1,615,6,5400
1101,445,1,485,5,5400
1102,445,1,897,4,5400
1103,445,1,790,4,5400
1104,446,1,967,8,5400
1105,447,1,820,8,5400
1106,448,1,514,6,5400
1107,448,1,563,6,5400
1108,449,1,515,5,5400
1109,450,1,494,2,5400
1110,451,1,458,9,5400
1111,452,1,590,6,5400
1112,452,1,411,4,5400
1113,452,1,488,6,5400
1114,453,1,468,8,5460
1115,453,1,462,2,5460
1116,454,1,413,8,5460
1117,455,1,493,5,5460
1118,456,1,514,4,5460
1119,456,1,545,8,5460
1120,457,1,524,12,5520
1121,458,1,479,11,5520
1122,458,1,483,12,5520
1123,458,1,458,12,5520
1124,458,1,454,4,5520
1125,459,1,524,2,5520
1126,460,1,476,10,5520
1127,460,1,487,10,5520
1128,460,1,475,3,5520
1129,461,1,522,3,5520
1130,461,1,617,11,5520
1131,462,1,920,8,5580
1132,463,1,920,6,5580
1133,464,1,898,8,5580
1134,464,1,620,10,5580
1135,464,1,488,6,5580
1136,465,1,748,9,5640
1137,466,1,508,8,5640
1138,467,1,676,3,5640
1139,468,1,510,10,5640
1140,469,1,842,5,5700
1141,469,1,543,5,5700
1142,470,1,440,4,5700
1143,471,1,23,10,5700
1144,471,1,596,7,5700
1145,471,1,405,5,5700
1146,472,1,511,12,5700
1147,472,1,463,8,5700
1148,472,1,417,5,5700
1149,472,1,495,9,5700
1150,472,1,513,8,5700
1151,473,1,829,6,5700
1152,474,1,517,2,5760
1153,474,1,670,10,5760
1154,474,1,959,4,5760
1155,474,1,307,6,5760
1156,475,1,894,6,5760
1157,475,1,511,6,5760
1158,475,1,361,11,5760
1159,476,1,436,8,5760
1160,477,1,448,10,5760
1161,477,1,758,7,5760
1162,478,1,519,8,5760
1163,479,1,682,5,5760
1164,479,1,806,6,5760
1165,480,1,491,2,5760
1166,480,1,875,6,5760
1167,480,1,646,5,5760
1168,480,1,523,7,5760
1169,480,1,466,9,5760
1170,481,1,661,4,5760
1171,482,1,897,2,5820
1172,483,1,485,8,5820
1173,483,1,453,8,5820
1174,483,1,838,8,5820
1175,484,1,475,8,5820
1176,484,1,507,7,5820
1177,484,1,887,6,5820
1178,484,1,622,5,5820
1179,484,1,497,8,5820
1180,484,1,430,10,5820
1181,485,1,265,2,5820
1182,486,1,485,2,5820
1183,486,1,424,6,5820
1184,487,1,485,6,5880
1185,487,1,941,8,5880
1186,487,1,445,4,5880
1187,488,1,517,8,5880
1188,488,1,434,4,5880
1189,488,1,509,8,5880
1190,488,1,617,10,5880
1191,488,1,484,10,5880
1192,488,1,741,10,5880
1193,488,1,950,10,5880
1194,488,1,190,2,5880
1195,489,1,638,2,5880
1196,490,1,670,10,5880
1197,491,1,459,6,5880
1198,491,1,474,8,5880
1199,492,1,632,4,5880
1200,492,1,299,10,5880
1201,493,1,668,11,5940
1202,494,1,473,7,5940
1203,495,1,576,4,5940
1204,496,1,411,4,5940
1205,496,1,589,4,5940
1206,497,1,500,12,5940
1207,498,1,508,8,5940
1208,499,1,513,4,5940
1209,500,1,732,8,5940
1210,501,1,265,11,6000
1211,502,1,401,9,6060
1212,503,1,919,2,6060
1213,504,1,453,10,6060
1214,504,1,848,8,6060
1215,504,1,437,9,6060
1216,504,1,557,10,6060
1217,504,1,499,1,6060
1218,504,1,456,4,6060
1219,505,1,485,12,6060
1220,506,1,411,9,6060
1221,506,1,449,6,6060
1222,507,1,710,10,6060
1223,508,1,420,2,6060
1224,508,1,966,9,6060
1225,508,1,491,4,6060
1226,508,1,423,6,6060
1227,509,1,547,10,6120
1228,509,1,449,5,6120
1229,509,1,124,8,6120
1230,509,1,518,12,6120
1231,509,1,857,8,6120
1232,510,1,511,6,6120
1233,510,1,517,12,6120
1234,510,1,480,10,6120
1235,510,1,438,4,6120
1236,510,1,514,4,6120
1237,511,1,831,7,6120
1238,511,1,520,4,6120
1239,512,1,501,10,6120
1240,513,1,449,7,6120
1241,513,1,479,10,6120
1242,514,1,914,10,6120
1243,515,1,585,11,6120
1244,515,1,488,8,6120
1245,515,1,473,10,6120
1246,515,1,591,4,6120
1247,516,1,504,7,6120
1248,516,1,522,6,6120
1249,516,1,634,10,6120
1250,517,1,439,4,6120
1251,517,1,633,4,6120
1252,517,1,468,11,6120
1253,518,1,428,9,6180
1254,519,1,490,6,6180
1255,520,1,538,4,6180
1256,520,1,732,8,6180
1257,520,1,474,3,6180
1258,520,1,513,4,6180
1259,520,1,938,5,6180
1260,520,1,901,6,6180
1261,521,1,592,6,6180
1262,521,1,474,8,6180
1263,521,1,812,8,6180
1264,521,1,428,11,6180
1265,522,1,487,4,6180
1266,522,1,216,11,6180
1267,522,1,492,10,6180
1268,522,1,442,4,6180
1269,522,1,153,6,6180
1270,523,1,460,9,6240
1271,524,1,960,6,6240
1272,525,1,762,8,6240
1273,525,1,774,2,6240
1274,526,1,487,10,6300
1275,526,1,495,6,6300
1276,527,1,401,8,6300
1277,528,1,430,9,6300
1278,529,1,470,9,6300
1279,530,1,403,4,6360
1280,530,1,426,7,6360
1281,530,1,499,2,6360
1282,531,1,584,4,6360
1283,532,1,761,8,6360
1284,532,1,860,2,6360
1285,533,1,912,7,6360
1286,534,1,691,3,6360
1287,534,1,430,4,6360
1288,535,1,884,7,6360
1289,535,1,665,10,6360
1290,536,1,406,10,6420
1291,537,1,392,1,6420
1292,537,1,511,6,6420
1293,538,1,491,6,6420
1294,538,1,619,3,6420
1295,538,1,423,9,6420
1296,539,1,523,10,6420
1297,540,1,422,4,6480
1298,540,1,403,3,6480
1299,541,1,353,9,6480
1300,541,1,661,8,6480
1301,542,1,501,6,6480
1302,542,1,444,9,6480
1303,542,1,492,9,6480
1304,542,1,732,7,6480
1305,543,1,822,6,6540
1306,543,1,462,6,6540
1307,544,1,440,2,6540
1308,544,1,320,4,6540
1309,544,1,501,12,6540
1310,544,1,484,6,6540
1311,544,1,411,8,6540
1312,545,1,464,9,6540
1313,545,1,885,11,6540
1314,545,1,429,10,6540
1315,545,1,756,7,6540
1316,545,1,956,7,6540
1317,545,1,886,2,6540
1318,546,1,417,10,6540
1319,547,1,508,12,6540
1320,547,1,902,5,6540
1321,548,1,486,11,6540
1322,548,1,518,5,6540
1323,548,1,427,4,6540
1324,549,1,507,3,6600
1325,550,1,709,1,6600
1326,551,1,476,2,6600
1327,551,1,299,12,6600
1328,552,1,448,7,6600
1329,552,1,440,6,6600
1330,553,1,800,8,6660
1331,553,1,545,5,6660
1332,554,1,441,5,6660
1333,555,1,420,6,6660
1334,556,1,330,7,6660
1335,557,1,488,4,6660
1336,557,1,451,11,6660
1337,558,1,476,9,6660
1338,559,1,515,3,6720
1339,559,1,521,10,6720
1340,560,1,518,2,6720
1341,560,1,910,6,6720
1342,561,1,879,3,6780
1343,561,1,618,6,6780
1344,561,1,816,10,6780
1345,561,1,469,10,6780
1346,562,1,914,11,6780
1347,562,1,809,9,6780
1348,562,1,469,4,6780
1349,563,1,559,2,6780
1350,564,1,464,6,6840
1351,565,1,517,11,6840
1352,565,1,507,6,6840
1353,565,1,797,8,6840
1354,566,1,437,8,6840
1355,566,1,420,4,6840
1356,567,1,397,8,6840
1357,567,1,496,8,6840
1358,567,1,500,8,6840
1359,567,1,407,9,6840
1360,567,1,757,8,6840
1361,567,1,738,4,6840
1362,568,1,872,5,6840
1363,568,1,520,4,6840
1364,568,1,790,2,6840
1365,569,1,441,6,6840
1366,570,1,464,3,6900
1367,570,1,459,6,6900
1368,571,1,425,9,6900
1369,572,1,603,1,6900
1370,573,1,418,10,6900
1371,574,1,470,4,6960
1372,575,1,455,9,6960
1373,575,1,361,2,6960
1374,576,1,605,2,6960
1375,576,1,433,5,6960
1376,576,1,524,5,6960
1377,576,1,414,6,6960
1378,576,1,675,2,6960
1379,576,1,620,7,6960
1380,576,1,583,6,6960
1381,577,1,471,4,6960
1382,577,1,806,6,6960
1383,577,1,920,6,6960
1384,577,1,852,9,6960
1385,578,1,485,6,6960
1386,579,1,438,7,6960
1387,580,1,451,3,6960
1388,580,1,454,11,6960
1389,581,1,455,4,6960
1390,582,1,502,8,6960
1391,583,1,401,4,6960
1392,583,1,912,10,6960
1393,583,1,488,12,6960
1394,583,1,23,4,6960
1395,584,1,467,11,6960
1396,584,1,520,7,6960
1397,585,1,687,6,6960
1398,586,1,968,6,6960
1399,586,1,404,12,6960
1400,587,1,416,5,6960
1401,588,1,369,12,6960
1402,588,1,943,6,6960
1403,588,1,470,2,6960
1404,588,1,282,8,6960
1405,588,1,578,7,6960
1406,589,1,474,3,6960
1407,590,1,418,8,7020
1408,591,1,490,6,7020
1409,592,1,428,12,7020
1410,593,1,409,8,7020
1411,594,1,485,10,7020
1412,594,1,425,8,7020
1413,595,1,32,9,7020
1414,595,1,89,7,7020
1415,595,1,474,5,7020
1416,596,1,457,10,7020
1417,596,1,654,1,7020
1418,597,1,962,8,7020
1419,597,1,471,9,7020
1420,597,1,480,10,7020
1421,597,1,517,6,7020
1422,597,1,463,4,7020
1423,597,1,953,3,7020
1424,597,1,412,3,7020
1425,598,1,441,11,7020
1426,599,1,441,4,7020
1427,599,1,443,2,7020
1428,600,1,179,5,7080
1429,601,1,665,6,7080
1430,601,1,432,10,7080
1431,601,1,434,6,7080
1432,601,1,442,8,7080
1433,602,1,587,8,7080
1434,602,1,908,4,7080
1435,603,1,480,5,7080
1436,604,1,701,5,7140
1437,604,1,434,1,7140
1438,604,1,73,3,7140
1439,605,1,411,6,7200
1440,605,1,719,12,7200
1441,605,1,496,9,7200
1442,606,1,615,11,7200
1443,607,1,447,8,7200
1444,607,1,445,6,7200
1445,608,1,275,4,7200
1446,608,1,487,6,7200
1447,608,1,467,5,7200
1448,609,1,486,4,7200
1449,610,1,674,9,7200
1450,611,1,468,8,7260
1451,611,1,477,8,7260
1452,611,1,920,8,7260
1453,611,1,744,5,7260
1454,611,1,104,4,7260
1455,612,1,505,6,7260
1456,612,1,435,2,7260
1457,613,1,468,2,7260
1458,614,1,403,9,7260
1459,615,1,433,6,7320
1460,615,1,432,9,7320
1461,616,1,474,10,7320
1462,616,1,478,3,7320
1463,616,1,939,8,7320
1464,616,1,727,4,7320
1465,616,1,514,9,7320
1466,616,1,495,5,7320
1467,616,1,435,1,7320
1468,616,1,506,12,7320
1469,616,1,459,10,7320
1470,617,1,521,4,7320
1471,617,1,537,6,7320
1472,617,1,466,7,7320
1473,617,1,518,5,7320
1474,618,1,521,4,7320
1475,619,1,866,8,7320
1476,620,1,567,8,7380
1477,620,1,441,3,7380
1478,621,1,486,8,7380
1479,621,1,973,4,7380
1480,622,1,512,2,7380
1481,622,1,962,6,7380
1482,623,1,405,10,7380
1483,624,1,482,4,7380
1484,624,1,797,10,7380
1485,625,1,467,12,7440
1486,625,1,703,3,7440
1487,626,1,430,2,7440
1488,627,1,813,9,7440
1489,627,1,516,5,7440
1490,627,1,457,8,7440
1491,628,1,896,6,7440
1492,628,1,504,6,7440
1493,628,1,420,6,7440
1494,628,1,473,7,7440
1495,628,1,514,9,7440
1496,629,1,884,12,7500
1497,629,1,484,6,7500
1498,629,1,478,10,7500
1499,630,1,502,2,7500
1500,630,1,429,11,7500
1501,631,1,195,10,7500
1502,632,1,722,7,7500
1503,632,1,408,10,7500
1504,633,1,267,6,7500
1505,634,1,467,7,7560
1506,634,1,818,8,7560
1507,635,1,685,6,7560
1508,635,1,657,7,7560
1509,636,1,897,4,7620
1510,636,1,881,10,7620
1511,636,1,513,8,7620
1512,637,1,503,8,7620
1513,638,1,598,6,7620
1514,638,1,462,6,7620
1515,638,1,423,9,7620
1516,638,1,415,6,7620
1517,638,1,540,3,7620
1518,639,1,469,6,7620
1519,640,1,417,12,7680
1520,640,1,517,3,7680
1521,640,1,421,2,7680
1522,640,1,629,2,7680
1523,641,1,482,6,7680
1524,641,1,921,2,7680
1525,641,1,951,8,7680
1526,642,1,410,2,7680
1527,643,1,502,8,7680
1528,643,1,519,12,7680
1529,644,1,461,5,7680
1530,644,1,460,6,7680
1531,644,1,861,2,7680
1532,644,1,791,6,7680
1533,645,1,434,3,7680
1534,646,1,956,6,7740
1535,647,1,707,10,7740
1536,648,1,471,6,7740
1537,648,1,509,2,7740
1538,649,1,420,7,7740
1539,649,1,925,11,7740
1540,649,1,438,11,7740
1541,650,1,484,8,7800
1542,651,1,156,2,7800
1543,652,1,437,2,7800
1544,652,1,956,4,7800
1545,653,1,443,8,7800
1546,653,1,504,4,7800
1547,653,1,861,4,7800
1548,653,1,478,4,7800
1549,654,1,585,6,7800
1550,654,1,857,7,7800
1551,655,1,498,6,7800
1552,656,1,953,10,7800
1553,656,1,484,7,7800
1554,656,1,446,10,7800
1555,656,1,402,6,7800
1556,656,1,520,5,7800
1557,657,1,543,8,7860
1558,658,1,497,8,7860
1559,658,1,490,12,7860
1560,658,1,474,7,7860
1561,658,1,895,3,7860
1562,658,1,461,5,7860
1563,658,1,480,6,7860
1564,659,1,520,6,7860
1565,659,1,505,5,7860
1566,660,1,395,12,7920
1567,661,1,549,8,7920
1568,662,1,302,4,7920
1569,663,1,473,2,7920
1570,663,1,744,10,7920
1571,664,1,937,4,7920
1572,665,1,835,7,7920
1573,665,1,432,9,7920
1574,666,1,491,6,7920
1575,666,1,723,5,7920
1576,666,1,438,7,7920
1577,667,1,509,3,7920
1578,668,1,406,6,7980
1579,668,1,613,10,7980
1580,669,1,535,7,7980
1581,670,1,516,6,7980
1582,671,1,466,10,7980
1583,672,1,750,5,8040
1584,673,1,537,10,8040
1585,674,1,445,2,8100
1586,675,1,402,4,8100
1587,675,1,950,5,8100
1588,676,1,574,8,8100
1589,676,1,965,10,8100
1590,676,1,513,4,8100
1591,676,1,504,12,8100
1592,677,1,489,4,8100
1593,678,1,683,6,8160
1594,678,1,565,7,8160
1595,679,1,483,2,8160
1596,679,1,665,8,8160
1597,680,1,497,3,8220
1598,681,1,461,2,8220
1599,682,1,512,8,8220
1600,682,1,455,5,8220
1601,682,1,498,7,8220
1602,682,1,479,5,8220
1603,683,1,458,5,8220
1604,683,1,429,10,8220
1605,683,1,490,9,8220
1606,683,1,420,6,8220
1607,684,1,514,10,8220
1608,684,1,307,7,8220
1609,684,1,485,11,8220
1610,684,1,484,8,8220
1611,685,1,510,6,8340
1612,685,1,449,2,8340
1613,686,1,447,6,8340
1614,687,1,471,10,8340
1615,688,1,561,3,8340
1616,688,1,731,2,8340
1617,689,1,884,2,8340
1618,689,1,969,5,8340
1619,689,1,516,4,8340
1620,689,1,431,7,8340
1621,689,1,446,6,8340
1622,690,1,877,3,8340
1623,691,1,446,10,8400
1624,692,1,484,7,8400
1625,693,1,716,9,8400
1626,693,1,473,9,8400
1627,693,1,436,6,8400
1628,694,1,605,4,8400
1629,695,1,520,7,8400
1630,696,1,417,12,8460
1631,696,1,476,8,8460
1632,697,1,456,4,8460
1633,698,1,605,4,8460
1634,698,1,543,9,8460
1635,698,1,485,10,8460
1636,699,1,583,8,8460
1637,700,1,291,2,8460
1638,701,1,678,8,8520
1639,702,1,545,6,8520
1640,702,1,411,10,8520
1641,703,1,482,6,8520
1642,704,1,753,6,8520
1643,704,1,475,10,8520
1644,704,1,458,8,8520
1645,704,1,438,3,8520
1646,705,1,511,8,8520
1647,706,1,781,11,8520
1648,707,1,690,6,8520
1649,708,1,443,8,8520
1650,708,1,797,6,8520
1651,708,1,429,10,8520
1652,709,1,708,6,8580
1653,710,1,692,5,8580
1654,710,1,515,8,8580
1655,710,1,504,4,8580
1656,710,1,443,4,8580
1657,711,1,500,2,8580
1658,712,1,604,4,8580
1659,713,1,710,10,8580
1660,714,1,877,6,8580
1661,715,1,777,6,8640
1662,716,1,459,8,8640
1663,716,1,496,11,8640
1664,717,1,749,9,8640
1665,718,1,465,9,8640
1666,718,1,615,6,8640
1667,718,1,881,8,8640
1668,719,1,892,11,8640
1669,720,1,440,4,8640
1670,720,1,492,9,8640
1671,721,1,497,2,8640
1672,722,1,495,4,8700
1673,722,1,442,6,8700
1674,723,1,440,6,8700
1675,724,1,476,7,8700
1676,725,1,522,9,8700
1677,725,1,406,5,8700
1678,726,1,425,6,8700
1679,726,1,753,8,8700
1680,727,1,478,11,8760
1681,727,1,451,8,8760
1682,728,1,752,3,8760
1683,728,1,430,3,8760
1684,728,1,698,2,8760
1685,728,1,515,7,8760
1686,728,1,584,4,8760
1687,728,1,965,6,8760
1688,729,1,873,5,8760
1689,729,1,444,9,8760
1690,730,1,434,4,8760
1691,730,1,478,10,8760
1692,730,1,150,8,8760
1693,730,1,646,4,8760
1694,731,1,942,10,8760
1695,732,1,442,6,8820
1696,732,1,467,9,8820
1697,732,1,490,10,8820
1698,732,1,686,2,8820
1699,732,1,888,8,8820
1700,732,1,905,11,8820
1701,733,1,268,7,8820
1702,733,1,872,8,8820
1703,734,1,404,6,8820
1704,734,1,838,3,8820
1705,735,1,436,7,8820
1706,735,1,748,10,8820
1707,735,1,815,5,8820
1708,736,1,512,5,8820
1709,737,1,499,4,8820
1710,738,1,610,7,8820
1711,738,1,405,10,8820
1712,739,1,766,1,8820
1713,740,1,503,7,8880
1714,741,1,454,9,8880
1715,742,1,428,4,8880
1716,742,1,700,5,8880
1717,743,1,403,4,8880
1718,743,1,939,10,8880
1719,744,1,711,7,8940
1720,745,1,434,10,8940
1721,746,1,72,3,8940
1722,747,1,587,11,8940
1723,747,1,541,4,8940
1724,748,1,473,10,8940
1725,748,1,853,9,8940
1726,749,1,403,10,8940
1727,749,1,495,8,8940
1728,750,1,446,11,9000
1729,751,1,424,10,9000
1730,752,1,458,1,9000
1731,752,1,511,2,9000
1732,753,1,507,5,9000
1733,754,1,291,6,9000
1734,755,1,461,4,9060
1735,756,1,510,8,9060
1736,756,1,45,6,9060
1737,756,1,893,9,9060
1738,756,1,39,2,9060
1739,756,1,501,2,9060
1740,757,1,898,4,9060
1741,758,1,482,3,9060
1742,758,1,816,10,9060
1743,759,1,524,5,9120
1744,760,1,436,8,9120
1745,760,1,612,2,9120
1746,761,1,453,3,9120
1747,761,1,429,6,9120
1748,761,1,481,7,9120
1749,761,1,523,8,9120
1750,761,1,438,12,9120
1751,762,1,414,10,9120
1752,763,1,504,5,9180
1753,763,1,956,6,9180
1754,764,1,401,5,9180
1755,764,1,423,6,9180
1756,764,1,453,7,9180
1757,764,1,503,8,9180
1758,764,1,410,5,9180
1759,765,1,477,7,9180
1760,766,1,693,3,9180
1761,767,1,421,6,9180
1762,768,1,447,5,9180
1763,768,1,473,3,9180
1764,769,1,339,1,9180
1765,769,1,478,7,9180
1766,770,1,444,1,9240
1767,770,1,632,4,9240
1768,771,1,831,8,9240
1769,772,1,736,6,9240
1770,772,1,499,8,9240
1771,772,1,483,8,9240
1772,773,1,480,6,9300
1773,774,1,447,5,9300
1774,775,1,749,4,9300
1775,776,1,428,5,9300
1776,777,1,426,4,9300
1777,778,1,477,5,9360
1778,778,1,629,6,9360
1779,778,1,492,9,9360
1780,779,1,891,7,9360
1781,779,1,491,4,9360
1782,779,1,721,6,9360
1783,780,1,405,2,9360
1784,780,1,479,4,9360
1785,780,1,451,8,9360
1786,781,1,438,9,9360
1787,782,1,523,6,9360
1788,783,1,682,11,9420
1789,783,1,490,1,9420
1790,784,1,798,8,9420
1791,784,1,429,5,9420
1792,784,1,402,4,9420
1793,785,1,505,5,9420
1794,785,1,468,1,9420
1795,785,1,183,8,9420
1796,785,1,845,8,9420
1797,786,1,472,5,9420
1798,787,1,454,6,9480
1799,787,1,885,6,9480
1800,787,1,474,2,9480
1801,787,1,846,8,9480
1802,788,1,493,4,9480
1803,789,1,496,6,9480
1804,790,1,483,7,9480
1805,791,1,641,8,9540
1806,792,1,495,6,9540
1807,793,1,462,9,9540
1808,793,1,912,4,9540
1809,793,1,602,8,9540
1810,793,1,443,4,9540
1811,793,1,503,2,9540
1812,794,1,78,10,9540
1813,794,1,468,8,9540
1814,795,1,473,4,9540
1815,795,1,475,3,9540
1816,796,1,974,3,9540
1817,796,1,129,4,9540
1818,797,1,567,2,9600
1819,797,1,516,4,9600
1820,797,1,642,6,9600
1821,797,1,486,8,9600
1822,797,1,366,8,9600
1823,797,1,517,4,9600
1824,797,1,509,12,9600
1825,798,1,869,5,9600
1826,799,1,509,9,9600
1827,800,1,455,4,9600
1828,800,1,44,2,9600
1829,801,1,489,9,9660
1830,802,1,405,6,9660
1831,802,1,762,11,9660
1832,802,1,467,8,9660
1833,803,1,407,10,9720
1834,804,1,469,6,9720
1835,805,1,693,12,9720
1836,805,1,504,10,9720
1837,806,1,461,6,9720
1838,806,1,441,7,9720
1839,807,1,480,8,9720
1840,807,1,508,3,9720
1841,808,1,67,2,9720
1842,808,1,423,6,9720
1843,809,1,478,9,9720
1844,809,1,487,2,9720
1845,809,1,500,6,9720
1846,810,1,482,2,9720
1847,811,1,493,2,9720
1848,812,1,755,4,9720
1849,813,1,504,4,9720
1850,814,1,453,9,9720
1851,814,1,874,6,9720
1852,814,1,422,2,9720
1853,814,1,504,12,9720
1854,814,1,948,6,9720
1855,814,1,495,7,9720
1856,815,1,485,2,9780
1857,816,1,491,10,9780
1858,817,1,475,8,9840
1859,817,1,449,2,9840
1860,818,1,324,4,9840
1861,819,1,489,4,9840
1862,820,1,758,5,9840
1863,820,1,540,12,9840
1864,820,1,738,6,9840
1865,821,1,438,4,9840
1866,821,1,769,1,9840
1867,822,1,498,8,9900
1868,822,1,880,2,9900
1869,822,1,458,12,9900
1870,822,1,435,7,9900
1871,823,1,559,9,9900
1872,824,1,739,8,9900
1873,825,1,406,9,9960
1874,825,1,455,9,9960
1875,826,1,448,2,9960
1876,826,1,489,6,9960
1877,826,1,418,6,9960
1878,827,1,938,2,9960
1879,828,1,400,12,9960
1880,829,1,439,4,9960
1881,829,1,423,10,9960
1882,830,1,548,9,9960
1883,830,1,581,8,9960
1884,831,1,458,6,9960
1885,832,1,514,10,10020
1886,833,1,416,4,10020
1887,833,1,438,6,10020
1888,834,1,498,6,10020
1889,834,1,476,6,10020
1890,834,1,403,11,10020
1891,835,1,583,5,10020
1892,835,1,517,4,10020
1893,836,1,490,6,10020
1894,836,1,441,7,10020
1895,836,1,518,8,10020
1896,837,1,764,10,10020
1897,837,1,481,11,10020
1898,838,1,491,7,10020
1899,839,1,793,3,10080
1900,839,1,929,6,10080
1901,839,1,763,8,10080
1902,840,1,443,3,10080
1903,841,1,730,3,10080
1904,842,1,409,2,10080
1905,843,1,472,8,10140
1906,843,1,405,4,10140
1907,844,1,83,2,10140
1908,845,1,151,2,10140
1909,846,1,244,7,10140
1910,846,1,490,4,10140
1911,847,1,480,3,10140
1912,848,1,830,11,10140
1913,849,1,304,6,10140
1914,850,1,701,10,10140
1915,851,1,445,2,10140
1916,852,1,738,8,10200
1917,852,1,452,6,10200
1918,852,1,498,10,10200
1919,853,1,204,5,10200
1920,853,1,445,7,10200
1921,853,1,439,3,10200
1922,853,1,404,10,10200
1923,854,1,438,4,10200
1924,854,1,424,1,10200
1925,855,1,517,9,10200
1926,855,1,505,7,10200
1927,855,1,866,6,10200
1928,856,1,661,8,10260
1929,857,1,408,6,10260
1930,857,1,476,8,10260
1931,858,1,958,11,10260
1932,859,1,411,5,10260
1933,860,1,470,7,10260
1934,861,1,490,6,10260
1935,862,1,886,7,10320
1936,862,1,26,1,10320
1937,862,1,484,2,10320
1938,863,1,842,2,10320
1939,863,1,422,4,10320
1940,863,1,425,12,10320
1941,863,1,487,4,10320
1942,864,1,487,3,10320
1943,865,1,471,4,10320
1944,865,1,459,8,10320
1945,866,1,879,8,10320
1946,867,1,452,8,10320
1947,868,1,494,8,10320
1948,869,1,755,6,10320
1949,870,1,463,7,10380
1950,870,1,418,7,10380
1951,871,1,410,6,10380
1952,871,1,467,4,10380
1953,872,1,925,2,10380
1954,872,1,820,12,10380
1955,872,1,516,5,10380
1956,873,1,371,6,10380
1957,873,1,964,4,10380
1958,874,1,421,2,10380
1959,875,1,488,7,10380
1960,875,1,472,6,10380
1961,876,1,436,9,10440
1962,877,1,473,8,10440
1963,877,1,507,8,10440
1964,878,1,425,8,10440
1965,878,1,852,6,10440
1966,878,1,823,8,10440
1967,878,1,468,6,10440
1968,879,1,443,2,10440
1969,880,1,432,6,10440
1970,881,1,663,4,10440
1971,881,1,477,8,10440
1972,881,1,904,6,10440
1973,882,1,825,6,10440
1974,883,1,498,6,10440
1975,884,1,728,3,10440
1976,885,1,501,9,10500
1977,886,1,608,5,10500
1978,887,1,414,4,10500
1979,888,1,521,10,10560
1980,888,1,790,12,10560
1981,889,1,412,9,10560
1982,889,1,506,4,10560
1983,889,1,545,2,10560
1984,889,1,482,3,10560
1985,889,1,938,7,10560
1986,890,1,461,8,10560
1987,890,1,716,8,10560
1988,891,1,514,5,10620
1989,892,1,403,8,10620
1990,892,1,325,3,10620
1991,893,1,544,9,10680
1992,893,1,460,8,10680
1993,893,1,459,8,10680
1994,894,1,27,11,10680
1995,894,1,507,2,10680
1996,895,1,476,4,10680
1997,895,1,452,6,10680
1998,895,1,446,5,10680
1999,895,1,516,9,10680
2000,895,1,480,3,10680
2001,895,1,899,4,10680
2002,895,1,632,8,10680
2003,895,1,511,2,10680
2004,895,1,890,8,10680
2005,895,1,468,12,10680
2006,896,1,448,10,10680
2007,896,1,692,6,10680
2008,897,1,428,3,10680
2009,898,1,525,8,10740
2010,898,1,472,8,10740
2011,898,1,510,4,10740
2012,899,1,955,10,10740
2013,900,1,440,12,10740
2014,900,1,645,6,10740
2015,900,1,876,5,10740
2016,900,1,477,4,10740
2017,901,1,518,10,10740
2018,902,1,511,6,10740
2019,903,1,447,6,10740
2020,903,1,446,9,10740
2021,903,1,506,7,10740
2022,904,1,807,2,10740
2023,905,1,428,4,10740
2024,906,1,448,7,10800
2025,906,1,434,12,10800
2026,907,1,521,10,10800
2027,908,1,411,10,10800
2028,908,1,800,12,10800
2029,908,1,419,9,10800
2030,909,1,464,6,10860
2031,910,1,446,3,10860
2032,910,1,553,4,10860
2033,910,1,429,1,10860
2034,910,1,439,6,10860
2035,910,1,523,12,10860
2036,910,1,494,2,10860
2037,911,1,872,5,10860
2038,911,1,364,6,10860
2039,911,1,459,7,10860
2040,911,1,461,8,10860
2041,912,1,463,10,10860
2042,912,1,974,5,10860
2043,912,1,477,3,10860
2044,912,1,502,6,10860
2045,912,1,791,6,10860
2046,913,1,850,8,10920
2047,913,1,539,3,10920
2048,914,1,840,8,10920
2049,915,1,717,10,10920
2050,915,1,493,2,10920
2051,915,1,520,5,10920
2052,916,1,808,5,10980
2053,917,1,772,6,10980
2054,918,1,425,10,10980
2055,918,1,483,8,10980
2056,919,1,506,6,11040
2057,920,1,937,8,11040
2058,921,1,504,8,11040
2059,922,1,418,6,11040
2060,923,1,713,5,11040
2061,923,1,930,8,11040
2062,924,1,755,3,11100
2063,925,1,453,8,11100
2064,925,1,479,12,11100
2065,926,1,493,8,11100
2066,927,1,426,4,11160
2067,927,1,573,10,11160
2068,927,1,820,6,11160
2069,928,1,401,11,11160
2070,928,1,283,4,11160
2071,928,1,960,4,11160
2072,928,1,414,10,11160
2073,929,1,789,6,11160
2074,930,1,542,5,11160
