item_code,avg_affinity,max_affinity,total_demand
11051011001,5.5727625e-08,1.7273245e-05,11
11051012001,2.7863814e-08,1.7273245e-05,11
11051013001,7.291031e-07,6.909298e-05,46
11051016001,4.6439697e-09,1.7273245e-05,2
11051018001,3.482977e-08,1.7273245e-05,2
11051019001,1.02167306e-07,3.454649e-05,24
11051022001,1.48607e-07,5.1819734e-05,18
11051023001,9.520136e-08,1.7273245e-05,9
11051025001,2.809601e-07,5.1819734e-05,34
11051027001,4.1795722e-08,1.7273245e-05,4
11051030001,1.6253894e-08,1.7273245e-05,1
11051031001,3.9473736e-08,1.7273245e-05,3
11051032001,1.393191e-08,1.7273245e-05,2
11051037001,1.1609925e-08,1.7273245e-05,17
11051039001,4.8761674e-08,1.7273245e-05,2
11051044001,2.97214e-07,5.1819734e-05,31
11051049001,7.198152e-08,1.7273245e-05,14
11051056001,4.1795722e-08,1.7273245e-05,2
11051057001,4.6439697e-09,1.7273245e-05,2
11051899001,1.1609925e-08,1.7273245e-05,1
11051999001,7.198152e-08,1.7273245e-05,6
11061001001,9.984532e-08,3.454649e-05,7
11061001002,8.82354e-08,3.454649e-05,6
11061002001,1.927247e-07,3.454649e-05,12
11061003001,1.3699707e-07,3.454649e-05,8
11061005001,6.965953e-08,1.7273245e-05,3
11061008001,1.2770913e-07,3.454649e-05,10
11061009001,5.5727625e-08,1.7273245e-05,9
11061011001,2.4613033e-07,5.1819734e-05,19
11061015001,1.13777226e-07,1.7273245e-05,6
11061016001,9.752334e-08,3.454649e-05,7
11061023001,5.131585e-07,8.636623e-05,36
11061024001,1.393191e-08,1.7273245e-05,2
11061027001,6.9659545e-09,1.7273245e-05,1
11061028001,1.13777226e-07,3.454649e-05,6
11061030001,1.5557295e-07,3.454649e-05,17
11061031001,1.4164105e-07,3.454649e-05,7
11061032001,1.3235311e-07,3.454649e-05,15
11061033001,1.8575879e-08,1.7273245e-05,2
11061035001,1.8808073e-07,3.454649e-05,11
11061049001,3.482977e-08,1.7273245e-05,16
11061050001,1.8575879e-08,1.7273245e-05,2
11061051001,3.9473736e-08,1.7273245e-05,3
11061052001,9.520136e-08,1.7273245e-05,6
11061053001,1.9736866e-07,3.454649e-05,18
11061054001,1.3931906e-07,3.454649e-05,8
11061054002,7.43035e-08,1.7273245e-05,4
11061055001,1.184212e-07,1.7273245e-05,4
11061055002,1.8575879e-08,3.454649e-05,4
11061068001,1.328175e-06,0.0001554592,105
11061070001,4.4814297e-07,5.1819734e-05,37
11061071001,2.4241597e-06,0.0001554592,154
11062002001,6.9659545e-09,1.7273245e-05,1
11062006001,1.13777226e-07,3.454649e-05,12
11062008001,1.393191e-08,1.7273245e-05,1
11062011001,9.287939e-09,1.7273245e-05,3
11062013001,4.2027915e-07,6.909298e-05,18
11062015001,2.0897859e-07,3.454649e-05,27
11062017001,1.8575879e-08,1.7273245e-05,1
11062019001,3.4133168e-07,5.1819734e-05,19
11062023001,1.5789493e-07,3.454649e-05,21
11062025001,3.529416e-07,3.454649e-05,38
11062026001,2.0433461e-07,3.454649e-05,23
11070001001,1.0472149e-06,0.00022455219,268
11070002001,2.3916436e-07,3.454649e-05,21
11070003001,3.3204375e-07,8.636623e-05,48
11070004001,8.4984623e-07,0.00025909868,702
11070005001,1.1609925e-08,1.7273245e-05,1
11070006001,0.0,0.0,4
11070007001,6.199698e-07,0.00025909868,685
11070011001,3.4133168e-07,8.636623e-05,50
11070012001,2.3219847e-08,1.7273245e-05,15
11070013001,8.591342e-08,3.454649e-05,18
11070014001,2.1594454e-07,5.1819734e-05,18
11070015001,1.1609922e-07,3.454649e-05,36
11070016001,2.1594454e-07,5.1819734e-05,23
11070018001,1.2538715e-07,1.7273245e-05,8
11070019001,2.3219848e-09,1.7273245e-05,6
11070022001,3.9473736e-08,1.7273245e-05,4
11070024001,4.4582097e-07,6.909298e-05,59
11070027001,2.5541832e-08,1.7273245e-05,5
11070029001,3.5990757e-07,5.1819734e-05,47
11070030001,7.662548e-08,1.7273245e-05,6
11070034001,1.6253894e-08,1.7273245e-05,1
11070037001,1.8575879e-08,1.7273245e-05,2
11070040001,2.3219848e-09,1.7273245e-05,6
11070042001,2.3219848e-09,1.7273245e-05,6
11070045001,3.9009336e-07,0.00010363947,67
11070046001,6.9659545e-09,1.7273245e-05,6
11070050001,1.1145524e-07,1.7273245e-05,28
11070051001,1.393191e-08,1.7273245e-05,2
11070054001,2.0897863e-08,1.7273245e-05,1
11070062001,1.6253894e-08,1.7273245e-05,3
11070063001,1.1609925e-08,1.7273245e-05,3
11071001001,3.4597565e-07,6.909298e-05,65
11071002001,1.3003111e-07,3.454649e-05,11
11071004001,2.6935018e-07,6.909298e-05,33
11071005001,1.04489295e-07,3.454649e-05,90
11071008001,1.4396304e-07,3.454649e-05,58
11071009001,1.9040272e-07,8.636623e-05,48
11071011001,2.3219847e-08,1.7273245e-05,1
11071012001,4.643969e-08,3.454649e-05,2
11071013001,4.643969e-08,1.7273245e-05,3
11071014001,9.2879375e-08,1.7273245e-05,12
11071016001,4.1795722e-08,1.7273245e-05,3
11071018001,1.2074318e-07,3.454649e-05,18
11071021001,1.2770913e-07,1.7273245e-05,10
11071030001,7.662548e-08,3.454649e-05,5
11071032001,1.5789493e-07,3.454649e-05,9
11071033001,1.9969065e-07,3.454649e-05,21
11071034001,2.786381e-07,3.454649e-05,28
11071035001,6.965953e-08,3.454649e-05,10
11071898001,6.4318965e-07,8.636623e-05,104
11071899001,8.591342e-08,1.7273245e-05,3
11071902001,3.5990757e-07,6.909298e-05,41
11071909001,1.1609925e-08,1.7273245e-05,1
11071911001,4.4117705e-08,1.7273245e-05,3
11071912001,1.8575879e-08,1.7273245e-05,1
11071916001,3.993813e-07,5.1819734e-05,45
11072001001,5.503103e-07,0.00010363947,125
11072003001,5.804961e-08,1.7273245e-05,2
11072004001,9.287939e-09,1.7273245e-05,2
11072005001,4.4117705e-08,1.7273245e-05,5
11072008001,5.804961e-08,1.7273245e-05,15
11072010001,4.643969e-08,1.7273245e-05,14
11072011001,8.591342e-08,3.454649e-05,16
11072012002,3.552636e-07,6.909298e-05,41
11072013001,1.1609925e-08,1.7273245e-05,1
11072017001,6.965953e-08,1.7273245e-05,4
11072019001,1.6253894e-08,1.7273245e-05,1
11072030001,9.0557386e-08,1.7273245e-05,8
11072033001,1.1609925e-08,1.7273245e-05,2
11072034001,2.1130057e-07,3.454649e-05,15
11072036001,1.2074318e-07,3.454649e-05,18
11072897001,7.8947465e-08,3.454649e-05,16
11072902001,9.287939e-09,1.7273245e-05,16
11072903001,1.3931906e-07,5.1819734e-05,9
11072905001,3.482977e-08,1.7273245e-05,5
11072906001,1.1609925e-08,1.7273245e-05,1
11073001001,1.6253894e-08,1.7273245e-05,1
11073002001,4.643969e-08,1.7273245e-05,6
11073002002,2.5541832e-08,1.7273245e-05,1
11073006001,2.786381e-07,5.1819734e-05,35
11073009001,1.48607e-07,3.454649e-05,34
11073012001,1.2538715e-07,3.454649e-05,8
11073025001,2.832821e-07,3.454649e-05,12
11073032001,1.6253894e-08,1.7273245e-05,2
11073039001,5.5727625e-08,1.7273245e-05,2
11073898001,4.6439697e-09,1.7273245e-05,1
11073899001,1.1609925e-08,1.7273245e-05,2
11073900001,5.108366e-08,1.7273245e-05,4
11073901001,2.7863814e-08,1.7273245e-05,2
11073902001,5.665642e-07,5.1819734e-05,69
11073902002,2.3452041e-07,3.454649e-05,37
11073905001,3.7151754e-08,1.7273245e-05,3
11073907001,2.3916436e-07,3.454649e-05,29
11074001001,4.643969e-08,1.7273245e-05,2
11074003001,7.732208e-07,0.00025909868,97
11074004001,2.3219848e-09,1.7273245e-05,1
11074005001,1.1145525e-07,8.636623e-05,37
11074007001,1.5092898e-07,8.636623e-05,16
11074009001,6.9659545e-09,1.7273245e-05,1
11074010001,2.7863814e-08,1.7273245e-05,3
11074012001,2.3219847e-08,1.7273245e-05,2
11074014001,8.591342e-08,1.7273245e-05,4
11074015001,8.2662643e-07,0.00027637192,104
11074015002,1.2863793e-06,0.00027637192,161
11074016001,6.501556e-08,1.7273245e-05,6
11074018001,1.044893e-07,0.000120912715,20
11074019001,5.804961e-08,1.7273245e-05,6
11074020001,1.3235312e-07,0.000120912715,27
11074021001,2.5541832e-08,1.7273245e-05,7
11074022001,1.1609925e-08,3.454649e-05,9
11074027001,6.7337545e-08,1.7273245e-05,4
11074031001,1.2306516e-07,3.454649e-05,18
11074033001,5.5727625e-08,3.454649e-05,7
11074040001,9.287939e-09,1.7273245e-05,2
11074041001,4.8761674e-08,1.7273245e-05,2
11074043001,1.8575879e-08,1.7273245e-05,1
11074045002,4.6439697e-09,1.7273245e-05,1
11074046001,1.1145524e-07,5.1819734e-05,7
11074047001,7.198152e-08,1.7273245e-05,4
11074048001,2.9257004e-07,5.1819734e-05,41
11074052001,1.393191e-08,1.7273245e-05,1
11074059001,7.8947465e-08,3.454649e-05,11
11074059002,9.0557386e-08,1.7273245e-05,2
11074060002,6.9659545e-09,1.7273245e-05,6
11074060003,6.9659545e-09,1.7273245e-05,6
11074060004,1.393191e-08,1.7273245e-05,9
11074060005,5.5727625e-08,1.7273245e-05,10
11075001001,1.16099216e-07,1.7273245e-05,22
11075002001,3.2507785e-08,1.7273245e-05,6
11075003001,1.3235311e-07,3.454649e-05,34
11075004001,8.1269455e-08,3.454649e-05,21
11075006001,2.7863814e-08,1.7273245e-05,1
11075012001,4.1795722e-08,1.7273245e-05,1
11075013001,2.3452041e-07,3.454649e-05,25
11075039001,9.287939e-09,1.7273245e-05,1
11076004001,0.0,0.0,12
11076883001,3.2507785e-08,1.7273245e-05,4
11076886001,4.4117705e-08,1.7273245e-05,2
11076890001,1.6253894e-08,1.7273245e-05,4
11076892001,1.8575879e-08,1.7273245e-05,7
11076896001,8.359144e-08,1.7273245e-05,8
11076926001,1.1609925e-08,1.7273245e-05,5
11076928001,3.01858e-08,1.7273245e-05,6
11076938001,5.108366e-08,1.7273245e-05,6
11100001001,6.385457e-07,8.636623e-05,361
11100003001,1.3467509e-07,5.1819734e-05,19
11100004001,2.7863814e-08,1.7273245e-05,4
11100005001,2.2291049e-07,5.1819734e-05,40
11100007001,1.6253894e-08,1.7273245e-05,26
11100008001,1.0495369e-06,0.000120912715,119
11100010001,2.0433461e-07,3.454649e-05,25
11100011001,4.6671883e-07,8.636623e-05,41
11100012001,1.9969065e-07,5.1819734e-05,15
11100014001,1.4164105e-07,5.1819734e-05,31
11100015001,3.529416e-07,6.909298e-05,20
11100016001,5.108366e-08,5.1819734e-05,10
11100017001,3.691955e-07,5.1819734e-05,26
11100018001,4.1331322e-07,6.909298e-05,30
11100019001,2.530963e-07,6.909298e-05,20
11100021001,1.648609e-07,3.454649e-05,7
11100103001,5.108366e-08,1.7273245e-05,13
11100107001,9.520136e-08,3.454649e-05,10
11100108001,1.5557295e-07,3.454649e-05,13
11100110001,2.0897863e-08,1.7273245e-05,3
11100111001,1.8575879e-08,1.7273245e-05,1
11100112001,1.8575875e-07,5.1819734e-05,29
11101002001,2.5541832e-08,1.7273245e-05,2
11101009001,0.0,0.0,6
11101013001,6.9659545e-09,1.7273245e-05,1
11101014001,7.291031e-07,0.00013818596,228
11101015001,2.5541832e-08,1.7273245e-05,5
11101018001,1.6253894e-08,1.7273245e-05,1
11101021001,5.804961e-08,3.454649e-05,10
11101023001,1.3003111e-07,3.454649e-05,10
11101028001,7.244591e-07,0.00017273246,196
11101029001,3.1811186e-07,0.00017273246,103
11101034001,4.1795722e-08,1.7273245e-05,7
11101034002,2.5541832e-08,3.454649e-05,4
11101036001,4.0402526e-07,5.1819734e-05,59
11101038001,1.648609e-07,3.454649e-05,58
11101039001,3.0185797e-07,3.454649e-05,31
11101044001,6.7337545e-08,1.7273245e-05,10
11101055001,6.524776e-07,0.00010363947,130
11102002001,1.5905592e-06,0.00010363947,159
11102003001,1.8575875e-07,3.454649e-05,23
11102004001,1.9504668e-07,3.454649e-05,11
11102007001,2.205885e-07,3.454649e-05,12
11102009001,9.636235e-07,8.636623e-05,113
11102010001,9.287939e-09,1.7273245e-05,3
11102012001,4.8761674e-08,1.7273245e-05,7
11102013001,6.269358e-08,3.454649e-05,6
11102014001,4.1795722e-08,1.7273245e-05,2
11102017001,7.198152e-08,1.7273245e-05,10
11102023001,5.5727625e-08,1.7273245e-05,3
11102043001,5.5727625e-08,1.7273245e-05,3
11103001001,6.03716e-08,3.454649e-05,19
11103001002,7.662548e-08,3.454649e-05,10
11103002001,1.8575879e-08,1.7273245e-05,2
11103005001,1.8111477e-07,5.1819734e-05,40
11103007001,8.080505e-07,0.0001554592,157
11103008001,4.643969e-08,3.454649e-05,7
11103011001,1.393191e-08,1.7273245e-05,1
11103011003,9.287939e-09,1.7273245e-05,1
11103011004,9.287939e-09,1.7273245e-05,1
11103014001,3.134679e-07,5.1819734e-05,23
11103015001,1.2329737e-06,0.0005872903,208
11103018001,2.507743e-07,3.454649e-05,41
11103018002,1.3931906e-07,3.454649e-05,16
11103019001,1.2794134e-06,0.00010363947,446
11103021001,3.390134e-06,0.0003454649,732
11103022001,2.6354683e-06,0.0006909298,584
11103023001,2.4613033e-07,8.636623e-05,43
11103027001,2.670282e-07,5.1819734e-05,39
11103029001,0.0,0.0,1
11103031001,1.9969065e-07,1.7273245e-05,20
11103032003,9.287939e-09,1.7273245e-05,4
11103035001,4.1795718e-07,5.1819734e-05,50
11103039001,1.6253894e-08,1.7273245e-05,2
11103040001,2.7863814e-08,1.7273245e-05,3
11103043001,1.2770914e-07,8.636623e-05,10
11103044001,3.01858e-08,1.7273245e-05,1
11103045001,3.9473736e-08,1.7273245e-05,3
11103046001,3.7848343e-07,0.0001554592,56
11103046002,2.97214e-07,8.636623e-05,43
11103047001,1.1145525e-07,5.1819734e-05,26
11103048001,2.3219848e-09,1.7273245e-05,1
11103049001,5.3405643e-08,1.7273245e-05,4
11103050001,1.5789493e-06,0.00063911005,424
11103051001,5.781741e-07,0.00029364516,137
11103052001,9.0557386e-08,3.454649e-05,12
11103054001,2.809601e-07,3.454649e-05,41
11103054002,2.0665661e-07,3.454649e-05,20
11103054003,6.501556e-08,3.454649e-05,7
11103058001,3.854494e-07,5.1819734e-05,86
11103062001,1.16099216e-07,3.454649e-05,15
11103063001,3.01858e-08,1.7273245e-05,2
11103065001,1.8575879e-08,1.7273245e-05,3
11103067001,1.6253891e-07,3.454649e-05,18
11103068001,7.43035e-08,3.454649e-05,12
11103069001,2.5077432e-07,0.0001554592,39
11103070001,1.7438102e-06,0.0005872903,373
11103071001,1.393191e-08,1.7273245e-05,2
11103073001,2.0897863e-08,1.7273245e-05,2
11103074001,1.5325097e-07,1.7273245e-05,22
11103076001,3.831274e-07,0.0001554592,75
11103077001,8.359144e-08,1.7273245e-05,8
11103078001,8.359144e-08,1.7273245e-05,6
11103079001,2.7863814e-08,1.7273245e-05,3
11103079002,2.3219847e-08,1.7273245e-05,1
11103080001,2.6470622e-07,8.636623e-05,54
11103082001,4.6439697e-09,1.7273245e-05,1
11103083001,1.5557295e-07,8.636623e-05,35
11103084001,1.5789493e-07,3.454649e-05,27
11103085001,4.4117705e-08,3.454649e-05,9
11103086002,1.6253894e-08,1.7273245e-05,7
11103088001,1.8575875e-07,5.1819734e-05,32
11103089004,3.9473736e-08,1.7273245e-05,5
11103090001,2.3405669e-06,0.0006909298,547
11103091001,2.3219847e-08,1.7273245e-05,3
11103092001,2.0897863e-08,1.7273245e-05,7
11103094001,5.8746207e-07,0.00013818596,270
11103095001,3.4365368e-07,6.909298e-05,135
11103096001,5.619202e-07,0.00029364516,136
11103098001,5.572762e-07,0.00029364516,137
11103099001,6.9659545e-09,1.7273245e-05,3
11103100001,6.269358e-08,1.7273245e-05,10
11103102001,9.520136e-08,5.1819734e-05,7
11103102002,7.662548e-08,1.7273245e-05,12
11103105001,3.2507785e-08,1.7273245e-05,12
11103106001,2.4845232e-07,5.1819734e-05,47
11103108001,2.5541832e-08,1.7273245e-05,8
11103110001,3.9473736e-08,1.7273245e-05,1
11103111001,2.9257004e-07,5.1819734e-05,24
11103112001,7.8947465e-08,3.454649e-05,14
11103113001,5.5727625e-08,1.7273245e-05,6
11103114001,5.549543e-07,0.0003109184,85
11103115001,1.02167306e-07,1.7273245e-05,11
11103116001,4.6904083e-07,0.00024182543,42
11103118001,1.0913327e-07,5.1819734e-05,12
11103123001,6.9659545e-09,1.7273245e-05,1
11103127001,1.6253894e-08,1.7273245e-05,2
11103128001,1.393191e-08,1.7273245e-05,8
11103130001,5.108366e-08,1.7273245e-05,5
11103130002,3.2507785e-08,1.7273245e-05,12
11103132001,1.9736866e-07,5.1819734e-05,16
11103133001,4.5278694e-07,3.454649e-05,60
11103134001,9.148618e-07,0.00017273246,195
11103135001,2.7399415e-07,0.000120912715,69
11103136001,3.8034575e-06,0.0005354706,948
11103137001,8.753881e-07,0.0005354706,483
11103139002,1.1609925e-08,1.7273245e-05,1
11103142001,3.01858e-08,1.7273245e-05,1
11103147001,6.03716e-08,1.7273245e-05,5
11103148001,3.01858e-08,1.7273245e-05,3
11103152001,9.520136e-08,3.454649e-05,12
11103153001,3.9473736e-08,1.7273245e-05,8
11103155001,5.804961e-08,1.7273245e-05,2
11103156001,2.368424e-07,1.7273245e-05,33
11103157001,1.3467509e-07,1.7273245e-05,6
11103158001,1.1145524e-07,3.454649e-05,60
11103164001,1.2770914e-07,6.909298e-05,16
11103176001,4.3885504e-07,6.909298e-05,105
11103179001,2.1594454e-07,3.454649e-05,20
11103182001,9.287939e-09,1.7273245e-05,4
11103183001,1.6253894e-08,1.7273245e-05,1
11103187001,0.0,0.0,6
11103188001,4.4117705e-08,1.7273245e-05,4
11103188002,3.01858e-08,1.7273245e-05,3
11103190001,6.501556e-08,1.7273245e-05,5
11103191001,4.643969e-08,1.7273245e-05,4
11103193001,9.520136e-08,1.7273245e-05,3
11103195001,9.5201365e-08,0.000120912715,25
11103196001,6.7337545e-08,1.7273245e-05,13
11103199001,5.804961e-08,1.7273245e-05,5
11103200001,8.591342e-08,3.454649e-05,12
11103201001,4.6439695e-08,3.454649e-05,4
11103203001,3.01858e-08,1.7273245e-05,3
11103206001,2.5541832e-08,1.7273245e-05,2
11103211001,1.04489295e-07,3.454649e-05,6
11103212001,1.1609925e-08,1.7273245e-05,1
11103220001,2.4845232e-07,8.636623e-05,60
11103224001,9.2879375e-08,3.454649e-05,15
11103229001,1.393191e-08,1.7273245e-05,1
11103233001,1.3235311e-07,5.1819734e-05,6
11103237001,1.9969065e-07,3.454649e-05,34
11103238001,6.9659545e-09,1.7273245e-05,1
11103241001,1.393191e-08,1.7273245e-05,1
11103244001,1.2074318e-07,1.7273245e-05,7
11103244002,1.48607e-07,3.454649e-05,10
11103244003,7.43035e-08,1.7273245e-05,6
11103246001,1.8343675e-07,8.636623e-05,9
11103247001,4.6439695e-08,3.454649e-05,3
11103248001,2.5541832e-08,1.7273245e-05,2
11103249001,1.1609925e-08,1.7273245e-05,3
11103252001,1.48607e-07,3.454649e-05,9
11103253001,9.520136e-08,1.7273245e-05,9
11103254001,2.6935018e-07,8.636623e-05,19
11103256001,2.3219847e-08,1.7273245e-05,3
11103262001,1.2074318e-07,3.454649e-05,13
11103265001,8.359144e-08,3.454649e-05,15
11103267001,9.055739e-08,3.454649e-05,12
11103270001,2.3916436e-07,5.1819734e-05,43
11103270002,2.1826652e-07,6.909298e-05,44
11103270003,2.368424e-07,6.909298e-05,37
11103272001,1.8111477e-07,3.454649e-05,22
11103274001,4.6439697e-09,1.7273245e-05,1
11103279001,1.3235311e-07,3.454649e-05,23
11103280001,1.764708e-07,5.1819734e-05,13
11103281001,2.5541832e-08,1.7273245e-05,4
11103282001,5.804961e-08,1.7273245e-05,7
11103283001,7.43035e-08,3.454649e-05,8
11103283002,4.643969e-08,3.454649e-05,10
11103284001,2.1826652e-07,6.909298e-05,22
11103289001,3.854494e-07,0.000120912715,47
11103290001,1.6253894e-08,1.7273245e-05,1
11103291001,1.3931906e-07,3.454649e-05,16
11103293001,5.804961e-08,1.7273245e-05,5
11103296001,9.287939e-09,1.7273245e-05,1
11103297001,6.9659545e-09,1.7273245e-05,1
11103298001,8.359144e-08,1.7273245e-05,15
11103299001,1.1609925e-08,1.7273245e-05,8
11103301001,6.9659545e-09,1.7273245e-05,2
11103301002,1.8575879e-08,1.7273245e-05,3
11103303001,6.269358e-08,3.454649e-05,31
11103304001,1.02167306e-07,3.454649e-05,8
11103312001,2.5541832e-08,1.7273245e-05,1
11103313001,2.5541832e-08,1.7273245e-05,5
11103314001,5.108366e-08,1.7273245e-05,18
11103317001,5.526323e-07,0.000120912715,174
11103321001,1.2770913e-07,3.454649e-05,3
11103321002,1.0681128e-07,1.7273245e-05,7
11103322001,1.02167306e-07,3.454649e-05,11
11103323001,3.9473736e-08,1.7273245e-05,4
11103331001,9.287939e-09,1.7273245e-05,2
11103334001,6.9659545e-09,1.7273245e-05,1
11103336001,3.9473736e-08,3.454649e-05,6
11103346001,4.3885504e-07,0.000120912715,32
11103347001,4.6439697e-09,1.7273245e-05,1
11103350001,3.2507785e-08,1.7273245e-05,2
11103354001,2.3219847e-08,1.7273245e-05,9
11103361001,4.6439697e-09,1.7273245e-05,5
11103365001,2.0897863e-08,3.454649e-05,6
11103369001,4.597529e-07,6.909298e-05,55
11103370001,6.269358e-08,3.454649e-05,11
11103371001,6.9659545e-09,1.7273245e-05,1
11103375001,1.1052646e-06,0.00046637762,196
11103377001,4.1795722e-08,1.7273245e-05,3
11103380001,1.8575879e-08,1.7273245e-05,2
11103387001,6.03716e-08,1.7273245e-05,4
11103388001,1.6253894e-08,1.7273245e-05,2
11103884001,5.804961e-08,1.7273245e-05,7
11103884002,3.482977e-08,1.7273245e-05,3
11103884003,4.8761674e-08,1.7273245e-05,5
11104001001,1.2306516e-07,3.454649e-05,9
11104005001,3.1578986e-07,3.454649e-05,21
11104005002,4.3188908e-07,3.454649e-05,32
11104006001,2.9257004e-07,3.454649e-05,24
11104013001,1.2770913e-07,3.454649e-05,15
11110005001,4.1795722e-08,1.7273245e-05,7
11110006001,5.94428e-07,0.00022455219,110
11110007001,9.543355e-07,0.00027637192,193
11110008001,9.566575e-07,0.00027637192,184
11110012001,1.1609925e-08,1.7273245e-05,1
11110013001,1.1145524e-07,3.454649e-05,27
11110014001,8.82354e-08,1.7273245e-05,4
11110014002,1.1145524e-07,3.454649e-05,13
11110016001,7.198152e-08,1.7273245e-05,5
11110018001,2.530963e-07,0.000120912715,22
11110020001,6.9659545e-09,1.7273245e-05,1
11110022001,6.7337545e-08,1.7273245e-05,4
11110026001,5.5727625e-08,1.7273245e-05,5
11110028001,2.6006222e-07,6.909298e-05,11
11110029001,3.4829765e-07,0.000120912715,23
11110031001,2.3219847e-08,1.7273245e-05,8
11110031002,1.393191e-08,1.7273245e-05,4
11110032001,2.3219848e-09,1.7273245e-05,4
11110033001,1.6253894e-08,1.7273245e-05,4
11110045001,4.4117705e-08,1.7273245e-05,4
11110050001,4.1795722e-08,1.7273245e-05,4
11110053001,6.9659545e-09,1.7273245e-05,2
11110056001,8.359144e-08,1.7273245e-05,6
11110060001,4.272451e-07,0.00020727894,86
11110060002,2.97214e-07,0.00020727894,59
11110063001,1.393191e-08,1.7273245e-05,1
11110065001,8.591342e-08,1.7273245e-05,14
11110066001,1.6718288e-07,5.1819734e-05,28
11110075001,1.6253894e-08,1.7273245e-05,1
11110077003,2.2755445e-07,3.454649e-05,44
11110078001,7.662548e-08,5.1819734e-05,13
11110078002,6.965953e-08,5.1819734e-05,8
11110078003,1.5557295e-07,5.1819734e-05,22
11110078004,2.2291049e-07,5.1819734e-05,20
11110078005,1.764708e-07,3.454649e-05,13
11110079001,1.5557295e-07,3.454649e-05,13
11110079003,3.7151754e-08,1.7273245e-05,4
11110079004,5.3405643e-08,3.454649e-05,7
11110079005,8.591342e-08,3.454649e-05,7
11110082001,1.9504668e-07,8.636623e-05,31
11110083001,1.4164105e-07,5.1819734e-05,15
11110084001,7.43035e-08,3.454649e-05,8
11110085001,6.7801943e-07,0.00010363947,105
11110086001,1.0913326e-07,3.454649e-05,11
11110087001,7.662548e-08,1.7273245e-05,6
11110087002,1.6950486e-07,1.7273245e-05,10
11110088001,7.198152e-08,1.7273245e-05,6
11110088002,1.4628502e-07,3.454649e-05,12
11110089001,4.574309e-07,0.00010363947,48
11110090001,2.832821e-07,8.636623e-05,37
11110091001,1.2074318e-07,3.454649e-05,24
11110092001,9.520136e-08,3.454649e-05,11
11110093001,3.7383947e-07,5.1819734e-05,47
11110094001,2.0897859e-07,3.454649e-05,16
11110095001,3.7383947e-07,8.636623e-05,35
11110100001,0.0,0.0,2
11110101001,0.0,0.0,2
11110999001,7.198152e-08,1.7273245e-05,8
11111003001,2.3219843e-07,3.454649e-05,28
11111004001,2.0433461e-07,3.454649e-05,61
11111005001,2.530963e-07,8.636623e-05,60
11111007001,2.786381e-07,8.636623e-05,34
11111008001,6.7337545e-08,3.454649e-05,13
11111009001,1.5092898e-07,3.454649e-05,13
11111010001,3.5990757e-07,8.636623e-05,38
11111011001,1.4442743e-06,0.00010363947,159
11111012001,2.0897859e-07,8.636623e-05,21
11111013001,5.92106e-07,5.1819734e-05,56
11111014001,2.530963e-07,8.636623e-05,28
11111015001,4.2956708e-07,6.909298e-05,35
11111017001,2.1315832e-06,0.00024182543,353
11111019001,6.315797e-07,0.0001900057,73
11111020001,2.4380836e-07,5.1819734e-05,23
11111021001,1.0982986e-06,0.00010363947,149
11111022001,3.297218e-07,6.909298e-05,40
11111023001,3.01858e-08,1.7273245e-05,3
11111025001,5.6888615e-07,0.00010363947,73
11111030001,2.2523247e-07,5.1819734e-05,22
11111033001,1.0495369e-06,0.00024182543,197
11111037001,1.04489295e-07,3.454649e-05,9
11111050001,3.3436575e-07,0.00010363947,74
11112001001,5.108366e-08,1.7273245e-05,4
11112002001,3.9473736e-08,1.7273245e-05,2
11112004001,9.984532e-08,3.454649e-05,8
11112005001,1.1609925e-08,1.7273245e-05,1
11112007001,3.9473736e-08,1.7273245e-05,24
11112008001,1.393191e-08,1.7273245e-05,1
11112015001,2.3219848e-09,1.7273245e-05,1
11112017001,2.0897863e-08,1.7273245e-05,1
11112021001,4.8761674e-08,3.454649e-05,7
11112038001,2.7863814e-08,1.7273245e-05,2
11112040001,2.6006222e-07,3.454649e-05,43
12000003001,1.3699707e-07,3.454649e-05,6
12000005001,5.3405643e-08,1.7273245e-05,3
12000007001,5.5727625e-08,1.7273245e-05,2
12000011001,4.5046494e-07,5.1819734e-05,28
12000013001,1.6253894e-08,1.7273245e-05,2
12000016001,3.7383947e-07,5.1819734e-05,23
12000018001,5.3405643e-08,1.7273245e-05,4
12000019001,8.591342e-08,3.454649e-05,8
12000020001,1.6253894e-08,1.7273245e-05,1
12000022001,2.3219848e-09,1.7273245e-05,1
12000026001,1.7182684e-07,5.1819734e-05,12
12000028001,1.3235311e-07,3.454649e-05,10
12000032001,3.9473736e-08,1.7273245e-05,2
12000035001,9.2879375e-08,3.454649e-05,5
12000036001,3.7151754e-08,1.7273245e-05,3
12000039001,3.947374e-08,3.454649e-05,7
12000041001,1.02167306e-07,5.1819734e-05,9
12000042001,5.3405643e-08,1.7273245e-05,3
12000044001,3.01858e-08,1.7273245e-05,1
12000045001,3.273998e-07,6.909298e-05,21
12000047001,3.482977e-08,1.7273245e-05,4
12000048001,4.6439695e-08,3.454649e-05,4
12000049001,1.5092898e-07,3.454649e-05,17
12000050001,1.184212e-07,1.7273245e-05,9
12000051001,4.8761674e-08,3.454649e-05,21
12000053001,1.393191e-08,1.7273245e-05,1
12000054001,1.1609925e-08,1.7273245e-05,1
12000057001,1.2074318e-07,5.1819734e-05,7
12000058001,1.2306516e-07,1.7273245e-05,9
