pod_id,slot_idx,slot_type,item_code,cluster,orientation,qty_boxes_assigned,qty_items_assigned,box_weight,weight_assigned,pod_weight_after,vol_util_slot,max_boxes_in_slot
38,3,1,10020040001,3,1,1,30,6.866,6.866,32.066,0.31616129032258067,2
38,4,1,11103314001,3,0,1,12,6.602,6.602,38.668000000000006,0.47974193548387095,1
38,5,1,14102223001,3,0,1,48,2.02,2.02,40.68800000000001,0.24567741935483872,2
38,0,0,11103054003,3,0,1,6,13.3,13.3,53.988000000000014,0.6747906976744186,1
38,1,0,11102014001,3,1,1,20,10.39,10.39,64.37800000000001,0.439046511627907,1
38,2,0,41401068001,3,1,1,1,0.8,0.8,65.17800000000001,0.30134883720930233,2
37,3,1,10000006001,3,0,1,12,4.69,4.69,21.82,0.21806451612903227,2
37,4,1,12106113001,3,1,1,72,2.04,2.04,23.86,0.5156129032258064,1
37,5,1,12000080001,3,0,1,12,8.6,8.6,32.46,0.5852903225806452,1
37,0,0,11023012001,3,0,1,12,5.82,5.82,38.28,0.35916279069767443,1
37,1,0,12005015010,3,0,1,12,2.5,2.5,40.78,0.38065116279069766,1
37,2,0,10052033001,3,0,1,12,12.35,12.35,53.13,0.48446511627906974,1
36,3,1,14360087001,3,0,1,6,3.7,3.7,12.11,0.4118709677419355,1
36,4,1,11074012001,3,0,1,12,7.46,7.46,19.57,0.6038709677419355,1
36,5,1,12010243001,3,1,1,24,15.78,15.78,35.35,0.936,1
36,0,0,14210061001,3,1,1,12,1.74,1.74,37.09,0.28569767441860466,1
36,1,0,12327086001,3,1,1,12,4.188,4.188,41.278000000000006,0.41004651162790695,1
36,2,0,35302040001,3,0,1,12,11.59,11.59,52.86800000000001,0.4744186046511628,1
35,3,1,14832931001,3,0,1,24,4.87,4.87,35.47,0.23741935483870968,3
35,4,1,11074041001,3,0,1,12,5.26,5.26,40.73,0.4807741935483871,1
35,5,1,14710006001,3,1,1,6,1.148,1.148,41.878,0.5736774193548387,1
35,0,0,12003072001,3,0,1,9,5.84,5.84,47.718,0.27013953488372094,1
35,1,0,12000183001,3,1,1,12,7.5,7.5,55.218,0.31646511627906976,2
35,2,0,14222006001,3,0,1,12,3.302,3.302,58.52,0.26120930232558137,3
34,3,1,14508022001,3,0,1,12,3.57,3.57,52.57,0.7862903225806451,1
34,4,1,12010085001,3,0,1,14,3.65,3.65,56.22,0.35096774193548386,1
34,5,1,12011999001,3,0,1,12,7.41,7.41,63.629999999999995,0.44129032258064516,1
34,0,0,12002037001,3,0,1,6,7.0,7.0,70.63,0.305953488372093,1
34,1,0,14244074001,3,1,1,12,5.58,5.58,76.21,0.45069767441860464,1
34,2,0,14822906001,3,0,1,12,6.206,6.206,82.416,0.19646511627906976,3
67,16,4,31707086001,3,3,1,36,2.8,2.8,2.8,0.10130232558139535,5
67,14,3,11010015002,3,3,1,6,13.5,13.5,16.3,0.4015503875968992,2
67,15,3,14831005001,3,1,1,48,7.78,7.78,24.080000000000002,0.2055813953488372,2
67,3,1,11050142001,3,0,1,12,6.75,6.75,30.830000000000002,0.46519354838709676,1
67,4,1,35751018001,3,0,1,12,11.0,11.0,41.83,0.6387096774193548,1
67,5,1,12000425001,3,0,1,12,8.6,8.6,50.43,0.4584516129032258,1
67,0,0,12005093010,3,1,1,12,3.19,3.19,53.62,0.37488372093023253,1
67,1,0,11021074001,3,0,1,6,4.35,4.35,57.97,0.43646511627906975,1
67,2,0,11040058001,3,0,1,12,11.72,11.72,69.69,0.43953488372093025,1
68,16,4,12011482001,3,3,1,12,10.68,10.68,10.68,0.1714186046511628,4
68,14,3,12010124001,3,0,1,12,5.9,5.9,16.58,0.20511627906976745,4
68,15,3,11020010001,3,3,1,12,7.39,7.39,23.97,0.29767441860465116,2
68,3,1,11041029001,3,0,1,12,1.54,1.54,25.509999999999998,0.34383870967741936,1
68,4,1,12001119001,3,0,1,12,5.9,5.9,31.409999999999997,0.47335483870967743,1
68,5,1,12102022001,3,0,1,48,7.46,7.46,38.87,0.6129032258064516,1
68,0,0,31707041001,3,1,1,24,1.53,1.53,40.4,0.5193023255813953,1
68,1,0,11021028001,3,0,1,12,7.41,7.41,47.81,0.45544186046511625,1
68,2,0,10041055001,3,0,1,6,5.41,5.41,53.22,0.35423255813953486,1
69,16,4,11030007001,3,3,1,12,6.148,6.148,6.148,0.12018604651162791,7
69,14,3,11110033001,3,3,1,8,12.91,12.91,19.058,0.3192558139534884,2
69,15,3,14310037001,3,4,1,12,6.5,6.5,25.558,0.3056124031007752,2
69,3,1,12103053001,3,0,1,48,2.5,2.5,28.058,0.567741935483871,1
69,4,1,12105046001,3,0,1,12,7.2,7.2,35.258,0.46741935483870967,1
69,5,1,12003123001,3,0,1,12,4.394,4.394,39.652,0.4529032258064516,1
69,0,0,12012984001,3,0,1,24,6.088,6.088,45.74,0.3106279069767442,2
69,1,0,12102113001,3,1,1,10,3.306,3.306,49.046,0.2988837209302326,1
69,2,0,10014044001,3,1,1,30,6.2,6.2,55.246,0.24865116279069768,2
70,16,4,12002026001,3,3,1,12,7.27,7.27,7.27,0.1215968992248062,5
70,14,3,11041023001,3,3,1,12,1.54,1.54,8.809999999999999,0.16525581395348837,3
70,15,3,10013011001,3,3,1,18,5.0,5.0,13.809999999999999,0.10964341085271317,4
70,3,1,14341019001,3,0,1,24,12.434,12.434,26.244,0.507258064516129,1
70,4,1,10052009001,3,0,1,12,11.5,11.5,37.744,0.6967741935483871,1
70,5,1,14241078001,3,1,1,10,1.5,1.5,39.244,0.4461935483870968,1
70,0,0,11102017001,3,1,1,20,16.07,16.07,55.314,0.49023255813953487,1
70,1,0,35751021001,3,1,1,12,11.076,11.076,66.39,0.5626046511627907,1
70,2,0,31421022001,3,1,1,24,3.54,3.54,69.93,0.40330232558139534,1
71,16,4,10022908001,3,2,1,24,9.32,9.32,9.32,0.11386046511627906,7
71,14,3,11110045001,3,3,1,8,12.91,12.91,22.23,0.3192558139534884,2
71,15,3,10041005001,3,5,1,6,6.41,6.41,28.64,0.224031007751938,3
71,3,1,12121062001,3,0,1,12,1.332,1.332,29.972,0.45183870967741935,1
71,4,1,12001031001,3,1,1,24,6.46,6.46,36.432,0.4529032258064516,1
71,5,1,10023991001,3,1,1,6,4.63,4.63,41.062000000000005,0.825,1
71,0,0,12011285001,3,0,1,12,9.29,9.29,50.352000000000004,0.3877906976744186,1
71,1,0,12011139001,3,0,1,12,10.0,10.0,60.352000000000004,0.42209302325581394,1
71,2,0,14301109001,3,0,1,12,1.2,1.2,61.55200000000001,0.40330232558139534,1
72,16,4,14225030001,3,4,1,159,6.84,6.84,6.84,0.10883720930232559,4
72,14,3,32504043005,3,0,1,12,3.0,3.0,9.84,0.26962790697674416,1
72,15,3,12001047001,3,0,1,6,7.16,7.16,17.0,0.21283720930232558,2
72,3,1,11110087002,3,0,1,6,10.37,10.37,27.369999999999997,0.823741935483871,1
72,4,1,14310054001,3,0,1,8,2.35,2.35,29.72,0.32941935483870965,2
72,5,1,14244022001,3,0,1,12,2.01,2.01,31.729999999999997,0.3321290322580645,2
72,0,0,14203055001,3,1,1,10,2.53,2.53,34.26,0.4646511627906977,1
72,1,0,12011103001,3,1,1,6,4.29,4.29,38.55,0.23790697674418604,2
72,2,0,12002064001,3,0,1,12,8.39,8.39,46.94,0.4154418604651163,1
73,16,4,14312011001,3,4,1,12,9.55,9.55,9.55,0.16496124031007753,4
73,14,3,14833078001,3,4,1,48,9.796,9.796,19.346,0.24906976744186046,2
73,15,3,14601899001,3,4,1,80,4.26,4.26,23.606,0.2837829457364341,2
73,3,1,12000076001,3,0,1,6,7.9,7.9,31.506,0.40761290322580646,1
73,4,1,14742016001,3,1,1,24,2.07,2.07,33.576,0.3832258064516129,2
73,5,1,14701041001,3,1,1,12,5.19,5.19,38.766,0.608,1
73,0,0,11030179001,3,0,1,12,3.08,3.08,41.846,0.21555813953488373,3
73,1,0,12112002001,3,0,1,6,1.6,1.6,43.446,0.09083720930232558,8
73,2,0,14741028001,3,1,1,24,10.53,10.53,53.976,0.5199069767441861,1
74,16,4,11050141002,3,3,1,12,4.82,4.82,4.82,0.15813953488372093,5
74,14,3,12000070001,3,1,1,12,8.6,8.6,13.42,0.28130232558139534,2
74,15,3,12000005001,3,0,1,9,5.84,5.84,19.259999999999998,0.18009302325581394,2
74,3,1,31530027001,3,0,1,20,2.05,2.05,21.31,0.44070967741935485,1
74,4,1,12000039001,3,0,1,12,6.7,6.7,28.009999999999998,0.5549677419354838,1
74,5,1,12000019001,3,0,1,12,8.166,8.166,36.176,0.5163870967741936,1
74,0,0,12151073001,3,0,1,12,7.51,7.51,43.686,0.41748837209302325,1
74,1,0,10052002001,3,0,1,12,12.31,12.31,55.996,0.4671627906976744,1
74,2,0,12000221001,3,0,1,12,8.426,8.426,64.422,0.44651162790697674,1
75,16,4,12034097001,3,4,1,35,1.93,1.93,1.93,0.20465116279069767,4
75,14,3,12014004001,3,4,1,20,2.0,2.0,3.9299999999999997,0.3134263565891473,2
75,15,3,12000035001,3,0,1,12,8.724,8.724,12.654,0.28130232558139534,2
75,3,1,11030016001,3,0,1,12,5.44,5.44,18.094,0.7354838709677419,1
75,4,1,14343027001,3,1,1,12,14.556,14.556,32.65,0.651483870967742,1
75,5,1,12011186001,3,0,1,12,11.82,11.82,44.47,0.7612258064516129,1
75,0,0,11110056001,3,1,1,6,4.59,4.59,49.06,0.5441860465116279,1
75,1,0,14203065001,3,1,1,20,3.74,3.74,52.800000000000004,0.5169767441860466,1
75,2,0,14352014001,3,0,1,12,5.5,5.5,58.300000000000004,0.4604651162790698,1
76,16,4,14310056001,3,3,1,8,2.34,2.34,2.34,0.07916279069767442,10
76,14,3,14700008001,3,1,1,12,5.18,5.18,7.52,0.29221705426356587,1
76,15,3,12201059001,3,1,36,36,0.2,7.2,14.719999999999999,0.8930232558139535,36
76,6,2,12201059001,3,4,9,9,0.2,1.8,16.52,0.9365853658536586,9
76,7,2,12201059001,3,4,9,9,0.2,1.8,18.32,0.9365853658536586,9
76,8,2,12201059001,3,4,9,9,0.2,1.8,20.12,0.9365853658536586,9
76,9,2,12201059001,3,4,9,9,0.2,1.8,21.92,0.9365853658536586,9
76,10,2,12201059001,3,4,9,9,0.2,1.8,23.720000000000002,0.9365853658536586,9
76,11,2,12201059001,3,4,9,9,0.2,1.8,25.520000000000003,0.9365853658536586,9
76,12,2,12201059001,3,4,9,9,0.2,1.8,27.320000000000004,0.9365853658536586,9
76,13,2,12201059001,3,4,9,9,0.2,1.8,29.120000000000005,0.9365853658536586,9
76,3,1,12201059001,3,1,7,7,0.2,1.4000000000000001,30.520000000000003,0.36129032258064514,18
76,4,1,11050094001,3,0,10,10,0.65,6.5,37.02,0.5961290322580645,10
76,5,1,11050094001,3,0,4,4,0.65,2.6,39.620000000000005,0.2384516129032258,10
76,0,0,12123112001,3,1,13,13,0.123,1.599,41.219,0.3918139534883721,24
76,1,0,14311086001,3,5,5,5,0.63,3.15,44.369,0.5811627906976744,6
76,2,0,12123070001,3,0,4,4,0.13,0.52,44.889,0.09823255813953488,30
75,6,2,14313008001,3,3,4,4,0.1,0.4,58.7,0.4495609756097561,6
75,7,2,41417013001,3,2,3,3,0.3,0.8999999999999999,59.6,0.22829268292682928,8
75,8,2,42301034001,3,5,3,3,0.172,0.516,60.116,0.2622439024390244,10
75,9,2,11103147001,3,2,3,3,1.5,4.5,64.616,0.5463414634146342,5
75,10,2,61037010002,3,1,2,12,0.84,1.68,66.296,0.3460162601626016,5
75,11,2,14342020001,3,1,1,6,4.25,4.25,70.546,0.4411707317073171,1
75,12,2,14342020001,3,1,1,6,4.25,4.25,74.796,0.4411707317073171,1
75,13,2,12020220001,3,1,1,6,1.4,1.4,76.19600000000001,0.4370731707317073,1
74,6,2,12020220001,3,1,1,6,1.4,1.4,65.822,0.4370731707317073,1
74,7,2,12211013001,3,2,2,2,0.1,0.2,66.022,0.5463414634146342,3
74,8,2,42613064002,3,0,1,1,0.4,0.4,66.42200000000001,0.06373983739837398,12
74,9,2,11051011001,3,0,1,12,4.1,4.1,70.522,0.5838048780487805,1
74,10,2,12012027001,3,2,1,12,1.31,1.31,71.83200000000001,0.17801626016260164,4
74,11,2,32470025001,3,2,1,12,2.27,2.27,74.102,0.2819512195121951,2
74,12,2,31254899001,3,0,1,20,4.0,4.0,78.102,0.39570731707317075,1
74,13,2,12010069001,3,0,1,12,6.84,6.84,84.94200000000001,0.8741463414634146,1
73,6,2,14602050001,3,1,1,6,1.2,1.2,55.176,0.16858536585365855,4
73,7,2,12003111001,3,4,1,6,1.64,1.64,56.816,0.22113821138211381,3
73,8,2,14241043001,3,0,1,8,2.67,2.67,59.486000000000004,0.5736585365853658,1
73,9,2,12020960001,3,0,1,15,2.84,2.84,62.32600000000001,0.6321951219512195,1
73,10,2,14602110001,3,1,1,6,1.01,1.01,63.336000000000006,0.0913170731707317,8
73,11,2,11031916001,3,0,1,12,3.5,3.5,66.83600000000001,0.7612357723577236,1
73,12,2,12016139001,3,0,1,24,4.1,4.1,70.936,0.6228292682926829,1
73,13,2,12002044001,3,1,1,9,5.262,5.262,76.19800000000001,0.6638048780487805,1
72,6,2,14602045001,3,0,1,6,0.97,0.97,47.91,0.0913170731707317,8
72,7,2,14853033001,3,0,1,24,2.522,2.522,50.431999999999995,0.33190243902439026,2
72,8,2,14850012001,3,1,1,12,1.29,1.29,51.721999999999994,0.5684552845528456,1
72,9,2,11030017001,3,0,1,12,1.85,1.85,53.571999999999996,0.6634146341463415,1
72,10,2,35307925001,3,1,1,6,5.492,5.492,59.06399999999999,0.7804878048780488,1
72,11,2,12034154001,3,2,1,6,0.1,0.1,59.163999999999994,0.0416260162601626,15
72,12,2,14633031001,3,0,1,12,0.83,0.83,59.99399999999999,0.12878048780487805,4
72,13,2,11002007001,3,0,1,12,7.66,7.66,67.654,0.4308292682926829,1
71,6,2,12020237001,3,0,1,12,2.042,2.042,63.59400000000001,0.5970731707317073,1
71,7,2,12012072001,3,0,1,12,2.8,2.8,66.394,0.3460162601626016,2
71,8,2,12022153001,3,2,1,12,0.992,0.992,67.38600000000001,0.7284552845528456,1
71,9,2,12001070001,3,0,1,6,1.89,1.89,69.27600000000001,0.25086178861788616,3
71,10,2,14602116001,3,1,1,6,1.0,1.0,70.27600000000001,0.08370731707317074,8
71,11,2,11074060005,3,0,1,10,0.63,0.63,70.906,0.3777560975609756,1
71,12,2,12005082006,3,0,1,3,0.6,0.6,71.506,0.19772357723577236,3
71,13,2,12016106001,3,0,1,24,3.9,3.9,75.406,0.39570731707317075,1
70,6,2,12011453001,3,1,1,6,4.36,4.36,74.29,0.6731707317073171,1
70,7,2,12125030001,3,0,1,16,1.63,1.63,75.92,0.45658536585365855,1
70,8,2,12020461001,3,0,1,6,1.0,1.0,76.92,0.2174959349593496,2
70,9,2,31258003001,3,2,1,24,2.0,2.0,78.92,0.3746341463414634,2
70,10,2,11030128001,3,0,1,12,3.3,3.3,82.22,0.5190243902439025,1
70,11,2,14632014001,3,2,1,10,0.77,0.77,82.99,0.30048780487804877,2
70,12,2,12100009001,3,1,1,24,3.77,3.77,86.75999999999999,0.5809430894308943,1
70,13,2,14241044001,3,0,1,8,2.69,2.69,89.44999999999999,0.5736585365853658,1
69,6,2,12001006001,3,1,1,9,5.5,5.5,60.746,0.8299186991869919,1
69,7,2,12103072001,3,0,1,48,2.9,2.9,63.646,0.6321951219512195,1
69,8,2,12020217001,3,0,1,12,1.78,1.78,65.426,0.5783414634146341,1
69,9,2,14615083001,3,2,1,12,7.48,7.48,72.906,0.34829268292682924,2
69,10,2,14631925001,3,0,1,6,2.82,2.82,75.726,0.2669268292682927,2
69,11,2,14822053001,3,0,1,12,6.0,6.0,81.726,0.5834146341463414,1
69,12,2,41512006001,3,0,1,1,0.676,0.676,82.402,0.4472845528455285,1
69,13,2,11050140002,3,0,1,12,3.76,3.76,86.162,0.4578861788617886,1
68,6,2,11076886001,3,4,1,12,1.94,1.94,55.16,0.2768130081300813,2
68,7,2,12011395001,3,0,1,12,3.59,3.59,58.75,0.4682926829268293,1
68,8,2,32470093001,3,4,1,12,2.2,2.2,60.95,0.2497560975609756,2
68,9,2,14632071001,3,0,1,6,2.82,2.82,63.77,0.2669268292682927,2
68,10,2,12020914001,3,1,1,12,3.56,3.56,67.33,0.5108292682926829,1
68,11,2,41420037001,3,1,1,1,0.385,0.385,67.715,0.1151869918699187,4
68,12,2,12102046001,3,0,1,24,3.7,3.7,71.415,0.7479674796747967,1
68,13,2,12016045001,3,4,1,6,0.52,0.52,71.935,0.11239024390243903,6
67,6,2,12003015001,3,2,1,8,2.93,2.93,72.62,0.6673170731707317,1
67,7,2,12102101001,3,0,1,12,3.0,3.0,75.62,0.6764227642276422,1
67,8,2,14310062001,3,2,1,8,0.6,0.6,76.22,0.08741463414634146,8
67,9,2,12324139001,3,0,1,6,0.654,0.654,76.874,0.3892032520325203,1
67,10,2,12020458001,3,5,1,12,2.45,2.45,79.324,0.38146341463414635,2
67,11,2,12003120001,3,2,1,6,1.076,1.076,80.39999999999999,0.24585365853658536,3
67,12,2,31532003001,3,0,1,20,0.23,0.23,80.63,0.4058536585365854,2
67,13,2,14204101001,3,0,1,12,0.76,0.76,81.39,0.6811056910569105,1
66,6,2,14631082001,3,0,1,12,9.942,9.942,173.56600000000003,0.45658536585365855,1
66,7,2,12020420001,3,1,1,12,2.736,2.736,176.30200000000002,0.7375609756097561,1
66,8,2,14616194001,3,1,1,12,6.3,6.3,182.60200000000003,0.7118048780487805,1
66,9,2,12005003002,3,1,1,12,1.73,1.73,184.33200000000002,0.7154471544715447,1
66,10,2,12020025001,3,0,1,12,1.634,1.634,185.966,0.44227642276422763,1
66,11,2,12020323001,3,0,1,6,0.79,0.79,186.756,0.1821138211382114,4
66,12,2,32430039001,3,1,1,24,1.5,1.5,188.256,0.2919024390243902,2
66,13,2,14110271001,3,1,1,1,1.1,1.1,189.356,0.6733658536585366,1
65,6,2,14632450001,3,4,1,6,2.6,2.6,107.99399999999999,0.32871544715447154,2
65,7,2,11051012001,3,0,1,12,12.61,12.61,120.60399999999998,0.7960975609756098,1
65,8,2,14616195001,3,1,1,12,6.3,6.3,126.90399999999998,0.7118048780487805,1
65,9,2,12010072001,3,5,1,18,1.5,1.5,128.404,0.2094308943089431,4
65,10,2,11112007001,3,0,1,12,3.66,3.66,132.064,0.4682926829268293,1
65,11,2,12105061001,3,0,1,24,2.6,2.6,134.664,0.4278373983739837,1
65,12,2,12011389001,3,1,1,12,3.5,3.5,138.164,0.7695609756097561,1
65,13,2,12020045001,3,0,1,3,0.5,0.5,138.664,0.10380487804878048,8
64,6,2,12000497001,3,1,1,6,4.9,4.9,92.16199999999999,0.6910569105691057,1
64,7,2,12034036001,3,4,1,24,0.42,0.42,92.582,0.16917073170731708,3
64,8,2,11051037001,3,0,1,12,7.87,7.87,100.452,0.4979512195121951,1
64,9,2,12001064001,3,4,1,6,1.77,1.77,102.222,0.23479674796747968,3
64,10,2,14820004001,3,0,1,12,7.82,7.82,110.042,0.6224390243902439,1
64,11,2,30000049001,3,0,1,12,1.2,1.2,111.242,0.10926829268292683,8
64,12,2,61062008002,3,0,1,12,1.0,1.0,112.242,0.39570731707317075,1
64,13,2,11030024001,3,0,1,12,2.5,2.5,114.742,0.4292682926829268,1
63,6,2,11076883001,3,4,1,12,1.72,1.72,103.62199999999999,0.3151219512195122,2
63,7,2,12012098001,3,1,1,12,5.95,5.95,109.57199999999999,0.7958373983739837,1
63,8,2,11076938001,3,0,1,12,1.1,1.1,110.67199999999998,0.1902439024390244,2
63,9,2,61062008003,3,0,1,12,2.0,2.0,112.67199999999998,0.39570731707317075,1
63,10,2,12102136001,3,5,1,10,1.52,1.52,114.19199999999998,0.25951219512195123,3
63,11,2,30001041001,3,0,1,12,1.5,1.5,115.69199999999998,0.1521951219512195,4
63,12,2,12020260001,3,5,1,6,1.28,1.28,116.97199999999998,0.20604878048780487,3
63,13,2,12005082003,3,0,1,3,0.6,0.6,117.57199999999997,0.19772357723577236,3
62,6,2,11073900001,3,0,1,12,1.82,1.82,86.61099999999999,0.3772357723577236,2
62,7,2,14602025001,3,0,1,6,0.97,0.97,87.58099999999999,0.0913170731707317,8
62,8,2,14602051001,3,0,1,6,0.828,0.828,88.40899999999999,0.13021138211382113,4
62,9,2,11051009001,3,0,1,12,4.07,4.07,92.47899999999998,0.3737235772357724,1
62,10,2,12017019001,3,1,1,8,2.5,2.5,94.97899999999998,0.5494634146341464,1
62,11,2,12102042001,3,1,1,10,1.64,1.64,96.61899999999999,0.24039024390243902,2
62,12,2,12016061001,3,0,1,6,0.86,0.86,97.47899999999998,0.17560975609756097,4
62,13,2,12000325001,3,0,1,12,3.52,3.52,100.99899999999998,0.44227642276422763,1
61,6,2,11041031001,3,1,1,12,1.6,1.6,77.38199999999999,0.6638048780487805,1
61,7,2,35300010001,3,1,1,6,5.48,5.48,82.862,0.7180487804878048,1
61,8,2,12010153001,3,0,1,12,3.69,3.69,86.55199999999999,0.5174634146341464,1
61,9,2,12102030001,3,4,1,12,2.12,2.12,88.672,0.38926829268292684,2
61,10,2,12004170001,3,4,1,3,0.8,0.8,89.472,0.06920325203252033,12
61,11,2,12023015001,3,2,1,6,1.19,1.19,90.66199999999999,0.21541463414634146,3
61,12,2,12016026001,3,1,1,18,1.54,1.54,92.202,0.3231219512195122,2
61,13,2,12100091001,3,0,1,12,2.5,2.5,94.702,0.34556097560975607,1
60,6,2,11074019001,3,0,1,10,0.61,0.61,58.332,0.3777560975609756,1
60,7,2,12000042001,3,2,1,6,5.31,5.31,63.642,0.71869918699187,1
60,8,2,12005056002,3,5,1,12,2.0,2.0,65.642,0.38634146341463416,2
60,9,2,12002071001,3,2,1,8,3.8,3.8,69.442,0.6426016260162601,1
77,16,4,14850042001,0,1,1,1,15.5,15.5,15.5,0.3464186046511628,1
78,16,4,14850042001,0,1,1,1,15.5,15.5,15.5,0.3464186046511628,1
79,16,4,31709974001,0,0,1,12,0.7,0.7,0.7,0.08953488372093023,6
80,16,4,31546020001,0,0,1,12,3.044,3.044,3.044,0.11930232558139535,4
81,16,4,14103070001,0,1,1,12,5.17,5.17,5.17,0.4268372093023256,1
82,16,4,10023051001,0,1,1,4,14.54,14.54,14.54,0.3102325581395349,1
83,16,4,31253002001,0,1,1,70,17.6,17.6,17.6,0.33844186046511626,1
84,16,4,31253001001,0,4,1,70,24.65,24.65,24.65,0.4330232558139535,1
85,16,4,31611044001,0,1,1,12,2.6,2.6,2.6,0.27410852713178296,1
85,14,3,12210003001,0,2,3,3,0.2,0.6000000000000001,3.2,0.6429767441860466,3
85,15,3,12210003001,0,2,3,3,0.2,0.6000000000000001,3.8000000000000003,0.6429767441860466,3
84,14,3,12210003001,0,2,3,3,0.2,0.6000000000000001,25.25,0.6429767441860466,3
84,15,3,12210003001,0,2,1,1,0.2,0.2,25.45,0.21432558139534882,3
83,14,3,14851007001,0,1,2,2,7.06,14.12,31.72,0.5302325581395348,2
83,15,3,14851007001,0,1,2,2,7.06,14.12,45.839999999999996,0.5302325581395348,2
82,14,3,14501031001,0,1,1,12,3.24,3.24,17.78,0.3988372093023256,1
82,15,3,14501031001,0,1,1,12,3.24,3.24,21.020000000000003,0.3988372093023256,1
81,14,3,14352069001,0,0,1,12,4.5,4.5,9.67,0.4744186046511628,1
81,15,3,31532099001,0,1,1,24,1.2,1.2,10.87,0.39069767441860465,1
80,14,3,14311065001,0,1,1,20,10.898,10.898,13.942,0.6821705426356589,1
80,15,3,14330039001,0,1,1,12,12.92,12.92,26.862000000000002,0.5587596899224806,1
79,14,3,14370072001,0,1,1,30,10.2,10.2,10.899999999999999,0.382015503875969,1
79,15,3,31500025001,0,1,1,30,15.12,15.12,26.019999999999996,0.5038759689922481,1
78,14,3,14332014001,0,1,1,6,12.36,12.36,27.86,0.5424186046511628,1
78,15,3,11032222002,0,1,1,12,10.87,10.87,38.73,0.5487906976744186,1
77,14,3,14010219001,0,1,1,10,1.5,1.5,17.0,0.407937984496124,1
77,15,3,14740038001,0,1,1,12,12.84,12.84,29.84,0.45069767441860464,1
86,16,4,12102080001,0,1,1,24,11.336,11.336,11.336,0.2532558139534884,2
86,14,3,11072012002,0,1,1,24,10.78,10.78,22.116,0.5007751937984496,1
86,15,3,12000223001,0,0,1,12,11.2,11.2,33.316,0.4144186046511628,1
87,16,4,14351034001,0,0,1,9,4.3,4.3,4.3,0.2881395348837209,2
87,14,3,14022107001,0,1,1,12,1.7,1.7,6.0,0.562015503875969,1
87,15,3,12011237001,0,0,1,6,12.55,12.55,18.55,0.47404651162790695,1
88,16,4,10020010001,0,1,1,24,13.9,13.9,13.9,0.19782945736434107,2
88,14,3,14104030001,0,1,1,10,4.25,4.25,18.15,0.35790697674418603,1
88,15,3,14001096001,0,1,1,12,3.2,3.2,21.349999999999998,0.37209302325581395,2
89,16,4,14361137001,0,1,1,12,3.798,3.798,3.798,0.25888372093023254,2
89,14,3,14311113001,0,1,1,20,8.48,8.48,12.278,0.6864341085271318,1
89,15,3,14120014001,0,1,1,12,6.71,6.71,18.988,0.4502325581395349,1
90,16,4,31500022004,0,1,1,20,6.24,6.24,6.24,0.14834108527131784,2
90,14,3,14506190001,0,1,1,12,13.39,13.39,19.630000000000003,0.33906976744186046,1
90,15,3,14721944001,0,1,1,20,7.45,7.45,27.080000000000002,0.574108527131783,1
91,16,4,31502034003,0,0,1,30,15.0,15.0,15.0,0.26672868217054263,2
91,14,3,14312070001,0,1,1,24,5.5,5.5,20.5,0.5621705426356589,1
91,15,3,31500030001,0,1,1,20,7.0,7.0,27.5,0.2930232558139535,1
92,16,4,14353045001,0,1,1,12,11.17,11.17,11.17,0.3013953488372093,2
92,14,3,11032018002,0,1,1,12,5.62,5.62,16.79,0.3315348837209302,1
92,15,3,14000072001,0,1,1,12,3.1,3.1,19.89,0.313953488372093,1
93,16,4,14204077001,0,1,1,36,4.73,4.73,4.73,0.24483720930232558,2
93,14,3,14511005001,0,1,1,6,16.33,16.33,21.06,0.3918139534883721,1
93,15,3,14361055001,0,1,1,12,3.5,3.5,24.56,0.4945736434108527,1
94,16,4,14243016001,0,1,1,24,11.06,11.06,11.06,0.2787906976744186,2
94,14,3,12106064001,0,1,1,36,7.7,7.7,18.76,0.874,1
94,15,3,12011347001,0,1,1,12,14.69,14.69,33.45,0.48372093023255813,1
95,16,4,14010285001,0,1,1,10,3.75,3.75,3.75,0.29953488372093023,2
95,14,3,11061011001,0,0,1,30,1.4,1.4,5.15,0.7953488372093023,1
95,15,3,14311032001,0,1,1,20,10.85,10.85,16.0,0.6668217054263565,1
96,16,4,14311003001,0,1,1,20,10.9,10.9,10.9,0.3497674418604651,2
96,14,3,10023892001,0,1,1,4,9.38,9.38,20.28,0.5655813953488372,1
96,15,3,11071033001,0,1,1,24,6.9,6.9,27.18,0.6186046511627907,1
97,16,4,12011238001,0,0,1,6,12.5,12.5,12.5,0.23702325581395348,2
97,14,3,14506045001,0,0,1,12,4.57,4.57,17.07,0.44288372093023254,1
97,15,3,14512013001,0,0,1,12,15.29,15.29,32.36,0.39069767441860465,2
98,16,4,14104139001,0,1,1,15,4.4,4.4,4.4,0.38883720930232557,2
98,14,3,14210021001,0,1,1,12,4.892,4.892,9.292000000000002,0.3304186046511628,2
98,15,3,14361899001,0,1,1,12,4.806,4.806,14.098000000000003,0.5402790697674419,1
99,16,4,31762009001,0,1,1,18,2.2,2.2,2.2,0.30930232558139537,2
99,14,3,14311051001,0,1,1,20,13.51,13.51,15.71,0.6821705426356589,1
99,15,3,14120008001,0,1,1,12,5.91,5.91,21.62,0.3601860465116279,1
100,16,4,14352058001,0,0,1,12,4.6,4.6,4.6,0.22772093023255813,2
